Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
e5dd5fbd8a2543cb95812dc0fc77c697,298.15,101.0,2,C1CCOCC1,0.5,O=C1CCCCC1,0.5,0.08657999999999999,0.0,0.1033566703541311,0.038810599758937026,0.00028145666817118155,0.010638297872340425,1.5943650773897426,1.1778992423924098e-06,0.00579885292221611,0.0008911746156228223,-0.001077960400743607,0.00015440984712176688,-0.00017138966626397277,-4.51183391682935e-05,0.0001017684237883454,4.262838212522266e-06,0.00012106235101311387,0.0002879940040392313,,
f664213a4d414730806e516b6d5fcef7,298.15,101.0,2,C1CCOCC1,0.25,O=C1CCCCC1,0.75,0.05827,0.0,0.10307824124380716,0.03981351910987038,0.0020077784833632205,0.010638297872340425,1.5943650773897426,8.402574967621495e-06,-0.020806071945825653,-0.0032740592372056043,0.0028352560732418587,0.0003216530042442991,0.00038257912177727487,0.0006943417855763089,-3.146028073134152e-05,-0.0003670170106055207,-1.8954674756394864e-05,-1.2930474028626208e-05,,
2dd42470be3d4f22b2648bb048f62745,298.15,101.0,2,C1CCOCC1,0.75,O=C1CCCCC1,0.25,0.07697999999999999,0.0,0.08385493702557767,0.04158804684465785,4.726475910565883e-05,0.010638297872340425,1.5943650773897426,1.9780353510244413e-07,-0.0046480513890045545,-0.00035172319483393834,-0.0007360409258321719,-0.0002021023618283632,-0.00018892678847982967,-0.0001450186241847639,-7.265578588225158e-05,-4.11616177811981e-05,-2.3299207682549477e-05,-3.99141948691236e-05,,
2a91772ddfd8435aa11f4c7869c2f137,303.15,101.0,2,CCO,0.2383,CC(C)CC(C)(C)C,0.7617,0.634022,0.0,0.8275845187990711,0.04770088990598496,0.037466448683840775,0.010638297872340425,1.5943650773897426,0.00015679749855131983,0.21501499444346575,0.012947594779558633,0.02791838368996959,0.002840862364754364,,,,,,,-0.016169985067568903,-0.037956118903191026
e1ceeaa2f1d848b0901b7830e085f4da,303.15,101.0,2,CCO,0.738,CC(C)CC(C)(C)C,0.262,0.46121,0.0,0.6611837279311885,0.03854259283563818,0.039989491862697,0.010638297872340425,1.5943650773897426,0.00016735646191931718,0.0464776228475045,0.007343653604175591,0.004450089856214934,0.007321807034174361,,,,,,,-0.019302223211256415,-0.03690576253835463
c38755b1caf941ca925333aab420ed17,303.15,101.0,2,CCO,0.4842,CC(C)CC(C)(C)C,0.5158,0.6389729999999999,0.0,0.9123333670500671,0.04284618847508981,0.07472589027374744,0.010638297872340425,1.5943650773897426,0.00031272867014474885,0.13584022039512494,0.0226056269827671,-0.01590082712808473,-6.947211678525414e-05,,,,,,,-0.007728874268744272,-0.013472411371042978
9b7e919903724d77bc8df6a3ab20f0b9,298.15,101.3,2,CCCCO,0.2499,CCCCCCC,0.7501,0.5981,0.0,0.6320197118949267,0.04871001259969379,0.0011505468550348323,0.010638297872340425,1.5943650773897426,4.815051203754927e-06,0.013807700813057135,0.0003853802174652588,0.005158092454422233,0.001869539052160643,,,,,,,0.0001871372442726908,-0.0003100160480997784
9f4895b5bfbd4578a5466bddd4599c4a,313.15,101.3,2,CCCCO,0.7501,CCCCCCC,0.2499,0.4805,0.0,0.4421131623871588,0.04620817192281892,0.0014735493019146378,0.010638297872340425,1.5943650773897426,6.166819985581121e-06,0.016157767400574116,-0.0012069004413402798,0.007284502123680136,-0.0005658077837481026,,,,,,,-0.0017419299983907803,-0.004459167102287651
5b389a74832b49158c5054bd7e362f1f,298.15,101.3,2,CCCCO,0.4999,CCCCCCC,0.5001,0.5751,0.0,0.6340346513624269,0.049074904204192034,0.00347329313121081,0.010638297872340425,1.5943650773897426,1.4535769837834216e-05,0.05236596879863947,0.0016875671060136853,0.009864514089212083,0.00046593115842694636,,,,,,,-0.0003849789823295613,-0.001790270539972287
1b5f66e1e6894b39901ce1fb64fd1b6f,303.15,101.0,2,CC(C)OC(C)C,0.2252,CC(C)CC(C)(C)C,0.7748,0.132161,0.0,0.20071749847561193,0.03504296427904612,0.004699993483236581,0.010638297872340425,1.5943650773897426,1.966952426149866e-05,0.0695902659428725,0.007138078149852919,0.005834356396225556,0.0048169242822704164,0.0004919750532954877,0.0007362268045327615,,,,,,
bdc9be3207fe49ea9936ec76d3864c57,303.15,101.0,2,CC(C)OC(C)C,0.4875,CC(C)CC(C)(C)C,0.5125,0.197047,0.0,0.330966375970263,0.04532024263266537,0.01793439926026466,0.010638297872340425,1.5943650773897426,7.505565755003038e-05,-0.027558801811488207,0.009060972178604652,-0.03519080240255707,-0.004459763987246896,-0.0023079610512226328,-0.0008216009976610876,,,,,,
344ef6cb0c4446e4b166264a55317bf1,303.15,101.0,2,CC(C)OC(C)C,0.7307,CC(C)CC(C)(C)C,0.2693,0.158983,0.0,0.2623280846300915,0.04046145751384626,0.010680206517200771,0.010638297872340425,1.5943650773897426,4.469678138005244e-05,0.06737062716308166,-0.005671727362564318,0.02521727750520124,-0.0003112634288593916,0.002132978470935078,0.0011209814872216936,,,,,,
7c0f4aa14f1e4c7d89330f332868577e,298.15,101.3,2,C1COCCO1,0.75,O=C1CCCC1,0.25,0.07097,0.0,0.16552258319478597,0.03931440673777567,0.00894019098880692,0.010638297872340425,1.5943650773897426,3.7414797314925926e-05,0.019548499819219082,0.0003559726148169626,0.018786293977807178,0.005039279360179485,0.0020719059706157668,-4.11282638496825e-05,0.000141708452816589,-0.00018986254154774456,-0.00011415307875613267,-0.0007474299302818416,,
42bc6294b7b342a3b4b3964d438bd342,298.15,101.3,2,C1COCCO1,0.25,O=C1CCCC1,0.75,0.04589,0.0,0.10673978710924814,0.03835774916565932,0.003702696591240821,0.010638297872340425,1.5943650773897426,1.5495825833406518e-05,-0.004405504949970362,0.002038074383661027,-0.009661460473289306,-0.0006742101531079861,0.00031998711008241653,0.0011425372535410914,-0.002609595855873461,-0.000142571578791579,-0.0009539321598120855,0.0011602165832741828,,
856f23045f4f4b07af6ecb97380c869f,298.15,101.3,2,C1COCCO1,0.5,O=C1CCCC1,0.5,0.07457000000000001,0.0,0.14807560617725812,0.03758361457194109,0.005403074139486166,0.010638297872340425,1.5943650773897426,2.2611924516991836e-05,-0.02071202098564525,-0.0033472562589018044,0.004289678845501318,0.0012747732412485776,0.00022026621110415284,-0.0008107041832584849,0.00013265050605978706,0.0003405190282630342,0.00027291304947846815,0.0016665377133288442,,
b94d9a46fb514de69b50500a5cb68bba,299.15,101.3,2,CC(C)(C)O,0.4947,CCCCOC(C)=O,0.5053,1.8338,0.0,1.399575929009881,0.04659539967586029,0.18855054382723196,0.010638297872340425,1.5943650773897426,0.0007890860933225301,-0.22057116995882406,0.02432807753113666,-0.13880862065355432,-0.026381424710160955,-0.007169052269135713,0.0021920313009362734,-0.009343230010387985,0.004126257252976641,-0.0033054003487503992,0.014280200655555124,-0.029672345067778664,-0.07252983610739945
43b04667258b499db83afe2131c81de1,318.15,101.3,2,CC(C)(C)O,0.7539,CCCCOC(C)=O,0.2461,1.2886,0.0,0.9464964108391598,0.05770052862412039,0.11703486571672891,0.010638297872340425,1.5943650773897426,0.0004897921962800648,0.3514848660503518,-0.006054445657083236,0.11528320248044191,0.007409714121370162,-0.0022866640555959457,-0.00840296806940286,-0.00037339499142364087,-0.002497583338145744,0.00881118773442941,0.01642108978406237,-0.011250727002015414,-0.047974655072200556
