Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
2a91772ddfd8435aa11f4c7869c2f137,303.15,101.0,2,CCO,0.2383,CC(C)CC(C)(C)C,0.7617,0.634022,0.0,0.9106237872017857,0.044948934117657664,0.07650854868322196,0.010638297872340425,1.5943650773897426,0.00032018911513476557,-0.16591546483155856,-0.027926741948208173,0.0002831993511613668,-0.01558352518338277,,,,,,,-0.007318864717375558,-0.018990184136021337,alcohol,alkane
e1ceeaa2f1d848b0901b7830e085f4da,303.15,101.0,2,CCO,0.738,CC(C)CC(C)(C)C,0.262,0.46121,0.0,0.7188746853548516,0.037440997318036594,0.06639109007901464,0.010638297872340425,1.5943650773897426,0.0002778474399409689,0.03734007767868359,0.01513880153375296,-0.016915581881440815,0.008072022426640216,,,,,,,0.006917192527475893,0.020481421577195215,alcohol,alkane
c38755b1caf941ca925333aab420ed17,303.15,101.0,2,CCO,0.4842,CC(C)CC(C)(C)C,0.5158,0.6389729999999999,0.0,0.963556455311803,0.040582632251462976,0.10535441946214928,0.010638297872340425,1.5943650773897426,0.0004409094006317244,-0.2628936952785199,-0.03226123236205209,-0.020196135697037477,-0.023715955487706844,,,,,,,-0.0006702864205556485,-0.003507096267776951,alcohol,alkane
9b7e919903724d77bc8df6a3ab20f0b9,298.15,101.3,2,CCCCO,0.2499,CCCCCCC,0.7501,0.5981,0.0,0.7463485623248687,0.05103192437753746,0.021977636231390485,0.010638297872340425,1.5943650773897426,9.197664860718854e-05,-0.0018452620504296354,-0.00523802242166476,0.01765172704795862,0.00272749734099853,,,,,,,0.0027365858852207115,-0.000525784467680519,alcohol,alkane
9f4895b5bfbd4578a5466bddd4599c4a,313.15,101.3,2,CCCCO,0.7501,CCCCCCC,0.2499,0.4805,0.0,0.5618956382117162,0.05160270919873966,0.006625249919892593,0.010638297872340425,1.5943650773897426,2.7726743558818628e-05,0.030308614074762125,-0.00019282682044215296,0.01503059244469857,0.005699913479934405,,,,,,,-0.00011359905384600214,-0.0027830815283701213,alcohol,alkane
5b389a74832b49158c5054bd7e362f1f,298.15,101.3,2,CCCCO,0.4999,CCCCCCC,0.5001,0.5751,0.0,0.6937394861937634,0.04755484714462843,0.014075327684320179,0.010638297872340425,1.5943650773897426,5.8905400691029746e-05,0.004955481927880681,0.003194275905108138,-0.006623327548576659,-0.001493494532014218,,,,,,,0.00725416121398066,0.011898246433443945,alcohol,alkane
b15a75a66222403e94d7f85fa76c7859,313.15,100.0,2,CCCO,0.2497,C1CCCCC1,0.7503,0.7909999999999999,0.0,0.8919027117997871,0.04238146537133287,0.010181357248550908,0.010638297872340425,1.5943650773897426,4.260909172100585e-05,0.09305983722058742,0.018661631135496612,-0.004151702063201962,0.008210077530120043,,,,,,,-0.00020536563699449426,-0.002858909190418811,alcohol,alkane
dde14e9668404ad48eb2435540be71e4,298.15,100.0,2,CCCO,0.5002,C1CCCCC1,0.4998,0.599,0.0,0.8162924754609264,0.04053562343879667,0.04721601989193732,0.010638297872340425,1.5943650773897426,0.00019759956095860746,0.0813017722270022,0.026120110093570584,-0.018035646010012077,0.012249867143221342,,,,,,,0.0009746108552664045,0.0006009525675197546,alcohol,alkane
78d40e452cd84423ae427ead4012621b,298.15,100.0,2,CCCO,0.7501,C1CCCCC1,0.2499,0.378,0.0,0.4437105281741083,0.03767508139143799,0.004317873512920277,0.010638297872340425,1.5943650773897426,1.8070347995883108e-05,-0.0012143319311645998,-0.0004818223435446111,0.0009186131869854085,-0.0008280856938476682,,,,,,,-0.0021106368441778716,-0.0056372327707499975,alcohol,alkane
2104fff10ef14306a59b52b52e75e33b,298.15,100.0,2,CCCO,0.7496,CC1CCCCC1,0.2504,0.321,0.0,0.39661253849426004,0.041327948653197735,0.005717255977545955,0.010638297872340425,1.5943650773897426,2.3926778954190678e-05,-0.04591744377434427,-0.0011264178010812254,-0.014389683532760227,-0.0038773758290327064,,,,,,,0.0015239669109097225,0.005358981899822069,alcohol,alkane
