Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
998312d12caa4baa9a79ec7bc058c651,298.15,101.3,2,OCCO,0.7436,CO,0.2564,0.08238,0.0,0.18688466299541773,0.033250673139711646,alcohol,alcohol
05cc390e952348f0a66c483cfb492b28,298.15,101.3,2,OCCO,0.2374,CO,0.7626,0.10027,0.0,0.2797731588382888,0.0260900725662765,alcohol,alcohol
b08c347a1e4944f199603887bc7d1ec9,298.15,101.3,2,OCCO,0.5212,CO,0.4788,0.11785,0.0,0.26307026046178805,0.03396763251480662,alcohol,alcohol
7eb5269639a94ecfb54f879d1917ffeb,298.15,101.3,2,CCC(C)(C)O,0.2702,CCCCO,0.7298,-0.6497,0.0,-0.6278591340501976,0.05129668325539878,alcohol,alcohol
a9f1bcb8cc6b4606871f73e71a2d1fc1,298.15,101.3,2,CCC(C)(C)O,0.7313,CCCCO,0.2687,-0.6067,0.0,-0.5308052184609471,0.06490542309395858,alcohol,alcohol
166c83affdea4afa9ada8e440b859526,298.15,101.3,2,CCC(C)(C)O,0.4609,CCCCO,0.5391,-0.8,0.0,-1.0270010402463878,0.06859470160603622,alcohol,alcohol
4d91fb70425e4571b62d92680d595e54,298.15,101.3,2,CCC(C)(C)O,0.7306,CCO,0.2694,-0.7709,0.0,-0.7155387242130118,0.06672182361533238,alcohol,alcohol
b8347b368f17494095f6c1d3616b2a68,298.15,101.3,2,CCC(C)(C)O,0.4607,CCO,0.5393,-0.95,0.0,-0.7191089991299684,0.06564939767512423,alcohol,alcohol
a5c3f36a2d1547978286ac2074cf03d6,298.15,101.3,2,CCC(C)(C)O,0.2807,CCO,0.7193,-0.7056,0.0,-0.6056612665475853,0.046953830436256665,alcohol,alcohol
2eb460a5f6b646f49fe6c8e1cc06ba9d,300.0,101.0,2,OC1CCCCC1,0.2454,CC(C)O,0.7546,0.1491,0.0,0.2149846080984652,0.051105613225968016,alcohol,alcohol
a304e1259a9b4f51bc3013afd41f2dd8,300.0,101.0,2,OC1CCCCC1,0.7173,CC(C)O,0.2827,0.1694,0.0,0.13450462784389217,0.04767298416314449,alcohol,alcohol
fa647da6889a4f24875a145dea6c6787,300.0,101.0,2,OC1CCCCC1,0.5462,CC(C)O,0.4538,0.1949,0.0,0.08261163983641318,0.05492292368721856,alcohol,alcohol
2dcb0847fc6840e48ffbf9b527b1d873,298.15,101.3,2,OCCO,0.7581,CCO,0.2419,0.26366999999999996,0.0,0.3260840822083644,0.044956099028515904,alcohol,alcohol
5412b086acde486bb04ad7f4bb6b3cc7,298.15,101.3,2,OCCO,0.2587,CCO,0.7413,0.35141,0.0,0.491575608939959,0.032509389226044766,alcohol,alcohol
dbeff73f1653478b8148d38f778a1b95,298.15,101.3,2,OCCO,0.5112,CCO,0.4888,0.39557,0.0,0.5479494440356429,0.0319880404224144,alcohol,alcohol
4ae0a3cc12db4edc9f70939651917635,298.15,101.3,2,CCC(C)(C)O,0.7319,CO,0.2681,-1.0696,0.0,-0.8090169111941545,0.07388159978527466,alcohol,alcohol
54ea65c149d2468998c6f3266622da25,298.15,101.3,2,CCC(C)(C)O,0.2731,CO,0.7269,-0.8036,0.0,-0.4467176757552589,0.03791991780565447,alcohol,alcohol
354e22079eb942f48bf5c78ec4312877,298.15,101.3,2,CCC(C)(C)O,0.4608,CO,0.5392,-1.2,0.0,-0.7604792176696069,0.0518298916224714,alcohol,alcohol
f818f65207a14a91a7bfe191a9843323,298.15,101.3,2,CCC(C)(C)O,0.7292,CCCO,0.2708,-0.6715,0.0,-0.8328759207176493,0.06696192304732433,alcohol,alcohol
0ef31c38889d4d9588027e03271ea0b5,298.15,101.3,2,CCC(C)(C)O,0.4599,CCCO,0.5401,-0.8588,0.0,-0.8800776928379053,0.05478957893366001,alcohol,alcohol
4611c492c6db48c2afd79b4a580ec135,298.15,101.3,2,CCC(C)(C)O,0.2802,CCCO,0.7198,-0.6561,0.0,-0.5828767287922192,0.05041188594621379,alcohol,alcohol
199d6cdc2f8a4649adb20d14e4e578b5,298.15,101.3,2,OCCO,0.2555,CC(C)O,0.7445,0.5350600000000001,0.0,0.6106697428007841,0.0431249609767556,alcohol,alcohol
58bb45ff483942f1bb54ec791159752e,298.15,101.3,2,OCCO,0.7617,CC(C)O,0.2383,0.39786,0.0,0.46782595369994695,0.04153763000314052,alcohol,alcohol
b0cf33d59509406491db0b57e98bec20,298.15,101.3,2,OCCO,0.4776,CC(C)O,0.5224,0.60107,0.0,0.71185593425222,0.03406157265164326,alcohol,alcohol
4944369e55ba4a7fab5ccc69a2c7db15,300.0,101.0,2,OC1CCCCC1,0.3025,CCCCO,0.6975,0.0895,0.0,0.07452736527375947,0.049739245782510044,alcohol,alcohol
8ba6f9436c1b4438b1a1217c888d3aff,300.0,101.0,2,OC1CCCCC1,0.7842,CCCCO,0.2158,0.0922,0.0,0.07537087208586968,0.048475328119717366,alcohol,alcohol
4260d31730c546d3ad302d36950b8b49,300.0,101.0,2,OC1CCCCC1,0.4484,CCCCO,0.5516,0.1133,0.0,0.21073325366177897,0.042364359287312615,alcohol,alcohol
1fc6460599044489806401eb1a95ef1a,300.0,101.0,2,OC1CCCCC1,0.7266,CO,0.2734,0.1332,0.0,0.15405989948347099,0.048518099915871464,alcohol,alcohol
cc11ec8d5ae64c9698e13dff1bc65f58,300.0,101.0,2,OC1CCCCC1,0.4871,CO,0.5129,0.2149,0.0,0.4290507450219039,0.03469458381266633,alcohol,alcohol
951b1ea673d94ac58550d7a84976eef9,300.0,101.0,2,OC1CCCCC1,0.2234,CO,0.7766,0.196,0.0,0.2730721462504988,0.03161237381665845,alcohol,alcohol
fede111dda8f4828a5c73bad40dcac63,298.15,101.3,2,OCCO,0.7574,CCCO,0.2426,0.42618,0.0,0.5469636255799912,0.04806413045582721,alcohol,alcohol
149d5a9d4caf41bb8473a50407d743e9,298.15,101.3,2,OCCO,0.5229,CCCO,0.4771,0.60422,0.0,0.7339502527230373,0.040414607330987805,alcohol,alcohol
0ccfa0246e184d4890764efbf01561f3,298.15,101.3,2,OCCO,0.2511,CCCO,0.7489,0.5280600000000001,0.0,0.5615889332622572,0.04539519148654608,alcohol,alcohol
357afedcf3584df781437ac4abc5d671,300.0,101.0,2,OC1CCCCC1,0.7119,CCO,0.2881,0.1454,0.0,-0.03982770556115156,0.046795643005480815,alcohol,alcohol
