Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Environment 1,Environment 2
cbf3239485234b50bddeba7b24711e12,298.15,101.0,2,C1CCOC1,0.5024,C=CC(=O)OC(C)(C)C,0.4976,0.8816900000000003,0.0,0.8957434691715599,0.00034590331144071957,ether,ester
2fe53ca8a949496a8c1843f587f18326,298.15,101.0,2,C1CCOC1,0.7268,C=CC(=O)OC(C)(C)C,0.2732,0.8820800000000002,0.0,0.8916597586744441,0.00022512778334141497,ether,ester
00f35d4e15f64fd3bb486ea5153a4914,298.15,101.0,2,C1CCOC1,0.2773,C=CC(=O)OC(C)(C)C,0.7227,0.8809200000000001,0.0,0.8988325316230138,0.00029751448263054677,ether,ester
c8d2d8588c944ee1ac073881f2306218,298.15,101.0,2,C1CCOC1,0.2302,C=CC(=O)OCC,0.7698,0.9117900000000002,0.0,0.9142003160693423,0.00024182598908851984,ether,ester
1cd755553aa048ee99e6e4060c0860f3,298.15,101.0,2,C1CCOC1,0.7283,C=CC(=O)OCC,0.2717,0.8955200000000002,0.0,0.8971907411731501,0.00023299956645713536,ether,ester
880d7ce70af04e45a9eb7cdc4072260d,298.15,101.0,2,C1CCOC1,0.5286,C=CC(=O)OCC,0.4714,0.9033200000000002,0.0,0.9048173234421458,0.000258430316344321,ether,ester
54c60bece4d940a3be174e83e973563a,298.15,101.0,2,C1CCOC1,0.7632,C=CC(=O)OC,0.2368,0.9018300000000002,0.0,0.9024676412444028,0.00026865733119303984,ether,ester
082f28f60dba432193a0d623766f7e66,298.15,101.0,2,C1CCOC1,0.53,C=CC(=O)OC,0.47,0.9188000000000002,0.0,0.9182133364947107,0.00020585015509003992,ether,ester
06a81290bb1f40e7ba978e0561ccb963,298.15,101.0,2,C1CCOC1,0.2545,C=CC(=O)OC,0.7455,0.9356300000000002,0.0,0.9359265572196762,0.000236721001048968,ether,ester
bbe7e549354147bf95d29ade431d3def,298.15,101.0,2,C1COCCO1,0.2,CCCC(=O)O,0.8,0.9703000000000002,0.0,0.9945852778645565,0.0002060990928306959,ether,ester
2194a5e088b0408194e3813742eafb3e,298.15,101.0,2,C1COCCO1,0.5,CCCC(=O)O,0.5,0.9934000000000002,0.0,1.0203542780632227,0.00028516829407069616,ether,ester
1a7166b0b297482f84ad67db3e357bfd,298.15,101.0,2,C1COCCO1,0.7,CCCC(=O)O,0.3,1.0068,0.0,1.0393021598066225,0.00023306365915798068,ether,ester
c1f0013918594d1c89e45c15b1b6d1c1,303.15,101.3,2,C1CCOC1,0.1989,CCCCOC(C)=O,0.8011,0.8715800000000002,0.0,0.8724919333892881,0.0002242905783216664,ether,ester
24a480872953406eb41cad8060a6dcbe,303.15,101.3,2,C1CCOC1,0.7978,CCCCOC(C)=O,0.2022,0.8749600000000003,0.0,0.8770818798608985,0.0003219049030014455,ether,ester
d7b33bce303d4eb3b02ffdec4ffdaac0,303.15,101.3,2,C1CCOC1,0.4967,CCCCOC(C)=O,0.5033,0.8730100000000002,0.0,0.8739242726864304,0.00022965282054193423,ether,ester
