Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
f4c8e2bf89ee42359a7d893a71860c17,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.14754361769544033,0.0,0.20529492892057602,0.028957596120450874,0.0033352139482224832,0.03333333333333333,0.392061173213643,0.0007232605433730802,0.6258190473242625,0.104756326964756,-0.04056560049340095,-0.0006770121642489691,-0.19002526472125109,-0.0877258463030342,-0.0492800965183296,-0.021025770769124187,-0.06421505763628786,-0.07166180955129771,-0.011824357033746059,-0.02517186192062862
6299627dbf614f87b5e6c08a35fced77,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.1290521345820288,0.0,0.07606715421079005,0.031043727916435938,0.0028074081449405556,0.03333333333333333,0.392061173213643,0.000608802785039285,-1.0251862946890724,0.08352442135028136,-0.1209441874583334,-0.023071819317838888,-0.2958235669296866,0.07192011883890238,0.03686906181302218,0.1417274374042818,-0.06528644556704098,-0.005420951537961253,0.019475328707336863,0.04970182046989833
d3b9e184b5734c22b917c243533420e3,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.1532840380393452,0.0,0.2062511507017858,0.03219160246256936,0.002805515023795674,0.03333333333333333,0.392061173213643,0.0006083922507080021,3.4177626309791864,-1.8311854244943826,0.06412117784282992,0.047145417481882904,0.4132892151624019,0.07293071214001941,0.03815828791985425,0.0445015326503128,0.003939332891954356,-0.08908583022641968,0.138932800247701,-0.8431689292618134
0d43137e19fe4d629b4a99580b58e58b,298.15,100.0,2,COC=O,0.4946,CO,0.5054,-0.07981547524274646,0.0,-0.21372897021596274,0.02572883311961956,0.017932824135941623,0.03333333333333333,0.392061173213643,0.00388883721708093,,,-0.1260898825025223,0.00091908604602193,0.6236299930130951,0.1611678909278356,-0.003581899341788621,-0.012666387177087514,-0.032270451820821555,0.05405349826370781,0.40330469086662846,0.2903035594868937
5bf74d7c4d374c42af5a72a080e351cd,298.15,100.0,2,COC=O,0.0833,CO,0.9167,-0.016017622078813076,0.0,-0.06667214496349554,0.030058063867720752,0.002565880688674819,0.03333333333333333,0.392061173213643,0.0005564261513449532,,,-0.15357959109027364,0.004249773785829657,-0.11658840934524013,0.2894270578276111,-0.017648500252555682,0.033124578247622875,-0.007811687327455329,0.008587936094833963,0.17764614577305257,0.8387019209541016
b0d78020705b4b42a329b9f75c42b7ca,298.15,100.0,2,COC=O,0.7271,CO,0.2729,-0.0779704053850363,0.0,-0.0907714042090362,0.025112335175876146,0.00016386557089204692,0.03333333333333333,0.392061173213643,3.5535202143984275e-05,,,0.0001942310182836954,0.015505137824258238,0.018726898218898426,0.02618770943054982,-0.16572300903952755,0.002719138162483112,-0.00896061910789854,0.004966000526247737,-0.07297395592829452,0.05136925558788783
248f4303204744bba35f5325cf680ceb,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.3391505413382205,0.0,0.13133573636128926,0.04676998445785754,0.043186993167599955,0.03333333333333333,0.392061173213643,0.00936535065814741,-0.43086698715245075,-0.1272810109908313,0.1942665272002515,0.04928455281637359,0.3406698479070512,0.31811617960196836,-0.6099889029922577,-1.4000925693142288,-0.3221658823635735,-0.4406795573501242,0.09401602351912515,0.20938307487638563
f9589fe620514e9caabc2ca0174b20ed,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.3889953391056479,0.0,0.2556296480864506,0.03596179814380344,0.017786407541027994,0.03333333333333333,0.392061173213643,0.0038570859268668486,-2.160421364026908,1.6281983090841594,0.09118828056942896,-0.010044379748316045,-4.861333217462104,-1.0890640843326393,-0.19896179593650024,1.6170121463223328,-1.1714861142210273,0.011850371684133373,0.15333332274481354,2.244902016954563
5fc422634cd34ed7b62a6a55fd08ab24,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.4223704434297204,0.0,0.1840636509781649,0.0410318728491899,0.05679012732854875,0.03333333333333333,0.392061173213643,0.012315269421250526,-0.9338359161003663,13.20300839260783,0.3191882577966045,0.2034150484581875,-16.830827704394586,0.16673365233923215,-0.7699347404989998,-0.44005318558086065,-0.21075852880102128,-0.13404519189763345,-0.08904222611239289,2.326347470704914
4b67b5b0f7ae450dabbeb794b3743567,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.3168067282716436,0.0,0.2007347763299138,0.03944777606677611,0.01347269802756323,0.03333333333333333,0.392061173213643,0.0029216329289190146,3.405040276212484,5.569325208626253,-0.001974700976308586,-0.42392554546395106,-11.097306908412087,-0.1590692699556519,-0.3155607688033652,-0.7953587256797471,-2.219275896142551,0.15664389690303485,0.019911764850080556,-0.05018012744988932
