Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Environment 1,Environment 2
886f153b808d48ea9adbba5b19e9b75e,298.15,101.3,2,CCCCCO,0.7708,CCOCC,0.2292,-1.2165249074509248,0.0,-0.40048682941431996,0.04568510949863749,alcohol,ether
c25df803586c459a8beb3a1028eb6d6f,298.15,101.3,2,CCCCCO,0.2648,CCOCC,0.7352,-1.628909026628321,0.0,-0.43346810760126164,0.05240529427634075,alcohol,ether
6ed732d9554e4c3780e082f5e27044f3,298.15,101.3,2,CCCCCO,0.4567,CCOCC,0.5433,-1.938515594697634,0.0,-0.4959023807412212,0.052316884533486756,alcohol,ether
d09cf3ee9a3142e8a7cfadcb0e278d3b,313.15,101.0,2,COCCOC,0.22207,CCCCCO,0.77793,0.09453044217231366,0.0,0.2231106738535017,0.04019058321327104,ether,alcohol
09049bff51a64482a3fd421d212e273b,303.15,101.0,2,COCCOC,0.7075600000000001,CCCCCO,0.29244000000000003,0.15713386109501215,0.0,0.19205182201040943,0.03815549453627067,ether,alcohol
9d45f3b225c24ec399be1cf88dccce9a,313.15,101.0,2,COCCOC,0.49549,CCCCCO,0.50451,0.12173156183344958,0.0,0.2252053418117704,0.03757595964093249,ether,alcohol
148bd66a9bfe46d38f65f27fc3fe50ee,298.15,101.3,2,COCCO,0.7488,CCOC(C)(C)C,0.2512,-1.2975001663667811,0.0,-0.6296725836123237,0.03305062903006297,alcohol,ether
bd48b6284ba149e48d163e4590f3ae87,298.15,101.3,2,COCCO,0.2489,CCOC(C)(C)C,0.7511,-0.7343845219198784,0.0,-0.51424002671136,0.05827127180143463,alcohol,ether
7c7a0746e93242258a98c71570cb8482,298.15,101.3,2,COCCO,0.501,CCOC(C)(C)C,0.499,-1.2364462208137326,0.0,-0.7663364707841874,0.045916718093419615,alcohol,ether
24cc1bc2fa9f4d2fa9bf3814080944f8,298.15,101.0,2,CCCOCCO,0.4968,OCCOCCO,0.5032,-0.2484652504198408,0.0,-0.424982057455102,0.04130834941340263,ether,alcohol
c1f299cb274c4838aa5ede0ef91e72c3,298.15,101.0,2,CCCOCCO,0.4968,OCCOCCO,0.5032,-0.2484652504198408,0.0,-0.424982057455102,0.04130834941340263,ether,alcohol
9eae14f664b14fc98dc51999cc824fda,298.15,101.0,2,CCCOCCO,0.2007,OCCOCCO,0.7993,-0.11847550368543125,0.0,-0.31655931387414843,0.03305541274179129,ether,alcohol
ff4c8ad676ad4f4c8ab7341fab84ad5b,298.15,101.0,2,CCCOCCO,0.2007,OCCOCCO,0.7993,-0.11847550368543125,0.0,-0.31655931387414843,0.03305541274179129,ether,alcohol
386fe9af48a84fd7a8338193c374f17b,298.15,101.0,2,CCCOCCO,0.7998,OCCOCCO,0.2002,-0.1575617861490244,0.0,-0.3094606227984372,0.0458329284991261,ether,alcohol
0ebcafdae2c04a5b89cf0af4bfb88277,298.15,101.0,2,CCCOCCO,0.7998,OCCOCCO,0.2002,-0.1575617861490244,0.0,-0.3094606227984372,0.0458329284991261,ether,alcohol
d8a7bae58dfd431d89a0873e7f1e410c,298.15,101.0,2,C1CCOCC1,0.5007,CCCCCCO,0.4993,0.09167180188308777,0.0,0.5086150880926263,0.040164839423573566,ether,alcohol
25296bdcef0645a08358cfb86a810677,298.15,101.0,2,C1CCOCC1,0.2029,CCCCCCO,0.7971,0.06694445956176764,0.0,0.34111854138856834,0.04361715988406875,ether,alcohol
d36bd05539574734b056baf8525ae4f8,298.15,101.0,2,C1CCOCC1,0.7015,CCCCCCO,0.2985,0.08564293678583823,0.0,0.49194404948418446,0.04415322567134907,ether,alcohol
5ee9b9730f144f39b9fdeaeaa6da6775,298.15,101.0,2,C1CCOC1,0.7071,CCCCCCO,0.2929,0.02861966676739769,0.0,0.36645869036906537,0.03730405802462306,ether,alcohol
795bb65b8912456ea50ecb892b992f00,298.15,101.0,2,C1CCOC1,0.5013,CCCCCCO,0.4987,0.03158420041414445,0.0,0.339446704717089,0.0368997537009945,ether,alcohol
