Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
5c17705da03645ecb045d3d0a5a5f15d,303.15,101.0,2,CC(C)OC(C)C,0.2516,CCO,0.7484,0.201984,0.0,0.3669208235939525,0.038847010576739775,ether,alcohol
22516581e21a48288e9be33d0b31998d,303.15,101.0,2,CC(C)OC(C)C,0.4894,CCO,0.5106,0.400777,0.0,0.6014171294489274,0.03535429909296545,ether,alcohol
1e3ae85201ec4fb6b2880c3880de9019,303.15,101.0,2,CC(C)OC(C)C,0.7871,CCO,0.2129,0.4411390000000001,0.0,0.5751789719698213,0.039142441672948974,ether,alcohol
80de377b54f840979c3b3187b42e89b6,303.15,101.0,2,CC(C)OC(C)C,0.772,CCCCO,0.228,0.3792,0.0,0.490322585780266,0.041252646294948105,ether,alcohol
9639e888d4014cd7bff1d63a1edfdccd,303.15,101.0,2,CC(C)OC(C)C,0.27,CCCCO,0.73,0.1907,0.0,0.41916880968924985,0.04092522799020746,ether,alcohol
5000c59cb4f248b9bd94c7dfa3861e15,303.15,101.0,2,CC(C)OC(C)C,0.5,CCCCO,0.5,0.3266,0.0,0.5857652466920129,0.0407406506457666,ether,alcohol
96744091eb294de48ad584ab309ddf2f,298.15,101.0,2,COC(C)(C)CC(C)(C)C,0.511,CO,0.489,0.518,0.0,0.929179694773623,0.040880608235249284,ether,alcohol
292c6d1db56141a386478443dd657e8a,298.15,101.0,2,COC(C)(C)CC(C)(C)C,0.701,CO,0.299,0.526,0.0,0.8877550688891063,0.04340637562735828,ether,alcohol
2ffc1148bcd14c1699cbb73aff507642,298.15,101.0,2,COC(C)(C)CC(C)(C)C,0.20600000000000002,CO,0.794,0.308,0.0,0.5483042343701641,0.032515734108976936,ether,alcohol
cbbabfe1df924673acad597a43b5a373,298.15,101.0,2,COC(C)(C)C,0.2472,CCCO,0.7528,0.3268,0.0,0.3603731498918652,0.04039539977979942,ether,alcohol
0b25a1f97415479bbd6155cbc7954ac6,298.15,101.0,2,COC(C)(C)C,0.4982,CCCO,0.5018,0.5481,0.0,0.6174920378378843,0.037511418057204496,ether,alcohol
bc29280705de44328c3f526c440f75da,298.15,101.0,2,COC(C)(C)C,0.7491,CCCO,0.2509,0.5255,0.0,0.5873689248423695,0.04094798695183003,ether,alcohol
cc6a6ad0fed04adcbc3213b4a577f739,298.15,101.0,2,CCOC(C)(C)CC,0.7003,CCC(C)(C)O,0.2997,0.9727,0.0,1.1459152724996997,0.04738120030325316,ether,alcohol
eb142d91da654295bfb7b061181f09ee,298.15,101.0,2,CCOC(C)(C)CC,0.5013,CCC(C)(C)O,0.4987,0.8937,0.0,1.1200162873077417,0.043983544955206066,ether,alcohol
3cd1a767858c47a6b129c47144bc1b1c,298.15,101.0,2,CCOC(C)(C)CC,0.2006,CCC(C)(C)O,0.7994,0.448,0.0,0.7420989114568819,0.0488347179411997,ether,alcohol
75a0ba959ee0457ca6edb1ba850609c0,298.15,101.0,2,C1CCOCC1,0.722,CCCCCO,0.278,0.8628,0.0,1.1387994454488108,0.041635541647906296,ether,alcohol
