Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,Environment 1,Environment 2
7d929387e81645f1ba97815962dfdf2e,293.15,100.0,2,CCO,0.75,CCCCCCC,0.25,0.7379000000000001,0.0,0.7335827972297638,0.000281254270323433,1.8638239759335842e-05,0.007874015748031496,0.04821932532357388,6.311882624434681e-05,0.06242994482569314,-0.01540644030519927,0.057488595208394874,0.0033244760206737173,0.001242192978557276,-0.007811939637083867,,,,,,,alcohol,alkane
54bac2d85e5e42f1908e94ed8133efca,293.15,100.0,2,CCO,0.5,CCCCCCC,0.5,0.7112000000000002,0.0,0.7017731398856527,0.00024343763670332837,8.886569161547496e-05,0.007874015748031496,0.04821932532357388,0.0003009457019862238,0.15924658001171088,-0.035597688598677346,0.12676298482017806,0.009722736309601066,0.0011523099038393385,-0.008765421234783402,,,,,,,alcohol,alkane
d5833f0d3ac54b95866e168e9b8e44d4,293.15,100.0,2,CCO,0.25,CCCCCCC,0.75,0.6945000000000001,0.0,0.683189880762793,0.00023026705411397527,0.00012791879715984324,0.007874015748031496,0.04821932532357388,0.00043319993924177875,0.2198914969513855,-0.04791465873497381,0.16705701302149514,0.015204800707908637,0.0015519047619889175,-0.003518066981598244,,,,,,,alcohol,alkane
ee44f9ab0a754f8da3f9391c6165bbfb,298.15,100.8,2,CCO,0.25,CC(C)CC(C)(C)C,0.75,0.6962000000000003,0.0,0.7113322119147029,0.00021592786087555255,0.00022898383743146726,0.007874015748031496,0.04821932532357388,0.0007754590151337106,-0.41609925788646784,0.05549867433194424,-0.24246201576308807,-0.03128667504410407,0.002176018032185131,0.012970489995921028,,,,,,,alcohol,alkane
9c650fee48cc467687e61e4b46ce14d9,298.15,100.8,2,CCO,0.75,CC(C)CC(C)(C)C,0.25,0.7354000000000002,0.0,0.7442825807075847,0.00028894598673463446,7.890024002675271e-05,0.007874015748031496,0.04821932532357388,0.00026719747171356935,-0.15325882465007087,0.03205447112467313,-0.1180141211696019,-0.0028574371206707924,9.005552841201943e-05,0.021219081213133185,,,,,,,alcohol,alkane
8df7db918e354e9582c0fad1606ad317,298.15,100.8,2,CCO,0.5,CC(C)CC(C)(C)C,0.5,0.7106000000000002,0.0,0.7234275593623134,0.0002354104804272768,0.00016454627919366822,0.007874015748031496,0.04821932532357388,0.0005572397468691549,-0.19742189318793216,0.05241432130652462,-0.17192348807610747,-0.012914505218190835,-0.0015834098002321035,0.01215641014825596,,,,,,,alcohol,alkane
40d1cd2ebbf14a0abeb91ea79ed8193f,298.15,101.0,2,CCCCO,0.2497,CCCCCCC,0.7503,0.7000160000000001,0.0,0.6886134122721661,0.00025253284699243043,0.00013001900689095007,0.007874015748031496,0.04821932532357388,0.00044031234764547566,0.2715811444477723,-0.0395825511100178,0.17089559448155248,0.02041501431074258,0.0005083921010636464,-0.0050580048224265015,,,,,,,alcohol,alkane
7e2b7f447c7b4735be6e70bda11b7a6e,298.15,101.0,2,CCCCO,0.7502,CCCCCCC,0.2498,0.7612980000000001,0.0,0.7541150410720413,0.00024318376312406942,5.159489896074358e-05,0.007874015748031496,0.04821932532357388,0.0001747273081926408,0.10434058315189702,-0.030785351875778137,0.1074628656255542,0.00867280995385175,-0.00039016959380381574,-0.013170675583969355,,,,,,,alcohol,alkane
9b7cc3aebcbe4072950daaa430ad03ac,298.15,101.0,2,CCCCO,0.4999,CCCCCCC,0.5001,0.7268920000000002,0.0,0.7172514529889561,0.0002423522364910848,9.294014667215152e-05,0.007874015748031496,0.04821932532357388,0.0003147439374464126,0.1238440020285323,-0.041176614758193585,0.1334410061962077,0.012987969587179106,0.003443690661690121,-0.003011889919678745,,,,,,,alcohol,alkane
18fcca509dad4dfdab501595360824ca,303.15,101.0,2,C1CCCCC1,0.2792,CCCO,0.7208,0.7831500000000001,0.0,0.7728202683403845,0.00026850400921642637,0.00010670335615966472,0.007874015748031496,0.04821932532357388,0.0003613533619105309,0.13981044277012397,-0.03875655597705192,0.14565538184355684,0.011267145992304233,0.0028528572534185386,-0.015542062056809825,,,,,,,alkane,alcohol
ec222a3da1be40769dd668be7c9207e2,298.15,101.0,2,C1CCCCC1,0.5071,CCCO,0.4929,0.7807100000000002,0.0,0.7680423158720654,0.00031067912738575425,0.0001604702211651323,0.007874015748031496,0.04821932532357388,0.000543436082908015,0.22728078299354249,-0.04754735182961712,0.1865100147636628,0.014430654180650117,-0.002906307228005086,-0.02034274345929727,,,,,,,alkane,alcohol
f924708907134ac59208cc4cba69689f,303.15,101.0,2,C1CCCCC1,0.7888,CCCO,0.2112,0.7706800000000001,0.0,0.7541020944773957,0.00025235769384140483,0.0002748269515163977,0.007874015748031496,0.04821932532357388,0.0009307077719792771,0.14964824167651467,-0.09579840791392812,0.2689023236956902,0.019080898236055528,-0.001629770605695721,-0.010628820149369968,,,,,,,alkane,alcohol
