Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
2a91772ddfd8435aa11f4c7869c2f137,303.15,101.0,2,CCO,0.2383,CC(C)CC(C)(C)C,0.7617,0.634022,0.0,0.8699795979519962,0.0519960247806371,0.055675988031275894,0.010638297872340425,1.5943650773897426,0.000233004620382995,0.020503909818627035,-0.011405601254440985,0.01528287516982664,-0.009335004834504852,,,,,,,-0.011032616137288618,-0.022838350644311254,alcohol,alkane
e1ceeaa2f1d848b0901b7830e085f4da,303.15,101.0,2,CCO,0.738,CC(C)CC(C)(C)C,0.262,0.46121,0.0,0.728258063324752,0.03835338489014369,0.07131466812550073,0.010638297872340425,1.5943650773897426,0.00029845266805121086,-0.009027299435947395,-0.004339608359861574,0.006346472487532758,-0.0045326208896777,,,,,,,-0.007739636966434811,-0.02220967802264983,alcohol,alkane
c38755b1caf941ca925333aab420ed17,303.15,101.0,2,CCO,0.4842,CC(C)CC(C)(C)C,0.5158,0.6389729999999999,0.0,1.0649485298831678,0.042521754801995375,0.18145515205924567,0.010638297872340425,1.5943650773897426,0.0007593918009744616,0.06623503289849596,0.012093629959796277,0.0029772098302297137,0.008744330109519468,,,,,,,-0.005561192872660681,-0.01269643114357617,alcohol,alkane
9b7e919903724d77bc8df6a3ab20f0b9,298.15,101.3,2,CCCCO,0.2499,CCCCCCC,0.7501,0.5981,0.0,0.8709018530717856,0.05184455335464344,0.0744208510394001,0.010638297872340425,1.5943650773897426,0.0003114520776043327,0.31033432277051265,0.038617206797482456,0.03360280044984318,0.024985475333679976,,,,,,,0.0017616449931212067,-0.002758204059413222,alcohol,alkane
9f4895b5bfbd4578a5466bddd4599c4a,313.15,101.3,2,CCCCO,0.7501,CCCCCCC,0.2499,0.4805,0.0,0.7532366794604854,0.05020915275670075,0.0743852963231316,0.010638297872340425,1.5943650773897426,0.00031130328072690117,-0.23543949029817526,-0.023176948181693354,-0.004864468390117485,-0.001920447470942316,,,,,,,0.000869425273622135,-0.0001333193989516868,alcohol,alkane
5b389a74832b49158c5054bd7e362f1f,298.15,101.3,2,CCCCO,0.4999,CCCCCCC,0.5001,0.5751,0.0,0.696198216317768,0.046013344973215645,0.01466477799534495,0.010638297872340425,1.5943650773897426,6.137225670583117e-05,0.08638039036239319,0.0013202715408267465,0.02856317293015267,0.006815484790038438,,,,,,,-0.009199490377402636,-0.017255629685506597,alcohol,alkane
b15a75a66222403e94d7f85fa76c7859,313.15,100.0,2,CCCO,0.2497,C1CCCCC1,0.7503,0.7909999999999999,0.0,0.9417660974215494,0.04894740615900636,0.02273041613172414,0.010638297872340425,1.5943650773897426,9.512704074411228e-05,0.01181737559381365,-0.0009521146782345674,0.012501606677106699,0.003434136266052288,,,,,,,-0.0021838140315990533,-0.00934852311302094,alcohol,alkane
dde14e9668404ad48eb2435540be71e4,298.15,100.0,2,CCCO,0.5002,C1CCCCC1,0.4998,0.599,0.0,0.7454760574647707,0.03694345800515503,0.021455235410422827,0.010638297872340425,1.5943650773897426,8.979039544345559e-05,-0.21703559205980347,-0.018418126359609613,-0.0317394360384032,-0.012087994061737889,,,,,,,-0.0033724263266077777,-0.006972931569842482,alcohol,alkane
78d40e452cd84423ae427ead4012621b,298.15,100.0,2,CCCO,0.7501,C1CCCCC1,0.2499,0.378,0.0,0.42039307264771253,0.03893932908472187,0.001797172608514232,0.010638297872340425,1.5943650773897426,7.5211870721421895e-06,-0.0037762641225937334,-0.0013553485004247935,0.0030428526813792984,-0.00013240392150106256,,,,,,,0.003187379646697003,0.003954694929329357,alcohol,alkane
2104fff10ef14306a59b52b52e75e33b,298.15,100.0,2,CCCO,0.7496,CC1CCCCC1,0.2504,0.321,0.0,0.3625150208482921,0.038889178612008135,0.0017234969560341292,0.010638297872340425,1.5943650773897426,7.212853658679416e-06,-0.025785429399703262,-0.0008700496998475288,-0.003631514895801418,-4.8496004713659765e-05,,,,,,,-0.002773617151336428,-0.006101623353921865,alcohol,alkane
