Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference EnthalpyOfVaporization Value (kJ / mol),Reference EnthalpyOfVaporization Uncertainty (kJ / mol),Estimated EnthalpyOfVaporization Value (kJ / mol),Estimated EnthalpyOfVaporization Uncertainty (kJ / mol),Environment 1
5de7210f48ea4d19be2842fc37982dc5,298.15,101.325,1,CCCCO,1.0,52.42,0.0,47.86782255051887,0.24198608445852035,alcohol
09f294796c93430a85ff810dcbcd048f,298.15,101.325,1,CCCO,1.0,47.5,0.0,43.273551439181354,0.25049410619477713,alcohol
a06a99f886784088ba7caed942c5fa6f,298.15,101.325,1,CC(C)(C)O,1.0,46.75,0.0,46.923392602179156,0.25517807180262103,alcohol
a88074bee77848ac8905af045630488d,298.15,101.325,1,CC(C)CO,1.0,50.89,0.0,47.03924146907802,0.2671766638487221,alcohol
0a5fb66f38ae4317ac7e1569893b5f4e,298.15,101.325,1,CO,1.0,37.83,0.0,32.59828749733952,0.08785355284503882,alcohol
f5943cdf0562498e9772f6f7c297df93,298.15,101.325,1,CC(C)O,1.0,45.48,0.0,43.524026084785056,0.2461011265015322,alcohol
771f878b50e648fa9c9871eb622b3991,298.15,101.325,1,CCO,1.0,42.46,0.0,38.05032954170923,0.12424768219001278,alcohol
