Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
2a91772ddfd8435aa11f4c7869c2f137,303.15,101.0,2,CCO,0.2383,CC(C)CC(C)(C)C,0.7617,0.634022,0.0,0.8785349542202283,0.04087011890495295,0.05978658478150348,0.010638297872340425,1.5943650773897426,0.00025020751285427577,0.23810447659885908,0.022552820779207214,0.025165724255999566,0.01544038540622268,,,,,,,-0.005385615727401831,-0.01813119033879859,alcohol,alkane
e1ceeaa2f1d848b0901b7830e085f4da,303.15,101.0,2,CCO,0.738,CC(C)CC(C)(C)C,0.262,0.46121,0.0,0.6625790506414546,0.036184951497074104,0.04054949455624071,0.010638297872340425,1.5943650773897426,0.00016970007933207526,0.27861390737049563,0.021181124650133127,0.04202138587506971,0.016479356270651068,,,,,,,0.00798179607800472,0.00707323382577906,alcohol,alkane
c38755b1caf941ca925333aab420ed17,303.15,101.0,2,CCO,0.4842,CC(C)CC(C)(C)C,0.5158,0.6389729999999999,0.0,0.8857108812329102,0.039327049582720486,0.060879582035305746,0.010638297872340425,1.5943650773897426,0.0002547817183458566,0.07808027290776157,0.009142971563877784,0.0212482408504398,0.013751047033148655,,,,,,,-0.011740326927485936,-0.031143519432934516,alcohol,alkane
9b7e919903724d77bc8df6a3ab20f0b9,298.15,101.3,2,CCCCO,0.2499,CCCCCCC,0.7501,0.5981,0.0,0.8429654792043806,0.04557966662250726,0.059959102905990956,0.010638297872340425,1.5943650773897426,0.00025092950309687026,0.34428144054033644,0.018617163763271785,0.05356950488925939,0.01287826744337646,,,,,,,0.006929159161139035,0.009125643758636831,alcohol,alkane
9f4895b5bfbd4578a5466bddd4599c4a,313.15,101.3,2,CCCCO,0.7501,CCCCCCC,0.2499,0.4805,0.0,0.6420235324605557,0.04983644790803932,0.02608985153853618,0.010638297872340425,1.5943650773897426,0.00010918631475691859,-0.033119059428000544,-0.017171240136990406,0.0456817107494971,0.0043855477307598945,,,,,,,-0.0009621466845918756,-0.012779159809691711,alcohol,alkane
5b389a74832b49158c5054bd7e362f1f,298.15,101.3,2,CCCCO,0.4999,CCCCCCC,0.5001,0.5751,0.0,0.7942895349495416,0.04373102096825885,0.04804405223139633,0.010638297872340425,1.5943650773897426,0.00020106488537839336,0.06712581534620535,0.002539523993633058,0.006003780686495976,-0.004659723329831144,,,,,,,-0.0031567289615676395,-0.009666798454337672,alcohol,alkane
b15a75a66222403e94d7f85fa76c7859,313.15,100.0,2,CCCO,0.2497,C1CCCCC1,0.7503,0.7909999999999999,0.0,0.8853829718394763,0.048270356946140965,0.008908145373251398,0.010638297872340425,1.5943650773897426,3.7280686062454584e-05,-0.1315799619999443,-0.013537128700163945,-0.008241641237809832,-0.005760598179258247,,,,,,,-0.0016078129572225975,-0.004035986939052779,alcohol,alkane
dde14e9668404ad48eb2435540be71e4,298.15,100.0,2,CCCO,0.5002,C1CCCCC1,0.4998,0.599,0.0,0.6632970617713525,0.03942924617981206,0.004134112152429123,0.010638297872340425,1.5943650773897426,1.7301304687334156e-05,-0.05241176728391666,-0.003896027434668022,-0.010038329250758985,-0.005731684692010354,,,,,,,0.00434785433258995,0.006141775206534842,alcohol,alkane
78d40e452cd84423ae427ead4012621b,298.15,100.0,2,CCCO,0.7501,C1CCCCC1,0.2499,0.378,0.0,0.41817630584867516,0.044091171463413764,0.0016141355516462892,0.010638297872340425,1.5943650773897426,6.755174982198173e-06,-0.001979530251912615,-4.2446030008422005e-06,-0.0008024310817038207,-0.00010859417564791044,,,,,,,0.001140355987008286,0.0013973854666563346,alcohol,alkane
2104fff10ef14306a59b52b52e75e33b,298.15,100.0,2,CCCO,0.7496,CC1CCCCC1,0.2504,0.321,0.0,0.3766597169917745,0.04834996605479727,0.0030980040956044273,0.010638297872340425,1.5943650773897426,1.2965181108879033e-05,-0.016215922884615902,-0.006557293878851348,0.009631952138413332,-0.0023255923474966283,,,,,,,0.003042405308996419,0.0024808760008938773,alcohol,alkane
