Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,Environment 1,Environment 2
4b8a6f0c634145f3ab2ac48937ba961d,298.15,100.0,2,C1CCOCC1,0.5009,O=C1CCCCC1,0.4991,0.9160300000000002,0.0,0.8999594665093231,0.0002677151937398074,0.00025826204667497453,0.010101010101010102,0.04821932532357388,0.001121974883130172,0.08551622057357011,-0.06979305117552238,0.22464602782503384,0.014138003490196716,,,0.010468247365307442,-0.0018568745462711096,0.02006870327407481,-1.8012622102326911e-06,0.004591338745289816,-0.016121529696099774,ether,ketone
6dc4e84fb31943ddbef5babe9c3865d5,298.15,100.0,2,C1CCOCC1,0.2471,O=C1CCCCC1,0.7529,0.9305900000000004,0.0,0.9052941566685799,0.0002076661886303424,0.0006398796898477676,0.010101010101010102,0.04821932532357388,0.0027798468628177525,0.096660872626177,-0.13246454495452278,0.35590614155059286,0.019140842409633072,,,0.0094314365832595,-0.0009599738089631262,0.04942437318335934,-0.00047026438621814066,0.024127138738853148,-0.01577194516902774,ether,ketone
8925c257d25c4c7c9027c06da28ab9ca,298.15,100.0,2,C1CCOCC1,0.7389,O=C1CCCCC1,0.2611,0.9000800000000002,0.0,0.8945965600847433,0.00023802120825636318,3.006811330423265e-05,0.010101010101010102,0.04821932532357388,0.00013062572818884957,0.0623203545340794,-0.021610544190511966,0.09980594683429178,0.010527396327596899,,,0.007485137326483275,8.903447472285968e-05,0.004824231307647032,0.0002518352009977135,0.001839838869793883,-0.002112866378027077,ether,ketone
e55d238554c245e6bf509d5f5658af7e,298.15,101.3,2,C1COCCO1,0.7778,O=C1CCCC1,0.2222,1.0081000000000002,0.0,1.0343067425719559,0.0002637544260236137,0.0006867933562327529,0.010101010101010102,0.04821932532357388,0.002983655188652576,0.0494152707083829,0.05067692608784634,-0.3703028548224223,0.0343524754886935,,,-0.07156823352373413,0.02914403081305377,-0.021228308102394892,0.001801949137918286,-0.006722657061082909,0.015538221782755053,ether,ketone
84c39470a147421f8225354da57407b5,298.15,101.3,2,C1COCCO1,0.2436,O=C1CCCC1,0.7564,0.9633500000000004,0.0,0.9423904368140542,0.0002377168435776213,0.00043930328894566963,0.010101010101010102,0.04821932532357388,0.0019084773106201767,0.04121925012569565,-0.09150565315265242,0.2749211747566808,0.0014080696883676503,,,0.017141780385233795,-0.00472285725560002,0.056167991818475864,0.002174656530541418,0.020036636208892716,-0.02379939917028539,ether,ketone
fb3051f72cbb432b98f474e2960697ef,298.15,101.3,2,C1COCCO1,0.5063,O=C1CCCC1,0.4937,0.9849200000000002,0.0,0.9864703984650941,0.0002500528835812695,2.403735400565399e-06,0.010101010101010102,0.04821932532357388,1.0442613538640993e-05,-0.0016603151552224697,0.005024281042549574,-0.020655298158581838,0.001014916570513055,,,-0.0028466604227669807,0.0004903587999186793,-0.0031002679032387467,-0.00019755624327348587,-0.0009634063341969531,0.0013889110627114069,ether,ketone
4297480f90a547729d482b376a757733,298.15,101.0,2,C1CCOCC1,0.7776,CCCC(C)=O,0.2224,0.8602600000000002,0.0,0.8592963086138276,0.00023791475839732913,9.287010877834478e-07,0.010101010101010102,0.04821932532357388,4.034581572646016e-06,0.006548468147264262,-0.004513151504659092,0.016530780429558117,0.0008097738130975802,,,0.0013849908105035681,-0.0001594576815321493,0.0007186342031301172,-1.6052806826249351e-06,0.00025547053435282717,-0.0003428263700635234,ether,ketone
5e6c966e1c294130b356da1270c75916,298.15,101.0,2,C1CCOCC1,0.2361,CCCC(C)=O,0.7639,0.8183900000000002,0.0,0.7946954974582998,0.0002610986012287907,0.0005614294506986446,0.010101010101010102,0.04821932532357388,0.002439033340141521,0.2720740139928516,-0.13776334050727737,0.36954703293084445,0.020799319390331427,,,0.007945778222732465,-0.0034532720227666005,0.0765595566220647,0.011141469391996171,0.02700890055925834,-0.01956604682233706,ether,ketone
00d6b852845d412dba3cf7f27b7fa6c5,298.15,101.0,2,C1CCOCC1,0.5046,CCCC(C)=O,0.4954,0.8386000000000002,0.0,0.8256076320023664,0.0002703618455533396,0.00016880162618593928,0.010101010101010102,0.04821932532357388,0.0007333295280916865,0.16333976346193832,-0.06306635196315542,0.20080035447346176,0.004052307568702874,,,0.011029527499707871,-0.001197019678796342,0.027247799383098695,0.002866265417105665,0.010143683909279335,-0.006608149527060517,ether,ketone
17d2cd300ac54fadb6bb366b359dbae0,298.15,100.0,2,C1COCCO1,0.7682,O=C1CCCCC1,0.2318,1.0030000000000003,0.0,1.0282430529919495,0.000309195982029997,0.0006372117243543543,0.010101010101010102,0.04821932532357388,0.0027682563472495284,-0.03685397542713411,0.04587320977551573,-0.3412721706089211,0.026319725110044732,,,-0.06387917107346079,0.020493734938784224,-0.021818088303528254,-0.001673183852277349,-0.007156656885044551,0.010683430373582863,ether,ketone
c5869ccbc2704cd48cd7d69d87bf8d65,298.15,100.0,2,C1COCCO1,0.4875,O=C1CCCCC1,0.5125,0.9775400000000002,0.0,0.9774744395637732,0.00026453681553473404,4.298170798269749e-09,0.010101010101010102,0.04821932532357388,1.8672661125199357e-08,9.543276115619285e-05,-0.0002093166045825029,0.0007603584884076543,-3.644470606431637e-05,,,8.336705086665962e-05,-3.276700534630603e-05,8.235750883638141e-05,-2.657217059052554e-06,2.973597969505204e-05,-4.938831370364307e-05,ether,ketone
