Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8485545612127321,0.00029031479505165994,1.2148283539792476e-05,0.03333333333333333,0.04821932532357388,0.00017416119904143965,0.11469394681518558,-0.04829241564506742,0.03130166931655892,0.0018695799214237916,0.14047166940096037,0.010837681583880364,0.01173756810885355,-0.006903115377553065,0.014376014233079897,-0.00013899098372307118,0.007498959533144773,-0.009429821294375395,ester,alcohol
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.8753511694952092,0.0002807916943732809,9.97821015799844e-06,0.03333333333333333,0.04821932532357388,0.00014305041858071152,0.0771591603452675,-0.04454933819824259,0.03731194577353603,0.0027431560777468555,0.11361506346863573,0.005500416771511676,0.015374458936628787,-0.005306420215250567,0.0176633209665942,0.00084961723063536,0.0026160921704653445,-0.0036140372376660852,ester,alcohol
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8238975977739008,0.0003304248091749492,1.1373096774599906e-05,0.03333333333333333,0.04821932532357388,0.00016304790422371767,0.12598239299682745,-0.04216071569408422,0.019307494674580553,0.0012914839520317177,0.14038993499664568,0.011951560802025644,0.004470810323488819,-0.008314366484484201,0.009211749969552256,0.00047318624597330304,0.008757355402744119,-0.02043360290951774,ester,alcohol
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.9121300089123895,0.0003471111321845998,0.00027291069446542024,0.03333333333333333,0.04821932532357388,0.003912524236336809,,,-0.17588198111059233,0.04440984563877518,-0.3776740895777625,0.0452152193203001,-0.08326929065978962,0.0724267903643646,-0.10706468049425989,0.02397010387866119,-0.051413276380983065,0.11727823417522433,ester,alcohol
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8147695830092524,0.0004047500849555968,3.563592130435268e-05,0.03333333333333333,0.04821932532357388,0.0005108865596512467,,,-0.014638278898155136,0.00019450808502620627,-0.1805242180962475,0.01540271411534881,-0.007476430454098283,0.0004940328992358206,-0.008294278063325281,-0.0006530482779133686,-0.04276476677610824,0.08517476729080282,ester,alcohol
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9523279527674197,0.0004168671023447997,0.00040917007316094566,0.03333333333333333,0.04821932532357388,0.005865976894609196,,,-0.29978092759706704,0.07049486557716629,-0.5110689873272478,0.002114541100180527,-0.22845223117261942,-0.023411509992405318,-0.18587793929168905,0.03641237596788593,-0.01663359659240089,0.10075779289147549,ester,alcohol
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,0.9906843263784585,0.0002707273877734738,1.8633671154914416e-05,0.03333333333333333,0.04821932532357388,0.0002671375343071076,-0.024313832363108513,-0.07153251175023193,0.06381663658914667,0.009665517704003914,0.16016708407079144,0.006101349820408122,0.019356137210506153,-0.015772340959583235,0.028198345533587042,0.0005576668453638545,0.001244413980505453,-0.006769925978871119,ester,alcohol
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.8964272936798064,0.0002634597771615253,5.376398999306249e-06,0.03333333333333333,0.04821932532357388,7.707756352387278e-05,0.02581472814372885,-0.03894750742177823,0.014520475862299735,0.0017712041355215356,0.09404873089130045,0.006615281492632843,0.0025857252895164036,-0.007520096284662596,0.006766551090110377,0.0006329955914967226,0.005150042745856585,-0.005109382140248696,ester,alcohol
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9485423323230856,0.00028104119107757026,6.6237653111949e-06,0.03333333333333333,0.04821932532357388,9.49601567158108e-05,0.033781296131258506,-0.04234793933289478,0.026216809483676596,0.0016903127749981332,0.10490119874780328,0.005125067143209873,0.005977844030128924,-0.014233480641228565,0.013529920889719165,6.638919483428204e-05,-0.0002268269961379328,-0.010332122987771308,ester,alcohol
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,0.9972482362819318,0.00023455198042946813,4.703536064809872e-06,0.03333333333333333,0.04821932532357388,6.743121183323448e-05,0.037295140466280984,-0.028035337778274067,0.018847475977477223,-0.0022310687273173744,0.07152937692535273,0.0019094778877857012,0.005502226369961584,-0.01404798515376293,0.013260707203973297,0.0011268435811689795,0.0020266804260623177,-0.0014840477234208881,ester,alcohol
