Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8740969774053166,0.00036282586596066916,0.00048651025225863927,0.023809523809523808,0.04821932532357388,0.0049819624194982785,-0.5445614382933889,0.19439112821889976,-0.11787775160238098,-0.00613650445449943,-0.5804712790721605,-0.020703432560254826,-0.04706053122669018,0.02003520610388762,-0.05400276554672329,0.011547332388710604,-0.05059469359942255,0.0128397981410174,ester,alcohol
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.9071408370263014,0.000254053292256412,0.0008197248288266199,0.023809523809523808,0.04821932532357388,0.008394146418466069,-0.5437481614909644,0.35283471768817737,-0.23681138909221341,-0.018124000149643323,-0.7932674907144629,0.02783502447023073,-0.05303882486581344,0.11689472821223071,-0.10739384278661604,0.018707092609304095,-0.018881100917507613,0.02909672632522216,ester,alcohol
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8431893994808118,0.00030962490064353744,0.00025342727982966684,0.023809523809523808,0.04821932532357388,0.0025951461008798388,-0.5020130123400085,0.14469324283819718,-0.054922533690622534,-0.0002775561919465266,-0.4949693013185097,-0.02848446211306,-0.02273702697631266,0.00981553854930997,-0.03222579887974386,0.0005840261815736586,-0.045784341849992784,0.05154947329169204,ester,alcohol
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.9392466444594996,0.00032701822638072487,0.0019041567396847535,0.023809523809523808,0.04821932532357388,0.019498946371433536,,,-0.31764726160932677,0.08512886447628272,-0.8039935306242008,0.07050514272767149,-0.16592537326152548,0.09077944509454307,-0.21603079704431627,0.03221127503147549,-0.09901202051515275,0.25438100945065045,ester,alcohol
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8126338597657545,0.0004423547641160299,1.4698480703469952e-05,0.023809523809523808,0.04821932532357388,0.00015051538615773864,,,-0.006848631950675856,0.0010702527142148405,-0.08649318155901846,0.012185126745295143,-0.002240760982377327,0.0031112895459123754,-0.004009906821668989,0.0005660125301903866,-0.020665563712598107,0.047735492881363424,ester,alcohol
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9929167755886322,0.0003690868374712183,0.0036986801929980075,0.023809523809523808,0.04821932532357388,0.03787522593349727,,,-0.6018734132884986,0.11084720795652657,-0.8624128535992628,0.20461612329435,-0.28208089513894363,0.18509515099340723,-0.3417449997980198,0.11567691101488892,-0.017701323256527884,0.2641349152707846,ester,alcohol
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,1.0281291403975426,0.00025785350558387256,0.0010974736861992743,0.023809523809523808,0.04821932532357388,0.011238350344416488,-0.3104445968841485,0.35786719414250884,-0.2132675518547207,0.006249141552272955,-0.8664684873504479,0.0032617218419171627,-0.05179050110651321,0.15867296937674763,-0.11031757955509942,0.03137238164427078,-0.0064813654460686085,0.04493363721431163,ester,alcohol
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.9234114851254853,0.0002868321253600906,0.00060838615647553,0.023809523809523808,0.04821932532357388,0.0062299960875084855,-0.37366369005001554,0.27819422831333507,-0.09478677924137807,-0.006483752396052621,-0.7473882530903447,-0.05989921470617295,-0.031832847279342096,0.036207156494026095,-0.04866236196324035,0.0006490357689371074,-0.03888118820570576,0.05096181450406993,ester,alcohol
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9809732592408885,0.00025967750248592455,0.0008914559293776119,0.023809523809523808,0.04821932532357388,0.00912868725413239,-0.4741456207864629,0.3325084974823142,-0.1857537370108521,-0.01363217412989253,-0.8512425813986942,-0.002732601490705343,-0.0390437475858905,0.10183569129022536,-0.09729621638642726,0.002366165286104854,-0.018644683668959897,0.06813357790775257,ester,alcohol
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,1.0342870594283702,0.00031199309894876226,0.0012159210445380527,0.023809523809523808,0.04821932532357388,0.012451275015979073,-0.13882501640015776,0.4395835868596044,-0.3281243876277963,-0.03429252495917349,-0.9795426629545241,-0.013961736545662124,-0.10185939771215895,0.11862067499678142,-0.15866648432411048,0.0012295360629966442,-0.0146453547469329,0.040859527300695975,ester,alcohol
