Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
1735edba12c64586acbcf14a2f3a1176,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.8163422319201994,0.0005119253406293322,0.0013012059157046425,0.007874015748031496,0.04821932532357388,0.004406563664915757,-0.4236583189503722,0.16266582514157457,-0.457366744859563,-0.03874269641593308,0.008943520031888747,0.10199969587850988,,,,,,
293d3dc64c474dcabe97a9530d664671,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.9013933992785996,0.0002733550729629856,4.8907633469915064e-05,0.007874015748031496,0.04821932532357388,0.00016562682199983527,-0.03576416195693867,0.025692246040604886,-0.06352322696996611,0.004073941866817893,,,-0.024494615755981452,-0.0023234675497324445,-0.007044392716507331,0.009615283858623432,-0.011735233879953717,-0.000269146993965209
6bce57dafd0a4f7db22c97be283f7072,298.15,101.325,1,CCCCCC,1.0,0.6549610000000001,0.0,0.6341037738132531,0.00025844334141070935,0.00043502388420512534,0.007874015748031496,0.04821932532357388,0.0014732183571965493,0.5722901705365813,-0.08590957031594491,0.3594101335553247,0.04973598911719082,,,,,,,,
c9baf2c4d6454369a7a204c872e6f1b0,298.15,101.325,1,C1CCOCC1,1.0,0.8788100000000002,0.0,0.887142516039191,0.0002644324090996798,6.943082354337243e-05,0.007874015748031496,0.04821932532357388,0.0002351290756972316,-0.08538162093211121,0.02184931549288053,-0.12340652248750847,-0.008374414056169026,,,,,,,-0.012482722202492117,0.0015357901596234037
7d238e2f6d6249d3ba20d952649e4c2e,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8860100655116653,0.00029439981398091103,1.5682118856679903e-05,0.007874015748031496,0.04821932532357388,5.310785503562197e-05,-0.020722639376319834,0.017531598529843637,-0.04478410298498005,-0.0005855739919972593,,,-0.012376011996220126,-0.0013056215050291523,-0.0037853437794212186,0.004225462257002823,-0.005662500506801957,-0.0001763823762759598
efcc795e1d64433d8e9a6c1c9c5a299f,298.15,101.325,1,CCCCOCCCC,1.0,0.7640700000000002,0.0,0.7665359153190612,0.0002008890375873558,6.0807383607793655e-06,0.007874015748031496,0.04821932532357388,2.059255986548399e-05,-0.031976749397716525,0.009025364137058017,-0.03684698747328071,-0.0039530089960969905,,,,,,,-0.00227943018987715,-0.00032681729039416935
98dfde7944bf44bea8000f1e4d6ea8e4,298.15,101.325,1,CC(C)CC(C)(C)C,1.0,0.6877900000000001,0.0,0.7042723627578523,0.00021850765004533218,0.0002716682820814331,0.007874015748031496,0.04821932532357388,0.0009200108655222713,-0.40294155364455697,0.07205727761938048,-0.260663648926276,-0.028019719255287647,,,,,,,,
6592c1fb6333488eb660fc3dafe00290,298.15,101.325,1,CC1CCCCC1,1.0,0.7667000000000003,0.0,0.7609049423001802,0.00023525887327101772,3.358269374424339e-05,0.007874015748031496,0.04821932532357388,0.00011372856228004364,0.1116529097141702,-0.025786141385577072,0.09391621468995968,0.010157129758505332,,,,,,,,
5b239b41217b4d08847e93517e72377b,298.15,101.325,1,CCCO,1.0,0.7996200000000002,0.0,0.7965628603345025,0.00026687899352048573,9.346102934359383e-06,0.007874015748031496,0.04821932532357388,3.165079185549821e-05,0.029289995760680976,-0.00950781674803883,0.035526901532698,0.001181799113652873,0.0012329802034525936,-0.0074553941084300164,,,,,,
87ff75ca440e4c8c8fe9335cb745f360,298.15,101.325,1,CCCCCCC,1.0,0.6796000000000002,0.0,0.6639949083278596,0.0002414266819450203,0.00024351888609591303,0.007874015748031496,0.04821932532357388,0.0008246822906656579,0.3771487536321345,-0.08224904006584614,0.28870502732957226,0.032122511306802444,,,,,,,,
34ae4b32490945aa8994d7ced26dbf30,298.15,101.325,1,COC(C)(C)C,1.0,0.7352700000000002,0.0,0.7474453828521926,0.0002601780446461193,0.00014823994759746172,0.007874015748031496,0.04821932532357388,0.0005020179810804561,-0.25296232618701675,0.03997148542812335,-0.18231780369118444,-0.010659443842724254,,,,,,,-0.018456218665231627,-0.0007281233469922043
0b24264e4f7041f1b0599746a6bcbe94,298.15,101.325,1,O=C1CCCCCC1,1.0,0.9476200000000002,0.0,0.921447431099738,0.00024342385216443745,0.0006850033628389724,0.007874015748031496,0.04821932532357388,0.002319779592607143,0.12998497783835472,-0.11086995578092543,0.3040892500438005,0.028770625599881732,,,0.05587188456252244,0.008053311912105504,0.0184463181076465,-0.020663973921621007,,
82773b4722534a03929a3d1cb6d464c5,298.15,101.325,1,COC=O,1.0,0.9668300000000004,0.0,0.998199727090629,0.00034189723776172206,0.0009840597777405163,0.007874015748031496,0.04821932532357388,0.003332540997823688,,,-0.29073911781623135,-0.07439768176703333,,,-0.11478186411349316,0.045574299858127366,-0.17124960936814088,-0.10575102346791429,-0.07884164659380975,0.025731095181813986
2c5bfd43a3594e59924cefca8964d47d,298.15,101.325,1,CC(C)OC(C)C,1.0,0.7184600000000002,0.0,0.7346706094945087,0.00019906047256415573,0.0002627838601834484,0.007874015748031496,0.04821932532357388,0.0008899235670809322,-0.3529052906658428,0.05201429829962848,-0.22999989817517388,-0.024030413892096557,,,,,,,-0.01799012359524599,-0.0035284419622216563
