Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference EnthalpyOfVaporization Value (kJ / mol),Reference EnthalpyOfVaporization Uncertainty (kJ / mol),Estimated EnthalpyOfVaporization Value (kJ / mol),Estimated EnthalpyOfVaporization Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
230170447d0d46ddad4442a098022ce3,298.15,101.325,1,CC(=O)O,1.0,51.6,0.0,65.1553173179412,0.1457601313552429,183.74662759007649,0.03571428571428571,25.6831695776047,0.009948648961933905,-0.36274639327703095,0.022720089677343,-0.12656109793933729,-0.011707129846912202,-0.11467659889487954,-0.006418322953682343,-0.04064795698169951,0.03986466762390043,-0.020529737669477487,0.07369610806303824,,
83129db40632430d910fcc337b265651,298.15,101.325,1,CO,1.0,37.83,0.0,33.8929188292452,0.09357999040758355,15.500608145111999,0.03571428571428571,25.6831695776047,0.0008392540921961445,,,,,0.03339007916234416,0.0021152780929402375,,,-0.00028100376345582145,-0.03072917161743724,,
709af4a3f59c4ec0b6ba0e85cfaf0bd3,298.15,101.325,1,CCO,1.0,42.46,0.0,39.759780425517455,0.18011926220702537,7.2911857504187,0.03571428571428571,25.6831695776047,0.00039476886459649925,0.07052435071321682,-0.002286104569171055,,,0.041361765060390035,0.00520445531190612,,,-0.002352252473057604,-0.023510257075246805,,
54bd07996f4a466b8928b27533e8f0ff,298.15,101.325,1,CCCO,1.0,47.5,0.0,45.457043289744604,0.23420313177682742,4.17367211997755,0.03571428571428571,25.6831695776047,0.0002259763857897853,0.08555696147605324,-0.0028108792335935855,,,0.04577735673419354,0.006754190694020272,,,-0.0020480531729377815,-0.019285961345145243,,
4c72054638a14cff977fc8e3faca7e50,298.15,101.325,1,CC(C)O,1.0,45.48,0.0,45.30663579155178,0.2149500333839962,0.03005514877087783,0.03571428571428571,25.6831695776047,1.6272849659435664e-06,0.008526483188034015,-0.00027167650302476826,,,0.0037376245085121917,0.0005277291004652059,,,-0.00030018254494198874,-0.001863788722136159,,
da8405b30dd84d94999d34c1ffdb7295,298.15,101.325,1,CCCCO,1.0,52.42,0.0,50.06453144393148,0.25028977826445403,5.548232118627532,0.03571428571428571,25.6831695776047,0.0003003996015137377,0.1270361111736088,-0.005620414702562043,,,0.06886918892551513,0.01036206350556406,,,-0.003875532586145954,-0.025333767170618172,,
25a40b62ddad4fb2acd4a5c1d70d8ff4,298.15,101.325,1,CC(C)CO,1.0,50.89,0.0,49.13576131183029,0.25970045605393605,3.0773533750713993,0.03571428571428571,25.6831695776047,0.00016661807001273803,0.08273630945219276,-0.004714771410488083,,,0.047907002719735234,0.007265075803519945,,,-0.0025253683635694476,-0.01778900840010524,,
e28e996ef67e4512b3307cd35153ee96,298.15,101.325,1,CC(C)(C)O,1.0,46.75,0.0,48.58767624319587,0.24823209445397737,3.377053974806495,0.03571428571428571,25.6831695776047,0.00018284484978851314,-0.1508219065038211,0.0022854716474119585,,,-0.05305650031955752,-0.00915977795273048,,,0.0006732154723991079,0.01647191779885358,,
2f9a38bbc9fc456ca87cc730f7c4e16c,298.15,101.325,1,CCOC(C)=O,1.0,35.62,0.0,41.82099765845836,0.2349416068832711,38.452371960206094,0.03571428571428571,25.6831695776047,0.0020819383484916862,-0.3264543315574033,0.014628445909427664,-0.050908393525381214,-0.007964429427960551,-0.1472462075289182,-0.01814617817529005,-0.02181306511625127,0.002061927051158102,,,-0.025256748217294258,-0.005918002003730092
94cd235148f048cca7ba1c7405b753e7,298.15,101.325,1,CCCOC(C)=O,1.0,39.83,0.0,46.26872269991772,0.26337225840636724,41.45715000643572,0.03571428571428571,25.6831695776047,0.0022446269506311164,-0.4611249721038663,0.017197590891469123,-0.05434191269944874,-0.008651888542261638,-0.19928160898642655,-0.031768956798241314,-0.025271772704362264,-0.0012885840183543766,,,-0.026016196287903023,-0.006579214064386725
afe950e41cb14224a1caf561d6d11c24,313.15,101.325,1,CCCCOC(C)=O,1.0,42.96,0.0,50.14560359792656,0.30509131788531935,51.6328990665351,0.03571428571428571,25.6831695776047,0.0027955755947036737,-0.6430533072847043,0.023531148545208783,-0.06093788431926394,-0.010307879805703938,-0.2792894709917167,-0.04683645481497537,-0.026635777747146195,0.0007129232970659748,,,-0.029503010499918957,-0.007335854913770925
e05f04fc2fa847ceaaef6c50875aa85d,293.25,101.325,1,COC=O,1.0,28.7187400224,0.0,37.34001047208894,0.1658994473512042,74.32630416667979,0.03571428571428571,25.6831695776047,0.004024271457334531,,,-0.06744241575694224,-0.0002723735644006784,-0.07489046652595878,-0.00879073239772692,-0.04024434014736667,-0.005575062774181544,,,-0.037650086584717184,-0.003925470787516649
04f57481b00c4d7a84a422abc396e53c,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,61.7,0.0,74.19495743366977,0.38445262720967993,156.1239612692194,0.03571428571428571,25.6831695776047,0.008453066625413877,-0.79153441232697,0.06004041849847001,-0.18056791573076772,-0.024463670072495794,-0.4871908168159349,-0.05790120020931051,-0.08068055013113554,0.024883642905593077,,,-0.09723857455156137,-0.026441823877496263
055bb046803c41e199b4713916d63357,298.15,101.325,1,C1COCCO1,1.0,38.64,0.0,47.48334299571852,0.24786843918123802,78.20471533992385,0.03571428571428571,25.6831695776047,0.004234261440817261,,,,,-0.2927245531696248,-0.039041579906628585,,,,,-0.0774723533396353,-0.009277874175344212
b1f47515d3614067b49215bb7022e4ed,298.15,101.325,1,C1CCOCC1,1.0,34.94,0.0,37.95468303964265,0.17036161933124405,9.08831382950908,0.03571428571428571,25.6831695776047,0.0004920713110848849,-0.15038769723695303,0.005676643327042149,,,-0.1102400308297294,-0.019081027779405263,,,,,-0.011987001658417668,-0.002244745051112499
29bbe7dd6eca44b48906aaf9b4eb4235,298.15,101.325,1,COC(C)(C)C,1.0,32.42,0.0,32.111889134015875,0.19031437530143522,0.09493230573748823,0.03571428571428571,25.6831695776047,5.139948402406819e-06,0.02331755881499868,-0.00047579533484687966,,,0.01033852697885439,0.0017542742040111453,,,,,0.0010346302987503835,0.0002013183359214301
16da8f9ca25f46a5adb5d65fe9238ed2,298.15,101.325,1,CC(C)OC(C)C,1.0,32.12,0.0,34.84032577413513,0.31584947868593516,7.400172317423914,0.03571428571428571,25.6831695776047,0.0004006697570967963,-0.21739882331324387,0.010779893499245439,,,-0.10058622936039607,-0.016937818960375044,,,,,-0.008169225802788768,-0.0026286213455880246
bb09c2d9541843a8bb9b84ccf9fd4d26,298.15,101.325,1,CCCCOCCCC,1.0,44.99,0.0,49.31322492647715,0.37567153925281266,18.690273764913318,0.03571428571428571,25.6831695776047,0.0010119531178791959,-0.4568519277856438,0.017545675258722904,,,-0.2437884927097339,-0.048832868863613904,,,,,-0.015833527122419352,-0.005009507691257611
6b2d2f277d7b470da67f79b461d1a009,298.16,101.325,1,O=C1CCCC1,1.0,42.63,0.0,41.9315022623912,0.16791291602237926,0.4878990894446175,0.03571428571428571,25.6831695776047,2.641646724836998e-05,0.044925469460832444,-0.0015901745487013003,0.00511830534533991,0.0007482502411015101,0.019644179574069436,0.0034861673772330856,0.002675646788769202,3.497358722621005e-05,,,,
e8e70fcf04ee463a9671f8e8beb0cdba,298.15,101.325,1,CCCC(C)=O,1.0,38.43,0.0,39.181402956537674,0.24198388650779865,0.5646064030935584,0.03571428571428571,25.6831695776047,3.056965441874223e-05,-0.06747088146001351,0.0008064607234932844,-0.005419096043994784,-0.000903180213125524,-0.020736526820472626,-0.0037129093901840304,-0.0027491048528760103,-0.00011835823897201012,,,,
ccb77d44c1e74368bbfd37152c26ea21,298.16,101.325,1,O=C1CCCCC1,1.0,44.89,0.0,47.22899435285734,0.2617974218758062,5.4708945826985325,0.03571428571428571,25.6831695776047,0.000296212292028771,-0.1973711462048966,0.008461433407326436,-0.01849229300175809,-0.0030771264829679403,-0.09039179685005698,-0.01742316442259147,-0.00947115414738619,0.00011973698424082855,,,,
306e2ef66008434a91f82d02cf6e6983,298.16,101.325,1,O=C1CCCCCC1,1.0,49.54,0.0,51.90775037545389,0.33270502178127354,5.606241840462025,0.03571428571428571,25.6831695776047,0.00030354043934287223,-0.22599640663810125,0.009127184539776418,-0.018358918310178052,-0.0030454330024882745,-0.09972172754186634,-0.017859207862831673,-0.008678802848947178,0.0017750320483058393,,,,
44a094a1c4fb45fe88e49b08ac11c15e,298.15,101.325,1,C1CCCCC1,1.0,33.02,0.0,32.10516743900584,0.264445505904132,0.8369186146551402,0.03571428571428571,25.6831695776047,4.5313536450242265e-05,0.08237154830854977,-0.003363703482370241,,,0.03691288723896271,0.006892364867768943,,,,,,
