Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
e87de0e8470c442abb99515ac3653dbc,300.0,101.0,2,OC1CCCCC1,0.3025,CCCCO,0.6975,0.0895,0.0,0.05662384355035499,0.047363852213931815,alcohol,alcohol
11fcf6bddca64e188454910755d52b08,300.0,101.0,2,OC1CCCCC1,0.7842,CCCCO,0.2158,0.0922,0.0,0.06330668414561558,0.05676797715091017,alcohol,alcohol
2281e8c072074f89ab14cf0b4d974b39,300.0,101.0,2,OC1CCCCC1,0.4484,CCCCO,0.5516,0.1133,0.0,-0.004710792726562829,0.07310376942543331,alcohol,alcohol
f33ae733109145e4a46aecab97ce0aa0,298.15,101.3,2,CCC(C)(C)O,0.7306,CCO,0.2694,-0.7709,0.0,-0.5190862884868572,0.09008029647512619,alcohol,alcohol
8f808b9e21474d06a1d6839536f7d934,298.15,101.3,2,CCC(C)(C)O,0.2807,CCO,0.7193,-0.7056,0.0,-0.3160118179071496,0.038294201047858106,alcohol,alcohol
9cf1b493616c46abb72f73b315fdac96,298.15,101.3,2,CCC(C)(C)O,0.4607,CCO,0.5393,-0.95,0.0,-0.4497677392255426,0.05405157694419749,alcohol,alcohol
e1d56ded301b4f92a6d9680915944072,298.15,101.3,2,CCC(C)(C)O,0.4599,CCCO,0.5401,-0.8588,0.0,-0.7304402824919247,0.05636634610548354,alcohol,alcohol
4c853de37e2542d89e4f808d06e80d80,298.15,101.3,2,CCC(C)(C)O,0.2802,CCCO,0.7198,-0.6561,0.0,-0.45448662248318783,0.04597246994789986,alcohol,alcohol
b921b07b3e154b0a9d3babc913592de6,298.15,101.3,2,CCC(C)(C)O,0.7292,CCCO,0.2708,-0.6715,0.0,-0.6796268223000492,0.061397064109308265,alcohol,alcohol
615176146b524b5590f26999dcdf944b,298.15,101.3,2,OCCO,0.2587,CCO,0.7413,0.35141,0.0,0.5030621552175809,0.035547119560177226,alcohol,alcohol
9c416cd630de4f0285a2f74b76a4f428,298.15,101.3,2,OCCO,0.7581,CCO,0.2419,0.26367,0.0,0.4484841847586942,0.0425731346511559,alcohol,alcohol
e01b6e3dfbb84b53b56e344eaf17eac0,298.15,101.3,2,OCCO,0.5112,CCO,0.4888,0.39557,0.0,0.49630289610688116,0.03573985027882874,alcohol,alcohol
760b1405a83f427996d184d767b20639,298.15,101.3,2,OCCO,0.2511,CCCO,0.7489,0.5280600000000001,0.0,0.6365198790192501,0.04305600045200269,alcohol,alcohol
6e6bca2a982249508cd39a43b90ac4a7,298.15,101.3,2,OCCO,0.7574,CCCO,0.2426,0.42618,0.0,0.5667202391687738,0.03874096450219085,alcohol,alcohol
