Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
ff32f758b8c54a36ba12a585ae000671,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8726057550332003,0.00021579137971106208,8.919376299292436e-05,0.023809523809523808,0.04821932532357388,0.00091336199642542,0.2652359107582226,-0.08696650165273055,0.06429815006065202,0.0001062552415791749,0.24358156689026347,0.019303375148069075,0.020794761939857347,-0.024050126715407204,0.03456197882040492,0.0011468809063962,,
7f68812082a3470ba6f8cea85b9ec704,298.15,101.325,1,CC(=O)O,1.0,1.0439000000000005,0.0,1.0667554870802352,0.0003420708818375129,0.0005223732896747734,0.023809523809523808,0.04821932532357388,0.00534920710514831,0.10162376532268991,0.24131096552612574,-0.28505401458314567,0.03368736724771347,-0.25248219769856306,0.0384730879707509,-0.09011739365331081,0.1467901507371999,,,-0.01801427525077705,0.2589317895567012
bcef1f7763bb4d31b4c5b59b99888804,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.7976960089517685,0.0006287401744610288,0.0003036657879871117,0.023809523809523808,0.04821932532357388,0.003109598485983925,-0.8862863752640779,0.28897789174247923,,,-0.7494202700241113,-0.09101003857610963,,,,,-0.010800850419293444,0.14699799798798693
9313df3b886044a498d495a45485984d,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,1.0496030000000005,0.0,1.0416344887398203,0.00034143462305081564,6.349717170361811e-05,0.023809523809523808,0.04821932532357388,0.0006502237552101606,-0.0781923030542949,-0.09594390034562747,0.09026103997629181,0.004577675757927813,0.19800286175112344,0.0030984509793644884,0.020575369623812505,-0.047398723919816026,0.044563492311197134,-0.004900559815668076,,
d609b0fe6fc0446f94ccf80e28204e0c,298.15,101.325,1,COC=O,1.0,0.9668300000000004,0.0,0.9871112908425694,0.00037521124368894963,0.00041133075824087407,0.023809523809523808,0.04821932532357388,0.0042121093441014465,,,-0.253809595537959,0.06059529809771802,-0.3173543929236616,-0.004598015966925521,-0.18186887079774502,0.0015416022437401513,-0.15930405048621168,0.04135931462452168,,
6bcbbec6772046c89caec8c2cabdc203,298.15,101.325,1,CCCCO,1.0,0.8058400000000002,0.0,0.789867267601592,0.000333455811189768,0.0002551281802711603,0.023809523809523808,0.04821932532357388,0.002612563662050417,0.560864898286475,-0.1601519969566731,,,0.5509932355510878,0.07170686719778271,,,,,0.027374671022756408,-0.054989464285735944
518d22a78f3549cc8f3b7fdd7da01b59,298.15,101.325,1,CC(C)O,1.0,0.7809870000000001,0.0,0.7874682287823299,0.00025274665874791644,4.200632652890045e-05,0.023809523809523808,0.04821932532357388,0.00043015319651866474,-0.2934806511504959,0.0649715487522638,,,-0.21047722289778706,-0.02435388843885987,,,,,-0.015530656928103456,0.018478527809692714
ca3e98a10b0d485eb2676417c01c1807,298.15,101.325,1,CC(C)CO,1.0,0.7978300000000003,0.0,0.7972329839828143,0.000260962267022265,3.564281247766111e-07,0.023809523809523808,0.04821932532357388,3.6498953817427747e-06,0.021298474555197372,-0.00607099293412281,,,0.020291394757618153,0.00243659814381136,,,,,0.000558494071700615,-0.0029099895549700634
598c36b6394142a8a1749f4d0b4b6a1d,298.15,101.325,1,CO,1.0,0.7865600000000001,0.0,0.7904436330573678,0.00045291355436249226,1.5082605724278475e-05,0.023809523809523808,0.04821932532357388,0.00015444890330187412,,,,,-0.10157563041181263,0.006744575126359573,,,,,-0.03212944527743995,0.03687893034255232
1dcfe42a5aff48e2a8244188e5da071d,298.15,101.325,1,CCCCOC(C)=O,1.0,0.8763500000000002,0.0,0.8630056247437047,0.00024273412757536876,0.0001780723509808317,0.023809523809523808,0.04821932532357388,0.0018234965376774492,0.22760482041227278,-0.1761630661305715,0.10050367079237277,0.00723891807604629,0.4149895240167528,0.030999528269153205,0.03489692559441976,-0.02796189100194925,0.04285855274413237,-0.004175144992924164,,
bd9fc99565464138a3baab3be67b291f,298.15,101.325,1,CCO,1.0,0.7856450000000001,0.0,0.7857020181804956,0.0003497746846840449,3.251072907007858e-09,0.023809523809523808,0.04821932532357388,3.329163767992221e-08,-0.0012307998189869196,0.0005221024541283436,,,-0.0017762585318127518,-0.0001334216486349856,,,,,-0.00020823935044697825,0.0002628197692892472
94b08446226d4ab58d2358867d930dba,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.8906515689036859,0.00026095995890368416,1.4050735683815922e-05,0.023809523809523808,0.04821932532357388,0.0001438823474286432,0.06239355786976938,-0.041763008968613076,0.03598884559603454,0.0019104235439849492,0.09976236856880255,0.004771472752037442,0.012111319833409724,-0.010439172551249333,0.017242927671440388,-0.0010374465428348504,,
