Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
b94d9a46fb514de69b50500a5cb68bba,299.15,101.3,2,CC(C)(C)O,0.4947,CCCCOC(C)=O,0.5053,1.8338,0.0,1.3703455680895598,0.049578176375255946,0.214790010457429,0.010638297872340425,1.5943650773897426,0.0008988985488785381,-0.42484808553863973,-0.07787316658101504,0.07543732504567283,-0.005193412929463641,0.0030159966649640625,-0.001920667657986741,0.005537879286782121,0.0009488293120016208,0.009124392761478235,0.013145887889286232,-0.020358032972696158,-0.06005163063870698,alcohol,ester
43b04667258b499db83afe2131c81de1,318.15,101.3,2,CC(C)(C)O,0.7539,CCCCOC(C)=O,0.2461,1.2886,0.0,0.9297866929029581,0.07248030675994452,0.12874698934991605,0.010638297872340425,1.5943650773897426,0.0005388075621052114,-0.13607643596061486,-0.06613049209113862,0.10374283095822041,-0.008753714064241937,0.0018787756241692077,-0.0004000012729570789,0.005126853908705993,-3.203339066540983e-05,0.008743212041353782,0.011430925696401034,0.0018520093451245337,-0.022475419320223903,alcohol,ester
c91ce2fa19704fdd822468811bdb7cdc,318.15,101.3,2,CC(C)(C)O,0.2462,CCCCOC(C)=O,0.7538,1.3975,0.0,0.9169402463381218,0.04979437898067517,0.23093767683956506,0.010638297872340425,1.5943650773897426,0.0009664767097425594,0.22370433426550343,-0.037522624832772966,0.12353165008530108,-0.024571514703797297,0.015340019732466134,0.004249202578705134,0.024982330077270277,0.0005273367862761527,0.0009750075735294909,-0.02287712274490689,-0.011961003309492634,-0.04435949415381118,alcohol,ester
8013d14133f647328352cd6691500da1,298.15,101.3,2,CCOC(=O)CC(=O)OCC,0.7490000000000001,CCCCO,0.251,1.784,0.0,1.5598695360856993,0.05745340819277668,0.050234464854439644,0.010638297872340425,1.5943650773897426,0.00021023178622310977,0.0562941430384272,-0.00912817278153336,0.06733625061676606,0.017437770532628006,0.01705497881571736,0.015006943392310639,0.020951026922278137,0.004395019025733207,0.013754888896412075,0.00529392888683079,-0.011156584481210267,-0.01834373199889067,ester,alcohol
1528f70deb0c4af68d31631e49273cee,298.15,101.3,2,CCOC(=O)CC(=O)OCC,0.5,CCCCO,0.5,2.325,0.0,2.2472160099305825,0.04715270499138765,0.006050349111119274,0.010638297872340425,1.5943650773897426,2.5320777370470873e-05,0.0629979105208287,0.006663356336391022,0.0076587326086511665,0.00519613235702385,0.0010173775706998416,-0.0005882447348097451,0.0009292332424212118,-0.0019329130267639787,0.0026021985598651586,-0.0010545788527646673,-0.005131805882221327,-0.007539774300272983,ester,alcohol
f180be96229843ca88f9dff8939bf6ae,298.15,101.3,2,CCOC(=O)CC(=O)OCC,0.2499,CCCCO,0.7501,1.834,0.0,1.7101208776648562,0.04596455070631733,0.015346036950525539,0.010638297872340425,1.5943650773897426,6.422333290308159e-05,0.0686434164273612,0.005069470438280648,0.019296768341666336,0.01246321200198846,0.00658423288107471,0.00685501865623451,0.0058597958700446874,0.001463628329392641,0.0016374747083349665,-0.0019598395995734197,-0.011702814363954983,-0.019080375745843797,ester,alcohol
17666a65e0b645d6a5703031341dd23e,299.15,101.32,2,CC(C)(C)O,0.2279,COC=O,0.7721,1.811,0.0,1.4630525804083767,0.03409792006167475,0.12106740680046911,0.010638297872340425,1.5943650773897426,0.0005066684249312365,-0.1912610499954547,-0.005116413196874738,0.011620312539103263,0.018156547056539064,0.0015458643265650774,-0.005114107394224478,0.006660548989464369,-2.8997242437610813e-05,0.03142726297220285,0.041732811036727414,-0.0067086384735578234,-0.009829582913526118,alcohol,ester
f96e0f5284f240c49b9e030de5034c64,299.15,101.32,2,CC(C)(C)O,0.4967,COC=O,0.5033,2.4856,0.0,2.0725833954036785,0.033981336143105986,0.17058271567227398,0.010638297872340425,1.5943650773897426,0.0007138905354816694,-0.11049936656252429,0.01566637143213853,-0.05126037026282058,-0.00935857316440273,0.005786166231493105,-0.007641993092269315,0.0022170015735461564,-0.011308777852897472,0.006899708326262978,-0.008835341310119873,0.0031789126397181737,0.020813625077316024,alcohol,ester
1aa2de659aae4620930cd8d5c575a73d,299.15,101.32,2,CC(C)(C)O,0.7127,COC=O,0.2873,1.8888,0.0,1.6684458325789677,0.03580953275863765,0.04855595909981634,0.010638297872340425,1.5943650773897426,0.00020320722123565098,0.013027496582278784,0.014537982951992065,-0.010881182353035571,0.00566124588417078,0.0017399050613307223,-0.0017746774601351501,0.0032080866943966684,-0.0007255409635771573,0.009709861199283815,0.010715679773375281,-0.014448424167856569,-0.023389860161569916,alcohol,ester
280692a503a74f02a18f3bea4cad172a,298.2,101.3,2,CCOC(=O)CC(=O)OCC,0.7453,CO,0.2547,1.1840000000000002,0.0,0.9725437126198528,0.05312414538363141,0.044713761472595454,0.010638297872340425,1.5943650773897426,0.00018712758203707691,0.116819047031211,0.009865707404196719,0.009094490054720343,0.007446954142192423,0.01241563460430351,0.014455289032415003,0.002372101497494549,0.0009916160692447758,-0.004360009585227598,-0.006945542649258768,-0.008024170292470637,-0.011169427561743153,ester,alcohol
dfb1b76d9633418ea8473a9525f78c41,298.2,101.3,2,CCOC(=O)CC(=O)OCC,0.4993,CO,0.5007,1.426,0.0,1.2599554373591957,0.047819107359928795,0.027570796782575967,0.010638297872340425,1.5943650773897426,0.00011538408684138793,0.016320780440309705,-0.005760482528760061,0.006800420016805614,-0.005559189310345373,0.008124571772659897,0.008717831960295566,0.007740232800854386,0.001677632417336813,0.0015814018401733771,-0.0037809460379640636,-0.014443136971143432,-0.022698645004720703,ester,alcohol
