Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8490979099677616,0.00029414996341281996,8.655893757797452e-06,0.023809523809523808,0.04821932532357388,8.863808564838084e-05,0.06718223485448176,-0.033426017266517165,0.02100015035332448,0.0017084797712541182,0.09058417056206028,0.004027058918372012,0.008583331760196948,-0.0006102862292774704,0.009417898159932171,0.00044658753840040865,0.0009839276283604853,-0.013938184080897717,ester,alcohol
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.8752579112171576,0.00025034372046831,1.0576081451491092e-05,0.023809523809523808,0.04821932532357388,0.00010830119219948212,0.06283421608384628,-0.033644559232862026,0.02741592613029109,0.0012829428442627192,0.07834487071075444,-0.00038251964176246473,0.0024505845674235565,-0.01806124704024485,0.010361439405251438,-0.002620182348243652,-0.0006319355637123618,-0.006069338686391174,ester,alcohol
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8252147245513606,0.00027394611250538083,4.22415716978068e-06,0.023809523809523808,0.04821932532357388,4.3256215416224776e-05,0.060094572522929594,-0.019138962628427365,0.0083253945405377,0.00014993073714914757,0.06344180078635121,0.0036065403644947114,0.002972713412092728,-0.0018656764832397678,0.0044650773637865794,0.0004966379707047764,0.005542471904693731,-0.006081434707360639,ester,alcohol
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.9121717956052855,0.00024751672700351065,0.000274293073671246,0.023809523809523808,0.04821932532357388,0.002808816008737161,,,-0.1368092226976368,0.02742916156743073,-0.2812560331095328,0.03183465036569869,-0.061080213019161604,0.03760098975793088,-0.07821052887572605,0.01620104563594856,-0.02350208955963665,0.10357675722608897,ester,alcohol
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8179797006081896,0.0005837104935098563,8.426690325599285e-05,0.023809523809523808,0.04821932532357388,0.00086290996598705,,,-0.016956381744370277,0.003715254163142784,-0.23091098929960435,0.010995180772298696,-0.008248420625387401,0.0029318059523003597,-0.009885211659778756,0.0005300846423573211,-0.05963139407080801,0.08497249038036146,ester,alcohol
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9498180942055551,0.00031297300710596146,0.0003139308622769111,0.023809523809523808,0.04821932532357388,0.0032147149025603867,,,-0.1664879011298429,0.053315107136867206,-0.28304022591466704,0.006470633654058412,-0.11254860779077432,0.015795099833922303,-0.11285753172105252,0.016690972443484928,-0.009477001949106171,0.05357449694281243,ester,alcohol
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,0.9907139726145088,0.0002232084293476655,1.8378603803953836e-05,0.023809523809523808,0.04821932532357388,0.00018820058374734942,-0.033129836306837995,-0.05171296758378074,0.028423075708989963,-0.0020396403057781013,0.10380223420984104,0.0024868312887537524,0.007825182640388792,-0.016370575288716337,0.014531510605021879,-0.003770570750373331,-0.0006857345409485089,-0.007500781030503191,ester,alcohol
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.8975086804367755,0.00020688083198031567,1.5309597015385714e-06,0.023809523809523808,0.04821932532357388,1.567733395837399e-05,0.019182566999729814,-0.012696832634346936,0.005998193264724895,0.0008111663147330023,0.0345609710756013,0.0025898343248454128,0.0014409826014904845,-0.001897812330833059,0.003098858943207595,0.0009610598763939646,-0.00012154817547575736,-0.005300616392227232,ester,alcohol
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9485491043597388,0.0002170538237292079,6.588953227992764e-06,0.023809523809523808,0.04821932532357388,6.74722006644186e-05,0.02247931669168145,-0.027804302853669,0.019669671760362387,0.0031633044506328045,0.06693642182009878,0.0020201158537843135,0.005300516845362014,-0.0047058578984055365,0.008054798093777177,0.0005844342545751954,0.0007864706285071113,-0.005756857676962576,ester,alcohol
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,0.9967032069371682,0.00025302614861622127,7.36467278787529e-06,0.023809523809523808,0.04821932532357388,7.541572431569406e-05,0.004630855562742148,-0.028807416005912037,0.018360609085503847,-0.0012786028810737237,0.061096988467929554,-0.0005738319481590414,0.0022016139197387203,-0.016192706145458945,0.009833084861490904,-0.0013877119388578034,0.0018415079889587298,-0.00059866743321652,ester,alcohol
74967cdda79c417b8ab64f869bcfafd4,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CC(C)O,0.5001,0.9563730000000004,0.0,0.956991012664441,0.0002444483124617593,3.819396534089879e-07,0.023809523809523808,0.04821932532357388,3.911138544287452e-06,-0.0025273884015905856,0.0069329758368429405,-0.0040626276393059355,-0.0001836691567992201,-0.0158685881626477,-0.0007844409720274342,-0.0009664809827099766,0.0021240607966711055,-0.0018080627939841246,0.00019854641763918833,-0.00010993401871590583,0.001566354231498801,ester,alcohol
83c71ad91eb2428fb41bdf0090581913,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2,CC(C)O,0.8,0.8674040000000002,0.0,0.8719831916968972,0.0002469475277756213,2.096899659693063e-05,0.023809523809523808,0.04821932532357388,0.00021472672474116524,-0.05918605553088416,0.05583528426145077,-0.011437337238925685,0.0010534300656255113,-0.126764844119017,-0.007586408437946265,-0.0031590530114127377,0.007071735074844729,-0.00563415467308776,0.0016558876216632905,-0.0014305582719218088,0.020228534881649354,ester,alcohol
e9352488fdff41d48249242a23255c44,299.15,101.3,2,CC(C)(C)O,0.2618,COC=O,0.7382,0.8891964273308677,0.0,0.9135834415886963,0.00027785721845845495,0.000594726464411537,0.023809523809523808,0.04821932532357388,0.006090118105063519,-0.04534145480270884,0.17473726559681257,-0.2098423773447762,0.057681299377102556,-0.5743926359016944,-0.031642061671520776,-0.12913443493183765,0.032264323929706046,-0.12907023951755817,0.022014614988671632,0.011820908728334164,0.0908212421877565,alcohol,ester
f89fbde314ad4a919d1c5a42265c6aeb,299.15,101.3,2,CC(C)(C)O,0.5024,COC=O,0.4976,0.8409570497216361,0.0,0.8639202289839643,0.00030973567128985525,0.000527307601833818,0.023809523809523808,0.04821932532357388,0.00539973544988166,-0.7348210451926416,0.17168230031902937,-0.11232599907396264,0.034819416226132015,-0.6539097921192714,-0.0791262188741055,-0.08264007172731926,-0.011545836084599467,-0.07460477287690576,0.009112843297378182,-0.0030045172912057322,0.09853587116702982,alcohol,ester
43e062c05d5c443ea9686a7f8fc9cc01,299.15,101.3,2,CC(C)(C)O,0.7581,COC=O,0.2419,0.8035019431958534,0.0,0.8228177739915157,0.0003258679231925539,0.00037310131932665364,0.023809523809523808,0.04821932532357388,0.0038206322331773798,-0.5130714646860769,0.2624448951782329,-0.04331648868599187,0.012823517246876295,-0.6393591340164294,-0.06637422872177498,-0.030948183984186153,-0.007309077069882929,-0.02701392295962338,0.00637909532565305,-0.03144326228254376,0.05999937795924746,alcohol,ester
f43a90ae27ae479896118e83070611ae,303.15,101.3,2,CC(C)(C)O,0.4973,CCCCOC(C)=O,0.5027,0.8266077003431636,0.0,0.8248378514850258,0.00023708161134496298,3.1323649806516795e-06,0.023809523809523808,0.04821932532357388,3.2076044739675895e-05,0.05042685467634131,-0.024500490301438135,0.00647583546075422,-0.0005019425282434305,0.05774685630289334,0.0046385874616400175,0.0016401999954845127,-0.0037501336015530536,0.0034481172017537275,3.867325019564014e-05,0.0012436728665378715,-0.002605628696145652,alcohol,ester
1051462bef374aae8248154179ad5c8e,303.15,101.3,2,CC(C)(C)O,0.2394,CCCCOC(C)=O,0.7606,0.8504597383810222,0.0,0.841443359096476,0.00021176558561873974,8.129509540279255e-05,0.023809523809523808,0.04821932532357388,0.0008324780583882295,0.2516301579215563,-0.10693470834422758,0.04809668434269498,0.0007791722710055643,0.2724250374748708,0.025383376441244252,0.011862593855642495,-0.021538017411737383,0.02545802423622063,0.003828180062217243,-0.0023354778451653915,-0.016814035406235293,alcohol,ester
133ff32344f945b6bf350c87928f7115,303.15,101.3,2,CC(C)(C)O,0.7538,CCCCOC(C)=O,0.2462,0.8010966665339349,0.0,0.8068094837829344,0.0003628935656316533,3.263628092046649e-05,0.023809523809523808,0.04821932532357388,0.00033420205289222757,-0.13963460062679897,0.07786772781250655,-0.01293772575909236,-0.0010022684308179529,-0.17843695573355578,-0.019661322397443042,-0.001911704338644322,0.007703289873682165,-0.005478425730126242,-0.0002552919372448727,-0.001675135589560968,0.021384994071570827,alcohol,ester
9c1d832e5f4b432d96bd5c259ca49856,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2001,CCO,0.7999,0.8893660000000002,0.0,0.8897265618587158,0.00030338977306224247,1.3000485396043396e-07,0.023809523809523808,0.04821932532357388,1.3312757414183405e-06,-0.008625875614499491,0.003228337298063484,-0.0016881912626589236,-0.0001369305687429688,-0.010957777032896169,-0.0004188598833580291,-0.00048373129116523184,0.0006569913896141992,-0.0009754893930096399,-0.00025580597057917184,-0.0006681859191653284,0.001700740697228508,ester,alcohol
940a0049d2dc44bfa0d0d50656491b98,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CCO,0.5001,0.9755770000000002,0.0,0.9730159337828701,0.0002824989204685923,6.559060168525326e-06,0.023809523809523808,0.04821932532357388,6.716608974860705e-05,0.03191956438817956,-0.023123281858412705,0.018332715815109153,0.0004994890406793062,0.06277885595966545,0.0012177094212532827,0.0049862611557661305,-0.007418175760892287,0.008844063100873082,-0.0012563755630287889,0.001116120354947529,-0.006448905823037701,ester,alcohol
0d25e658d159451d86425a327a2793b8,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7497,CCO,0.2503,1.0189280000000005,0.0,1.0126159205830176,0.0002636437963111666,3.984234656629872e-05,0.023809523809523808,0.04821932532357388,0.000407993608308183,0.004423927197408146,-0.06697561212716095,0.054220517999546886,-0.0011093267148561408,0.15450272334124193,0.0012073492137769134,0.02008938837349253,-0.02443343017711223,0.029045473500929377,0.0005207300640086694,0.002037798457643454,-0.005563537313895649,ester,alcohol
76ae02fc56984fde9fb5c4a0387e31f5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5,CCCCO,0.5,0.954786,0.0,0.9458663473012525,0.000281812837895756,7.956020426627365e-05,0.023809523809523808,0.04821932532357388,0.0008147124256930669,0.10356282879965407,-0.09722394172246358,0.06177015172356493,0.0065717154136614555,0.24523178401190734,0.012149244556044119,0.014743202471088696,-0.02391511462953775,0.027107771827625374,0.001208037206667983,0.004159083690060674,-0.016907887235225075,ester,alcohol
8d5d0fe0ccfb48799913f364890405db,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7998,CCCCO,0.2002,1.0158560000000003,0.0,1.0078264712938878,0.00021657969285885376,6.447333124228484e-05,0.023809523809523808,0.04821932532357388,0.0006602198243875209,0.07762492758619266,-0.07232578063159871,0.06583857062656398,0.002645323485436321,0.18646381584893146,0.009662391432403083,0.027497653667529116,-0.014475328469413662,0.033526202392277174,0.004069489796444206,-0.0014721869266141954,-0.010063300500898511,ester,alcohol
36734771ab7c41879c12b96360ce30c1,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2002,CCCCO,0.7998,0.8748860000000002,0.0,0.8623915813227987,0.00022226728240869677,0.0001561104980812009,0.023809523809523808,0.04821932532357388,0.0015986027655512582,0.17235587079211379,-0.14709177519541838,0.052341628340123944,0.008930567773162507,0.3974262565114372,0.03837479905902621,0.013752078932683418,-0.011240440622919203,0.022468455510271757,0.0027608399778330556,0.016333072980777304,-0.02979715417219115,ester,alcohol
7f1aa96aacde46daa9cd08a80cc0cc19,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2501,CO,0.7499,0.9355040000000002,0.0,0.9387390462152861,0.00028563625109247453,1.0465524015035752e-05,0.023809523809523808,0.04821932532357388,0.00010716906190816866,-0.03673739633108132,0.014891285094066734,-0.01855855505448152,-0.00026703304942511023,-0.07789156508365765,0.0013747535289992273,-0.0056416352207409055,0.008669799717170112,-0.011279254785254444,-0.003027290819752283,-0.007592187089028329,0.01629320380593944,ester,alcohol
