Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8475322455271177,0.0002796432322634974,2.0319850387791556e-05,0.023809523809523808,0.04821932532357388,0.0002080793375511182,0.08889222692159308,-0.04047609322400558,0.02902581238247526,0.0013056649433425879,0.12409713637909775,0.006635827879419723,0.0083134386921689,-0.00970340825619321,0.013872193556506162,0.0016029322248942218,0.002907929874640855,-0.01607808653932969
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.8728821564707699,0.0002817753829967743,3.167262278949927e-05,0.023809523809523808,0.04821932532357388,0.0003243340006334432,0.045909986429053806,-0.06818797227644702,0.05974437266301708,0.00479613407713199,0.1689779767367025,0.004701329396808736,0.02019976136111186,-0.012369943424407117,0.024561630084661085,-2.2825374581958214e-05,-0.0004228081131074799,-0.013847350352893162
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8227221242790628,0.00031713080024115914,2.0683173573091875e-05,0.023809523809523808,0.04821932532357388,0.00021179983973353947,0.07448705581534809,-0.04537306397019947,0.0187349386474538,-0.00024053356805402105,0.13526803003664623,0.0027132121032059486,0.00459649155047222,-0.009163262406345954,0.008488063809308331,-0.0012711989014103902,0.008828583918788378,-0.017896159082789027
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.9120571781368818,0.00048232552718724105,0.0002705096686663151,0.023809523809523808,0.04821932532357388,0.002770073183761116,,,-0.12106220216041953,0.04313704436713107,-0.3349611132486497,-0.006585623074152052,-0.1100632279932886,-0.025820151109724125,-0.0734896140367833,0.02853643718212364,-0.03331632561379326,0.08695054710975483
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8168908475752719,0.00043103734186377167,6.546181448627956e-05,0.023809523809523808,0.04821932532357388,0.0006703420907755834,,,-0.018981362625100508,-0.0004682736634248505,-0.20333627659304523,0.01035832656032927,-0.01070312811407986,-0.0025194087222553665,-0.009082876646293021,0.0004118361062013665,-0.05125234952276712,0.08140324211755405
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9490954289213229,0.0004159834849949443,0.00028884460421972706,0.023809523809523808,0.04821932532357388,0.002957826595877211,,,-0.21020799832615622,0.035225866265582585,-0.35107691209316194,-0.02143123454917598,-0.1208070900733153,0.03329768576828039,-0.11821755511569483,0.014712906762124134,-0.021615273972214803,0.043292035736927775
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,0.990812213712189,0.0002466424784793528,1.754593056495576e-05,0.023809523809523808,0.04821932532357388,0.0001796738430154707,0.01901751885764197,-0.044266275984031336,0.04399743323683979,0.004169850042408652,0.12589922679735865,0.007030149954337316,0.013505359360986234,-0.014758067818973094,0.020674420746522773,0.0017299510162035302,0.0004899735780023265,-0.0077049502844440156
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.8965639969045545,0.00024637134204964523,4.761137508534594e-06,0.023809523809523808,0.04821932532357388,4.8755001629386116e-05,0.03454023713975114,-0.022179002231039028,0.012027097316156149,0.0011440222955377544,0.06941441987937688,0.006585996503984129,0.002534360627911946,-0.005125093974417794,0.006090240482217921,0.001178859407129421,0.002832701826696018,-0.00442230439270851
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.948367553707488,0.00023337661073723667,7.553957022823734e-06,0.023809523809523808,0.04821932532357388,7.73540327906721e-05,0.0349885768392618,-0.0289471078553722,0.01776808123414074,-0.00028090282481673713,0.08302758991347922,0.0036634186049212198,0.005518476426975774,-0.00866898486998416,0.010693265709090361,0.0018055008172022267,-0.0010272033741036025,-0.010789247093234576
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,0.9966563834520569,0.00033174713465829067,7.621003724778663e-06,0.023809523809523808,0.04821932532357388,7.804060444654172e-05,-0.03906228533519011,-0.0321785022031077,0.026293250864647497,0.0022536308230082336,0.07144755100414456,0.0015649623512163666,0.011236719116780392,-0.002882447429482526,0.009425230557198279,-0.0036660093748302797,0.0027395836749266175,0.0006074566425700045
