Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8491093343282023,0.000260029429401915,8.58880127985395e-06,0.03333333333333333,0.04821932532357388,0.00012313146333210859,0.06853998299716378,-0.043036437671084136,0.02387817995977799,0.0006492437632568922,0.10762491793061882,0.00518157227618207,0.007267756827103322,-0.008300632946594236,0.011485187872086418,0.0009357398073000341,0.003115059964978931,-0.014360164378844435
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.8761311925084584,0.00032287826259326324,5.6587250818156076e-06,0.03333333333333333,0.04821932532357388,8.11250694031554e-05,0.0689144914222783,-0.03596580361779609,0.029354235929781182,0.0009690000058057653,0.08966616682860369,0.004562891691348399,0.010332494681423785,-0.008177409700164024,0.013315432008563161,-0.0010303736957993977,0.0005371517430059462,-0.004948298789369679
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8243388780996741,0.0004015838107872708,8.591475594571126e-06,0.03333333333333333,0.04821932532357388,0.00012316980305773583,0.10459547497142134,-0.04646806106891965,0.019496587916678486,0.00200302924289685,0.13696853849691407,0.00991485507725426,0.005870302405240634,-0.004589954004137742,0.008355275419100633,0.00039187084642589373,0.010823937423082505,-0.018501998736878716
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.9104488863526151,0.00035890873947406587,0.00022019254818582006,0.03333333333333333,0.04821932532357388,0.003156742109814758,,,-0.17472395761366677,0.041269469143841754,-0.3873907191706034,0.015763431556077262,-0.10067202567169375,0.02452709296731116,-0.11125219468054529,0.012055042000764609,-0.035214127808305344,0.12917034341414776
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8133580923437003,0.0004888368724977882,2.0776205813697305e-05,0.03333333333333333,0.04821932532357388,0.0002978535119132611,,,-0.013057852800614724,0.00327738392544856,-0.1670542360137862,0.012184744451544487,-0.0056976353235176375,0.006031122819012352,-0.008944695719995338,0.00012896228265978177,-0.03282528851974248,0.09134258897579273
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9505479052047862,0.00038912095424884033,0.0003403252064447625,0.03333333333333333,0.04821932532357388,0.0048789975821932315,,,-0.25814156428469026,0.07423140627032555,-0.40950837509021537,0.00551732295274661,-0.1619812570546034,0.04340939497161829,-0.16166227277321216,0.027551969454008465,-0.017782006961891257,0.08156448523643302
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,0.9909164389526737,0.00022847097934519396,1.6683638949337557e-05,0.03333333333333333,0.04821932532357388,0.00023918132584520906,0.05460339752276608,-0.05746116594969907,0.040975603482256893,0.0017554479616625417,0.14220668946162676,0.006814071903569417,0.01020267082287567,-0.02410724233808046,0.02377727461966787,0.004347812991695801,-0.001164634250771794,-0.0114794710117779
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.8959909344444127,0.00024659102950219506,7.590386215584472e-06,0.03333333333333333,0.04821932532357388,0.00010881790502861357,0.0698018456181383,-0.04718204688678945,0.014875982199138273,-0.00010545453798355351,0.120289302075464,0.009311570493502204,0.0034998855939111432,-0.009569009672144127,0.006889879126113604,-0.0017397548736631395,-0.0022952495803521358,-0.021775594463258538
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9486056307869869,0.0002527320421763431,6.301953585644945e-06,0.03333333333333333,0.04821932532357388,9.034657358665607e-05,0.04114944897189157,-0.039170195467161745,0.02291917455870706,0.001661259003991432,0.096934332613164,0.006602270191570124,0.0072254607276632556,-0.00896211621573101,0.011442971861036088,0.0008188090869115424,-0.0008598625068411192,-0.011818745967609947
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,0.9973583096108559,0.0002224874979549379,4.238206118355118e-06,0.03333333333333333,0.04821932532357388,6.0760111248613655e-05,0.02231563545514933,-0.027219163630655487,0.02354520726806858,0.0030627872761319957,0.06330026430521227,0.003303588120358789,0.005646712424827314,-0.010182925632803926,0.010310242806981897,0.0007529791404793216,0.0007526049136541691,-0.0025642215310985356
