Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml)
2508572b800d4d168991f6b435987d20,298.15,101.3,2,COCCO,0.501,CCOC(C)(C)C,0.499,0.8266300000000002,0.0,0.8369972556883503,0.0003014398301421002
54c60bece4d940a3be174e83e973563a,298.15,101.0,2,C1CCOC1,0.7632,C=CC(=O)OC,0.2368,0.9018300000000002,0.0,0.9024676412444028,0.00026865733119303984
082f28f60dba432193a0d623766f7e66,298.15,101.0,2,C1CCOC1,0.53,C=CC(=O)OC,0.47,0.9188000000000002,0.0,0.9182133364947107,0.00020585015509003992
06a81290bb1f40e7ba978e0561ccb963,298.15,101.0,2,C1CCOC1,0.2545,C=CC(=O)OC,0.7455,0.9356300000000002,0.0,0.9359265572196762,0.000236721001048968
129f1d1c9a66491caad34174dd209618,298.15,101.0,2,CCCOCCO,0.4968,OCCOCCO,0.5032,1.0042100000000005,0.0,1.027720194774298,0.00024326534580511932
11768345fa574c6b986dee485ce3d113,298.15,101.0,2,CCCOCCO,0.4968,OCCOCCO,0.5032,1.0042100000000005,0.0,1.027720194774298,0.00024326534580511932
6f7e95896d5d444b851e6f22d9094e81,298.15,101.0,2,CCCOCCO,0.2007,OCCOCCO,0.7993,1.06679,0.0,1.0978210128711605,0.0004735045180821249
e223b2e184794c0ebd351e7791252775,298.15,101.0,2,CCCOCCO,0.2007,OCCOCCO,0.7993,1.06679,0.0,1.0978210128711605,0.0004735045180821249
d9aeaa7369c24973a89d789925da4b72,298.15,101.0,2,CCCOCCO,0.7998,OCCOCCO,0.2002,0.9448200000000004,0.0,0.9607893261528467,0.0003027149804702595
72495e6bcd35430a90bfe1a9343e9d9a,298.15,101.0,2,CCCOCCO,0.7998,OCCOCCO,0.2002,0.9448200000000004,0.0,0.9607893261528467,0.0003027149804702595
3bced4742c864ee186f1b71a2ba47dab,298.15,101.0,2,CC(C)CO,0.5057,CCCCCC,0.4943,0.7138000000000001,0.0,0.7083608134200555,0.00022461500390440542
f430f9951d2c4ae78cdc4edb616c6876,298.15,101.0,2,CC(C)CO,0.7073,CCCCCC,0.2927,0.7446000000000002,0.0,0.7455299691054645,0.00024424599398402554
1b2a32a250464832aeed04ae2111e9c4,298.15,101.0,2,CC(C)CO,0.2,CCCCCC,0.8,0.6751000000000001,0.0,0.6617281870612238,0.0002489911385945104
b22d7b8a2e814592ab283d71e8f42211,298.15,96.6,2,COCCOC,0.2982,C1CCCCC1,0.7018,0.7907800000000001,0.0,0.7849102674348188,0.00024197078999240102
8ccb680f62b6492bb22a7081d8ba81ae,308.15,96.6,2,COCCOC,0.7007,C1CCCCC1,0.2993,0.8158300000000003,0.0,0.8258104998683259,0.0002587134986883925
b294587fc52b43dfaf065f956b4a6f5f,298.15,96.6,2,COCCOC,0.4987,C1CCCCC1,0.5013,0.8068300000000003,0.0,0.8083299497734138,0.00022851095130884435
b9a2158b6936487b80b4ae8fce99da8f,298.15,101.0,2,C1COCCO1,0.7659999999999999,CCC(C)=O,0.23399999999999999,0.9722000000000004,0.0,0.9917421556845467,0.0002384041424462043
b04050fab41941f8ab91339ccf5435ad,298.15,101.0,2,C1COCCO1,0.2597,CCC(C)=O,0.7403,0.8568000000000001,0.0,0.8369466631040656,0.0002411333504653277
f9f6d8b1b465401689cd9eea6006e5c0,298.15,101.0,2,C1COCCO1,0.4501,CCC(C)=O,0.5499,0.9001000000000002,0.0,0.8943712322229648,0.00029258197103590217
45f107729331457bbd29017eb8ad9a91,298.15,101.0,2,C1CCCC1,0.7543,CCCCCO,0.2457,0.7564860000000002,0.0,0.7426448253130312,0.00024166576934836058
