Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol)
5beb8472249a43c8bdc5c8645777b8a4,318.15,101.0,2,CCCOC(C)=O,0.2642,CCCCCC,0.7358,0.6861448920629556,0.0,0.12075296423930129,0.05612773284177795
6bc5b6d79b7041dfb9266ec547960940,318.15,101.0,2,CCCOC(C)=O,0.7426,CCCCCC,0.2574,0.4754298986699013,0.0,-0.08039317899422205,0.04784510027462082
55fc105cf3e048fb9593f4fdd8d51527,291.15,101.0,2,CCCOC(C)=O,0.5117,CCCCCC,0.4883,0.5795159968050498,0.0,0.003271581545596453,0.044267715877810615
f81fa85b95454f2dbc992a6493b274e1,293.15,100.0,2,CCCCCC(C)C,0.4997,CCCCO,0.5003,0.06187742190469692,0.0,0.2606681270887614,0.04332324794984279
e228f9c8375540b2a4bee399f5abc22c,293.15,100.0,2,CCCCCC(C)C,0.3,CCCCO,0.7,0.001699361080966355,0.0,0.1220592318963505,0.043493341691874764
e98cd05b776047ccabce9e96bc7b56af,293.15,100.0,2,CCCCCC(C)C,0.7996,CCCCO,0.2004,0.10793702818595108,0.0,0.1460741539463682,0.05519099937978807
6b247b9f793f49789bb3719adc3294fb,313.15,101.0,2,C1COCCO1,0.2962,C1CCCC1,0.7038,0.6441109270928536,0.0,-0.28187414885376094,0.046662108697639926
fd081764b1194a7aa0fcf81289bf2015,313.15,101.0,2,C1COCCO1,0.4983,C1CCCC1,0.5017,0.6354757478541302,0.0,-0.41892870692212525,0.038200996805288844
ac2883c64b1e446bad6fd16afa370fe9,298.15,101.0,2,C1COCCO1,0.7034,C1CCCC1,0.2966,0.4588407216234032,0.0,-0.3209292744349996,0.027860502683867805
6020f0b1551c49298e78cb23de7c537c,298.15,101.0,2,CCCOC(C)=O,0.7446,CCCCCCC,0.2554,0.5958224958309871,0.0,0.21782049957003397,0.0420720518170676
4452d258f07448c8ab272023da16770b,318.15,101.3,2,CCCOC(C)=O,0.2463,CCCCCCC,0.7537,0.7679999999999999,0.0,0.5886814270572096,0.06134764987225229
8b106b05db5140ccb4d80e1725817b47,298.15,101.0,2,CCCOC(C)=O,0.5062,CCCCCCC,0.4938,0.8231619142739675,0.0,0.36231431177689577,0.0467938612299864
409aa72fae624df3abac2cdd8a4aebc4,298.15,101.0,2,COCCO,0.4955,C1CCCCC1,0.5045,0.8932448830224402,0.0,0.7573268742215262,0.03693382980620624
1c46e3acfb8b40ea9ab6abcc1003ce2c,298.15,101.0,2,COCCO,0.4955,C1CCCCC1,0.5045,0.8932448830224402,0.0,0.7573268742215262,0.03693382980620624
5efb929170e74d69bcfcd533a84d5772,298.15,101.0,2,COCCO,0.2513,C1CCCCC1,0.7487,0.6950857926072871,0.0,0.8061623843941799,0.047233447183462465
35c7cdb4d594456e927ba84fcf6eecb1,298.15,101.0,2,COCCO,0.2513,C1CCCCC1,0.7487,0.6950857926072871,0.0,0.8061623843941799,0.047233447183462465
7b867d2f43ae4beda25466a4b2ef9529,298.15,101.0,2,COCCO,0.7493,C1CCCCC1,0.2507,0.8610388682576691,0.0,0.5270328465622356,0.028006126545290735
b7d7ee3a6693402e9c10485b5c1eee5c,298.15,101.0,2,COCCO,0.7493,C1CCCCC1,0.2507,0.8610388682576691,0.0,0.5270328465622356,0.028006126545290735
944f9396bb9a4ff3864bfacdfc914dfb,298.2,101.0,2,CCCCO,0.2042,CCCCCCO,0.7958,-0.014699999999999996,0.0,0.13814102914015797,0.04484742101977536
a7889061ecca4bc3bf435857ef96f122,298.2,101.0,2,CCCCO,0.4994,CCCCCCO,0.5006,-0.012,0.0,0.02394705507498171,0.03564389206948697
04096672e3d146278f42e35408ab0e2f,298.2,101.0,2,CCCCO,0.7005,CCCCCCO,0.2995,-0.0091,0.0,0.02614771387594074,0.04812905686181084
b6e11d67f58245fc977f972311a50cc4,318.15,101.0,2,CCCOC=O,0.5019,CCCCCCC,0.4981,1.1442253646889924,0.0,0.4924559817837558,0.05438000950325776
6b8ad1e9e39a465a87d159d69d865b5b,298.15,101.0,2,CCCOC=O,0.7497,CCCCCCC,0.2503,0.6969632454031682,0.0,0.17611629995023664,0.03979703367405527
e328d2fa78dc4752b283246db9084cd4,298.15,101.0,2,CCCOC=O,0.2535,CCCCCCC,0.7465,0.8115357877558579,0.0,0.5806908249981794,0.05273132489872473
8780ee2c84204ea380d99a261e8bb45a,298.15,100.8,2,CCO,0.25,CCC(C)=O,0.75,-0.031226408760417712,0.0,0.038959302989701974,0.039625451161879835
fa9d252666b34de39af8d48b26d6ce82,298.15,100.8,2,CCO,0.75,CCC(C)=O,0.25,-0.071925967416405,0.0,0.015477297338929646,0.03245915575570647
8c0130ba718747e08299df4fa8ad0016,298.15,100.8,2,CCO,0.5,CCC(C)=O,0.5,-0.06141388837676232,0.0,0.17457678153257322,0.0359312565740638
8c13f3346ce74bd1bb85dea04de7435c,298.15,101.0,2,CCCCOC(C)=O,0.5412,O=C1CCCCC1,0.4588,-0.20661736534333386,0.0,0.20156161346550472,0.030608764174726397
62c411a6e47247bba62e0825022eedbb,298.15,101.0,2,CCCCOC(C)=O,0.7589,O=C1CCCCC1,0.2411,-0.16128837513252492,0.0,0.08915113096597052,0.03991919217378031
634e67bd4c1043608ae0e01d8d8307dc,298.15,101.0,2,CCCCOC(C)=O,0.2509,O=C1CCCCC1,0.7491,-0.17499882545095602,0.0,0.12387298725871171,0.032223619553343075
347b89d928274883b7d2f7397062e9a8,318.15,101.3,2,CCCCOC=O,0.746,CCCCCC,0.254,0.3988143682824728,0.0,-0.22934166608527387,0.05247927456783071
8f3fdb003e5f4de8bb0c810682a0e7b5,291.15,101.3,2,CCCCOC=O,0.5021,CCCCCC,0.4979,0.4638388992560465,0.0,-0.21726729462034833,0.04754870527069118
e06474fa358d47caa59d1064dca8d9e7,291.15,101.3,2,CCCCOC=O,0.249,CCCCCC,0.7509999999999999,0.4536490354743563,0.0,0.036005455941431466,0.05423298464547937
d09cf3ee9a3142e8a7cfadcb0e278d3b,313.15,101.0,2,COCCOC,0.22207,CCCCCO,0.77793,0.09453044217231366,0.0,0.18361654468103952,0.043833326241245016
09049bff51a64482a3fd421d212e273b,303.15,101.0,2,COCCOC,0.7075600000000001,CCCCCO,0.29244000000000003,0.15713386109501215,0.0,0.19986381207725148,0.034997414055515944
9d45f3b225c24ec399be1cf88dccce9a,313.15,101.0,2,COCCOC,0.49549,CCCCCO,0.50451,0.12173156183344958,0.0,0.2563086216884996,0.04227109734036315
91023ab006a14762ab39703e27c9aa2b,298.15,101.0,2,C1CCCCC1,0.7791,CCCCC,0.2209,-0.12439612346891593,0.0,0.02995101982661385,0.05051074871500616
850142db72ce4f4b882ea45303f12327,298.15,101.0,2,C1CCCCC1,0.2145,CCCCC,0.7855,-0.185977892607724,0.0,-0.1492190451079609,0.06346410469846796
83c89cea712c44ba8a30c4e0f0fe5a3f,298.15,101.0,2,C1CCCCC1,0.4595,CCCCC,0.5405,-0.28615479539982397,0.0,-0.2750616702305237,0.06242868668992795
f88466cfb4564931ab15dea2badc91d6,298.15,101.3,2,CCCCCC,0.247,CCC(C)(C)OC,0.753,0.1680865227637156,0.0,0.07019023613918655,0.04722422453968724
363fcc57e95b47baa5954edd9a241bab,298.15,101.3,2,CCCCCC,0.745,CCC(C)(C)OC,0.255,0.14555581612413704,0.0,0.05207450852321028,0.05900459753003647
d3554dfb1e764a0a95888b16fb460f19,298.15,101.3,2,CCCCCC,0.4970000000000001,CCC(C)(C)OC,0.503,0.2084783548529856,0.0,0.09880996456055807,0.05439865741280621
80d3c43fcd1a404d9389e4aa55a15c49,298.15,101.3,2,CC(=O)O,0.2944,CCOC(C)=O,0.7056,-0.16906167993846566,0.0,-0.1895545666034708,0.030401766272017097
4186b2a67a2e4845a451a90dea8aff74,298.15,101.3,2,CC(=O)O,0.7989,CCOC(C)=O,0.2011,-0.05202557654472173,0.0,-0.11835541913481303,0.025164607845906583
0cc8676282464b22beb896ce936b4508,298.15,101.3,2,CC(=O)O,0.5007,CCOC(C)=O,0.4993,-0.14632017829911348,0.0,-0.2245811236691541,0.026710202963687545
0971531d2223444fac4219cbb57b9e08,298.15,101.0,2,CC1CCCCC1,0.2502,CCCCCC,0.7498,-0.2329800356085059,0.0,-0.2075785364868474,0.05082867306892216
6b59cd4a2dab46d18a736c7969ecef55,298.15,101.0,2,CC1CCCCC1,0.5026,CCCCCC,0.4974,-0.20419697441408846,0.0,-0.2154872870223028,0.059107744964383306
76b4c35491fb49ecbd48281d09cbb6c7,298.15,101.0,2,CC1CCCCC1,0.7527,CCCCCC,0.2473,-0.12678419943162567,0.0,-0.08424621559981593,0.04308030925384239
2efd22d1d5b941009d01da5aeb702cc8,298.15,101.0,2,C1CCOC1,0.5024,C=CC(=O)OC(C)(C)C,0.4976,-0.14969375376695382,0.0,0.0199871500429757,0.05518076230647154
5543299208d7442b87b11354cb94b267,298.15,101.0,2,C1CCOC1,0.7268,C=CC(=O)OC(C)(C)C,0.2732,-0.1105561659568437,0.0,0.03112811585646835,0.03457149432586814
61de3c8f84914d8d8ace26ff6f29b7f9,298.15,101.0,2,C1CCOC1,0.2773,C=CC(=O)OC(C)(C)C,0.7227,-0.12127763021139515,0.0,0.022878027303771704,0.05435498872293288
d3aca3d337d645a591fb4a5e1460f939,298.15,101.0,2,CCCO,0.7892,CCCCCO,0.2108,-0.01023884403155506,0.0,0.0690972526424726,0.038416370024224405
504c86355b744c2f96c3c8356e148ad0,298.15,101.0,2,CCCO,0.5053,CCCCCO,0.4947,-0.0015688820064028164,0.0,-0.010222269169391372,0.03591385681261446
25e3cf18445e42ef9c94707a78dae3f9,298.15,101.0,2,CCCO,0.2143,CCCCCO,0.7857,-0.002414346664423306,0.0,-0.046450657656450324,0.04499700471092406
0ffaf8b5d63a4eed92839139bfdf349f,298.15,100.0,2,COC(C)=O,0.7489,CCCCC(=O)OC,0.2511,0.1605713741787227,0.0,0.0762809542627159,0.02693518763884879
2ca8d30a55f54f9887d0614e03a1ab3d,298.15,100.0,2,COC(C)=O,0.5065,CCCCC(=O)OC,0.4935,0.1701076196921747,0.0,0.08818881998537255,0.03181645497322852
1de27374e97642a492801a88e20f5ce7,298.15,100.0,2,COC(C)=O,0.2617,CCCCC(=O)OC,0.7383,0.1097178498217204,0.0,0.09673763927170745,0.035221363490046426
5bcf3c5c319340de90b2ff4fbae88878,298.15,101.0,2,CC1CCCCC1,0.763,CCCCCCC,0.237,-0.8981387369903047,0.0,0.13515711390336366,0.04702901102159593
f3a8143de44041d8818b50b72eb7ac7a,298.15,101.0,2,CC1CCCCC1,0.5029,CCCCCCC,0.4971,-0.018877041126657446,0.0,0.21046089107621546,0.05055943002280374
2b6aa445feb44214b4c6766467a63774,298.15,101.0,2,CC1CCCCC1,0.2392,CCCCCCC,0.7608,-1.0834279753408538,0.0,0.033178781183719246,0.056172174375277883
98c99109b2eb43eebbb30efef7699da3,298.15,100.0,2,CCC(C)=O,0.2011,OCCCO,0.7989,-0.4722149676356509,0.0,-0.5675787570301193,0.03846709430463981
de552e82a03f49fcb32da6002a4025eb,298.15,100.0,2,CCC(C)=O,0.7996,OCCCO,0.2004,-0.4602185934926819,0.0,-0.7439953423254569,0.035961854523592
974e6948297548aa87f9455e249cc172,298.15,100.0,2,CCC(C)=O,0.5001,OCCCO,0.4999,-0.8577748397782798,0.0,-1.2059364207211642,0.034471065441019785
112c50b4fc6244569db0455d3856d68c,298.15,101.0,2,CCCCC,0.2471,CCCCOC=O,0.7529,-0.05171701729561562,0.0,-0.6196781221428551,0.041656164975451264
a0f2eb07741e49adb440ffea7c7162ba,291.15,101.0,2,CCCCC,0.7972,CCCCOC=O,0.2028,0.24573799319254874,0.0,-0.3519922017458665,0.06277805257905965
d976ab1d1af84be1aac7bba3f686f4ce,291.15,101.0,2,CCCCC,0.4971,CCCCOC=O,0.5029,0.10154213645274268,0.0,-0.8528079060367972,0.04840955769854627
7695a847cebe4e81a8ec6ff3a241f3c1,298.15,101.0,2,CCCC(=O)O,0.5,CC(C)C(=O)O,0.5,-0.016610521680611612,0.0,-0.06411564890793287,0.03526351432855539
2077b1ed20334003b3a228586fbdd4f9,298.15,101.0,2,CCCC(=O)O,0.8,CC(C)C(=O)O,0.2,-0.017702080663873687,0.0,-0.09971778176183331,0.03508140887871632
1b97a87e6ab54f518d28cdc619cc7095,298.15,101.0,2,CCCC(=O)O,0.2,CC(C)C(=O)O,0.8,-0.006865159497593254,0.0,-0.07159364555932854,0.04190841666247681
6267d0faae2440f5b0a439084719647a,291.15,101.3,2,CCCOC=O,0.7473,CCCCCC,0.2527,0.4817732566094435,0.0,0.0004647932514554348,0.0348394469824653
9c4dcb498eb14734b651eaad48175be9,291.15,101.3,2,CCCOC=O,0.5017,CCCCCC,0.4983,0.7526104338363524,0.0,0.1436011940637374,0.04247500984038231
57c48270c36f4d44b2a55ca5fb7cf900,291.15,101.3,2,CCCOC=O,0.248,CCCCCC,0.752,0.6908791558128229,0.0,0.29145703230444514,0.05596990021935146
acfb1575d2f34b85869f0235cbd5cba0,298.15,101.0,2,C1COCCO1,0.5006,C1CCCCC1,0.4994,0.99471807022573,0.0,0.16993587094829926,0.035498515283427415
05ab62f583604b179fa697a8f5639d56,313.15,101.0,2,C1COCCO1,0.2926,C1CCCCC1,0.7074,0.8909638029025615,0.0,0.2831696788023914,0.04009148182469698
f5be25e5dd0143bd8a05c7af8f85349c,313.15,101.0,2,C1COCCO1,0.7966,C1CCCCC1,0.2034,0.5765900893512423,0.0,-0.03159195244066715,0.030248986917462625
fe11f7f5e78a4b2c9ce0f790845984de,298.15,101.0,2,C1CCOC1,0.2302,C=CC(=O)OCC,0.7698,-0.2296991777866708,0.0,0.009587798213369267,0.03231058544128118
709e461f189f4b2d867bfc0807b93422,298.15,101.0,2,C1CCOC1,0.7283,C=CC(=O)OCC,0.2717,-0.21734769020329026,0.0,-0.005144854531699376,0.02945454553196912
4ead642daba442e18bb9764b229daa0b,298.15,101.0,2,C1CCOC1,0.5286,C=CC(=O)OCC,0.4714,-0.29658651149193105,0.0,-0.0241626357323352,0.0297048781847291
c59d8128ff2047afab17d4b91a388f61,298.15,101.3,2,C1COCCO1,0.2057,CCCCCC,0.7943,0.4040172798050747,0.0,-0.2974252348137213,0.05524741748866305
877a69d9c2de4b83833dc59cfae93550,298.15,101.3,2,C1COCCO1,0.7991,CCCCCC,0.2009,0.0009166470872656873,0.0,-0.5701527085487993,0.030616910078629794
d54146e26c5c4c9997fc52f858c68e6b,298.15,101.3,2,C1COCCO1,0.501,CCCCCC,0.499,0.3771867090255938,0.0,-0.6696664977837277,0.04127178995707919
8ad94348b56b4506a6916fe008556456,298.15,101.0,2,C1CCCC1,0.5051,CCCO,0.4949,0.2310550197479984,0.0,0.21080352598102797,0.04052648443138691
21f9ede11586471294bad6fde9e1b5d1,298.15,101.0,2,C1CCCC1,0.7688,CCCO,0.2312,0.6062261640327122,0.0,0.2274023504722778,0.044584938400737496
fb03014870234dbaadbda2bb9cc3671b,298.15,101.0,2,C1CCCC1,0.2341,CCCO,0.7659,0.16397213713717915,0.0,0.11820932624255917,0.037668201311158944
2e11ab0caf774c889d3bbd52f70d4c30,293.15,101.0,2,CC(=O)OCCC(C)C,0.2419,CCCCO,0.7581,0.11899999999999998,0.0,0.07749708443014085,0.036208337798519376
684c4221a5c64a3da85d5c375b105042,293.15,101.0,2,CC(=O)OCCC(C)C,0.7185,CCCCO,0.2815,0.13799999999999998,0.0,0.12658057674601006,0.040294155767917034
6d339cebc4b6424591006b6737c83b51,293.15,101.0,2,CC(=O)OCCC(C)C,0.4814,CCCCO,0.5186,0.16199999999999998,0.0,0.14925901281535986,0.03619700025474082
148bd66a9bfe46d38f65f27fc3fe50ee,298.15,101.3,2,COCCO,0.7488,CCOC(C)(C)C,0.2512,-1.2975001663667811,0.0,-0.43087399048395203,0.02642098683226046
bd48b6284ba149e48d163e4590f3ae87,298.15,101.3,2,COCCO,0.2489,CCOC(C)(C)C,0.7511,-0.7343845219198784,0.0,-0.34517305537360565,0.05146535492591948
7c7a0746e93242258a98c71570cb8482,298.15,101.3,2,COCCO,0.501,CCOC(C)(C)C,0.499,-1.2364462208137326,0.0,-0.48030875438452575,0.04944602053279513
60cf480f363e4438bd3b7ef182e0c2eb,298.15,101.0,2,C1CCOC1,0.7632,C=CC(=O)OC,0.2368,-0.27676703453868257,0.0,-0.02963585090850705,0.03235287010731087
3bf856bfb1c34e1f8fa30630e808caf4,298.15,101.0,2,C1CCOC1,0.53,C=CC(=O)OC,0.47,-0.3958529577946379,0.0,-0.035876177741418075,0.02589517299601344
46bebb185111403ea4b2bf528c502b31,298.15,101.0,2,C1CCOC1,0.2545,C=CC(=O)OC,0.7455,-0.3275542851986586,0.0,-0.04882242995742993,0.027870576843216224
24cc1bc2fa9f4d2fa9bf3814080944f8,298.15,101.0,2,CCCOCCO,0.4968,OCCOCCO,0.5032,-0.2484652504198408,0.0,-0.46167954844037,0.0326124052238426
c1f299cb274c4838aa5ede0ef91e72c3,298.15,101.0,2,CCCOCCO,0.4968,OCCOCCO,0.5032,-0.2484652504198408,0.0,-0.46167954844037,0.0326124052238426
9eae14f664b14fc98dc51999cc824fda,298.15,101.0,2,CCCOCCO,0.2007,OCCOCCO,0.7993,-0.11847550368543125,0.0,-0.26900174542776517,0.05077593196333172
ff4c8ad676ad4f4c8ab7341fab84ad5b,298.15,101.0,2,CCCOCCO,0.2007,OCCOCCO,0.7993,-0.11847550368543125,0.0,-0.26900174542776517,0.05077593196333172
386fe9af48a84fd7a8338193c374f17b,298.15,101.0,2,CCCOCCO,0.7998,OCCOCCO,0.2002,-0.1575617861490244,0.0,-0.2962717144011076,0.04250766096091061
0ebcafdae2c04a5b89cf0af4bfb88277,298.15,101.0,2,CCCOCCO,0.7998,OCCOCCO,0.2002,-0.1575617861490244,0.0,-0.2962717144011076,0.04250766096091061
91ba2c1d4b2945bfb6c64a1392a6d5c5,298.15,101.0,2,CC(C)CO,0.5057,CCCCCC,0.4943,0.17470978014759453,0.0,0.1085458168152064,0.04554405845401231
0ba65ac9855a4d2ca568623d779735db,298.15,101.0,2,CC(C)CO,0.7073,CCCCCC,0.2927,0.06834681632160766,0.0,0.014413366965450048,0.043931821193146856
086f072f9ba64a28957f189ea200d8c4,298.15,101.0,2,CC(C)CO,0.2,CCCCCC,0.8,0.23975794170965514,0.0,0.2834350214627428,0.05921884082866416
7b9e74409e104debb2a30ea833d1fe4f,298.15,96.6,2,COCCOC,0.2982,C1CCCCC1,0.7018,1.1447499158713867,0.0,1.0014573744733606,0.04350913525117084
be5d24c6917740ffac3a0ba50e8d066a,308.15,96.6,2,COCCOC,0.7007,C1CCCCC1,0.2993,1.0447731350444798,0.0,0.8053192767154014,0.04255302230011145
8ee6b6d777bf4c12b6133aeb85cbf1ab,298.15,96.6,2,COCCOC,0.4987,C1CCCCC1,0.5013,1.2871163571713635,0.0,1.1274569308978253,0.039499836913217984
a83973295f15419b8ea669fa1f6a1c41,298.15,101.0,2,C1COCCO1,0.7659999999999999,CCC(C)=O,0.23399999999999999,0.012583807965423688,0.0,-0.3300894329067002,0.026736099619019685
8eb4d33ac25b4a38b87a0b595ca93078,298.15,101.0,2,C1COCCO1,0.2597,CCC(C)=O,0.7403,-0.0005952238494018048,0.0,-0.5077665304547678,0.03608241181641266
4e1af97cff2f4392a2d7ebce0a04e4d2,298.15,101.0,2,C1COCCO1,0.4501,CCC(C)=O,0.5499,-0.053261207015793836,0.0,-0.6173239151496623,0.03623086843525237
c401b9734cef4f00926e4b8840ddfff2,298.15,101.0,2,C1CCCC1,0.7543,CCCCCO,0.2457,0.3625583060439048,0.0,-0.030708923783129862,0.04258042150720398
6f2c7db359b64e1b9ba827efbb5debb9,298.15,101.0,2,C1CCCC1,0.4798,CCCCCO,0.5202,0.02694242776895095,0.0,-0.10464706696200796,0.038241821171787135
