Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol)
73903e734da44ad8adca242105180322,318.15,101.3,2,CC(C)(C)O,0.7303,CCCCOC=O,0.2697,1.501,0.0,1.1154559727189213,0.054396421200427876
519267bfffc74145977de2fc45690da8,313.15,101.0,2,CCCCCO,0.7521,C1CCCCC1,0.2479,0.4121,0.0,0.5907478834254647,0.07281079702774862
f7bc00fa87384b29abde87f6070c75d3,298.15,101.0,2,CCCCCO,0.5,C1CCCCC1,0.5,0.5985,0.0,0.9179193300921753,0.044284936562919965
9b9efbc24388463ab3920c6a48295159,298.15,101.0,2,CCCCCO,0.2522,C1CCCCC1,0.7478,0.622,0.0,0.7582263631908432,0.04603806298636915
cc6602e6224a4c509ef92e0342720fb6,298.15,101.0,2,C1CCCCC1,0.7486,CCOC(C)(C)C,0.2514,0.217,0.0,0.27210398748475484,0.046573595718647325
7c88992fde88430e98b150585cf40096,298.15,101.0,2,C1CCCCC1,0.2493,CCOC(C)(C)C,0.7507,0.2691,0.0,0.24065788521282983,0.04615962706029482
12219206d2ce4c3dac012d3cf4079153,298.15,101.0,2,C1CCCCC1,0.4988,CCOC(C)(C)C,0.5012,0.3185,0.0,0.3918368298901811,0.04240713754419616
ce9f78c4f90f428cbe7b1bf4bbb91742,299.15,101.0,2,CC(C)(C)O,0.2561,CCCOC=O,0.7439,1.5442,0.0,1.252946333192952,0.04359287653031668
4b32474055094c6bb307355587ee137b,299.15,101.0,2,CC(C)(C)O,0.7493,CCCOC=O,0.2507,1.5596,0.0,1.3479813396682907,0.04646520081318564
d33f6f8b611c409bb1ca91452659ae0b,299.15,101.0,2,CC(C)(C)O,0.4937,CCCOC=O,0.5063,2.0159,0.0,1.617640621084365,0.043186650656891014
3cf7ad16cc3b4ac0abd8dc61c672539e,313.15,101.0,2,CCCCO,0.2501,C1CCCCC1,0.7499,0.7869,0.0,0.9723855369263248,0.04407057692525311
ea12bd80085a42a7b9493d379caddf59,298.15,101.0,2,C1CCCCC1,0.5003,CCCCO,0.4997,0.5873,0.0,0.745238588462442,0.038926762372456514
bb0b29b2e155493baec45f2b15dfc572,298.15,101.0,2,C1CCCCC1,0.7501,CCCCO,0.2499,0.6047,0.0,0.7852617021554948,0.049948951368106696
e87de0e8470c442abb99515ac3653dbc,300.0,101.0,2,OC1CCCCC1,0.3025,CCCCO,0.6975,0.0895,0.0,0.05662384355035499,0.047363852213931815
11fcf6bddca64e188454910755d52b08,300.0,101.0,2,OC1CCCCC1,0.7842,CCCCO,0.2158,0.0922,0.0,0.06330668414561558,0.05676797715091017
2281e8c072074f89ab14cf0b4d974b39,300.0,101.0,2,OC1CCCCC1,0.4484,CCCCO,0.5516,0.1133,0.0,-0.004710792726562829,0.07310376942543331
6c7b20929b414bbc9e5a029cb06ded54,298.15,101.0,2,C1CCOCC1,0.5,CCCCCC(C)=O,0.5,0.05773,0.0,0.2655712700563413,0.042897188287160506
2e87256adba34284a227775fbc551952,298.15,101.0,2,C1CCOCC1,0.25,CCCCCC(C)=O,0.75,0.03429,0.0,0.16431462347364345,0.048465705628202814
f8a9799922fc47929d3c732dffa2bd99,298.15,101.0,2,C1CCOCC1,0.75,CCCCCC(C)=O,0.25,0.05587,0.0,0.21927663294209765,0.04463002629217471
e60c60180aa4496bb7c3c231170c33d2,313.15,101.0,2,CCCO,0.4995,CC(=O)O,0.5005,0.393,0.0,0.15861719022519338,0.034897906272405084
b518df723a1446968e66f3956749dca9,313.15,101.0,2,CCCO,0.7991,CC(=O)O,0.2009,0.237,0.0,0.10218180698251089,0.04468704193965603
00e7527005ff4d4684f6a590a3140fb9,313.15,101.0,2,CCCO,0.2951,CC(=O)O,0.7049,0.389,0.0,0.08083243994583711,0.032854624670344515
f33ae733109145e4a46aecab97ce0aa0,298.15,101.3,2,CCC(C)(C)O,0.7306,CCO,0.2694,-0.7709,0.0,-0.5190862884868572,0.09008029647512619
8f808b9e21474d06a1d6839536f7d934,298.15,101.3,2,CCC(C)(C)O,0.2807,CCO,0.7193,-0.7056,0.0,-0.3160118179071496,0.038294201047858106
9cf1b493616c46abb72f73b315fdac96,298.15,101.3,2,CCC(C)(C)O,0.4607,CCO,0.5393,-0.95,0.0,-0.4497677392255426,0.05405157694419749
6e6e474d0ad74866b749d78b33d74b2d,298.15,101.0,2,CCCCCCC,0.4996,CCCOC(C)=O,0.5004,1.144,0.0,1.4317832823559797,0.04618286719414411
1a4164be878d480c9ff227bfc017d81b,318.15,101.3,2,CCCOC(C)=O,0.7526,CCCCCCC,0.2474,0.8282,0.0,1.057891261957451,0.04964817794246199
9f69c80ff33247019563c7137158ff45,298.15,101.0,2,CCCCCCC,0.2505,CCCOC(C)=O,0.7495,0.8456,0.0,1.0463909336717236,0.04625545622298998
5c17705da03645ecb045d3d0a5a5f15d,303.15,101.0,2,CC(C)OC(C)C,0.2516,CCO,0.7484,0.201984,0.0,0.33288127353610797,0.04091523756289454
22516581e21a48288e9be33d0b31998d,303.15,101.0,2,CC(C)OC(C)C,0.4894,CCO,0.5106,0.400777,0.0,0.574968486347208,0.04040809344047501
1e3ae85201ec4fb6b2880c3880de9019,303.15,101.0,2,CC(C)OC(C)C,0.7871,CCO,0.2129,0.4411390000000001,0.0,0.5620771228680153,0.046981580955429376
0f14f9894ae348679137429a0c7d3157,313.15,101.0,2,CCCCCO,0.2491,CCCCCCC,0.7509,0.7825,0.0,0.9204047638575332,0.04806186381171272
f44a9fa11d8948319b56120e21fa4753,313.15,101.0,2,CCCCCO,0.7483,CCCCCCC,0.2517,0.4441,0.0,0.45239446593012644,0.05918154921629291
80239928cd5842e28be4d6598c95b967,313.15,101.0,2,CCCCCO,0.4984,CCCCCCC,0.5016,0.7403,0.0,0.8278089510034476,0.05553472043826249
2ad706702e0b4ffcb3e54699014025ff,291.15,101.0,2,CCCOC(C)=O,0.4984,CCCCCC,0.5016,1.109,0.0,1.3199356458172957,0.042152635045052955
0907ec85329046798b11b049abeabb27,291.15,101.0,2,CCCOC(C)=O,0.2307,CCCCCC,0.7693,0.7509999999999999,0.0,1.10114877999942,0.046326564846678187
f1635d3f7aa14f809836f68562f5cb75,291.15,101.0,2,CCCOC(C)=O,0.7361,CCCCCC,0.2639,0.8170000000000001,0.0,0.9864437587485639,0.04320922078798421
39fc7a62747a4cdbb40096b17f3d5cf7,291.15,101.0,2,CCCCOC=O,0.256,CCCCCCC,0.7440000000000001,0.888,0.0,1.2546996125755498,0.04391777425923363
760cd25f58aa415ab5d8f79a4348e170,318.15,101.0,2,CCCCOC=O,0.488,CCCCCCC,0.512,1.242,0.0,1.4820491868377559,0.04896211201635725
d59e1636542347ecace887dd36dfeee6,318.15,101.0,2,CCCCOC=O,0.747,CCCCCCC,0.253,0.856,0.0,1.0993990485591354,0.04844177581718687
e2f4e39b4bd9427a936dfeb1a21041ca,298.15,101.325,2,C1CCOC1,0.25,CCCCCC,0.75,0.57375,0.0,0.9502135827296598,0.04398346586109477
ad9f13240c534068b141386309b92198,298.15,101.325,2,C1CCOC1,0.75,CCCCCC,0.25,0.58102,0.0,0.9136432697990529,0.03873490338083126
4b2c28ae1b974e9c9e7fa5f640b28126,298.15,101.325,2,C1CCOC1,0.5005,CCCCCC,0.4995,0.7507199999999999,0.0,1.199997656213128,0.03224453407448295
7eb74829580d4d45a03620ab55b1b128,298.15,99.0,2,CCCCCC,0.7515,C1CCCCC1,0.2485,0.14,0.0,0.15349361643119153,0.04570426074934211
6bf8ecff13d54817b54656490b16ed4d,298.15,101.0,2,CCCCCC,0.5168,C1CCCCC1,0.4832,0.2144,0.0,0.40129445049620927,0.03185895465388442
fbf92f7a99004540aa4e3a5b35ec322b,298.15,99.0,2,CCCCCC,0.2298,C1CCCCC1,0.7702,0.182,0.0,0.31965596707148336,0.049747544899450276
27a8499310ed48a2a50cf5186adb4cb2,298.15,101.0,2,CCCCCC,0.5003,COC(C)(C)C,0.4997,0.3741,0.0,0.6066722857556428,0.046187523817162984
8172d17d271d4a08b9372c876d63c576,298.15,101.0,2,CCCCCC,0.25,COC(C)(C)C,0.75,0.28085,0.0,0.42177057153650566,0.04439151469011378
d6ad69adf16345dcbf7bbcd4ea07cb9a,298.15,101.0,2,CCCCCC,0.7509,COC(C)(C)C,0.2491,0.27546,0.0,0.43357223232294473,0.04445936785041918
cf99c0a2d7214b7ca1b84435b2bed5c9,298.15,101.325,2,CCO,0.2426,CCCCCC,0.7574,0.5503,0.0,0.7844355077250498,0.043876819544426446
1fa8c801cfcd4a12ad417f6e5e7068e9,298.15,101.325,2,CCO,0.7125,CCCCCC,0.2875,0.4453,0.0,0.6783891507662361,0.03642424684690811
eb0be2704b69413fa69f493006e9931b,298.15,101.325,2,CCO,0.49,CCCCCC,0.51,0.5637,0.0,0.8270433289702979,0.039841025191500574
a16d41b0e2df4b57b59c7d2dd6a5600f,298.15,100.0,2,COC(C)=O,0.774,CCCC(=O)OC,0.226,0.102,0.0,0.05175462818911569,0.03926392452025865
27c071be1c414b3c8807d55f2b63ee62,298.15,100.0,2,COC(C)=O,0.5178,CCCC(=O)OC,0.4822,0.151,0.0,-0.01256300843355973,0.0382297750726923
00ac6b821d59446196c999d50faa90bd,298.15,100.0,2,COC(C)=O,0.2331,CCCC(=O)OC,0.7669,0.1,0.0,0.05404627542831264,0.041915093449792724
8a748e87950f431fad183c8dd7d2e940,318.15,101.32,2,CCCCOC=O,0.2415,CCCCCC,0.7585,0.9076,0.0,1.236546681230692,0.04642559989634828
4874707a05dd4e828c630180b455ed9b,318.15,101.32,2,CCCCOC=O,0.5104,CCCCCC,0.4896,1.1515,0.0,1.5240618127393901,0.04672321572393517
7c7c00b3241c46889fb054360a6d0ac6,291.15,101.32,2,CCCCOC=O,0.7406,CCCCCC,0.2594,0.738,0.0,0.947690517708935,0.04216103128117751
e1d56ded301b4f92a6d9680915944072,298.15,101.3,2,CCC(C)(C)O,0.4599,CCCO,0.5401,-0.8588,0.0,-0.7304402824919247,0.05636634610548354
4c853de37e2542d89e4f808d06e80d80,298.15,101.3,2,CCC(C)(C)O,0.2802,CCCO,0.7198,-0.6561,0.0,-0.45448662248318783,0.04597246994789986
b921b07b3e154b0a9d3babc913592de6,298.15,101.3,2,CCC(C)(C)O,0.7292,CCCO,0.2708,-0.6715,0.0,-0.6796268223000492,0.061397064109308265
615176146b524b5590f26999dcdf944b,298.15,101.3,2,OCCO,0.2587,CCO,0.7413,0.35141,0.0,0.5030621552175809,0.035547119560177226
9c416cd630de4f0285a2f74b76a4f428,298.15,101.3,2,OCCO,0.7581,CCO,0.2419,0.26367,0.0,0.4484841847586942,0.0425731346511559
e01b6e3dfbb84b53b56e344eaf17eac0,298.15,101.3,2,OCCO,0.5112,CCO,0.4888,0.39557,0.0,0.49630289610688116,0.03573985027882874
6cd71b18711a43a88e227bd63c14da28,291.15,101.0,2,CCCCC,0.7679,CCCCOC=O,0.2321,0.779,0.0,1.0932466196839385,0.040946781829695286
fb8ca67a9beb4d69926f3afed755e407,298.15,101.0,2,CCCCC,0.24600000000000002,CCCCOC=O,0.754,0.632,0.0,0.8893044773176229,0.046652494134236014
6ec1f2ddc5e545b2b29c0773b1f8077f,298.15,101.0,2,CCCCC,0.4905,CCCCOC=O,0.5095,0.959,0.0,1.2867682197167056,0.04373787401383674
e93df977261649eca52a98df6d556b9f,313.15,101.0,2,CC(=O)O,0.5003,CCCOC(C)=O,0.4997,0.0139,0.0,-0.9758062363740763,0.039446507235640256
7f4816619b364b3abb0ab05aae5ce765,313.15,101.0,2,CC(=O)O,0.7004,CCCOC(C)=O,0.2996,-0.016,0.0,-0.7988654419633008,0.04212220717370611
c539367291c24e7ca1651aa99f7fecc3,313.15,101.0,2,CC(=O)O,0.2008,CCCOC(C)=O,0.7992,0.0406,0.0,-0.5696791384156796,0.0440043072824501
750501eece474cbd9313979290a2fd3b,298.15,101.3,2,CC(=O)CC(C)C,0.2495,CO,0.7505,0.5279,0.0,0.11146580973920805,0.030268110264961783
ce0f91ae2cac4c2da979bd68aa8be4b6,298.15,101.3,2,CC(=O)CC(C)C,0.5037,CO,0.4963,0.875,0.0,0.17557288392711712,0.029214349027618457
71a24033885244bc8115bef4a92c61e7,298.15,101.3,2,CC(=O)CC(C)C,0.7070000000000001,CO,0.293,0.8161,0.0,0.23222498926658375,0.0337501919069064
66262a98d11749e9879992e4a599de59,298.15,101.0,2,CCCCCO,0.7514,CCCCCC,0.2486,0.2356,0.0,0.34036753454562074,0.04814585587117654
aa11ce9db3e845de99406bf6393eae28,298.15,101.0,2,CCCCCO,0.2524,CCCCCC,0.7476,0.5269,0.0,0.604742602004805,0.05311953256103638
f0da26afd8f34a51bd03d2551e8f1f0e,298.15,101.0,2,CCCCCO,0.5035,CCCCCC,0.4965,0.4776,0.0,0.5798492525379686,0.05735822098790269
760b1405a83f427996d184d767b20639,298.15,101.3,2,OCCO,0.2511,CCCO,0.7489,0.5280600000000001,0.0,0.6365198790192501,0.04305600045200269
6e6bca2a982249508cd39a43b90ac4a7,298.15,101.3,2,OCCO,0.7574,CCCO,0.2426,0.42618,0.0,0.5667202391687738,0.03874096450219085
53a0e81b49d3418e87a21f1c614a79a1,298.15,101.3,2,OCCO,0.5229,CCCO,0.4771,0.60422,0.0,0.7894942847956088,0.04294128023881925
80de377b54f840979c3b3187b42e89b6,303.15,101.0,2,CC(C)OC(C)C,0.772,CCCCO,0.228,0.3792,0.0,0.5573485581260602,0.045756532905058725
9639e888d4014cd7bff1d63a1edfdccd,303.15,101.0,2,CC(C)OC(C)C,0.27,CCCCO,0.73,0.1907,0.0,0.21674468132116687,0.06032734130600791
5000c59cb4f248b9bd94c7dfa3861e15,303.15,101.0,2,CC(C)OC(C)C,0.5,CCCCO,0.5,0.3266,0.0,0.45472814396099537,0.04155510765325661
9166aa5357684d5791b647d213a6aab0,318.15,101.325,2,CC(C)(C)O,0.7408,CCCOC(C)=O,0.2592,1.2791,0.0,0.7141621319204958,0.04982732882053134
f5cc0f62791543ca978e2412f44f41e7,318.15,101.325,2,CC(C)(C)O,0.5043,CCCOC(C)=O,0.4957,1.8156,0.0,1.116925920373049,0.04648233677117382
d55de5f907c3438baad24f543b17cb5d,318.15,101.325,2,CC(C)(C)O,0.2244,CCCOC(C)=O,0.7756,1.3037,0.0,0.8547960762626265,0.045938093823597884
a68e3453646b428a8950109b47ec9013,298.15,101.3,2,CCCC(C)C,0.4826,COC(C)(C)C,0.5174,0.30321,0.0,0.47828077932563673,0.04510108677474087
5df3f99990ce4d19b3e48d1aaeed6e91,298.15,101.3,2,CCCC(C)C,0.2372,COC(C)(C)C,0.7628,0.22667,0.0,0.34392233629954916,0.04330679287585985
b42adde37fb24479af17488a2cdc0a03,298.15,101.3,2,CCCC(C)C,0.7367,COC(C)(C)C,0.2633,0.21886,0.0,0.3729930075750758,0.04398313122834133
476864083565432698df768e9d7ab818,298.15,101.0,2,C1CCOC1,0.75,CCC(C)(C)C,0.25,0.525,0.0,0.9129945399143651,0.03736663929751813
d186a69631d443efaeb511c78a53a952,298.15,101.0,2,C1CCOC1,0.5001,CCC(C)(C)C,0.4999,0.685,0.0,1.1656081624677057,0.04006576494317995
df99d1044f964d40b5e31a7c4cd9a4d5,298.15,101.0,2,C1CCOC1,0.2505,CCC(C)(C)C,0.7495,0.5077,0.0,0.8752869443688525,0.03628873574741521
82f54f8b8758465fa2047f013412d185,299.15,101.325,2,CC(C)(C)O,0.7507,CCCOC(=O)CC,0.2493,1.25,0.0,1.2056238848613,0.057319324956252575
47fdb210792f46418deced9e54daef3c,318.15,101.325,2,CC(C)(C)O,0.4963,CCCOC(=O)CC,0.5037,1.7235,0.0,1.1472257048640202,0.04711927450437274
ae13e53792f64a29a3d1ecdc65ebae6a,299.15,101.325,2,CC(C)(C)O,0.2795,CCCOC(=O)CC,0.7205,1.4369999999999998,0.0,1.3331299500050235,0.05102619377227849
6ac91d8fcf334df3968ea08c5371e20c,298.15,101.0,2,CCOC(C)=O,0.7368,CCCCCC,0.2632,1.065,0.0,1.309939290421072,0.04133555612799211
a2495e77a58c43cda54d33d670bc48f7,298.15,101.0,2,CCOC(C)=O,0.495,CCCCCC,0.505,1.364,0.0,1.7557958328953447,0.04165980073456485
03705d6c91084484a53d694dafbc5dff,298.15,101.0,2,CCOC(C)=O,0.2621,CCCCCC,0.7379,1.094,0.0,1.4505487874512966,0.04444579565595381
56b966d2e72a4c53839408615eae6d49,298.15,101.0,2,C1CCCC1,0.728,CCCCCO,0.272,0.4827,0.0,0.5620691757345782,0.038905281824882745
26993dac294d457face4e0005c7f54ef,298.15,101.0,2,C1CCCC1,0.223,CCCCCO,0.777,0.1885,0.0,0.20440592615016584,0.046928544810691405
0ed388c6d724492ba678ea25bca95259,298.15,101.0,2,C1CCCC1,0.535,CCCCCO,0.465,0.4381,0.0,0.4350267931531704,0.040496997703741204
6528a3242eaf48e68e852b98bb0ebfd4,298.15,101.0,2,CCCCCCO,0.506,CCCCCC(=O)O,0.494,0.624,0.0,0.29739866511327406,0.055076411713546
6c6446fbff7742be9be67f4f409b76ef,298.15,101.0,2,CCCCCCO,0.256,CCCCCC(=O)O,0.7440000000000001,0.58,0.0,0.23326428461872517,0.048949459096520424
99ef7d6cd10448dbab48399fcb8905f7,298.15,101.0,2,CCCCCCO,0.738,CCCCCC(=O)O,0.262,0.4,0.0,0.4104276966642004,0.05226016264790868
d2c08712ff464f99b613c717a05c6c8d,308.15,101.0,2,CCOCCO,0.4996,CCCCCC,0.5004,1.1864,0.0,1.570668975911559,0.045474868454090725
3e53be75136d4e05b696797c2bd9f811,308.15,101.0,2,CCOCCO,0.4996,CCCCCC,0.5004,1.1864,0.0,1.570668975911559,0.045474868454090725
03d2ba0b168c417ca5210f2e2b30b211,298.15,101.0,2,CCOCCO,0.7591,CCCCCC,0.2409,0.7976,0.0,1.1901989391273133,0.0499152747003656
20b94aaa55164f778f26bffc0e3db288,298.15,101.0,2,CCOCCO,0.7591,CCCCCC,0.2409,0.7976,0.0,1.1901989391273133,0.0499152747003656
3f575559b569438ab504a221b2c1d786,308.15,101.0,2,CCOCCO,0.2309,CCCCCC,0.7691,1.0344,0.0,1.3765274194901878,0.04668958253663639
c2004c177d0641258446defd48dcff7f,308.15,101.0,2,CCOCCO,0.2309,CCCCCC,0.7691,1.0344,0.0,1.3765274194901878,0.04668958253663639
31619a3e883747338e9f42141b5cad3e,298.15,101.0,2,CC(=O)O,0.7458,OCCO,0.2542,0.0279,0.0,-0.11313512060573316,0.031570818675266676
1aa9ae886c954b839a85ccac6a7e353a,298.15,101.0,2,CC(=O)O,0.2458,OCCO,0.7542,-0.0249,0.0,-0.09392920897857948,0.044145497279806836
bf0fce8625ff4edbb81c65a8b24c156e,298.15,101.0,2,CC(=O)O,0.4944,OCCO,0.5056,-0.0633,0.0,-0.11875971822825448,0.03728522050530182
0f2f0df2b3a94957b78be51dd1783c67,298.15,101.0,2,CCOCCO,0.2692,C1CCCCC1,0.7308,0.9902,0.0,1.4349385133730834,0.045247256075692625
a569dbddf2d94da2b846da0b7cc23c29,298.15,101.0,2,CCOCCO,0.2692,C1CCCCC1,0.7308,0.9902,0.0,1.4349385133730834,0.045247256075692625
298401b1fa604957b323d35ddcabd5e1,298.15,101.0,2,CCOCCO,0.7464,C1CCCCC1,0.2536,0.7986,0.0,1.090663571682697,0.05261796440062487
cc7d4baf3b924a409d45c92103972ca1,298.15,101.0,2,CCOCCO,0.7464,C1CCCCC1,0.2536,0.7986,0.0,1.090663571682697,0.05261796440062487
215b183c862c486cbee8e21fb32be997,298.15,101.0,2,CCOCCO,0.5249,C1CCCCC1,0.4751,1.069,0.0,1.490332878355602,0.04438660757858679
98f5eb8c50844b3188ba27948ab7ddb3,298.15,101.0,2,CCOCCO,0.5249,C1CCCCC1,0.4751,1.069,0.0,1.490332878355602,0.04438660757858679
55d1cd1060dc402cbc05d98dc695882f,291.15,101.0,2,CCCCC,0.5047,CCCOC=O,0.4953,1.005,0.0,1.5009256389272423,0.04108181055628136
0c36cd346630405aa4375f443b3cb2fa,291.15,101.0,2,CCCCC,0.7304,CCCOC=O,0.2696,0.8809999999999999,0.0,1.3173875429223614,0.043179785674783006
5cc9dda7609348ca91dc13834ab1c436,291.15,101.0,2,CCCCC,0.2335,CCCOC=O,0.7665,0.6679999999999999,0.0,0.9853652364307663,0.0380757400016693
649382bac9b24059aa8947ccf2bddddd,298.15,101.0,2,CCCOCCC,0.7503,CCC(C)(C)C,0.2497,0.111,0.0,0.1977188101735834,0.04577149946295381
c3b1b8c8f36644f3be4ed5ec42a161da,298.15,101.0,2,CCCOCCC,0.2499,CCC(C)(C)C,0.7501,0.1246,0.0,0.2803861129177818,0.045799283517386165
a21134626f244a51a3534c9abf403053,298.15,101.0,2,CCCOCCC,0.4995,CCC(C)(C)C,0.5005,0.1547,0.0,0.3994155969305524,0.047849868944846254
96744091eb294de48ad584ab309ddf2f,298.15,101.0,2,COC(C)(C)CC(C)(C)C,0.511,CO,0.489,0.518,0.0,0.8806377077783623,0.04728471775373257
292c6d1db56141a386478443dd657e8a,298.15,101.0,2,COC(C)(C)CC(C)(C)C,0.701,CO,0.299,0.526,0.0,0.750428763144015,0.0498277526755042
2ffc1148bcd14c1699cbb73aff507642,298.15,101.0,2,COC(C)(C)CC(C)(C)C,0.20600000000000002,CO,0.794,0.308,0.0,0.5173317018398009,0.0357026552044478
5c15ac51ad084652b350fe43412fb1a0,300.0,101.0,2,OC1CCCCC1,0.4614,CCCO,0.5386,0.0946,0.0,-0.07334566525780417,0.0442724831535677
596b881cd9aa4fe5b1ebe0d2e1db0e7a,300.0,101.0,2,OC1CCCCC1,0.2326,CCCO,0.7674,0.0631,0.0,-0.06293609352353613,0.03992508432414785
684a226e030340249fdfdf010f1fba94,300.0,101.0,2,OC1CCCCC1,0.7223,CCCO,0.2777,0.0859,0.0,0.04640789853664273,0.05143766693935871
15c69f0f43cf4b8c9da2ba1a0056b3c6,298.15,101.0,2,C1CCCC1,0.7559999999999999,CCCCCCO,0.244,0.4379,0.0,0.5732262508155941,0.038969705093108244
f8f11c4116134806a7519f518e14e7e2,298.15,101.0,2,C1CCCC1,0.469,CCCCCCO,0.531,0.3752,0.0,0.6192195278660648,0.050581390259724766
bca91b336c784f05b058459d3ea89e57,298.15,101.0,2,C1CCCC1,0.249,CCCCCCO,0.7509999999999999,0.2025,0.0,0.23956961055456816,0.052443042058940334
cbbabfe1df924673acad597a43b5a373,298.15,101.0,2,COC(C)(C)C,0.2472,CCCO,0.7528,0.3268,0.0,0.4510032367180177,0.03999833127142537
0b25a1f97415479bbd6155cbc7954ac6,298.15,101.0,2,COC(C)(C)C,0.4982,CCCO,0.5018,0.5481,0.0,0.7018018747137837,0.04171041700206162
bc29280705de44328c3f526c440f75da,298.15,101.0,2,COC(C)(C)C,0.7491,CCCO,0.2509,0.5255,0.0,0.740347770037566,0.04424929982669853
8f46dedd2c204f279942e375d0ad1bdd,298.15,101.3,2,C1COCCO1,0.25,CCCCCC(C)=O,0.75,0.2911,0.0,0.5365724733389072,0.04857851959257201
4a44d37f871042d3abeb9d3168225e9f,298.15,101.3,2,C1COCCO1,0.5,CCCCCC(C)=O,0.5,0.4509,0.0,0.8418683713393733,0.040843809028837455
83cbec235cae4b0ab225de6921531948,298.15,101.3,2,C1COCCO1,0.75,CCCCCC(C)=O,0.25,0.4064,0.0,0.7992437724479373,0.04028310522784139
74710940c3014fb5b8e567dc689a2c74,298.15,101.0,2,CC(=O)CC(C)C,0.2017,CCC(C)(C)O,0.7983,0.8181,0.0,0.4498374921633159,0.0741438314228846
37375cae0a194b7884c28cea93997ae0,298.15,101.0,2,CC(=O)CC(C)C,0.7009,CCC(C)(C)O,0.2991,1.2068,0.0,0.6678021880353384,0.045835372345909994
db154d2e45bb48f191a7cfd3c9b0047d,298.15,101.0,2,CC(=O)CC(C)C,0.5008,CCC(C)(C)O,0.4992,1.3674,0.0,0.6808172089242106,0.05019237504853778
caf8feb9f9844a459aed821484bc9d53,298.15,100.0,2,COC(C)=O,0.7653,CCCCC(=O)OC,0.2347,0.173,0.0,0.12100898476003152,0.03935453962343369
64be0273afbb4278a5703d8225862c83,298.15,100.0,2,COC(C)=O,0.4945,CCCCC(=O)OC,0.5055,0.238,0.0,0.09941667952232791,0.04178872274392679
f958fe9142404892b81ef2091f07169b,298.15,100.0,2,COC(C)=O,0.2661,CCCCC(=O)OC,0.7339,0.17800000000000002,0.0,0.15979483499587133,0.043049687600725396
cc6a6ad0fed04adcbc3213b4a577f739,298.15,101.0,2,CCOC(C)(C)CC,0.7003,CCC(C)(C)O,0.2997,0.9727,0.0,1.0113495985495824,0.05288447878895873
