Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
e5dd5fbd8a2543cb95812dc0fc77c697,298.15,101.0,2,C1CCOCC1,0.5,O=C1CCCCC1,0.5,0.08657999999999999,0.0,0.06278918946411238,0.04209870775572802,0.0005660026659545008,0.010638297872340425,1.5943650773897426,2.3687273630852773e-06,-0.027167781222845352,-0.003491262931181659,0.00030105022641882024,-0.0012890428036175414,0.0003960738412917296,0.0002676689230076836,-0.0002784382734268849,-0.00013514501514322414,-0.00020049377818361926,-0.00047201572403057806,,
f664213a4d414730806e516b6d5fcef7,298.15,101.0,2,C1CCOCC1,0.25,O=C1CCCCC1,0.75,0.05827,0.0,0.11694715936499733,0.040959793698513755,0.0034430090311452937,0.010638297872340425,1.5943650773897426,1.4409030547003085e-05,0.04952035820222754,0.005933553039587269,0.004187447526529883,0.003883638831106953,0.00020172444518912254,0.0003237520430056775,0.002530518290130063,0.0010745344397736513,0.0013731100406022877,0.0025059173183423554,,
2dd42470be3d4f22b2648bb048f62745,298.15,101.0,2,C1CCOCC1,0.75,O=C1CCCCC1,0.25,0.07697999999999999,0.0,0.05434374701680156,0.043106502117149954,0.00051239994911936,0.010638297872340425,1.5943650773897426,2.1443994053909633e-06,-0.012608340220239026,-0.0021198363338481314,0.0024609713710680614,-0.00034361151447183125,-0.00029951723661984753,-0.0009710772294843709,-0.0003775112718860591,-0.00027887947826025903,-1.5227019894821295e-05,-0.0001411420367134055,,
2a91772ddfd8435aa11f4c7869c2f137,303.15,101.0,2,CCO,0.2383,CC(C)CC(C)(C)C,0.7617,0.634022,0.0,0.9891484063583107,0.05134847672366161,0.12611476449296805,0.010638297872340425,1.5943650773897426,0.0005277916722172525,-0.3220310517681868,0.005968366061017906,-0.10132001138170994,-0.02041576812098225,,,,,,,0.003386917087691981,-0.005467257917443666
e1ceeaa2f1d848b0901b7830e085f4da,303.15,101.0,2,CCO,0.738,CC(C)CC(C)(C)C,0.262,0.46121,0.0,0.7092022658086847,0.03575447393806348,0.06150016390092534,0.010638297872340425,1.5943650773897426,0.0002573788602579864,0.06666349733859364,0.01119194288818064,-0.002833851598512708,1.4325909627606947e-05,,,,,,,0.010418147178087103,0.005261105596994253
c38755b1caf941ca925333aab420ed17,303.15,101.0,2,CCO,0.4842,CC(C)CC(C)(C)C,0.5158,0.6389729999999999,0.0,0.9872249769673402,0.04530594173582165,0.12127943946166095,0.010638297872340425,1.5943650773897426,0.0005075557839432049,0.31426882000836404,0.032054521159674,0.028384911379697092,0.014209357214895598,,,,,,,-0.007061802675289208,-0.03176311072362347
9b7e919903724d77bc8df6a3ab20f0b9,298.15,101.3,2,CCCCO,0.2499,CCCCCCC,0.7501,0.5981,0.0,0.8226340916353365,0.05843825903880606,0.05041555830650571,0.010638297872340425,1.5943650773897426,0.00021098966430564684,-0.03130938936111616,-0.003787197545534342,0.004088345083862316,-0.005302185268176891,,,,,,,-0.016648280002407895,-0.04266182104127331
9f4895b5bfbd4578a5466bddd4599c4a,313.15,101.3,2,CCCCO,0.7501,CCCCCCC,0.2499,0.4805,0.0,0.60335972374871,0.06204599161843682,0.015094511719609353,0.010638297872340425,1.5943650773897426,6.317069705379142e-05,0.08018634865415615,0.006532446414043454,0.01669223562591747,0.004086850858009259,,,,,,,-0.012957386633460797,-0.02831564859560007
5b389a74832b49158c5054bd7e362f1f,298.15,101.3,2,CCCCO,0.4999,CCCCCCC,0.5001,0.5751,0.0,0.7174544982008939,0.04573718796240101,0.020264803158028324,0.010638297872340425,1.5943650773897426,8.480842341441786e-05,0.08479897239029618,0.0029494670881942088,0.023083146257125157,0.007350887579679569,,,,,,,0.009596754204467048,0.014514575399872056
1b5f66e1e6894b39901ce1fb64fd1b6f,303.15,101.0,2,CC(C)OC(C)C,0.2252,CC(C)CC(C)(C)C,0.7748,0.132161,0.0,0.35811047717264444,0.049637106472313515,0.05105316623459137,0.010638297872340425,1.5943650773897426,0.00021365806047588331,-0.3276331961922634,-0.04293917493445459,0.00016360035977129229,-0.015200807096917162,-9.817602442375168e-05,0.0003231636989454361,,,,,,
bdc9be3207fe49ea9936ec76d3864c57,303.15,101.0,2,CC(C)OC(C)C,0.4875,CC(C)CC(C)(C)C,0.5125,0.197047,0.0,0.3782486604075217,0.04758854570558941,0.03283404173444281,0.010638297872340425,1.5943650773897426,0.00013741082467500382,-0.12214271470809224,0.007886807863392601,-0.04208249209516687,-0.0004157412307459193,-0.004207503625531168,-0.003659733967157498,,,,,,
344ef6cb0c4446e4b166264a55317bf1,303.15,101.0,2,CC(C)OC(C)C,0.7307,CC(C)CC(C)(C)C,0.2693,0.158983,0.0,0.299401865621455,0.041113165936868465,0.01971745782241623,0.010638297872340425,1.5943650773897426,8.251777718338813e-05,-0.15116783891048852,-0.006648857677461693,-0.0341798558349835,-0.011389444257509998,-0.003199709071259744,-0.0020502168240411765,,,,,,
7c0f4aa14f1e4c7d89330f332868577e,298.15,101.3,2,C1COCCO1,0.75,O=C1CCCC1,0.25,0.07097,0.0,0.2240484998516905,0.044576600793071,0.02343302711684401,0.010638297872340425,1.5943650773897426,9.806747542077776e-05,-0.0231278083765609,-0.009111371917459699,-0.0055206420480294815,-0.007350599071888605,-0.00586676021192506,-0.0034259435094665643,0.003540171597417005,0.00012176964342477122,0.0005594739688806618,-0.0032230050043424332,,
42bc6294b7b342a3b4b3964d438bd342,298.15,101.3,2,C1COCCO1,0.25,O=C1CCCC1,0.75,0.04589,0.0,0.058560699436753794,0.035260440997489435,0.0001605466242165529,0.010638297872340425,1.5943650773897426,6.718893826964565e-07,0.0019152527456465784,-0.00044573947509580304,0.0017390376049039708,0.00032970101662235633,-0.00021574775682542123,-0.00027465590788202065,0.0004793697068354839,7.938255204539154e-05,0.00017322761086724942,-8.810844304307502e-05,,
856f23045f4f4b07af6ecb97380c869f,298.15,101.3,2,C1COCCO1,0.5,O=C1CCCC1,0.5,0.07457000000000001,0.0,0.14298221425501367,0.040209101988347304,0.004680231059273895,0.010638297872340425,1.5943650773897426,1.95868183005252e-05,-0.0013728289316061984,-0.0024514135764843064,0.0011902731481856796,0.0012543500247049655,-0.0038496011620999704,-0.002908946710480075,0.0022235109295597644,0.0005702012020832532,-0.0002353769815475839,-0.002077915506915348,,
