Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8740994173560219,0.0002674895355750548,0.0004866178940871555,0.023809523809523808,0.04821932532357388,0.00498306469338037,-0.6681610335630572,0.20210777291352114,-0.12541029150415195,-0.008843167513813366,-0.6174132357346368,-0.015304963112361784,-0.04151783876249336,0.034931654537170585,-0.06262147382462124,-0.0017008806345670843,-0.011489342408793585,0.10084814294722944,ester,alcohol
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.9075601585956647,0.0002619024295450484,0.0008439117144332606,0.023809523809523808,0.04821932532357388,0.008641824971132884,-0.4406480103675221,0.3216061434841986,-0.2228850305426288,-0.019084696546592467,-0.751581591610501,-0.022271799896801277,-0.06175721507234871,0.08369309179136275,-0.10444031510411696,0.0012345216874721533,-0.007881714802087434,0.04823068794306238,ester,alcohol
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.844125275471781,0.00031516973493809055,0.0002841003112296149,0.023809523809523808,0.04821932532357388,0.0029092440854900257,-0.4835842618507605,0.16044435404986837,-0.06948618546747815,-0.011679369419622831,-0.5248108273749297,-0.023572099399987254,-0.03475526750860363,-0.015510207675975343,-0.026401535953265203,0.005089266131443299,-0.03908784989936144,0.07669359030773618,ester,alcohol
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.9384414664037081,0.0003423884821432265,0.0018345345142919524,0.023809523809523808,0.04821932532357388,0.018786000839744355,,,-0.34446776532570056,0.0572425145756282,-0.7331781556380995,0.0896692624950747,-0.13195682327165195,0.1404905740080043,-0.21427168336625366,0.023650480148053273,-0.10437679531094451,0.22959543034430754,ester,alcohol
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8128790236728468,0.0004596014395203454,1.6638434123643184e-05,0.023809523809523808,0.04821932532357388,0.0001703808977065933,,,-0.006738696680789649,0.0012028084540298732,-0.09212099712311461,0.00893102864295554,-0.0026187253602381897,0.003216509923153223,-0.00403730458223997,0.00021783468131966039,-0.019889710463463828,0.05132934725380434,ester,alcohol
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9927210134795051,0.00036550023777331167,0.003674907275282299,0.023809523809523808,0.04821932532357388,0.03763178649494146,,,-0.6347575970026895,0.1607843698006293,-0.9588546272168299,0.18362546336682412,-0.19792407963834927,0.44979658843568016,-0.3797422190018964,0.1124252542315855,-0.06787100485967233,0.2108334011772678,ester,alcohol
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,1.027267398725305,0.00028032586987941535,0.0010411204867003434,0.023809523809523808,0.04821932532357388,0.010661282295349126,-0.11387693697617551,0.3635548998504119,-0.27061452053996543,-0.03423655065644081,-0.7739488243235144,0.028135014361788085,-0.05314570016998175,0.12926315557754672,-0.1310999517414471,0.003768085886341499,-0.013444070142469143,0.02689832216968392,ester,alcohol
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.9231425434898077,0.00022761390705574694,0.0005951913342500724,0.023809523809523808,0.04821932532357388,0.006094878465312433,-0.16467906247558275,0.2991750812631223,-0.08688697741925114,-0.0037684078517009646,-0.6912753141647392,-0.03279050649394033,-0.02316388255773366,0.0421323281889109,-0.04631055653777863,0.0044856655143750476,-0.02453166635231784,0.06174612632726979,ester,alcohol
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.980453351819518,0.00032263338199065955,0.0008606802117821642,0.023809523809523808,0.04821932532357388,0.008813537742314697,-0.6443330619218308,0.29304959557458315,-0.16373930848826296,-0.0068064750311880706,-0.8540791785815175,-0.04464455352607335,-0.05751822433857503,0.05199988557199036,-0.07869555855503883,0.018459646120757928,-0.015270428869361181,0.07208643790932702,ester,alcohol
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,1.0350548985151222,0.00033992450870145896,0.001270059810574135,0.023809523809523808,0.04821932532357388,0.013005666822888794,-0.5377723651541692,0.3287703314836101,-0.2755372232766192,-0.03476745662902999,-0.8975495225319431,-0.03593342124996028,-0.07456053930827251,0.12315405988367883,-0.135456166132018,-0.011369616896085405,-0.015290053925218528,0.040493055978025945,ester,alcohol
