Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,Environment 1,Environment 2
0219bb60f1384162ae5cf426d5c62897,298.15,100.0,2,CCO,0.5,CCOC(C)=O,0.5,1.238,0.0,0.05242433817797476,0.03552877539838935,1.4055896499047331,0.03571428571428571,1.5943650773897426,0.01974808432483889,0.9474932589283799,0.07396386669963033,0.37477548820078366,0.1757979208125975,-0.14500407616745578,-0.31489037082895016,0.0833024970661921,0.028468595318755795,0.18727982550803446,0.3153222144471459,0.04595785652181465,0.01749505704124292,alcohol,ester
4a8731eb6e6e49b594d414f74b12b8b5,298.15,100.0,2,CCO,0.75,CCOC(C)=O,0.25,0.8590000000000001,0.0,0.036762629072271125,0.03569386650246875,0.6760742941501438,0.03571428571428571,1.5943650773897426,0.0094986272641079,-0.11152377806858015,0.04498006352120606,-0.15280380651289185,0.011081542320551271,-0.11252118395816903,-0.1743024341786211,0.010450730812018876,0.01707145632073921,0.04136886690963817,0.09383896576504433,0.0075022309670766734,0.01919594127953197,alcohol,ester
6815b6c324ba4a60af4f5a2810c3d161,298.15,100.0,2,CCO,0.25,CCOC(C)=O,0.75,1.048,0.0,0.04192234360612801,0.03983077515187028,1.012192250694986,0.03571428571428571,1.5943650773897426,0.0142209768839916,-1.2312414686035227,-0.06837318575328932,-0.1423565497150644,0.07452542774802531,-0.07206305623463279,-0.12269291759924386,-0.04943300360095107,-0.04219366239034702,0.1567631542468142,0.28024243050117,-0.03554328417210839,-0.05051139819863317,alcohol,ester
29f866d5189843bfb234ffd5615e4eb3,298.15,100.0,2,COC=O,0.5127,CO,0.4873,1.179,0.0,0.19848174130317986,0.030785935930106312,0.9614160556378444,0.03571428571428571,1.5943650773897426,0.013507587608714235,,,-0.0017280388383906383,-0.03254554045017989,-0.15630465092843987,-0.23201116916462217,0.06280955938679506,-0.02112637057453797,0.19460641655303884,0.2677419113576529,0.06452649215106511,0.027346476716875498,ester,alcohol
75ed99b695464d8fa3bda7321d22c62a,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.311,0.0,0.06994890611595395,0.031538015258310785,0.058105629862695185,0.03571428571428571,1.5943650773897426,0.0008163654864377767,,,-0.03217066805728157,-0.008880529232062576,-0.016884419570237185,0.0019661538370733993,0.0031277282574977776,0.00039707511211489467,0.012253034188368534,0.019334657268272725,0.000459865532736039,-0.002190915848400504,ester,alcohol
803b687287d948a7b556626c2d8adcec,298.15,100.0,2,COC=O,0.7178,CO,0.2822,1.105,0.0,0.1695847585469039,0.02889417332364054,0.875001673942754,0.03571428571428571,1.5943650773897426,0.012293493227250112,,,0.043370674999468,-0.008740362714349642,-0.12163196104208494,-0.1734643421452944,0.06027296885803116,-0.021151984481244435,0.14570190420896978,0.1912467342376737,0.0486233636048005,0.0017337467841019951,ester,alcohol
d88dc02ee80a420c9b3db8f66e3fb024,298.15,101.3,2,CCOC(=O)CC(=O)OCC,0.7508,CC(C)CO,0.2492,1.9069999999999998,0.0,0.9428869597892913,0.05877475542445492,0.9295139543043353,0.03571428571428571,1.5943650773897426,0.013059373304264574,0.6285640728301899,0.006377035079443904,0.4783346177381583,0.25833337699707926,-0.19206227796865638,-0.412223644546455,0.04005292194930402,0.0076063999301477815,0.4994153466118444,0.9308481722887149,-0.1872218872019686,-0.3067528267903577,ester,alcohol
91900f1264324798a800be9afb32bb1c,298.15,101.3,2,CCOC(=O)CC(=O)OCC,0.2484,CC(C)CO,0.7516,2.053,0.0,1.1923338651704682,0.05226935100711198,0.7407461956424056,0.03571428571428571,1.5943650773897426,0.010407246763549592,0.6718578350392141,-0.098484949780395,0.3006193114581848,-0.07797803350284686,-0.20449277057397003,-0.41669941924416504,0.07098280682205337,0.005929126636355553,0.09305513614201676,0.13034075153609534,0.029867633848178556,-0.027157090760640597,ester,alcohol
51cbf827abd44801b5a8fdaa5d6044df,298.15,101.3,2,CCOC(=O)CC(=O)OCC,0.4981,CC(C)CO,0.5019,2.542,0.0,1.459560905356156,0.04932826184194731,1.1716743936133842,0.03571428571428571,1.5943650773897426,0.01646164990465022,-0.253564412452671,-0.10178625103342713,0.08655055436330204,-0.060963779498597534,-0.29455311906077947,-0.5601297938379234,0.033478653754397895,-0.043290713470227234,0.2559688161683513,0.39080717291962325,-0.07944045394606636,-0.16107409783363483,ester,alcohol
1f8a23041aa24ffea27ba6badff5582e,298.2,101.3,2,CCOC(=O)CC(=O)OCC,0.7508,CC(C)O,0.2492,1.804,0.0,0.8835741997357331,0.06293029708615444,0.8471836537921161,0.03571428571428571,1.5943650773897426,0.011902658955155054,-2.0296093948661005,-0.1218628455041259,-0.42853061206402326,-0.0197407067182182,-0.01311668718742995,-0.0072895805939999225,-0.03657968731391207,0.06904837199428175,0.15186453095759295,0.5185540368166229,-0.056823584777298694,-0.04425313840588691,ester,alcohol
