Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
1735edba12c64586acbcf14a2f3a1176,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.8128713841709431,0.0005452324186447136,0.0010628502498614086,0.007874015748031496,0.04821932532357388,0.003599366738007529,-0.16749929042324369,0.1545399339122799,-0.34558616425365035,-0.012540239341789553,0.005528319417351696,0.07118250727134108,,,,,,
293d3dc64c474dcabe97a9530d664671,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.8976979554232245,0.0002708656629486561,1.0876509973574624e-05,0.007874015748031496,0.04821932532357388,3.683355037983615e-05,-0.022825262131559262,0.011598002663295201,-0.030869215243656996,0.0012522874164024725,,,-0.01081974929094579,-0.0005425045928308874,-0.003633118461205068,0.004153355315081611,-0.004654547957186207,0.0010061837916003854
6bce57dafd0a4f7db22c97be283f7072,298.15,101.325,1,CCCCCC,1.0,0.6549610000000001,0.0,0.6388641253258704,0.00023428001717326762,0.0002591093742746375,0.007874015748031496,0.04821932532357388,0.0008774798363096634,0.45087342562776545,-0.0690327283891738,0.27775762772834117,0.03430629312032881,,,,,,,,
c9baf2c4d6454369a7a204c872e6f1b0,298.15,101.325,1,C1CCOCC1,1.0,0.8788100000000002,0.0,0.888522327611443,0.00023660845854269407,9.432930763199433e-05,0.007874015748031496,0.04821932532357388,0.0003194483628847552,-0.0737360888137181,0.02759849687283544,-0.13923770016436834,-0.008296226112124832,,,,,,,-0.012906528517716368,0.0028994638325590912
7d238e2f6d6249d3ba20d952649e4c2e,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8831328517333851,0.00021122894124420532,1.1725678764948118e-06,0.007874015748031496,0.04821932532357388,3.970927995982389e-06,-0.007335135508192327,0.003954626069205693,-0.010012375684911349,0.00033900538215567725,,,-0.002707296515703635,-0.0001858799389942598,-0.0009643395057011283,0.0007931295101022624,-0.001292678333287291,-2.2605422105647267e-05
efcc795e1d64433d8e9a6c1c9c5a299f,298.15,101.325,1,CCCCOCCCC,1.0,0.7640700000000002,0.0,0.7670020784122142,0.00016299671146189514,8.597083815371311e-06,0.007874015748031496,0.04821932532357388,2.9114221437070113e-05,-0.037053028506242015,0.009969597533594032,-0.03915525454925323,-0.003324846783820225,,,,,,,-0.0027281200154368546,-0.0007952516104315285
98dfde7944bf44bea8000f1e4d6ea8e4,298.15,101.325,1,CC(C)CC(C)(C)C,1.0,0.6877900000000001,0.0,0.7051576244503722,0.0001880781435788316,0.0003016343790491628,0.007874015748031496,0.04821932532357388,0.0010214917399047334,-0.30351104035967397,0.07963088257499248,-0.24192320550068483,-0.020918749281000935,,,,,,,,
6592c1fb6333488eb660fc3dafe00290,298.15,101.325,1,CC1CCCCC1,1.0,0.7667000000000003,0.0,0.7626549367725951,0.00024390295228817515,1.6362536513705496e-05,0.007874015748031496,0.04821932532357388,5.5412105030360444e-05,0.0618985484589029,-0.018398838508073674,0.06125858664861656,0.006121255476655254,,,,,,,,
5b239b41217b4d08847e93517e72377b,298.15,101.325,1,CCCO,1.0,0.7996200000000002,0.0,0.7949486251806859,0.00026759717502894707,2.1821742702524125e-05,0.007874015748031496,0.04821932532357388,7.389983194628379e-05,0.04664511330497976,-0.01609196904082852,0.05739249171252126,0.002090756330723236,0.0007447541753536383,-0.012256225581831898,,,,,,
87ff75ca440e4c8c8fe9335cb745f360,298.15,101.325,1,CCCCCCC,1.0,0.6796000000000002,0.0,0.6670558784544439,0.00020457754717585072,0.0001573549853496894,0.007874015748031496,0.04821932532357388,0.0005328862653992766,0.2443565666021911,-0.050461703509716564,0.17579811554221358,0.018051488499222355,,,,,,,,
34ae4b32490945aa8994d7ced26dbf30,298.15,101.325,1,COC(C)(C)C,1.0,0.7352700000000002,0.0,0.7474363804614284,0.000236845177848694,0.00014802081353222066,0.007874015748031496,0.04821932532357388,0.0005012758785446606,-0.1896013614330616,0.03489110905783888,-0.154147136808685,-0.010376051019907427,,,,,,,-0.014376295265032622,0.0001146562740238109
0b24264e4f7041f1b0599746a6bcbe94,298.15,101.325,1,O=C1CCCCCC1,1.0,0.9476200000000002,0.0,0.9196981414054389,0.00039368211114876637,0.0007796301873746773,0.007874015748031496,0.04821932532357388,0.0026402355033071723,0.4055351867668625,-0.10478851215668979,0.37215986502975457,0.040886285287192604,,,0.063865692695787,0.007446540465116191,0.02200885143236411,-0.02866517336049476,,
82773b4722534a03929a3d1cb6d464c5,298.15,101.325,1,COC=O,1.0,0.9668300000000004,0.0,1.0018067916794826,0.0003771887196812797,0.0012233759561898953,0.007874015748031496,0.04821932532357388,0.004142990722693292,,,-0.31313709149508256,-0.060469092956448214,,,-0.14132146874918858,0.04398513548651145,-0.18979679084071907,-0.1161300078157521,-0.09235844386439256,0.026516227729043974
2c5bfd43a3594e59924cefca8964d47d,298.15,101.325,1,CC(C)OC(C)C,1.0,0.7184600000000002,0.0,0.7347511543711912,0.00023056966326608116,0.00026540171074597554,0.007874015748031496,0.04821932532357388,0.000898788978027642,-0.2900495797127318,0.06125139743234495,-0.2338578581316131,-0.023862369553920293,,,,,,,-0.01705306352422553,-0.0016125677401727734
7adf507e0d3b42bf93a24110e357fafe,298.15,101.325,1,CCCCCCCCCC,1.0,0.7261500000000002,0.0,0.7217527291391063,0.0002067220958429567,1.933599102406676e-05,0.007874015748031496,0.04821932532357388,6.54817768989688e-05,0.08828917760935967,-0.016344456863233287,0.06309022441489599,0.0075821050505278246,,,,,,,,
d2d579543c0941939a6fe857205bb9dd,298.15,101.325,1,CO,1.0,0.7865600000000001,0.0,0.7770123394833996,0.0004519355615263114,9.115782134025209e-05,0.007874015748031496,0.04821932532357388,0.0003087080518484334,,,0.07600707901151696,-0.013328464511907325,0.0266092423143532,-0.022410425302351652,,,,,,
a586bf1dde484f718e6a2147ec6819ce,298.15,101.325,1,C1COCCO1,1.0,1.02787,0.0,1.072572340494418,0.0002947157615904227,0.0019982992456788846,0.007874015748031496,0.04821932532357388,0.0067672862084004765,,,-0.4939630719034114,0.05063193797312,,,,,,,-0.1289111531346153,0.038625629223494905
