Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference EnthalpyOfVaporization Value (kJ / mol),Reference EnthalpyOfVaporization Uncertainty (kJ / mol),Estimated EnthalpyOfVaporization Value (kJ / mol),Estimated EnthalpyOfVaporization Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
230170447d0d46ddad4442a098022ce3,298.15,101.325,1,CC(=O)O,1.0,51.6,0.0,54.56301802133287,0.20101759732431587,8.779475794743364,0.03571428571428571,25.6831695776047,0.00047534980041404875,-0.07680705100072445,0.004916008056624805,-0.028181357529455775,-0.0032649966246873917,-0.02503238131234951,-0.0016596732676330142,-0.008468392781560422,0.00876082334666402,-0.004234407629386716,0.015769073848870344,,
83129db40632430d910fcc337b265651,298.15,101.325,1,CO,1.0,37.83,0.0,34.57117480469559,0.1384789545483209,10.61994165355083,0.03571428571428571,25.6831695776047,0.0005749986973535242,,,,,0.02526434429428309,0.001091156140862521,,,-0.0008478138292804853,-0.025015739298093666,,
709af4a3f59c4ec0b6ba0e85cfaf0bd3,298.15,101.325,1,CCO,1.0,42.46,0.0,40.92360096617973,0.18095383025795939,2.3605219911238713,0.03571428571428571,25.6831695776047,0.00012780645263872558,0.03846665086510309,-0.0013168063995282436,,,0.023627155081769876,0.0033609083801081924,,,-0.000490364053574712,-0.01181884586085937,,
54bd07996f4a466b8928b27533e8f0ff,298.15,101.325,1,CCCO,1.0,47.5,0.0,46.3340165025818,0.221945829869907,1.3595175162515853,0.03571428571428571,25.6831695776047,7.360876607194804e-05,0.05508855562282163,-0.0007051275080335013,,,0.02622391018179402,0.004375907166666624,,,-0.0012337131228241413,-0.010665362816098596,,
4c72054638a14cff977fc8e3faca7e50,298.15,101.325,1,CC(C)O,1.0,45.48,0.0,46.14421290089317,0.20677633128367334,0.4411787777129281,0.03571428571428571,25.6831695776047,2.3886875348334464e-05,-0.03388673304943812,0.000705566990002705,,,-0.014081085500676858,-0.002124815790264254,,,0.0007505857530403434,0.006019135286879812,,
da8405b30dd84d94999d34c1ffdb7295,298.15,101.325,1,CCCCO,1.0,52.42,0.0,51.195609016680216,0.26001098403626,1.4991332800347927,0.03571428571428571,25.6831695776047,8.116802439221574e-05,0.07464413223586658,-0.0016248619364330195,,,0.0352456767739787,0.005112289207455764,,,-0.0018178332955742932,-0.012405921827752386,,
25a40b62ddad4fb2acd4a5c1d70d8ff4,298.15,101.325,1,CC(C)CO,1.0,50.89,0.0,49.42819576323375,0.17163001144223222,2.1368716266277534,0.03571428571428571,25.6831695776047,0.00011569728363920372,0.07400973286167098,-0.0032660896667671877,,,0.04058090945282031,0.006539202969000786,,,-0.0010740642302340137,-0.012871391050168452,,
e28e996ef67e4512b3307cd35153ee96,298.15,101.325,1,CC(C)(C)O,1.0,46.75,0.0,50.38578840877023,0.24153076595420067,13.218957353347973,0.03571428571428571,25.6831695776047,0.0007157179866431263,-0.28466936249752706,0.005642972769450576,,,-0.10432481949882705,-0.017691175408947945,,,0.002633038291498462,0.03275139060243811,,
2f9a38bbc9fc456ca87cc730f7c4e16c,298.15,101.325,1,CCOC(C)=O,1.0,35.62,0.0,43.05012613097477,0.24606159656412055,55.20677432219411,0.03571428571428571,25.6831695776047,0.002989076998340936,-0.4244298125820743,0.016522923529131095,-0.061072700516483225,-0.007025016540014721,-0.18248862198704913,-0.0213451723391015,-0.02684718803802627,0.0044055882471567736,,,-0.031092662834384624,-0.005935037783912182
94cd235148f048cca7ba1c7405b753e7,298.15,101.325,1,CCCOC(C)=O,1.0,39.83,0.0,46.99401528547066,0.28880498659790615,51.32311501045728,0.03571428571428571,25.6831695776047,0.002778802863316201,-0.551884250881056,0.01934317465029047,-0.06411648489379336,-0.010636901124371902,-0.24003551595890849,-0.038063441828616984,-0.03115909776332834,-0.005414663402432477,,,-0.03155996848963487,-0.008018717077034186
