Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
998312d12caa4baa9a79ec7bc058c651,298.15,101.3,2,OCCO,0.7436,CO,0.2564,0.08238,0.0,0.09763615078156818,0.04279142331922547,alcohol,alcohol
05cc390e952348f0a66c483cfb492b28,298.15,101.3,2,OCCO,0.2374,CO,0.7626,0.10027,0.0,0.18722921701896666,0.030115404048895615,alcohol,alcohol
b08c347a1e4944f199603887bc7d1ec9,298.15,101.3,2,OCCO,0.5212,CO,0.4788,0.11785,0.0,0.22254152811462546,0.03174481307648536,alcohol,alcohol
7eb5269639a94ecfb54f879d1917ffeb,298.15,101.3,2,CCC(C)(C)O,0.2702,CCCCO,0.7298,-0.6497,0.0,-0.3583420272491864,0.05406873461088112,alcohol,alcohol
a9f1bcb8cc6b4606871f73e71a2d1fc1,298.15,101.3,2,CCC(C)(C)O,0.7313,CCCCO,0.2687,-0.6067,0.0,-0.5705886476188198,0.06026287777458287,alcohol,alcohol
166c83affdea4afa9ada8e440b859526,298.15,101.3,2,CCC(C)(C)O,0.4609,CCCCO,0.5391,-0.8,0.0,-0.5855779616072692,0.049729277727593925,alcohol,alcohol
4d91fb70425e4571b62d92680d595e54,298.15,101.3,2,CCC(C)(C)O,0.7306,CCO,0.2694,-0.7709,0.0,-0.38213122357930374,0.06274210811118355,alcohol,alcohol
b8347b368f17494095f6c1d3616b2a68,298.15,101.3,2,CCC(C)(C)O,0.4607,CCO,0.5393,-0.95,0.0,-0.39179471621669393,0.04934677115672978,alcohol,alcohol
a5c3f36a2d1547978286ac2074cf03d6,298.15,101.3,2,CCC(C)(C)O,0.2807,CCO,0.7193,-0.7056,0.0,-0.32247352607050317,0.03609342704556673,alcohol,alcohol
2eb460a5f6b646f49fe6c8e1cc06ba9d,300.0,101.0,2,OC1CCCCC1,0.2454,CC(C)O,0.7546,0.1491,0.0,0.09314531533680181,0.0439625205291045,alcohol,alcohol
a304e1259a9b4f51bc3013afd41f2dd8,300.0,101.0,2,OC1CCCCC1,0.7173,CC(C)O,0.2827,0.1694,0.0,0.2805030786478291,0.07521687966868032,alcohol,alcohol
fa647da6889a4f24875a145dea6c6787,300.0,101.0,2,OC1CCCCC1,0.5462,CC(C)O,0.4538,0.1949,0.0,0.4053026444775645,0.05173238831740527,alcohol,alcohol
2dcb0847fc6840e48ffbf9b527b1d873,298.15,101.3,2,OCCO,0.7581,CCO,0.2419,0.26366999999999996,0.0,0.3861866998121428,0.04059535511369356,alcohol,alcohol
5412b086acde486bb04ad7f4bb6b3cc7,298.15,101.3,2,OCCO,0.2587,CCO,0.7413,0.35141,0.0,0.4534151142980085,0.03411541036385205,alcohol,alcohol
dbeff73f1653478b8148d38f778a1b95,298.15,101.3,2,OCCO,0.5112,CCO,0.4888,0.39557,0.0,0.49184955045946666,0.03602857975879049,alcohol,alcohol
4ae0a3cc12db4edc9f70939651917635,298.15,101.3,2,CCC(C)(C)O,0.7319,CO,0.2681,-1.0696,0.0,-0.49455540084182203,0.05752337012633642,alcohol,alcohol
54ea65c149d2468998c6f3266622da25,298.15,101.3,2,CCC(C)(C)O,0.2731,CO,0.7269,-0.8036,0.0,-0.29366854047407553,0.032125445349064786,alcohol,alcohol
354e22079eb942f48bf5c78ec4312877,298.15,101.3,2,CCC(C)(C)O,0.4608,CO,0.5392,-1.2,0.0,-0.46799736507758993,0.05476574127375968,alcohol,alcohol
f818f65207a14a91a7bfe191a9843323,298.15,101.3,2,CCC(C)(C)O,0.7292,CCCO,0.2708,-0.6715,0.0,-0.3285410008874976,0.07445908787549795,alcohol,alcohol
0ef31c38889d4d9588027e03271ea0b5,298.15,101.3,2,CCC(C)(C)O,0.4599,CCCO,0.5401,-0.8588,0.0,-0.5095119259525767,0.05076287757798264,alcohol,alcohol
4611c492c6db48c2afd79b4a580ec135,298.15,101.3,2,CCC(C)(C)O,0.2802,CCCO,0.7198,-0.6561,0.0,-0.4187631912218972,0.04461571506578644,alcohol,alcohol
199d6cdc2f8a4649adb20d14e4e578b5,298.15,101.3,2,OCCO,0.2555,CC(C)O,0.7445,0.5350600000000001,0.0,0.4228394110767937,0.04330533465949759,alcohol,alcohol
58bb45ff483942f1bb54ec791159752e,298.15,101.3,2,OCCO,0.7617,CC(C)O,0.2383,0.39786,0.0,0.4230038013946533,0.03904204902854875,alcohol,alcohol
b0cf33d59509406491db0b57e98bec20,298.15,101.3,2,OCCO,0.4776,CC(C)O,0.5224,0.60107,0.0,0.6431382385122957,0.04066626090507697,alcohol,alcohol
