Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
df98d0f37a1f4268b46040b4d8892204,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CC(C)O,0.5001,0.3721489531952287,0.0,0.34527320170506176,0.04940264679411029,0.0007223060181612119,0.03333333333333333,0.392061173213643,0.00015663626120757492,-2.3373942169721826,0.7385044906804329,-0.753926779274646,0.03418328562517938,-1.945793920108818,-0.020940087311266436,0.027431635825719263,0.38454986149564563,-0.03347673699403945,0.0675722593224977,-0.03870857457417081,0.025594719067589575
1786c7a811fb4e20a27ca9bee9ae7684,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2,CC(C)O,0.8,0.26624539407202263,0.0,0.2675239471526487,0.03827994152649228,1.6346979799784317e-06,0.03333333333333333,0.392061173213643,3.5449376489930895e-07,0.1515571069107639,-0.045577575089892276,-0.00086345087707225,-0.0014625287432807534,0.16927987771246608,-0.00395897663960017,0.004760376269735118,-0.007007921703915703,0.0006888576470421844,-0.002239629637950024,0.011015711292972321,0.009426005975729358
ba79de4bf49f4fe1ba2ea5257bc5035d,299.15,101.3,2,CC(C)(C)O,0.2618,COC=O,0.7382,0.8339999999999999,0.0,0.4142155480209587,0.026059542223371774,0.17621898612334388,0.03333333333333333,0.392061173213643,0.03821411208841616,1.4815549010527143,0.1660510344224084,-0.42896177205196584,-0.38363985805524115,0.4828202484078979,0.4757514105738636,0.4595773053774012,0.6122420895540149,-0.15125605855322843,-0.11637509735494521,-0.7627556003043203,-1.164750961252878
aea8651e173943c1960599fde88d813b,299.15,101.3,2,CC(C)(C)O,0.5024,COC=O,0.4976,1.0679999999999998,0.0,0.6180728434402379,0.03536225034027125,0.2024344462099525,0.03333333333333333,0.392061173213643,0.04389908708593348,-11.89047782739114,-0.880890569124564,-0.6003320867361222,-0.3160862700027749,-34.29016003907411,-0.711597517839736,-3.4358122240883153,2.0514070880857,-4.677830667978014,0.8407920729642984,0.05201224028428821,7.378537218989832
9f75ec23ab86466e9e704f1b14b98cc6,299.15,101.3,2,CC(C)(C)O,0.7581,COC=O,0.2419,0.8669999999999999,0.0,0.43711092801388574,0.03273376451370022,0.18480461421308242,0.03333333333333333,0.392061173213643,0.04007595547651213,-35.914934041719086,1.7068326996407215,-0.5684962675162262,-0.27062069809651607,-0.021744364313159747,1.3861381618658346,-1.9251253934062287,0.6761667197699207,-0.29460794841133214,0.37751987962813494,-0.28398214230756097,9.116351844059901
1fa76e84d8a6483d8991179a87acefe7,303.15,101.3,2,CC(C)(C)O,0.4973,CCCCOC(C)=O,0.5027,0.6639999999999999,0.0,0.5531825846423546,0.039237284398691466,0.012280499546548888,0.03333333333333333,0.392061173213643,0.0026630977540926613,-0.4820222754484386,-0.09700733500830906,0.020830877697790868,0.011796283513074117,0.09964042640870914,0.10054325300457237,-0.04268690493478898,-0.10439601486499851,0.05164962249426489,0.07668030395598507,0.2989879340019458,0.6158653634645161
0f9ee64978b24b13b9ea3be59a8a976f,303.15,101.3,2,CC(C)(C)O,0.2394,CCCCOC(C)=O,0.7606,0.4619999999999999,0.0,0.4634116180323798,0.04412478561347795,1.992665469340044e-06,0.03333333333333333,0.392061173213643,4.321210970240024e-07,0.09422534136618566,-0.008650750567250962,0.03958444086368238,0.0015157752962318728,0.0034630877110221592,0.012246525225456226,0.0012011022072462253,0.0030708931188186397,0.02023462703215081,0.002249900498556544,0.003319872916934398,-0.0004590508173403242
ed280fd718274af7afcb57fa4bac5596,303.15,101.3,2,CC(C)(C)O,0.7538,CCCCOC(C)=O,0.2462,0.539,0.0,0.49155669107948285,0.04731549412511971,0.002250867561327625,0.03333333333333333,0.392061173213643,0.0004881137224597805,-1.8607695545380372,0.9187958698575366,-0.43162611150187863,-0.0346730416351863,-0.17984946129009594,-0.09629300316129735,0.04621076979794488,0.07078708959450636,-0.017737259737462645,-0.013924560466666841,-0.32278021577994703,0.19664555132289574
aad9bc4911e94ac5a09149c6679e3ced,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2001,CCO,0.7999,-0.0036212708440857,0.0,-0.1396140918920939,0.033374331035306015,0.01849404737659558,0.03333333333333333,0.392061173213643,0.004010541741075655,-12.01731611010137,-0.13505021914557983,-0.1413818436902138,-0.17911787683800584,-14.882517117310405,0.028119538996805225,0.06605107097091924,0.23052478181985864,-0.9158668093720471,0.09357760661616375,-0.8491350383026377,0.361834694367537
64d70fa7022d441da678fd90df8d1606,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CCO,0.5001,0.05737387812808593,0.0,-0.08637994016407186,0.03681360703670853,0.020665160273574717,0.03333333333333333,0.392061173213643,0.004481360200692112,-2.8533522082127036,1.7173086665022583,0.23382070041844524,-0.45038959900752223,-5.449116915583138,-0.5568051311679582,0.13511254979670118,1.7445859287051708,-1.9326064589953675,0.25718561550563873,0.21869038599457225,1.818475094034074
faa57ed4b9144f9986295f8d5279843c,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7497,CCO,0.2503,0.07288933102296014,0.0,0.011354934865771365,0.045347291411918754,0.003786481910429848,0.03333333333333333,0.392061173213643,0.0008211206257006048,0.5752602978646459,0.32048460043300825,-2.1551544854522566,0.2949378739389018,-0.6164590707640296,-0.08295852135218379,0.17790596804282907,1.1863357644915185,-0.9964682212157059,0.21825188735319348,0.052981664934890586,0.02189231108793052
c9bfc1d4c1ca48008e71f805627e73c0,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5,CCCCO,0.5,0.3974578198463092,0.0,0.17238960724437372,0.03968251604934578,0.05065570032383002,0.03333333333333333,0.392061173213643,0.01098498324543264,-2.3703058030347615,-0.23568832525079841,-6.806529122818575,-0.7190524106697262,0.32370924188936934,-0.08038288166974035,-2.064684296829102,3.2061749331468157,-0.42602006915306095,0.4527249948623898,0.026101774367559682,0.149322454583177
c58edda3f5f049b89a095530bc616406,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7998,CCCCO,0.2002,0.2454377035134918,0.0,0.07164127420504396,0.05079184670102077,0.03020519884036631,0.03333333333333333,0.392061173213643,0.006550173051902205,-3.32266409596165,0.19138913337864114,0.3171108581769645,0.20015813305795813,-19.566074597091433,0.7479956176860566,-1.9548124592693175,4.577549210428439,-0.24273831771152418,0.5260870165652873,-0.13241407050966827,0.05896399973426856
07ebc3a0a7924bd1bb01facd4c1f3765,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2002,CCCCO,0.7998,0.2869031980959562,0.0,0.16599040871213985,0.034579819381377726,0.014619902636575133,0.03333333333333333,0.392061173213643,0.003170410920902486,-4.414878059078902,-0.69776360754485,0.1638396645167913,0.033045643246156095,-14.01299591749945,-0.021317547587261985,-0.4501795089882745,0.5182371461099439,-0.6654112835512791,-0.1791206562664882,-0.37265746072940376,0.2080872584006077
02d8871d5c254eedb29373806cebc29b,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2501,CO,0.7499,-0.2108498144115778,0.0,-0.5048220684587883,0.032568316058052695,0.08641968614959768,0.03333333333333333,0.392061173213643,0.01874061158685212,-7.540584633188565,-0.31166118693595984,-0.9065102305639254,-0.8593007081435825,-10.345513524986497,-0.7845844486928476,-0.05968999926022173,1.9063519234731177,-0.3001667054988877,0.4784221027171762,0.9468694203404705,-0.37583526645935933
692fa421fc474af8a160fc36fe0b5a7a,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5004,CO,0.4996,-0.194141892914832,0.0,-0.36845133073735487,0.036432456402467624,0.030383780114003965,0.03333333333333333,0.392061173213643,0.006588899439777941,-3.76870444312878,5.031866536287284,0.045145927156169344,-0.6510988168033355,-17.659767315404277,0.18024648782061867,0.14554692397122385,2.0615797044590107,-2.6113257994914485,-0.5746534431545858,0.13479725067288092,-0.8419362362948177
8e8b9db2d88c497ab95cd4e67d5ac447,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7978,CO,0.2022,-0.08519257781293453,0.0,-0.1107821846106074,0.050997409908377866,0.0006548279760595058,0.03333333333333333,0.392061173213643,0.00014200325530333837,-0.39448141668861175,-0.06242185980840199,0.15465253100639936,-0.06911225281386119,0.4438262513088215,0.10690998479024992,0.10793303515297004,0.5650357144701864,-0.48715683698494644,0.15060777959240865,-0.09414682812425143,0.08544935111490898
010bf4c6b731419cab8fca1e177d8ab1,298.15,101.3,2,CC(=O)O,0.7031,CCO,0.2969,-0.4374756241071118,0.0,-0.21149697312124255,0.019952085011925018,0.051066350701393315,0.03333333333333333,0.392061173213643,0.01107403516828487,4.32379609426616,0.10695585326536843,0.27287881524972013,0.043592256166421144,5.396718813358026,-0.0031954870852003033,0.11568827947165282,-0.06822531234831018,,,1.2240542721178924,1.1736908791571419
95b301edb2544d20b25fb8781037e692,298.15,101.3,2,CC(=O)O,0.4961,CCO,0.5039,-0.4691196354165861,0.0,-0.18984517062538508,0.02225854890637334,0.07799422668441176,0.03333333333333333,0.392061173213643,0.016913501696583778,8.402040293662658,-3.6102891058443767,4.0180437799335795,0.09204191817305833,14.546388825844005,-0.07361062647379063,0.45433148555931363,0.49073646933022597,,,0.7373961575968316,-1.7552165580126633
09a6c8bf67374317bf8b38803003dbf9,298.15,101.3,2,CC(=O)O,0.2971,CCO,0.7029,-0.3709762198426958,0.0,-0.1964370186225687,0.028451122762228734,0.030463932762560014,0.03333333333333333,0.392061173213643,0.00660628100781148,7.904070597940569,-0.945944191510186,0.18980293919809868,-0.015323579315419746,11.59819832259893,0.03203789331531897,0.08870478420552322,-0.06893580080828288,,,-0.02375684033411065,-0.038756221753850045
