Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol)
0b041b86237e42bcbd3cb60d7749bcd5,298.15,101.0,2,CO,0.5592,CCO,0.4408,0.0024159414944016078,0.0,0.01926744820289844,0.03072530292400088
fcf272c3f9954efa957e644ab2e477c4,298.15,101.0,2,CO,0.3251,CCO,0.6749,-0.00111800122160588,0.0,-0.006945882400282904,0.03448051427593414
4a6e2cf8c1114ecd879b9a9071207f10,298.15,101.0,2,CCO,0.701,CCCCO,0.299,0.001794220195723284,0.0,0.02039730025076779,0.03947622598586908
2a7016f8c9104b36884800aa45052347,298.15,100.0,2,CCO,0.2008,CCCCO,0.7992,0.0168745376105619,0.0,-0.004990019483461485,0.05911063203965945
f954e3bd8a034822a398ac64e757935a,298.15,100.0,2,CCO,0.5002,CCCCO,0.4998,0.027795794598539203,0.0,0.03665534672750982,0.04335993958819027
577df35402024560aa4b90e5208be8b0,298.15,101.0,2,OCC(O)CO,0.723,CCCO,0.277,-0.6647669673332786,0.0,-1.5868989378443221,0.033061468248772846
e5f0f21106b8406f87a5d50483876e42,298.15,101.0,2,OCC(O)CO,0.4946,CCCO,0.5054,-0.6788762930693792,0.0,-1.811116230449434,0.03470199803883714
e900e75b026149aea97509ccf2580997,298.15,101.0,2,OCC(O)CO,0.2185,CCCO,0.7815,-0.4833766232262065,0.0,-1.2173231978045371,0.04144923622898808
bcfac78b5fe5440cbd1e6dff8d5a900b,298.15,101.0,2,CC(C)O,0.7,CC(C)(C)O,0.3,-0.09299925843392742,0.0,-0.04482555469878631,0.0701782764170274
8f86832b88694266883f9551297fa339,298.15,101.0,2,CC(C)O,0.2,CC(C)(C)O,0.8,-0.11799304441611015,0.0,0.03561763581318293,0.06792933577301588
f8d3887063994b769c79c678fa361095,298.15,101.0,2,CC(C)O,0.5,CC(C)(C)O,0.5,-0.13301231848537046,0.0,-0.0012850583872219383,0.057601637119962995
4eea1c528c8543e28a7f73d0fc4c95fc,298.15,101.0,2,OCCCO,0.5383,OCCO,0.4617,-0.11314031455199115,0.0,-0.04474635019541598,0.028059661269586034
05a5e8435dde4af4a4eacee583b48bde,298.15,101.0,2,OCCCO,0.2646,OCCO,0.7354,-0.12346869988936506,0.0,0.030314905830804165,0.021667817643590943
f9979a420e8d404394a6d043a58a799f,298.15,101.0,2,OCCCO,0.7976,OCCO,0.2024,-0.02339763223112712,0.0,0.13905314362881685,0.04071632114490053
c727da3307774d2e95e239ced350b432,298.15,101.0,2,OCCO,0.5009,OCC(O)CO,0.4991,-0.06868536449222518,0.0,-0.441826332172968,0.03383115279095186
89279d2ab0cf4ff39f5d05804d37877a,298.15,101.0,2,OCCO,0.2019,OCC(O)CO,0.7981,-0.029417813781421387,0.0,-0.35395777673119666,0.03040628773358711
faf5f7ecb2f642fdaa7cb7896732ac92,298.15,101.0,2,OCCO,0.7998,OCC(O)CO,0.2002,-0.036963935420555316,0.0,-0.21925566828850135,0.02954815950731363
f42efceb64854136ac357c5526bc1ba1,298.15,101.0,2,OCCO,0.7757,CCCCCCO,0.2243,0.0666921827316429,0.0,-0.3622217511105201,0.024462647107511417
dd703bcc4bbd43c3a1e252e948cf3dee,298.15,101.0,2,OCCO,0.49049,CCCCCCO,0.50951,0.1563907050941893,0.0,-0.313690747166666,0.04075935509196189
5e453218d99e4342a2e409c1ec8a276d,298.15,101.0,2,OCCO,0.23738,CCCCCCO,0.76262,0.14526051027155518,0.0,-0.1341036239759826,0.05241818269754078
1b7843fe515945b09b9da0ca3857ecf9,298.15,101.0,2,CC(=O)OCC(C)C,0.249,CCCO,0.7509999999999999,0.08366163163993434,0.0,0.17666083938059998,0.04390857422849966
668cea3e988041fa86baa53ce303ba33,298.15,101.0,2,CC(=O)OCC(C)C,0.7509999999999999,CCCO,0.249,0.10296287512988304,0.0,0.19003862057714557,0.040014224518787764
f4c50c5e5d3f49008e0cf8c4aae0efd3,298.15,101.0,2,CC(=O)OCC(C)C,0.508,CCCO,0.4920000000000001,0.13212891049948894,0.0,0.2194883189270087,0.042269503616459196
cca590c3442647e499fa6fbc9b5ba427,298.15,101.3,2,CCCO,0.5,CC(C)CCO,0.5,-0.1446913953841502,0.0,-0.003209666580782777,0.048191778041663115
f67a48b7e3b44ce1820e4676d0a0c481,298.15,101.3,2,CCCO,0.7490000000000001,CC(C)CCO,0.251,-0.07851096007756908,0.0,-0.028907162236966932,0.05051073530523651
72dea03d67b441d99abbcbbb50c1a45d,298.15,101.3,2,CCCO,0.251,CC(C)CCO,0.7490000000000001,-0.21240637393505324,0.0,-0.0071075309307423624,0.04786224825934064
2e0907cfb93b49d4ba03febe99da1a39,298.15,101.3,2,CC(=O)O,0.7989,CCOC(C)=O,0.2011,-0.05202557654472173,0.0,-0.2470600771265899,0.023986998972002488
3506cac4a1d043a5b6b2c5f28c12c888,298.15,101.3,2,CC(=O)O,0.5007,CCOC(C)=O,0.4993,-0.14632017829911348,0.0,-0.4611392921684914,0.029206928355126963
3160e4ab487d472497c8c6fcbc2a383c,298.15,101.3,2,CC(=O)O,0.2944,CCOC(C)=O,0.7056,-0.16906167993846566,0.0,-0.4502512399801333,0.033238967337991705
63dfc399a9e847c684549ff88e2304cb,298.15,100.0,2,CCOC(=O)CCC(=O)OCC,0.4999,CCCO,0.5001,0.1507386735972105,0.0,-0.14037934311002973,0.04838826427658372
5152185cec2941f7aa0b20c88c78e969,298.15,100.0,2,CCOC(=O)CCC(=O)OCC,0.2999,CCCO,0.7001,0.11871537846784007,0.0,-0.2520348062254608,0.050632147911851326
c1f39bbabd5a492093eca5dfb12fdd6e,298.15,100.0,2,CCOC(=O)CCC(=O)OCC,0.7001,CCCO,0.2999,0.12527038603138507,0.0,-0.05174660086164043,0.043176750796406344
a7ac6fe8ce7f4d4da543d9b4f31c4ed3,298.15,100.8,2,CCO,0.25,CC(C)(C)O,0.75,-0.21447069844383293,0.0,0.12669982294827808,0.0649584127790747
17887fb8ca8f4f4c8bc1f273b7b043e4,298.15,100.8,2,CCO,0.75,CC(C)(C)O,0.25,-0.07163734393082423,0.0,0.046915789511911804,0.04770567857829398
6b2eb2a9f20e475ab58db1ccadb58ef9,298.15,100.8,2,CCO,0.5,CC(C)(C)O,0.5,-0.15861878416215802,0.0,-0.03599147259014834,0.05422493760969202
129ade2752cf45ec8fa84ffbdda397ce,293.15,101.0,2,CCC(=O)O,0.2419,CCC(C)(C)O,0.7581,0.5756212251945811,0.0,-0.5850751579159706,0.07715710427697786
15457f4a40eb45e58b0a241faec6dc85,293.15,101.0,2,CCC(=O)O,0.4806,CCC(C)(C)O,0.5194,0.4444212214563663,0.0,-0.45469389737356064,0.060426893096830595
0217c5ce35b246769e8d0d610e8df9e6,293.15,101.0,2,CCC(=O)O,0.7218,CCC(C)(C)O,0.2782,0.4075834743905311,0.0,-0.21135144012317356,0.04021611352789737
29f648df759949b883d992a2e4c3f22c,298.15,101.0,2,CCOC(=O)CCC(=O)OCC,0.5,O=C1CCCO1,0.5,-0.2256690234508341,0.0,-0.1414127971419449,0.03635279657807509
89c368d7a9a247e58cef069471839ec6,298.15,101.0,2,CCOC(=O)CCC(=O)OCC,0.7001,O=C1CCCO1,0.2999,-0.14462163889201562,0.0,-0.09150850652006516,0.03786192739539354
c9ca5267944d49269fb4ab01594056ae,298.15,101.0,2,CCOC(=O)CCC(=O)OCC,0.2,O=C1CCCO1,0.8,-0.16950884729129,0.0,-0.13831291241037302,0.029431007200550034
3a457a3ecdad4ac5ad4a8b2b8815609a,298.2,101.0,2,CC(C)CCO,0.7002,CCCCCCO,0.2998,0.004399999999999999,0.0,0.12902282405300353,0.06111076134436364
93453bbb2e64416e90e6e660e3ac2c8b,298.2,101.0,2,CC(C)CCO,0.2005,CCCCCCO,0.7995,0.0045,0.0,0.057914124738114886,0.05811981518033343
f81142a2fdd24798bc0b170c73c44e4c,298.2,101.0,2,CC(C)CCO,0.4998,CCCCCCO,0.5002,0.0053,0.0,0.0725635310132868,0.06277427450896629
b856cb37bf27480599799aaacefaf7c3,298.15,101.0,2,COC(C)=O,0.5026,CCCO,0.4974,-0.15495721445213206,0.0,0.11979937087933436,0.03679167478142243
5480a99ea0e34a67a0d019cb1acf056a,298.15,101.0,2,COC(C)=O,0.7047,CCCO,0.2953,-0.4159131520636841,0.0,0.17232611636334824,0.03262851302905002
fb1c732f5c6b4c44b3961d5ff4a31146,298.15,101.0,2,COC(C)=O,0.2377,CCCO,0.7623,0.0268159788424498,0.0,0.1032695667244275,0.04002569924501755
fd66d2dac7c14576847ad0f4915710c9,303.15,101.0,2,COCCO,0.5367,CC(C)CCO,0.4633,0.2619899488834676,0.0,-0.052538900971035564,0.03430649998184799
4cbce341a33346c1a155c698371072c4,303.15,101.0,2,COCCO,0.2246,CC(C)CCO,0.7754,0.2441327864775076,0.0,-0.001142719603676283,0.04559771292917796
dc8b249256f647149b8c8721bb9aae47,303.15,101.0,2,COCCO,0.7299,CC(C)CCO,0.2701,0.1592625062072912,0.0,-0.09080429432611328,0.03215839086402877
736605b259ee4339897ab9569cf0e347,303.15,101.0,2,CCCCO,0.5,CC(C)CO,0.5,-0.060685708393833686,0.0,0.04978784971098843,0.04278011689049045
9366c761650543759c63222748f34105,303.15,101.0,2,CCCCO,0.2029,CC(C)CO,0.7971,-0.029697351138949564,0.0,-0.017128179147768596,0.05501147929271428
020c4ea4ddfe42709a5e1276e5713ed9,303.15,101.0,2,CCCCO,0.7993,CC(C)CO,0.2007,-0.08302113929903854,0.0,0.11405849872298726,0.058324054558505374
b5efeecb602a4657b7083675fc1869d2,298.15,101.0,2,CCCC(=O)O,0.8,CC(C)C(=O)O,0.2,-0.017702080663873687,0.0,0.060581506496350655,0.031277362254567606
9007511cdc434f118093293053337891,298.15,101.0,2,CCCC(=O)O,0.3,CC(C)C(=O)O,0.7,-0.009990609953277385,0.0,-0.016496046155902225,0.04276618654771683
7d5979563e674627a9b746a80c21dee8,298.15,101.0,2,CCCC(=O)O,0.5,CC(C)C(=O)O,0.5,-0.016610521680611612,0.0,0.1555696000339301,0.030372907960677376
cf5833d353eb40e99a0c3511087abf7e,293.15,101.3,2,CCCO,0.4997,CCCCCC(=O)OCC,0.5003,1.9973467152927358,0.0,0.23942310325386007,0.055166873646548244
de67f0f3963b4a9aa63a89179e6c9fe5,293.15,101.3,2,CCCO,0.7925,CCCCCC(=O)OCC,0.2075,1.3476499759776956,0.0,0.11653022714266283,0.04660707172173572
edbd03b07c174aa2b51ef7338a540ed0,293.15,101.3,2,CCCO,0.2944,CCCCCC(=O)OCC,0.7056,1.6305311895549008,0.0,0.3063536154008617,0.052441753385420245
b5c69b0fbafc404aaebddcb8be666c4b,293.15,101.0,2,CC(C)CO,0.5189,CC(C)O,0.4811,0.015212632240299229,0.0,-0.015689855766796174,0.04371503092653001
eac6983736744bb3b1d6dd34faef6b4e,293.15,101.0,2,CC(C)CO,0.2001,CC(C)O,0.7999,0.042303386028997636,0.0,0.010863997751234922,0.04401441691886599
2bc0d479cdff424aba9c15f614ac922f,293.15,101.0,2,CC(C)CO,0.7166,CC(C)O,0.2834,0.008352128990175345,0.0,-0.008828332108897321,0.051290933746487785
075493e0728e4caca2b41a57576eb9b5,298.15,100.0,2,CCOC(=O)CCC(=O)OCC,0.7002,CCCCCCO,0.2998,0.44482838950448667,0.0,0.2373136063464326,0.0489567601593117
ea1c82597fc94726b2375037c1b30671,298.15,100.0,2,CCOC(=O)CCC(=O)OCC,0.4999,CCCCCCO,0.5001,0.5453497560315199,0.0,0.3737077695855293,0.05647213319027478
85689af2054e4296bd6d44ee27f0bfb0,298.15,100.0,2,CCOC(=O)CCC(=O)OCC,0.2,CCCCCCO,0.8,0.3789870076867317,0.0,0.2375945678422876,0.05523419570415162
01e0dfde1da44c1da645e996688486a6,293.15,101.0,2,CC(=O)OCCC(C)C,0.7256,CCCO,0.2744,0.13699999999999998,0.0,0.1500488285206694,0.0572381627793765
5ccc8d3f0f9f44e8b49f1712d617b8db,293.15,101.0,2,CC(=O)OCCC(C)C,0.24,CCCO,0.76,0.10499999999999997,0.0,0.08687035406767202,0.047401756956266854
11d82e39ddc0411dbc835c9d89ecca39,293.15,101.0,2,CC(=O)OCCC(C)C,0.4786,CCCO,0.5214,0.14800000000000002,0.0,0.20703751021298034,0.04416801088860551
f796ad0441e249e7b9493e74b7c3830e,298.15,100.0,2,CCCC(=O)OCC,0.2,CCOC(=O)CCC(=O)OCC,0.8,-0.10921494122791844,0.0,-0.12116831955857704,0.05247110580310382
9e64e1a286854d849e38cf9b840ff324,298.15,100.0,2,CCCC(=O)OCC,0.7999,CCOC(=O)CCC(=O)OCC,0.2001,-0.14444327665671608,0.0,-0.2695447542912684,0.049236476685096224
b3808101b1dd48d9b1b0b78d5a81ae3a,298.15,100.0,2,CCCC(=O)OCC,0.5,CCOC(=O)CCC(=O)OCC,0.5,-0.16897629386573956,0.0,-0.47104751884279644,0.04997184314044734
0d537c956e04449e89bc1bbfbe075053,298.15,101.0,2,CC(C)O,0.5033,CCCCO,0.4967,-0.06358639392720987,0.0,0.06151656186470361,0.04264434937907339
40f595906f8a42e183c5cad80f42df7a,298.15,101.0,2,CC(C)O,0.2093,CCCCO,0.7907,-0.04281715214973758,0.0,0.09968675231625958,0.058156005237903145
4346ff83b4e444359e908ccf5a364243,298.15,101.0,2,CC(C)O,0.6946,CCCCO,0.3054,-0.0813951885585702,0.0,0.08868763037295288,0.052803807416445685
1564bd2e2dab4ec0b3fbe90e5e8b86ac,298.15,101.0,2,OCC(O)CO,0.2615,OCCCO,0.7385,-0.0647401939566592,0.0,-0.3733093023067459,0.03489469941030902
157a49cdad014810bbc33ec236bd49f7,298.15,101.0,2,OCC(O)CO,0.4524,OCCCO,0.5476,-0.11799132105169716,0.0,-0.5148604350820223,0.029007661550361177
545d9fbf24864ad690b10da438f7df14,298.15,101.0,2,OCC(O)CO,0.7677,OCCCO,0.2323,-0.15728036263855572,0.0,-0.4910021503296964,0.03192176258592922
