Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Environment 1,Environment 2
a64808b7fd284b5b9069a45371ba407c,298.15,101.0,2,C1CCCCC1,0.7608,CCCCCC,0.2392,0.7411800000000002,0.0,0.732594764501931,0.00024696176609335024,alkane,alkane
8be3d465703a45be811e7f459f3979ae,298.15,101.0,2,C1CCCCC1,0.4793,CCCCCC,0.5207,0.7105500000000001,0.0,0.6982354459781928,0.00022224457051270494,alkane,alkane
613ff257756940dbbbcb154b3bc487c8,298.15,101.0,2,CCCCCC,0.2457,C1CCCCC1,0.7543,0.7392000000000002,0.0,0.7316928240338917,0.0002231278192516622,alkane,alkane
b86d7606b7814b7aa18d5b9d29acafc7,298.15,101.0,2,C1CCCCC1,0.7791,CCCCC,0.2209,0.7391400000000001,0.0,0.7302436453126103,0.00026736791731042794,alkane,alkane
aff80ec8df9344ed9c6b99ecac0d25dd,298.15,101.0,2,C1CCCCC1,0.2145,CCCCC,0.7855,0.6530900000000002,0.0,0.6437703812273304,0.00023307686088790938,alkane,alkane
866f5e0711b34d039be44d772c200836,298.15,101.0,2,C1CCCCC1,0.4595,CCCCC,0.5405,0.6904300000000001,0.0,0.6811426885521001,0.00024231016782987072,alkane,alkane
5186996b548b4f1f9c12889dabcbe96c,298.15,101.0,2,CC1CCCCC1,0.2502,CCCCCC,0.7498,0.6832000000000003,0.0,0.68037511349494,0.00021692046115979644,alkane,alkane
ece3e1846f3a42208f1b0d6d8f57c31f,298.15,101.0,2,CC1CCCCC1,0.5026,CCCCCC,0.4974,0.7107000000000002,0.0,0.710325283983283,0.00020292219452254154,alkane,alkane
636f48084df84aaa8f81140590d6acac,298.15,101.0,2,CC1CCCCC1,0.7527,CCCCCC,0.2473,0.7380000000000002,0.0,0.7411538056231607,0.00022173915662711692,alkane,alkane
bf3b77e62bbe4e6fbe72f482f048f173,298.15,101.0,2,CC1CCCCC1,0.763,CCCCCCC,0.237,0.7476000000000002,0.0,0.7455884839565621,0.00019701675489599887,alkane,alkane
c6d549ae4d5642f6899ced40b2bae1ef,298.15,101.0,2,CC1CCCCC1,0.5029,CCCCCCC,0.4971,0.7197000000000002,0.0,0.7201082017326941,0.00020949173446625695,alkane,alkane
48e01a815d4e4bb7ae8964fa1d7ee4cd,298.15,101.0,2,CC1CCCCC1,0.2392,CCCCCCC,0.7608,0.7033000000000001,0.0,0.696829419992779,0.00021155723775893696,alkane,alkane
33f480c4b50449759482d1233c299ddd,298.15,101.0,2,C1CCCCC1,0.2503,CCCCCCC,0.7497,0.6974100000000001,0.0,0.6927190027867518,0.00020757797788710454,alkane,alkane
9696eede8bb34497b0848566075ce6b5,298.15,101.0,2,C1CCCCC1,0.7490000000000001,CCCCCCC,0.251,0.7427200000000002,0.0,0.7350004861940939,0.00020413406062872802,alkane,alkane
dd0b387cd3364b2785cf9629f84f93d1,298.15,101.3,2,CCCCCCC,0.5039,C1CCCCC1,0.4961,0.7172100000000002,0.0,0.7113035882243026,0.0001920888232498338,alkane,alkane
645bc5c4bafb449186ca75adc7c981bf,298.15,101.0,2,CCCCC,0.7991,CCCCCCC,0.2009,0.6357300000000001,0.0,0.6291547466431376,0.00022636224087355122,alkane,alkane
a94c1c49836c489a9ab955841f5a3f9f,298.15,101.0,2,CCCCC,0.4997,CCCCCCC,0.5003,0.6550100000000001,0.0,0.6497070998347811,0.0002858580129122141,alkane,alkane
afe9a61fce61410c8721f94faafd87df,298.15,101.0,2,CCCCC,0.2019,CCCCCCC,0.7981,0.6702100000000002,0.0,0.6669408671423503,0.00022503342670350993,alkane,alkane
5e3353f2915742b6b1e4c4cb3750eb9a,298.14,101.0,2,CCCCC,0.7001,CCCCCC,0.2999,0.6335100000000001,0.0,0.625265564665012,0.00023092331438843844,alkane,alkane
247a1f2ac0a24c40b7d6406a2e4bb15e,298.15,101.0,2,CCCCC,0.5,CCCCCC,0.5,0.6396600000000001,0.0,0.6328932935897377,0.00024025210342987178,alkane,alkane
b376d79340c44f30a30b5db1c9a95a09,298.15,101.0,2,CCCCC,0.2998,CCCCCC,0.7002,0.6459800000000002,0.0,0.6399710573685635,0.0002448148437815741,alkane,alkane
02c75e7de6ee4f66b15ab6182a04573e,298.15,101.0,2,CCCCCC,0.7995,CCCCCCC,0.2005,0.6602400000000002,0.0,0.6563523954406825,0.00022005054247972028,alkane,alkane
5f7f61dbf150443ba2bc6aed77487f15,298.15,101.0,2,CCCCCC,0.2003,CCCCCCC,0.7997,0.6757000000000002,0.0,0.6729000444785541,0.0002121022452305524,alkane,alkane
20a21cb827a2491eaf26995ab43cf050,298.15,101.0,2,CCCCCC,0.5001,CCCCCCC,0.4999,0.6681200000000002,0.0,0.664700316452964,0.00020761974479453416,alkane,alkane
079d04cae95f4698815ba7e43ed58d0d,298.15,101.0,2,CC1CCCCC1,0.7070000000000001,CCCCC,0.293,0.7279000000000001,0.0,0.7297088573949689,0.00022510545439041296,alkane,alkane
3afb1b9aeb4b4d1aa0762e4f72045e90,298.15,101.0,2,CC1CCCCC1,0.5129,CCCCC,0.4871,0.7012000000000003,0.0,0.700620254693139,0.00022688011770377527,alkane,alkane
84ada782ca8f4bf49b901a86e36b6115,298.15,101.0,2,CC1CCCCC1,0.2121,CCCCC,0.7879,0.6560000000000001,0.0,0.6511352639734889,0.00024188279446584013,alkane,alkane
e376df85c2204acbb02e900708096a11,313.15,101.0,2,C1CCCC1,0.4999,C1CCCCCC1,0.5001,0.7629000000000001,0.0,0.7524636572054696,0.00022866325451791934,alkane,alkane
