Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Environment 1,Environment 2
a7e8a21224464e55b2e0500297a83e6d,298.15,101.0,2,C1CCCCC1,0.7608,CCCCCC,0.2392,-0.010857411288657914,0.0,0.27837039178147277,0.05140515867571346,alkane,alkane
d6f40dd0af7d43d0966dfb7992034410,298.15,101.0,2,C1CCCCC1,0.4793,CCCCCC,0.5207,-0.7142145480370203,0.0,0.37312307372801135,0.05266899194626997,alkane,alkane
40ab79f2bd934776b37952225add1dd5,298.15,101.0,2,CCCCCC,0.2457,C1CCCCC1,0.7543,0.16440663986452364,0.0,0.28108242227581004,0.05067735174471702,alkane,alkane
91023ab006a14762ab39703e27c9aa2b,298.15,101.0,2,C1CCCCC1,0.7791,CCCCC,0.2209,-0.12439612346891593,0.0,0.032527010696932625,0.05275742476047799,alkane,alkane
850142db72ce4f4b882ea45303f12327,298.15,101.0,2,C1CCCCC1,0.2145,CCCCC,0.7855,-0.185977892607724,0.0,0.014654645314699396,0.05965327985406085,alkane,alkane
83c89cea712c44ba8a30c4e0f0fe5a3f,298.15,101.0,2,C1CCCCC1,0.4595,CCCCC,0.5405,-0.28615479539982397,0.0,-0.08672739492317733,0.051102109393724844,alkane,alkane
0971531d2223444fac4219cbb57b9e08,298.15,101.0,2,CC1CCCCC1,0.2502,CCCCCC,0.7498,-0.2329800356085059,0.0,-0.17340634751809514,0.06148491180932181,alkane,alkane
6b59cd4a2dab46d18a736c7969ecef55,298.15,101.0,2,CC1CCCCC1,0.5026,CCCCCC,0.4974,-0.20419697441408846,0.0,-0.11083976442904157,0.0549983229544094,alkane,alkane
76b4c35491fb49ecbd48281d09cbb6c7,298.15,101.0,2,CC1CCCCC1,0.7527,CCCCCC,0.2473,-0.12678419943162567,0.0,-0.16346881925671447,0.0526494117190417,alkane,alkane
5bcf3c5c319340de90b2ff4fbae88878,298.15,101.0,2,CC1CCCCC1,0.763,CCCCCCC,0.237,-0.8981387369903047,0.0,0.10200494017889489,0.053929567315363684,alkane,alkane
