Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
1735edba12c64586acbcf14a2f3a1176,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.8076213914353932,0.0004941403262810962,0.0007480986134520958,0.03571428571428571,0.04821932532357388,0.01149101944201915,-1.4827428937039018,0.5499728460586439,-1.6651682393941978,-0.04900536209364742,-0.08743803646268858,0.17397973418219265,,,,,,
293d3dc64c474dcabe97a9530d664671,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.9028479828011227,0.00023482562029881817,7.1368413408061e-05,0.03571428571428571,0.04821932532357388,0.001096240270027721,-0.42593161231354193,0.10365422813213529,-0.3508655791418015,0.03122304817531199,,,-0.13019914753098746,-0.003936310126315315,-0.03489735562473995,0.05077106018029036,-0.06737342002647605,-0.005305769419249699
6bce57dafd0a4f7db22c97be283f7072,298.15,101.325,1,CCCCCC,1.0,0.6549610000000001,0.0,0.6350733363130143,0.00023935860759602835,0.0003955191669266537,0.03571428571428571,0.04821932532357388,0.006075293223540279,3.1389564893172324,-0.28081984098459684,1.5560233319667212,0.18944798209202243,,,,,,,,
c9baf2c4d6454369a7a204c872e6f1b0,298.15,101.325,1,C1CCOCC1,1.0,0.8788100000000002,0.0,0.88831314283471,0.0002238239124456801,9.030972373689556e-05,0.03571428571428571,0.04821932532357388,0.0013871844869159052,-0.010089217118045767,0.12970604984780396,-0.5781592345132641,-0.004032788175093294,,,,,,,-0.06108313830249278,0.006911569292833903
7d238e2f6d6249d3ba20d952649e4c2e,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8884485787858206,0.00025230270429589237,4.0941810478352244e-05,0.03571428571428571,0.04821932532357388,0.0006288785084459124,-0.17778214380775897,0.09207160002481554,-0.2778171751075191,0.010055036190026222,,,-0.07147282219003863,-0.0026493333109631726,-0.01825732078144313,0.028048174662433218,-0.030830562547416597,0.004767344900370613
efcc795e1d64433d8e9a6c1c9c5a299f,298.15,101.325,1,CCCCOCCCC,1.0,0.7640700000000002,0.0,0.7679537104438954,0.00018176283147492976,1.5083206812020088e-05,0.03571428571428571,0.04821932532357388,0.00023168258784109764,-0.27079806217151886,0.053855369149915816,-0.26036390043297636,-0.018195321521884137,,,,,,,-0.016605561242422476,-0.001183176817876943
98dfde7944bf44bea8000f1e4d6ea8e4,298.15,101.325,1,CC(C)CC(C)(C)C,1.0,0.6877900000000001,0.0,0.7045708443624161,0.0002462203997823147,0.000281596737515629,0.03571428571428571,0.04821932532357388,0.004325410483879292,-1.4323463782960035,0.3204333669319154,-1.1280412609100792,-0.06900672485482706,,,,,,,,
6592c1fb6333488eb660fc3dafe00290,298.15,101.325,1,CC1CCCCC1,1.0,0.7667000000000003,0.0,0.7657179856622397,0.00026903928313242364,9.643521595673363e-07,0.03571428571428571,0.04821932532357388,1.4812738875970405e-05,0.07415219503101336,-0.017303165916738604,0.06870959001003125,0.005532761748730344,,,,,,,,
5b239b41217b4d08847e93517e72377b,298.15,101.325,1,CCCO,1.0,0.7996200000000002,0.0,0.7876171855230719,0.0002956866865350118,0.00014406755536755964,0.03571428571428571,0.04821932532357388,0.0022129209303751863,0.45029435697052894,-0.16399150298328288,0.6697021062527162,0.013436137026998016,0.03219655972617677,-0.10979957701141203,,,,,,
87ff75ca440e4c8c8fe9335cb745f360,298.15,101.325,1,CCCCCCC,1.0,0.6796000000000002,0.0,0.6648667275241396,0.0002315019071517787,0.00021706931784795295,0.03571428571428571,0.04821932532357388,0.0033342499328350744,1.312027244246588,-0.32558485003449905,1.2160029474528165,0.11645974053966789,,,,,,,,
34ae4b32490945aa8994d7ced26dbf30,298.15,101.325,1,COC(C)(C)C,1.0,0.7352700000000002,0.0,0.7453533046609152,0.00026128661134558234,0.00010167303288483025,0.03571428571428571,0.04821932532357388,0.0015617283291268261,-0.9920368330923711,0.1068117385641955,-0.6039553800589027,-0.013737197432928738,,,,,,,-0.0659216945036253,-0.003993812446732206
0b24264e4f7041f1b0599746a6bcbe94,298.15,101.325,1,O=C1CCCCCC1,1.0,0.9476200000000002,0.0,0.9311697941682949,0.00022176864497743312,0.00027060927190547144,0.03571428571428571,0.04821932532357388,0.004156639711317338,-0.07130646712477005,-0.3014776495126387,0.746740674788076,-0.013095933505394721,,,0.12076738049784325,-0.00529417810224034,0.04694152624588384,-0.053073195391196024,,
82773b4722534a03929a3d1cb6d464c5,298.15,101.325,1,COC=O,1.0,0.9668300000000004,0.0,0.9920162975722074,0.0003904986772107395,0.0006343495853957617,0.03571428571428571,0.04821932532357388,0.00974380019925843,,,-0.6779724493238984,0.010201829158408345,,,-0.47063468807844205,0.12479382375207901,-0.30914524599348003,0.04256037661245667,-0.32367085938534546,0.03024689293687096
2c5bfd43a3594e59924cefca8964d47d,298.15,101.325,1,CC(C)OC(C)C,1.0,0.7184600000000002,0.0,0.733987152372696,0.0002503111248220995,0.0002410924608049113,0.03571428571428571,0.04821932532357388,0.003703252625545573,-1.4664075897433084,0.27917307640278516,-1.1638418823994119,-0.07641498294837595,,,,,,,-0.09837259461331331,-0.026076611783643115
7adf507e0d3b42bf93a24110e357fafe,298.15,101.325,1,CCCCCCCCCC,1.0,0.7261500000000002,0.0,0.7233109357762588,0.00020809480195132184,8.060285666528136e-06,0.03571428571428571,0.04821932532357388,0.00012380840926158737,0.162025924780622,-0.06989547233905778,0.23681052716304854,0.021990763978889754,,,,,,,,
d2d579543c0941939a6fe857205bb9dd,298.15,101.325,1,CO,1.0,0.7865600000000001,0.0,0.758559279356514,0.0004540139440531052,0.0007840403565545505,0.03571428571428571,0.04821932532357388,0.01204309541348038,,,1.0134454579553775,-0.14001997939340624,0.31762664726925677,-0.35633260548246765,,,,,,
a586bf1dde484f718e6a2147ec6819ce,298.15,101.325,1,C1COCCO1,1.0,1.02787,0.0,1.0590669743670034,0.00023098092444928618,0.0009732512096554612,0.03571428571428571,0.04821932532357388,0.014949430958724407,,,-1.3493806197656488,0.12167525245336111,,,,,,,-0.3477221712356953,0.1222784914422871
aed098f1c67e4feebe2e062c8174c12c,298.15,101.325,1,CCCCO,1.0,0.8058400000000002,0.0,0.7972683287300102,0.00024717617290229496,7.347354836077255e-05,0.03571428571428571,0.04821932532357388,0.0011285757753136583,0.4135105261327113,-0.11784149173194972,0.48003813890448294,0.00885699613991759,0.005627850970121233,-0.08313145791631577,,,,,,
a5717fa9521e409f9a64b296b86f1259,298.15,101.325,1,O=C1CCCCC1,1.0,0.9430000000000002,0.0,0.9240164412681148,0.0002016710985822153,0.0003603755021269423,0.03571428571428571,0.04821932532357388,0.005535475974563186,0.5113902129899631,-0.36651786183058055,1.123090868829838,0.034322182883068736,,,0.23728501101259009,0.010343854512423051,0.07757037486171539,-0.08817485267503358,,
9d866066ff0647c7b1375b3228d67025,298.15,101.325,1,CC(=O)O,1.0,1.0439000000000005,0.0,1.0792937551566846,0.000287754020149314,0.001252717904091301,0.03571428571428571,0.04821932532357388,0.019242123341003094,0.4444343381898426,0.4282303506839718,-0.5176255173083,0.19256721060506618,-0.15232562178304615,0.37813248413237127,-0.6778859153103045,0.05231609292245609,-0.136985156632684,0.4018523685240118,,
fc920fe0511b4f51a8998d01d14b21b0,298.15,101.325,1,CCCCOC(C)=O,1.0,0.8763500000000002,0.0,0.8815590430236762,0.0002125612940889735,2.7134129222507337e-05,0.03571428571428571,0.04821932532357388,0.00041678837633356703,-0.19591341355414568,0.07254608058543253,-0.2606417320367514,-0.013000052706290375,,,-0.056747959338576334,-0.0037180661875205827,-0.02562606823584905,0.0003161987000000091,-0.024588138245665938,0.001168440598147401
7bd17fead51341e48da1d3a641e5f6c2,298.15,101.325,1,CCCC(C)=O,1.0,0.8019900000000002,0.0,0.7757465529594586,0.0002539855148716327,0.0006887185125697117,0.03571428571428571,0.04821932532357388,0.010578923253844323,2.0227959368127464,-0.4282729412106671,1.3236260086223461,-0.011068668824182549,,,0.38028586009376225,0.034758463438288235,0.11567351526953397,-0.09478255213352782,,
de7cf3d0de5741e5a35a443a439861e9,298.15,101.325,1,C1CCCCC1,1.0,0.7737800000000001,0.0,0.7584497663991387,0.0002367053863290561,0.0002350160622569795,0.03571428571428571,0.04821932532357388,0.0036099173184133498,0.8370813223337963,-0.3601194646225547,1.2606499987825541,0.09314677727676463,,,,,,,,
11a3bedec99f4bdeb7a86cb925bace53,298.15,101.325,1,O=C1CCCC1,1.0,0.9453,0.0,0.9178967941106128,0.0002512195410808793,0.0007509356930161492,0.03571428571428571,0.04821932532357388,0.011534597836421806,0.37557882302102996,-0.5040877043335522,1.4803750031170289,0.03120603512017936,,,0.4118899887141717,0.03287482423139342,0.14429224098930288,-0.09566016508244897,,
52797a76a23642298dba683b15a8cc65,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,1.0496030000000005,0.0,1.0614490585023193,0.00021087085082255032,0.0001403291020403593,0.03571428571428571,0.04821932532357388,0.002155497164185181,-0.031201049513974632,0.11720001324497636,-0.3639384573405685,0.026276603665349015,,,-0.15137976971891157,-0.003858276975694956,-0.03126920451728125,0.08796673812250508,-0.08783394587971795,-0.015059877621601719
49266396132542abb21568348aa20c25,298.15,101.325,1,CCO,1.0,0.7856450000000001,0.0,0.7764335452977619,0.00030911713592034147,8.485089773138763e-05,0.03571428571428571,0.04821932532357388,0.001303335279562832,0.2824232652889396,-0.09126994572500004,0.4106231880864979,-0.008140610455326821,0.05354469711564088,-0.06480864535119292,,,,,,
702eaeaf10ba499da34c62201122ad7f,298.15,101.325,1,CC(C)O,1.0,0.7809870000000001,0.0,0.7920624788850632,0.00027825136744044334,0.0001226662325334787,0.03571428571428571,0.04821932532357388,0.0018841901823838988,-0.2534647817345985,0.19102787831925144,-0.566529045303124,0.006476433767466745,-0.012221910693590405,0.1286324093763114,,,,,,
d68f0c46a97444f980b6b9b35ca4ca9a,298.15,101.325,1,CC(C)CO,1.0,0.7978300000000003,0.0,0.8044732445979416,0.00024052132752627107,4.413269878807627e-05,0.03571428571428571,0.04821932532357388,0.0006778915114712124,-0.2980167829895371,0.09051077804564904,-0.3565174839907129,-0.0057317274014365045,-0.0165726982757595,0.04291458509521687,,,,,,
