Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
ff32f758b8c54a36ba12a585ae000671,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.871174952115338,0.00021827568146808583,0.00011826666649369346,0.023809523809523808,0.04821932532357388,0.0012110743508806589,0.2770359236292412,-0.11086932356838064,0.08305915818812724,0.001599610673549719,0.29353289038020847,0.021491590658633174,0.030355688614682415,-0.020783799967774474,0.03920906508413193,0.0027005236821888924,,
7f68812082a3470ba6f8cea85b9ec704,298.15,101.325,1,CC(=O)O,1.0,1.0439000000000005,0.0,1.0665588194098776,0.0003089367028021641,0.0005134220970494245,0.023809523809523808,0.04821932532357388,0.0052575450999549,0.1420025777038209,0.21579506965082434,-0.24880937536028744,0.03364213185872679,-0.21942257165620788,0.03711311412268003,-0.0635879901122175,0.15731318266613023,,,-0.025066792321005348,0.1929079842161746
bcef1f7763bb4d31b4c5b59b99888804,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.7932054697804456,0.00033220913461020675,0.0001673263784408178,0.023809523809523808,0.04821932532357388,0.0017134556267063708,-0.4142841910722925,0.1816648768164186,,,-0.43460044560960365,-0.056303585451932855,,,,,-0.020911629228712245,0.02839808214911483
9313df3b886044a498d495a45485984d,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,1.0496030000000005,0.0,1.041550507676938,0.00026357978932363245,6.48426326129803e-05,0.023809523809523808,0.04821932532357388,0.000664001544385676,-0.016760364860811353,-0.08157911099350958,0.06489259934561552,-0.0069991370432269774,0.18599736339526082,0.0025620947611895385,0.020050479896852456,-0.039200734809010235,0.03272807299144934,-0.011188765056719528,,
d609b0fe6fc0446f94ccf80e28204e0c,298.15,101.325,1,COC=O,1.0,0.9668300000000004,0.0,0.9868996037412697,0.0003177732842089662,0.0004027889943315713,0.023809523809523808,0.04821932532357388,0.004124639970959131,,,-0.23973798308877964,0.08585222486816961,-0.3781665256902352,-0.03765698758824453,-0.2208538201044826,-0.06442187620916157,-0.15331248290980648,0.040720188348011915,,
6bcbbec6772046c89caec8c2cabdc203,298.15,101.325,1,CCCCO,1.0,0.8058400000000002,0.0,0.7882434383665166,0.00026862239564357806,0.0003096389813209893,0.023809523809523808,0.04821932532357388,0.0031707651820106226,0.5446220644602642,-0.15988725127094985,,,0.5487432518531714,0.056548789992938615,,,,,0.019462912868208174,-0.07532538194271565
518d22a78f3549cc8f3b7fdd7da01b59,298.15,101.325,1,CC(C)O,1.0,0.7809870000000001,0.0,0.7864051241647646,0.00030281351590656,2.9356069464805054e-05,0.023809523809523808,0.04821932532357388,0.0003006120306383382,-0.15867215534346363,0.0745624239432117,,,-0.19191375465650365,-0.015357950236224807,,,,,-0.005714247936309716,0.03570423001952073
ca3e98a10b0d485eb2676417c01c1807,298.15,101.325,1,CC(C)CO,1.0,0.7978300000000003,0.0,0.7958239026528554,0.00030845673865811593,4.024426566221616e-06,0.023809523809523808,0.04821932532357388,4.121093403451615e-05,0.049623778291736205,-0.022530962557829173,,,0.06585634454108974,0.00707917663707151,,,,,-8.591074806628807e-05,-0.01158338413108266
598c36b6394142a8a1749f4d0b4b6a1d,298.15,101.325,1,CO,1.0,0.7865600000000001,0.0,0.7926544298416713,0.0004292698601386393,3.714207509505232e-05,0.023809523809523808,0.04821932532357388,0.0003803422876428145,,,,,-0.15744318857479708,0.014074090624589612,,,,,-0.03229767536279898,0.08075616172976341
1dcfe42a5aff48e2a8244188e5da071d,298.15,101.325,1,CCCCOC(C)=O,1.0,0.8763500000000002,0.0,0.8617242283068121,0.00018066448275573288,0.00021391319762126311,0.023809523809523808,0.04821932532357388,0.002190513985340002,0.307884552661224,-0.16210945940102264,0.08730087966245652,0.004985770917595577,0.4038145968868637,0.035648896957274814,0.03251023022829513,-0.02018024357044009,0.037245519198170166,0.0012294187763628747,,
bd9fc99565464138a3baab3be67b291f,298.15,101.325,1,CCO,1.0,0.7856450000000001,0.0,0.7845780549932446,0.0003541865251221035,1.1383716474405502e-06,0.023809523809523808,0.04821932532357388,1.1657153658410813e-05,0.02694716150994966,-0.009438978715358773,,,0.03457900624320182,0.0025787971430059403,,,,,0.0023085837964595267,-0.00834461572670772
94b08446226d4ab58d2358867d930dba,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.8897572323272386,0.00024004188426616076,2.1555291663240315e-05,0.023809523809523808,0.04821932532357388,0.00022073050364105834,0.06874038302300703,-0.050784408773011665,0.04366250654191125,-2.7259809348564406e-05,0.11293287207257194,0.00036183905181582466,0.010833893270327457,-0.020534484759800454,0.020560031542557748,0.00042127165446774435,,
