Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
1735edba12c64586acbcf14a2f3a1176,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.8127221204067717,0.00025927534618135154,0.001053140118895601,0.007874015748031496,0.04821932532357388,0.0035664831568778415,-0.2560738675519774,0.1436117149815501,-0.34623037376223875,-0.003822378110700748,0.005365215701934731,0.08192785460086484,,,,,,
293d3dc64c474dcabe97a9530d664671,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.8979291638936447,0.0002313318036895785,1.2454997788204355e-05,0.007874015748031496,0.04821932532357388,4.2179135552412716e-05,-0.015908551440106354,0.011800035829561963,-0.028238940923555507,0.0029223710710254286,,,-0.010301691004372518,-2.295841270279244e-05,-0.002507429005474986,0.0053662375352648475,-0.0050741733189812585,0.0007005580880183482
6bce57dafd0a4f7db22c97be283f7072,298.15,101.325,1,CCCCCC,1.0,0.6549610000000001,0.0,0.6400591957766574,0.00022965649767031198,0.00022206376911083588,0.007874015748031496,0.04821932532357388,0.0007520240451167512,0.349361550409958,-0.056905275737542775,0.21901957181734952,0.02355566376355646,,,,,,,,
c9baf2c4d6454369a7a204c872e6f1b0,298.15,101.325,1,C1CCOCC1,1.0,0.8788100000000002,0.0,0.8892496757878785,0.00020230282994909788,0.0001089868305560124,0.007874015748031496,0.04821932532357388,0.00036908640030458253,-0.04611238664402364,0.031281110639349116,-0.13532453103132822,-0.004893257115972582,,,,,,,-0.012893161541104956,0.002485752109150831
7d238e2f6d6249d3ba20d952649e4c2e,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8840021889649615,0.00022364799591598073,3.811041754917101e-06,0.007874015748031496,0.04821932532357388,1.2906180274780133e-05,-0.01244451973779769,0.007658928170512914,-0.01968063963412336,0.0006820374434875226,,,-0.005290703017972846,-0.00031892560600860583,-0.001486151177965181,0.0022623012299563864,-0.002591864788145502,-0.00010134808996557677
efcc795e1d64433d8e9a6c1c9c5a299f,298.15,101.325,1,CCCCOCCCC,1.0,0.7640700000000002,0.0,0.7687573962460647,0.0001816798388782708,2.1971683567618643e-05,0.007874015748031496,0.04821932532357388,7.440761012346317e-05,-0.045746179940574144,0.017695952299227893,-0.06441159663560593,-0.004890565147141202,,,,,,,-0.004631266298973029,-0.0008859527656828453
98dfde7944bf44bea8000f1e4d6ea8e4,298.15,101.325,1,CC(C)CC(C)(C)C,1.0,0.6877900000000001,0.0,0.7058229966779569,0.00024247265481732973,0.0003251889691871999,0.007874015748031496,0.04821932532357388,0.0011012598994185562,-0.4909090610685417,0.05738054838874999,-0.25220649961287633,-0.03003789262770071,,,,,,,,
6592c1fb6333488eb660fc3dafe00290,298.15,101.325,1,CC1CCCCC1,1.0,0.7667000000000003,0.0,0.7645069468650694,0.0002097598993545384,4.809482052630249e-06,0.007874015748031496,0.04821932532357388,1.6287421233178226e-05,0.03877789073786412,-0.010411970454925416,0.03660903367469966,0.003808058923595881,,,,,,,,
5b239b41217b4d08847e93517e72377b,298.15,101.325,1,CCCO,1.0,0.7996200000000002,0.0,0.7953268968828126,0.0002803316827508195,1.8430734374806478e-05,0.007874015748031496,0.04821932532357388,6.241610450238002e-05,0.04361202824291024,-0.010775243245652762,0.04276317424556033,0.0007766344608428828,0.0005961070564347341,-0.010161771565958672,,,,,,
87ff75ca440e4c8c8fe9335cb745f360,298.15,101.325,1,CCCCCCC,1.0,0.6796000000000002,0.0,0.6682896097052619,0.0001984858562988024,0.00012792492861931143,0.007874015748031496,0.04821932532357388,0.0004332207035698373,0.25479551418721336,-0.05114288455812621,0.18245689218066655,0.01842665607225956,,,,,,,,
