Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
5c17705da03645ecb045d3d0a5a5f15d,303.15,101.0,2,CC(C)OC(C)C,0.2516,CCO,0.7484,0.201984,0.0,0.3035734057631245,0.039264455576686244,ether,alcohol
22516581e21a48288e9be33d0b31998d,303.15,101.0,2,CC(C)OC(C)C,0.4894,CCO,0.5106,0.400777,0.0,0.5783342506953808,0.03857651377169037,ether,alcohol
1e3ae85201ec4fb6b2880c3880de9019,303.15,101.0,2,CC(C)OC(C)C,0.7871,CCO,0.2129,0.4411390000000001,0.0,0.5620608772654623,0.04389721132980293,ether,alcohol
80de377b54f840979c3b3187b42e89b6,303.15,101.0,2,CC(C)OC(C)C,0.772,CCCCO,0.228,0.3792,0.0,0.4756113873024894,0.04622934853619453,ether,alcohol
9639e888d4014cd7bff1d63a1edfdccd,303.15,101.0,2,CC(C)OC(C)C,0.27,CCCCO,0.73,0.1907,0.0,0.3072684338623368,0.04232480738467041,ether,alcohol
5000c59cb4f248b9bd94c7dfa3861e15,303.15,101.0,2,CC(C)OC(C)C,0.5,CCCCO,0.5,0.3266,0.0,0.48675717460669077,0.04058634139324569,ether,alcohol
96744091eb294de48ad584ab309ddf2f,298.15,101.0,2,COC(C)(C)CC(C)(C)C,0.511,CO,0.489,0.518,0.0,0.7952866493147042,0.04211816921613718,ether,alcohol
292c6d1db56141a386478443dd657e8a,298.15,101.0,2,COC(C)(C)CC(C)(C)C,0.701,CO,0.299,0.526,0.0,0.6499586106304491,0.0536423587236912,ether,alcohol
2ffc1148bcd14c1699cbb73aff507642,298.15,101.0,2,COC(C)(C)CC(C)(C)C,0.20600000000000002,CO,0.794,0.308,0.0,0.5618583026207489,0.03263315113688719,ether,alcohol
cbbabfe1df924673acad597a43b5a373,298.15,101.0,2,COC(C)(C)C,0.2472,CCCO,0.7528,0.3268,0.0,0.46920018112353823,0.038677875666864654,ether,alcohol
0b25a1f97415479bbd6155cbc7954ac6,298.15,101.0,2,COC(C)(C)C,0.4982,CCCO,0.5018,0.5481,0.0,0.7056050540027954,0.038670682028895634,ether,alcohol
bc29280705de44328c3f526c440f75da,298.15,101.0,2,COC(C)(C)C,0.7491,CCCO,0.2509,0.5255,0.0,0.7495933047350682,0.043104312548494846,ether,alcohol
cc6a6ad0fed04adcbc3213b4a577f739,298.15,101.0,2,CCOC(C)(C)CC,0.7003,CCC(C)(C)O,0.2997,0.9727,0.0,0.9474603477054693,0.05941014443411578,ether,alcohol
eb142d91da654295bfb7b061181f09ee,298.15,101.0,2,CCOC(C)(C)CC,0.5013,CCC(C)(C)O,0.4987,0.8937,0.0,1.1304528100103646,0.05001430427023135,ether,alcohol
