Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference EnthalpyOfVaporization Value (kJ / mol),Reference EnthalpyOfVaporization Uncertainty (kJ / mol),Estimated EnthalpyOfVaporization Value (kJ / mol),Estimated EnthalpyOfVaporization Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
29b64efb08fe4b85ba92b53cfd95994e,298.15,101.325,1,CC(=O)O,1.0,51.6,0.0,63.561904416833194,0.11485734547697732,143.08715727745343,0.08333333333333333,25.6831695776047,0.018076825720453892,-0.9332625165641667,0.03244668906658739,-0.27995997997134575,-0.015538122027732209,-0.2163940097793909,-0.022552589354735465,-0.08142844120989899,0.08531424398738789,-0.04969983791693764,0.13769967595245702,,
8128bd8d41ed4acfa1fffe6b1fe6c4e3,298.15,101.325,1,CO,1.0,37.83,0.0,32.932747323918996,0.11992131632912278,23.983083773382543,0.08333333333333333,25.6831695776047,0.0030298877541457417,,,,,0.08275922438366991,0.005643315314449687,,,-0.003894389155069836,-0.09154147566262386,,
613efbee4e5046d58f86d85ea00b8c34,298.15,101.325,1,CCO,1.0,42.46,0.0,37.68760278194959,0.17606671143337504,22.775775206855272,0.08333333333333333,25.6831695776047,0.002877363188257512,0.3124939763391534,-0.013388688193347606,,,0.16273692957901517,0.025983659451225393,,,0.0034288672278658286,-0.0782946095589224,,
bc51d58275ed41e9a32cc4809fd121b0,298.15,101.325,1,CC(C)O,1.0,45.48,0.0,42.27233780342923,0.23298382260911785,10.289096767309191,0.08333333333333333,25.6831695776047,0.0012998665472323374,0.47561566250975873,-0.007430470024693473,,,0.15342001365331648,0.028956109599074412,,,-0.004144058784680554,-0.06346446140059099,,
b8203b23864c496c90ff7346a05c825a,298.15,101.325,1,CCCCO,1.0,52.42,0.0,46.952131089346324,0.25359341034502286,29.89759042409304,0.08333333333333333,25.6831695776047,0.0037770932195534054,0.6890485213416931,-0.030604948719188604,,,0.3160226990696307,0.05779194960774978,,,-0.01157289028331067,-0.11408754407438118,,
37127229370348e08f63564af58ba2bd,298.15,101.325,1,CC(C)CO,1.0,50.89,0.0,45.67281725479365,0.17477043058093852,27.21899579687888,0.08333333333333333,25.6831695776047,0.0034386946576335205,0.713609804231998,-0.027267103835845543,,,0.3092396320333976,0.06100687544993528,,,-0.006454087868088212,-0.10154118746603612,,
20064c60953441a187cfff23332e4bf4,298.15,101.325,1,CC(C)(C)O,1.0,46.75,0.0,45.59101401010689,0.18534547679684796,1.3432485247685144,0.08333333333333333,25.6831695776047,0.00016969845472863655,0.22189323965341934,-0.006066384404257698,,,0.06948462742046332,0.013460472021967193,,,-0.002538443891567539,-0.025723457014967463,,
f8cd0f404aad475eb1e523862be7338b,298.15,101.325,1,CCOC(C)=O,1.0,35.62,0.0,41.34774478903976,0.23469611983399308,32.807060368372134,0.08333333333333333,25.6831695776047,0.004144659268962365,-0.870966147428931,0.028805602609875785,-0.12289081397994153,-0.01325042188643632,-0.3046253996081722,-0.050234394772357756,-0.05123780121034564,0.0018787336768364064,,,-0.05407554639240341,-0.012826763574501012
92275cfe16774c7bb29be244db8be34a,298.15,101.325,1,CCCOC(C)=O,1.0,39.83,0.0,44.7495836362689,0.27763994600347985,24.202303154244767,0.08333333333333333,25.6831695776047,0.003057582696290048,-0.8673813126966604,0.03122403050430129,-0.10537753201213154,-0.013085661917569597,-0.3193546950189665,-0.059196646486310005,-0.04260341002405913,0.0022924988049406177,,,-0.04422173346254146,-0.00999095978386032
b571eb42d5ea460a8041b5a6278d99af,313.15,101.325,1,CCCCOC(C)=O,1.0,42.96,0.0,46.69995694221284,0.29683778391427834,13.987277929606034,0.08333333333333333,25.6831695776047,0.0017670739306586312,-0.8811935147299873,0.024355655621212734,-0.0799813091462056,-0.009129719576161315,-0.3072137735260203,-0.06377187483277992,-0.035458755964869124,-0.0005489071654986038,,,-0.033754799007898406,-0.008453759935307474
b0cc2bb7c5bd4959be0fb7c6cd722f2d,293.25,101.325,1,COC=O,1.0,28.7187400224,0.0,36.978318616278266,0.1597829418650617,68.22063854845209,0.08333333333333333,25.6831695776047,0.008618611320841213,,,-0.17896360314749155,0.0046102652790034875,-0.16711398359375476,-0.02530336628790877,-0.09032254214090726,0.003126744995608153,,,-0.09287788570225548,-0.01573192133221411
369bcdaf8853439590812b0124307c2e,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,61.7,0.0,73.22796710527771,0.3188378862784725,132.89402558036497,0.08333333333333333,25.6831695776047,0.016789082859809772,-1.9917347918482,0.12182567103852228,-0.4630947388819788,-0.053171176589177555,-0.9701020056633515,-0.12799441307991713,-0.18257035981067862,0.054480090927509786,,,-0.22861849920405342,-0.08130788143284427
