Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
1735edba12c64586acbcf14a2f3a1176,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.8173036589771401,0.0004883846643612076,0.0013714918972350984,0.007874015748031496,0.04821932532357388,0.004644588752741556,-0.32359106122061587,0.17683790755526568,-0.481681131769147,-0.029657900373747225,-0.019818011400448133,0.04813219891438794,,,,,,
293d3dc64c474dcabe97a9530d664671,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.8994990930329901,0.0002788302494984046,2.6000749759086577e-05,0.007874015748031496,0.04821932532357388,8.805213515104006e-05,-0.0318572500053894,0.01583660692229292,-0.04752679020693914,0.0011612294232100863,,,-0.017137857854878032,-0.001473274678916774,-0.006328848202191413,0.004272672185978009,-0.00835180932836241,0.00019082267392225814
6bce57dafd0a4f7db22c97be283f7072,298.15,101.325,1,CCCCCC,1.0,0.6549610000000001,0.0,0.6314292524672601,0.0002539339821830575,0.0005537431419446156,0.007874015748031496,0.04821932532357388,0.0018752638452831203,0.8840132142196541,-0.08793963094751178,0.44815066843993484,0.05639110953623885,,,,,,,,
c9baf2c4d6454369a7a204c872e6f1b0,298.15,101.325,1,C1CCOCC1,1.0,0.8788100000000002,0.0,0.8882844572927581,0.00023915630656152036,8.976534099229269e-05,0.007874015748031496,0.04821932532357388,0.00030399238522613387,-0.04551401179347093,0.02972523298711359,-0.14649184658487105,-0.008670850414223576,,,,,,,-0.014251578259537982,0.0020603749743511217
7d238e2f6d6249d3ba20d952649e4c2e,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8854269574361833,0.00023919771299805867,1.1403841525792734e-05,0.007874015748031496,0.04821932532357388,3.861937077099967e-05,-0.03603475168259597,0.009976301586429662,-0.03227935606071762,0.0008909575570984527,,,-0.009300179463645671,-0.000922463244894784,-0.002404810333007422,0.0039209212350406085,-0.004532226303656945,-0.00030432721434198786
efcc795e1d64433d8e9a6c1c9c5a299f,298.15,101.325,1,CCCCOCCCC,1.0,0.7640700000000002,0.0,0.7667706174282642,0.00020282185336688134,7.29333449384324e-06,0.007874015748031496,0.04821932532357388,2.4699044470023315e-05,-0.0308055655817445,0.010836552729030313,-0.04262627751382811,-0.0033894903171514555,,,,,,,-0.002468326802019338,9.440042384271034e-05
98dfde7944bf44bea8000f1e4d6ea8e4,298.15,101.325,1,CC(C)CC(C)(C)C,1.0,0.6877900000000001,0.0,0.7027751164298496,0.00022148029263930382,0.00022455371441614406,0.007874015748031496,0.04821932532357388,0.0007604563019775393,-0.29329037303784167,0.07447747705580075,-0.2497338333098767,-0.024057770258484903,,,,,,,,
6592c1fb6333488eb660fc3dafe00290,298.15,101.325,1,CC1CCCCC1,1.0,0.7667000000000003,0.0,0.7619305550707802,0.0002593702289126719,2.274760493286281e-05,0.007874015748031496,0.04821932532357388,7.703528561559709e-05,0.09080892553916295,-0.025830797839550636,0.09473958558436338,0.010167826442497195,,,,,,,,
5b239b41217b4d08847e93517e72377b,298.15,101.325,1,CCCO,1.0,0.7996200000000002,0.0,0.7969863818967514,0.00028067680611191804,6.935944313759821e-06,0.007874015748031496,0.04821932532357388,2.3488734431661353e-05,0.02877268559164515,-0.006933997281695421,0.029865622662851685,0.0012612861242191607,0.0009379689390118363,-0.005632414839771858,,,,,,
87ff75ca440e4c8c8fe9335cb745f360,298.15,101.325,1,CCCCCCC,1.0,0.6796000000000002,0.0,0.6623909701464729,0.0002094953836059964,0.00029615070849959543,0.007874015748031496,0.04821932532357388,0.0010029211638702662,0.29492908322527905,-0.08800920050687366,0.2923289727573817,0.02756608003408472,,,,,,,,
