Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
e5dd5fbd8a2543cb95812dc0fc77c697,298.15,101.0,2,C1CCOCC1,0.5,O=C1CCCCC1,0.5,0.08657999999999999,0.0,0.0221520358277445,0.03418451198337567,0.004150962567381437,0.010638297872340425,1.5943650773897426,1.7371823858669826e-05,0.019053495179706562,0.0004255031532781832,0.0029291002190435633,-0.000753647281413227,0.0010454792715580495,0.0009173429008474816,0.0008996858094820087,0.0003235685752295019,-0.0001367132118751304,-0.0009062782475734799,,
f664213a4d414730806e516b6d5fcef7,298.15,101.0,2,C1CCOCC1,0.25,O=C1CCCCC1,0.75,0.05827,0.0,0.02232886794558908,0.034831118010073214,0.0012917649733526042,0.010638297872340425,1.5943650773897426,5.406050577333161e-06,0.044986220492413374,0.0029599101590595312,0.004923207565194913,0.0011934277595117722,-0.0001894254753657266,-0.0002592715243555634,0.001670455875129478,0.0006516208347481384,0.0005461903821942691,-0.00010039946177380515,,
2dd42470be3d4f22b2648bb048f62745,298.15,101.0,2,C1CCOCC1,0.75,O=C1CCCCC1,0.25,0.07697999999999999,0.0,0.03447787687251491,0.038065792471993265,0.0018064304703439022,0.010638297872340425,1.5943650773897426,7.5599313254093035e-06,-0.002585908860746948,-0.0013656231910820858,0.007982061428793338,0.0019503193060824541,0.0002283426327385527,-0.000551915566624713,0.000997493043287169,0.00030642306922812443,-4.043123870991713e-05,-0.0005664038608636308,,
2a91772ddfd8435aa11f4c7869c2f137,303.15,101.0,2,CCO,0.2383,CC(C)CC(C)(C)C,0.7617,0.634022,0.0,0.8366724391677991,0.05273362783095228,0.041067200494901854,0.010638297872340425,1.5943650773897426,0.00017186668436187724,0.06690546420454282,-0.0024039536002963277,0.0278538277259031,0.008664027781704598,,,,,,,0.00043170851880740247,-0.005104657792601178
e1ceeaa2f1d848b0901b7830e085f4da,303.15,101.0,2,CCO,0.738,CC(C)CC(C)(C)C,0.262,0.46121,0.0,0.7308306447164448,0.04064820084971941,0.07269529205731133,0.010638297872340425,1.5943650773897426,0.0003042305943440051,-0.09936411080198942,-0.015999232532756206,0.0016744095537610069,-0.009920089702635415,,,,,,,0.005649894226043424,0.003915948880860466
c38755b1caf941ca925333aab420ed17,303.15,101.0,2,CCO,0.4842,CC(C)CC(C)(C)C,0.5158,0.6389729999999999,0.0,0.983892758069004,0.04449333107407041,0.11896963950638031,0.010638297872340425,1.5943650773897426,0.0004978892458040256,-0.07360998726327848,0.008331518208295054,-0.05871657838672465,-0.022592008426681246,,,,,,,-0.018133318644405434,-0.03681106794322135
9b7e919903724d77bc8df6a3ab20f0b9,298.15,101.3,2,CCCCO,0.2499,CCCCCCC,0.7501,0.5981,0.0,0.7952056139027803,0.046801450212640656,0.038850623031991924,0.010638297872340425,1.5943650773897426,0.00016259028337542865,-0.10221369628517203,-0.0062634759006407826,0.004740788129121577,0.007803783325414931,,,,,,,-0.0013121930139964751,-0.007007209984745955
9f4895b5bfbd4578a5466bddd4599c4a,313.15,101.3,2,CCCCO,0.7501,CCCCCCC,0.2499,0.4805,0.0,0.6040304880483092,0.050579720509921114,0.015259781477453459,0.010638297872340425,1.5943650773897426,6.386235280250705e-05,-0.08647450118960552,-0.002225133338181439,-0.025272769033931792,-0.009188542494510227,,,,,,,0.006495770989133151,0.011472918882741216
5b389a74832b49158c5054bd7e362f1f,298.15,101.3,2,CCCCO,0.4999,CCCCCCC,0.5001,0.5751,0.0,0.8076670388566214,0.043509211586378466,0.05408742756253727,0.010638297872340425,1.5943650773897426,0.00022635647740318926,-0.05166496458459345,0.01638096775783373,-0.0373559971436063,0.008436931667320222,,,,,,,0.01737562482448983,0.02854686475335639
1b5f66e1e6894b39901ce1fb64fd1b6f,303.15,101.0,2,CC(C)OC(C)C,0.2252,CC(C)CC(C)(C)C,0.7748,0.132161,0.0,0.27448041021720826,0.053595544503748774,0.020254814524574002,0.010638297872340425,1.5943650773897426,8.476662087388889e-05,-0.019606868826316484,0.0019276934804998284,-0.022840108186353205,-0.010336755286155736,-0.0006531653182817278,-0.00023069736808197818,,,,,,
