Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Environment 1,Environment 2
a5e55e425655430f996fdd8177ae20ff,298.15,100.0,2,COC(C)=O,0.5065,CCCCC(=O)OC,0.4935,0.8996200000000002,0.0,0.8922202727068804,0.00024343882925085972,ester,ester
6d6106ba512640648d8c9af224288b38,298.15,100.0,2,COC(C)=O,0.2617,CCCCC(=O)OC,0.7383,0.8914700000000002,0.0,0.8810253913319636,0.00020244660512139958,ester,ester
9fd0fabac78d4555bd2933b8f076b5dd,298.15,100.0,2,COC(C)=O,0.7489,CCCCC(=O)OC,0.2511,0.9105300000000002,0.0,0.905949814824025,0.00020877539477348551,ester,ester
1fb3d057d230463bada78bc500c6cc19,298.15,101.0,2,CCCC(=O)O,0.2928,CCCCC(=O)O,0.7072,0.9394000000000002,0.0,0.9466923466995534,0.00030549025514197363,ester,ester
14b1f8610ee148679e1327cdec32950e,298.15,101.0,2,CCCC(=O)O,0.4922,CCCCC(=O)O,0.5078,0.94281,0.0,0.9506044905558694,0.0004704977863681871,ester,ester
d4e037a45cbe43318a56645fad3cd893,298.15,101.0,2,CCCC(=O)O,0.7973,CCCCC(=O)O,0.2027,0.9486000000000002,0.0,0.9544985720808657,0.0002994592809133005,ester,ester
83412ef17ba747f7b593e38ed006f5af,298.15,101.0,2,CCCC(=O)O,0.2996,CCC(=O)O,0.7004,0.9758500000000002,0.0,0.9827515987962758,0.0002378898068564725,ester,ester
4ab8989deb9f44d7bf1d9634cf09c3e1,298.15,101.0,2,CCCC(=O)O,0.7993,CCC(=O)O,0.2007,0.9586300000000002,0.0,0.9641429592230291,0.0002910120602924944,ester,ester
668afcfd8f464f0486c06cf1172ba000,298.15,101.0,2,CCCC(=O)O,0.4999,CCC(=O)O,0.5001,0.9684300000000002,0.0,0.9747427334112464,0.0002998048035885045,ester,ester
a60947feeea848bba7a8005a35479111,298.15,100.0,2,COC(C)=O,0.4544,CCCC(=O)OC,0.5456,0.9041900000000004,0.0,0.8974087009109016,0.0002485407148895775,ester,ester
42dc4ba53b014bac8df365e6aec73484,298.15,100.0,2,COC(C)=O,0.7464,CCCC(=O)OC,0.2536,0.9147400000000002,0.0,0.9108383042704958,0.0002724174673335698,ester,ester
40b682fffe344ac0ab04007bdd3dd639,298.15,100.0,2,COC(C)=O,0.3042,CCCC(=O)OC,0.6958,0.8997600000000002,0.0,0.891257581609728,0.00022047277410053843,ester,ester
ad313509a413471bb8fed1ed0800f8fa,298.15,101.3,2,CC(=O)O,0.7989,CCOC(C)=O,0.2011,0.9996600000000002,0.0,1.012337687392188,0.0002659873743465339,ester,ester
b1e0dfe0dcd14250a100cf4f6c094f0c,298.15,101.3,2,CC(=O)O,0.5007,CCOC(C)=O,0.4993,0.9514000000000002,0.0,0.9569323945361325,0.00026686117434093694,ester,ester
c90108cd02884e389aec7764c3fe909f,298.15,101.3,2,CC(=O)O,0.2944,CCOC(C)=O,0.7056,0.9255000000000002,0.0,0.9259081725934449,0.00023975419526138536,ester,ester
