Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
e5dd5fbd8a2543cb95812dc0fc77c697,298.15,101.0,2,C1CCOCC1,0.5,O=C1CCCCC1,0.5,0.08657999999999999,0.0,0.07692921759472426,0.03862004796616168,9.313760103397953e-05,0.010638297872340425,1.5943650773897426,3.8978188155573406e-07,0.0002902031426119068,-4.359718306640355e-05,-5.2453972454079956e-05,-8.761823826165066e-05,-9.089367772836788e-05,-9.52836627120144e-05,-0.00012300882706160922,-8.655931162676736e-05,-1.5326621763616744e-05,-0.00010435263882395219,,,ether,ketone
f664213a4d414730806e516b6d5fcef7,298.15,101.0,2,C1CCOCC1,0.25,O=C1CCCCC1,0.75,0.05827,0.0,0.06482466608368043,0.042021372046997005,4.296364746855047e-05,0.010638297872340425,1.5943650773897426,1.7980333574062338e-07,0.0015475713928836657,-0.00037277698407456886,0.001815338474569881,0.0004122086899094793,0.00012493112165939371,0.00013195739862330107,0.000274801963575356,-1.255862806294123e-05,0.00015213326838673367,-8.864140568128284e-05,,,ether,ketone
2dd42470be3d4f22b2648bb048f62745,298.15,101.0,2,C1CCOCC1,0.75,O=C1CCCCC1,0.25,0.07697999999999999,0.0,-0.0005807246055837822,0.04284039815389385,0.006015666001343209,0.010638297872340425,1.5943650773897426,2.517562817576715e-05,0.04440523833083574,0.002942048816010667,0.010669265749521057,0.00041702849611805815,-0.0003091399472505334,-0.0017312499435907212,9.800539147094756e-05,-0.0002284459651235067,0.0007143646735640388,0.0003082761474017188,,,ether,ketone
7c0f4aa14f1e4c7d89330f332868577e,298.15,101.3,2,C1COCCO1,0.75,O=C1CCCC1,0.25,0.07097,0.0,0.13855794338873295,0.03298522386194921,0.00456813009151857,0.010638297872340425,1.5943650773897426,1.911767452131246e-05,0.00138325287311025,-0.002209422473138168,0.0033491520287421113,0.00022254349999122715,0.0006191835896540808,0.0011738695290746367,0.0012763653481827147,0.00028854750945523337,0.0004711970429344872,-0.00016321096903827346,,,ether,ketone
42bc6294b7b342a3b4b3964d438bd342,298.15,101.3,2,C1COCCO1,0.25,O=C1CCCC1,0.75,0.04589,0.0,0.03935087208243715,0.03741809931579905,4.2760193922249864e-05,0.010638297872340425,1.5943650773897426,1.7895188041854237e-07,-0.0023611136802940214,0.0003018117725429836,-0.0010679864473610789,2.9963964760593792e-05,3.773761854852938e-05,9.000212622878536e-05,-0.0003329413499472197,-3.308354801579901e-05,-6.968716316666774e-05,0.00022293244909050628,,,ether,ketone
856f23045f4f4b07af6ecb97380c869f,298.15,101.3,2,C1COCCO1,0.5,O=C1CCCC1,0.5,0.07457000000000001,0.0,0.08657969553159717,0.030037224735561783,0.00014423278676166469,0.010638297872340425,1.5943650773897426,6.036157940709472e-07,-0.005031610342191703,-0.0013136337297132224,0.0004309796040012777,-0.00034752294807591477,-0.0002366757210762327,-0.0002855854398194612,0.00042111325311896554,0.00010709431763099743,-9.030261962769131e-05,-0.0004521714362621253,,,ether,ketone
e15b1e0e08494e2186d579e4f1c34fb4,298.15,101.0,2,C1CCOCC1,0.75,CCCC(C)=O,0.25,0.08245,0.0,0.1910687029451097,0.0398446270114873,0.011798022629477982,0.010638297872340425,1.5943650773897426,4.9374854066482994e-05,0.037924248723964285,0.0038580469077581564,0.011718532756260926,0.008460734026983146,0.001054072248223047,0.0007936873909648666,0.0025547965900089187,0.0011509093161169504,0.0014110656095871962,0.002479253419398557,,,ether,ketone
a9139ccef6ab4fba9e92cde7f3961d4a,298.15,101.0,2,C1CCOCC1,0.25,CCCC(C)=O,0.75,0.06014,0.0,0.17765450025699892,0.03918612172013694,0.013809657770652198,0.010638297872340425,1.5943650773897426,5.7793569189330726e-05,-0.07566965476075398,-0.007259142765353222,-0.0037247046901133004,0.001698130339966807,0.00018659670654344257,0.0007937587000752718,0.001124791394795398,0.0005292128853486168,0.0010546794952828048,0.001270886696664295,,,ether,ketone
ebb3e52f13034233b4b9f43a80b26ddb,298.15,101.0,2,C1CCOCC1,0.5,CCCC(C)=O,0.5,0.09128,0.0,0.20158951483463028,0.038421609379914616,0.012168189063051518,0.010638297872340425,1.5943650773897426,5.092400464976279e-05,-0.021120785916112265,-0.000949972384724794,0.0008535867735031366,0.003551779804942882,0.0006376420156325775,0.0005896138152594644,0.0007421136117915931,0.00014690511686932383,0.0006191676291146715,0.0011819020321108098,,,ether,ketone
ad196977cbd5496ebf70bca6a2cf7a33,298.15,101.3,2,C1COCCO1,0.75,O=C1CCCCC1,0.25,0.23662,0.0,0.2740004526884263,0.044584194074277286,0.0013972982431916788,0.010638297872340425,1.5943650773897426,5.847708468753364e-06,0.0026551509661516507,4.599130978840505e-05,-0.005434102921146204,-0.0024225780366051546,-0.0010414877064701437,-0.0002600040498020559,0.00031996637849774365,0.00013070079886008066,-0.00010512060409121303,-0.00025223104063704766,,,ether,ketone
