Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1,Environment 2
f4c8e2bf89ee42359a7d893a71860c17,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.14754361769544033,0.0,0.1719201285510697,0.030016814945040847,0.0005942142814946162,0.03333333333333333,0.392061173213643,0.000128858823087763,-0.49309637200059964,-0.05703493380379421,0.004611028059154408,-0.007662539154047567,-0.04890563662709241,-0.011084534019176416,-0.014399877530043655,-0.033285650636748605,-0.006057763224498247,-0.02242636234698276,0.01983748007549742,0.05052548919356139,ester,alcohol
6299627dbf614f87b5e6c08a35fced77,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.1290521345820288,0.0,0.140436643625583,0.03391043267370319,0.00012960704616276744,0.03333333333333333,0.392061173213643,2.8106041797595033e-05,-0.0852786346233632,-0.0314061631866746,-0.0017450320335015508,-0.007207959161280297,0.025508005852577845,-0.012353272213312089,-0.006539740481568364,-0.01152387994229446,0.005167308928200005,-0.005431012191233459,-0.010921494536744009,-0.01975243738146332,ester,alcohol
d3b9e184b5734c22b917c243533420e3,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.1532840380393452,0.0,0.170554478214477,0.03226443447070915,0.0002982681038428064,0.03333333333333333,0.392061173213643,6.468117314368342e-05,1.2895018376434784,-0.5880221513054734,0.004616119122552506,0.02368227921158165,0.058551557389729024,-0.0013693090586504146,-0.004000842464206009,-0.015411773843846083,0.014925402302230198,0.011135077866185348,-0.01977480307269221,-0.2958949823350179,ester,alcohol
0d43137e19fe4d629b4a99580b58e58b,298.15,100.0,2,COC=O,0.4946,CO,0.5054,-0.07981547524274646,0.0,-0.2241279604698802,0.0247731139857595,0.020826093392431695,0.03333333333333333,0.392061173213643,0.004516259483556187,,,-0.2608756698977767,-0.09878965116468884,0.27463429883398605,0.13366987155048246,-0.07517388658009228,-0.04399316985384262,-0.14398396664246652,-0.04009989461749288,0.513665437421243,0.6212660904633024,ester,alcohol
5bf74d7c4d374c42af5a72a080e351cd,298.15,100.0,2,COC=O,0.0833,CO,0.9167,-0.016017622078813076,0.0,-0.07736530221478498,0.03435652383744214,0.0037635378580655214,0.03333333333333333,0.392061173213643,0.0008161450744952475,,,-0.1853883465522078,0.00344752944261307,-0.2719127093854667,0.37989847710372815,0.052895477772935885,0.1727760728694836,-0.03317162814528705,-0.01235404914698829,0.04280094780243684,1.1340298797513286,ester,alcohol
b0d78020705b4b42a329b9f75c42b7ca,298.15,100.0,2,COC=O,0.7271,CO,0.2729,-0.0779704053850363,0.0,-0.2011699051870227,0.024496926460580867,0.01517811675145965,0.03333333333333333,0.392061173213643,0.0032914628984720418,,,-0.022453518526918192,0.06570989488120885,0.27640678623655146,0.35851616621147026,-1.328638443474263,0.3193422661250351,-0.017572205514896244,0.06538758176233835,-0.5082045226155212,0.7187496885106783,ester,alcohol
248f4303204744bba35f5325cf680ceb,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.3391505413382205,0.0,0.16310109023387415,0.042986598793845796,0.03099340923414163,0.03333333333333333,0.392061173213643,0.0067211010602832195,-3.0171657931510594,-0.79268473114826,0.5826390663332648,0.39050670195488935,0.9200828892374332,0.18540066050062168,-0.07959624736705166,-0.1241231205171165,-0.006999821233782775,-0.1564239807031058,-0.11187112242745709,-0.36806396023152516,ester,alcohol
f9589fe620514e9caabc2ca0174b20ed,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.3889953391056479,0.0,0.191789706786489,0.03441646686805558,0.038890061418399284,0.03333333333333333,0.392061173213643,0.008433536015965238,0.8474827998556179,4.5175094310772845,-0.2150280136637357,0.014310811929657313,-9.247743662854582,-1.425167100472164,-0.22502348577986894,1.6614234098450562,-1.742893412445821,0.20867159803867744,-0.5253247926151028,3.491920988899756,ester,alcohol
5fc422634cd34ed7b62a6a55fd08ab24,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.4223704434297204,0.0,0.21144697750487357,0.04085206830467094,0.04448870847775003,0.03333333333333333,0.392061173213643,0.009647635194357736,-3.602917029224871,11.968506314901845,-0.11067663369459486,0.011340000587200205,-15.539162572670746,-0.5605349530892215,-1.7793713594111047,-0.2818746817006497,-0.20258020934039456,-0.1292484511671806,-0.5183847354781366,2.0877624712481193,ester,alcohol
4b67b5b0f7ae450dabbeb794b3743567,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.3168067282716436,0.0,0.06828249021241362,0.042352371448547366,0.061764296902920804,0.03333333333333333,0.392061173213643,0.013393947024858995,2.859984095596534,10.75582095991839,-0.4681336074808786,-0.9825783190963566,-21.688926545541673,0.49385758348193504,0.08838639476053402,0.16759432507852565,-4.978625640958801,-0.258078174379823,0.03236409521993515,-0.2963944928611278,ester,alcohol
df98d0f37a1f4268b46040b4d8892204,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CC(C)O,0.5001,0.3721489531952287,0.0,0.1109557713720249,0.037942266583790726,0.06822187823092922,0.03333333333333333,0.392061173213643,0.014794311095254057,-12.796754025149982,8.925156862314434,-7.631287115600081,-0.15000936099339046,-18.04357138624807,0.2565309670985998,-0.19169657254248107,4.089028766920304,-0.4196212329008715,0.33810982018634184,-0.606797476787564,-0.09034024821960783,ester,alcohol
1786c7a811fb4e20a27ca9bee9ae7684,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2,CC(C)O,0.8,0.26624539407202263,0.0,0.15718881019618658,0.03874211896175309,0.011893338486667265,0.03333333333333333,0.392061173213643,0.002579139626401298,-10.081408768207785,4.531437056990507,-0.12662887746279697,0.012684827822812087,-14.639739097587166,-0.04221112236846235,-0.32814279342344543,0.7410674494942886,-0.04812179939939901,0.13672918758452535,-0.4922172694751119,0.0383378793815776,ester,alcohol
ba79de4bf49f4fe1ba2ea5257bc5035d,299.15,101.3,2,CC(C)(C)O,0.2618,COC=O,0.7382,0.8339999999999999,0.0,0.45078412027178993,0.027718952971147615,0.14685441047586584,0.03333333333333333,0.392061173213643,0.03184623306523269,-0.18395563353984132,-0.19424566713236868,0.6434578464371803,0.041537401023631106,1.6709291048622574,0.47343954069256294,1.171047447833264,1.3137043196504594,-0.012803949260939614,-0.7215837918458152,0.2572232753629848,0.7529254096581507,alcohol,ester
aea8651e173943c1960599fde88d813b,299.15,101.3,2,CC(C)(C)O,0.5024,COC=O,0.4976,1.0679999999999998,0.0,0.6112908756531503,0.033253251852889056,0.20858322426166606,0.03333333333333333,0.392061173213643,0.0452324853697626,-7.519365076098715,-1.2564894225184446,0.17865629831803806,0.1199979301514295,-32.26059135877035,0.027335342936327955,-4.105658267752395,0.38091074051395996,-4.600038212881134,1.32567267756895,0.8048119511925775,5.082647034453629,alcohol,ester
9f75ec23ab86466e9e704f1b14b98cc6,299.15,101.3,2,CC(C)(C)O,0.7581,COC=O,0.2419,0.8669999999999999,0.0,0.48337413174502364,0.04722990162655667,0.14716880679438438,0.03333333333333333,0.392061173213643,0.031914411735535796,-27.61366700943835,0.10192150310694689,0.09614912598978802,0.043370065791503966,-0.3516692205676334,0.34847929760422364,-1.5101081070097877,0.9125234076927933,-0.22123167544628144,0.38924836258422835,-1.5018268862190172,5.954992594707777,alcohol,ester
1fa76e84d8a6483d8991179a87acefe7,303.15,101.3,2,CC(C)(C)O,0.4973,CCCCOC(C)=O,0.5027,0.6639999999999999,0.0,0.6047827843272431,0.03571283491504788,0.003506678632033798,0.03333333333333333,0.392061173213643,0.0007604436573525471,-1.937986598250314,-0.5773668076371816,0.15441688117368976,0.02695267408122841,0.45991628130078854,-0.10481374181551775,0.06035399765148979,-0.040641796145601206,0.0666851009020777,0.012953717563191802,-0.053154888382163014,-0.12082561516166809,alcohol,ester
0f9ee64978b24b13b9ea3be59a8a976f,303.15,101.3,2,CC(C)(C)O,0.2394,CCCCOC(C)=O,0.7606,0.4619999999999999,0.0,0.481514510619729,0.04778622575364508,0.0003808161247275193,0.03333333333333333,0.392061173213643,8.2582191598967e-05,0.7942469908430966,-0.2047334637603999,0.6185113997848334,-0.009451386408382717,0.1844365600389009,0.1905410191939652,0.039196073951844525,0.05715457814055924,0.3236476619727045,-0.0006929793328402259,0.0114775343912716,-0.026818840383915146,alcohol,ester
ed280fd718274af7afcb57fa4bac5596,303.15,101.3,2,CC(C)(C)O,0.7538,CCCCOC(C)=O,0.2462,0.539,0.0,0.3477363422350866,0.04343513594836826,0.03658178678161393,0.03333333333333333,0.392061173213643,0.00793297323529402,-3.257848291974463,4.403490599215709,-1.933170630700635,-0.16330196340823722,0.10549937354826583,0.07790677390399876,0.09702752319818045,-0.07042691324811902,0.12377148941068628,0.07452607012141946,-0.4150572752522039,0.5026384574988201,alcohol,ester
aad9bc4911e94ac5a09149c6679e3ced,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2001,CCO,0.7999,-0.0036212708440857,0.0,-0.11489939811265519,0.029657020024946485,0.012382821608399949,0.03333333333333333,0.392061173213643,0.002685286888343822,-6.594340679444781,-0.11493589808153644,-0.03840934951421142,-0.07245558709066699,-10.774545957915684,0.056156634448839976,0.019157748341923953,0.09055946877960708,-0.7115883090732482,-0.03232390209780554,-0.7510902091159836,-0.11333729111934084,ester,alcohol
64d70fa7022d441da678fd90df8d1606,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CCO,0.5001,0.05737387812808593,0.0,-0.13454671340598462,0.03382177168445213,0.036833513454787546,0.03333333333333333,0.392061173213643,0.007987561628496825,-12.393478331863141,1.40193724180744,-0.37620114823966083,-0.6577852649295904,-8.209430426373808,-0.08925303346887259,-0.03873623448099143,2.7765474577973785,-2.772947341867902,0.12309017814878048,0.03110737926510129,1.9273094068649752,ester,alcohol
faa57ed4b9144f9986295f8d5279843c,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7497,CCO,0.2503,0.07288933102296014,0.0,-0.03656052410695235,0.04015666608691615,0.01197927078795883,0.03333333333333333,0.392061173213643,0.0025977745457468953,-1.4004899293159252,0.5568424403328947,-4.375264305881285,-0.029730265826453477,-1.9918039566177757,0.30052655314921584,-0.03508157315302874,2.4007059362632215,-2.2174427231828133,0.08490601290108249,0.10809728041604168,0.08189961923753931,ester,alcohol
c9bfc1d4c1ca48008e71f805627e73c0,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5,CCCCO,0.5,0.3974578198463092,0.0,0.14019116559693043,0.04300339803808239,0.0661861313886694,0.03333333333333333,0.392061173213643,0.01435284755193697,1.5350024277303103,-0.5238325534311388,-7.383211951253639,-0.7177918923176887,0.8600811614791489,0.3378701143389646,-2.0225782261069654,3.6027918124232756,-0.12926392522042185,0.509459216148133,0.4203863278040813,0.653715238145951,ester,alcohol
