Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml)
9915dec7b7ed4d7294acda2eaa5ba075,298.15,102.0,2,CO,0.2,CCCCO,0.8,0.8037700000000002,0.0,0.800697825603274,0.00025493701812479876
89071be993104296959f2189008712f5,298.15,102.0,2,CO,0.5,CCCCO,0.5,0.7992700000000001,0.0,0.7938566395485704,0.00029647220958369533
b2de2b0fb38b47c2bcf80f46cb8b231d,298.15,102.0,2,CO,0.75,CCCCO,0.25,0.7940600000000001,0.0,0.785219288142356,0.00033739938682228205
34e3f434a5b14e8e96a268fbe439722a,298.15,100.0,2,CCOC(=O)CCC(=O)OCC,0.7999,CC(C)CCO,0.2001,1.0011700000000001,0.0,1.0168815216239355,0.00025576601837823843
b167a014f515477882fbd56db166fb10,298.15,100.0,2,CCOC(=O)CCC(=O)OCC,0.5,CC(C)CCO,0.5,0.9416900000000002,0.0,0.9563751205016593,0.0002653738218695149
6b61269539a541ef8a5e5caf51f8b650,298.15,100.0,2,CCOC(=O)CCC(=O)OCC,0.2,CC(C)CCO,0.8,0.8668200000000003,0.0,0.8800073850928904,0.0002581160997015008
a5820d031263401cb3620dfec67b7664,298.15,101.0,2,COCCO,0.2405,CCCCCCO,0.7595,0.8373140000000001,0.0,0.8412460693801348,0.00026049934466485376
1814f4890abd4b4db4167cee53ead473,298.15,101.0,2,COCCO,0.5134,CCCCCCO,0.4866,0.8701000000000002,0.0,0.8788618596318817,0.0002500453922572515
4a27e6ae072d416eb6ff63582ab6064e,298.15,101.0,2,COCCO,0.805,CCCCCCO,0.195,0.9176990000000002,0.0,0.9330644409350928,0.0002105863155965781
a5e55e425655430f996fdd8177ae20ff,298.15,100.0,2,COC(C)=O,0.5065,CCCCC(=O)OC,0.4935,0.8996200000000002,0.0,0.9143371619715854,0.00024336774988265963
6d6106ba512640648d8c9af224288b38,298.15,100.0,2,COC(C)=O,0.2617,CCCCC(=O)OC,0.7383,0.8914700000000002,0.0,0.9042216098135045,0.00023319582477590665
9fd0fabac78d4555bd2933b8f076b5dd,298.15,100.0,2,COC(C)=O,0.7489,CCCCC(=O)OC,0.2511,0.9105300000000002,0.0,0.9273126592915112,0.00025675084436234565
544e086a5b324c4ca0335906bc97f2e4,298.15,101.0,2,OCCCCO,0.7337,OCCO,0.2663,1.0304000000000004,0.0,1.0359118328703951,0.00045350818110903194
d9c2e4a3f2b5457d9d5bc9b3de040b43,298.15,101.0,2,OCCCCO,0.2279,OCCO,0.7721,1.0782100000000003,0.0,1.0833846612850675,0.00029747656930610104
f67cbf1ea5f942d5bb8d6d3b44180252,298.15,101.0,2,OCCCCO,0.5081,OCCO,0.4919,1.0485600000000002,0.0,1.054464571931701,0.00033706683481762596
97979f8ec88847d2b6230abf032fbe90,298.15,101.0,2,CCCO,0.5053,CCCCCO,0.4947,0.8062000000000002,0.0,0.8037717298634078,0.0002129693329211306
322e753645e641d9ab6f516f5606bbb0,298.15,101.0,2,CCCO,0.2143,CCCCCO,0.7857,0.8091000000000003,0.0,0.807321205134675,0.0002594693836767219
a8e945532acd46aaa49e17fd2d23038d,298.15,101.0,2,CCCO,0.7892,CCCCCO,0.2108,0.8028000000000002,0.0,0.7997107216383267,0.00024371101484303338
fc8f952786094f6fa29e515a938b4fd7,298.15,101.0,2,OCCCCO,0.4578,OCCCO,0.5422,1.0317700000000003,0.0,1.03826848141539,0.0003029451765145401
3629de41d71a403fabb10f658deb1719,303.15,101.0,2,OCCCCO,0.7669,OCCCO,0.2331,1.01741,0.0,1.0227212043994458,0.00029883075724041846
c0f6c7dc08584b2a96d6333fcab2b528,298.15,101.0,2,OCCCCO,0.2657,OCCCO,0.7343,1.0392000000000003,0.0,1.0433886433716593,0.00034985644207827124
6fa59091625244ffb2d3d85f240ae78b,293.15,101.0,2,CCCCCCO,0.7138,CCCCC(=O)OC,0.2862,0.8385600000000002,0.0,0.8428661838879009,0.00024950593657888093
ce5ee0c4abc7442b95e6b12afe2583f5,293.15,101.0,2,CCCCCCO,0.4913,CCCCC(=O)OC,0.5087,0.8542200000000002,0.0,0.8601202071398393,0.00022549139602478046
f1ef672e682241f49bcd18822d02b712,293.15,101.0,2,CCCCCCO,0.2154,CCCCC(=O)OC,0.7846,0.8739600000000003,0.0,0.8820534996995699,0.00019134701597916458
1fb3d057d230463bada78bc500c6cc19,298.15,101.0,2,CCCC(=O)O,0.2928,CCCCC(=O)O,0.7072,0.9394000000000002,0.0,0.9709432714070028,0.00037703955381487446
14b1f8610ee148679e1327cdec32950e,298.15,101.0,2,CCCC(=O)O,0.4922,CCCCC(=O)O,0.5078,0.94281,0.0,0.9741156719204154,0.0002772985059413861
d4e037a45cbe43318a56645fad3cd893,298.15,101.0,2,CCCC(=O)O,0.7973,CCCCC(=O)O,0.2027,0.9486000000000002,0.0,0.9778949851781199,0.0003204131530270712
83412ef17ba747f7b593e38ed006f5af,298.15,101.0,2,CCCC(=O)O,0.2996,CCC(=O)O,0.7004,0.9758500000000002,0.0,1.004975055092623,0.00029176018912268736
4ab8989deb9f44d7bf1d9634cf09c3e1,298.15,101.0,2,CCCC(=O)O,0.7993,CCC(=O)O,0.2007,0.9586300000000002,0.0,0.9877377316189114,0.0002594868538800279
668afcfd8f464f0486c06cf1172ba000,298.15,101.0,2,CCCC(=O)O,0.4999,CCC(=O)O,0.5001,0.9684300000000002,0.0,0.9978810253871009,0.00027411697849773393
afb1b0ead8e349bfafbf418591ca686f,298.15,101.0,2,COC(C)=O,0.7489,OCCO,0.2511,0.9664900000000004,0.0,0.981361685900365,0.0002802263000914662
12a37d5411794fd6aea91431b86be4fe,298.15,101.0,2,COC(C)=O,0.4856,OCCO,0.5144,1.0118900000000002,0.0,1.0221225913594096,0.0002559828840716883
bc13837a13e14ecfaee1f2cec53d3825,298.15,101.0,2,COC(C)=O,0.2505,OCCO,0.7495,1.0569600000000003,0.0,1.063309652103643,0.00031383998760633276
e006d7057c7c48e88534aa968e8469f5,298.15,101.0,2,CCCO,0.8,OCCCO,0.2,0.8516810000000002,0.0,0.8516115660208999,0.0002503971671038452
520126dafd8b4c76b59d76be94e3119d,298.15,101.0,2,CCCO,0.5,OCCCO,0.5,0.9283180000000002,0.0,0.9317022329616994,0.00019983261944813492
98028f587f4a47068e8b289e3a73bfc5,298.15,101.0,2,CCCO,0.3,OCCCO,0.7,0.9779230000000002,0.0,0.9824949542312547,0.0004629466132216681
a60947feeea848bba7a8005a35479111,298.15,100.0,2,COC(C)=O,0.4544,CCCC(=O)OC,0.5456,0.9041900000000004,0.0,0.9193221032603363,0.00017222774950617097
42dc4ba53b014bac8df365e6aec73484,298.15,100.0,2,COC(C)=O,0.7464,CCCC(=O)OC,0.2536,0.9147400000000002,0.0,0.9318303157824186,0.0002721536179804298
40b682fffe344ac0ab04007bdd3dd639,298.15,100.0,2,COC(C)=O,0.3042,CCCC(=O)OC,0.6958,0.8997600000000002,0.0,0.9134458728939508,0.0002244009039860371
72529d9890754db3954ad2cd81e95b0a,298.15,101.0,2,CO,0.7182,CCO,0.2818,0.7859500000000003,0.0,0.776649761046591,0.0003904473784927135
57cd7c4150294cc2b9a0544b6d0e481e,298.15,101.0,2,CO,0.5592,CCO,0.4408,0.7857000000000003,0.0,0.7800590265431108,0.0003304291607870091
f3e6dcfb83454ab995431015a8934b96,298.15,101.0,2,CO,0.3251,CCO,0.6749,0.7854400000000002,0.0,0.7830728361024726,0.00031521085883429205
0773bce75fcc4db59c4c41148de91585,298.15,101.0,2,CCO,0.701,CCCCO,0.299,0.7933300000000002,0.0,0.793644908800135,0.00028026175992182606
58d6b246753e46d59a2b0704026483da,298.15,100.0,2,CCO,0.2008,CCCCO,0.7992,0.8030000000000002,0.0,0.8017253369840154,0.000256122801027367
ed8258ecc6734ae5a6b3f5f71502cecf,298.15,100.0,2,CCO,0.5002,CCCCO,0.4998,0.7977000000000002,0.0,0.7967801409053236,0.0002155406816315942
2ada610406694f48bf4e8058b70a08a4,298.15,101.0,2,OCC(O)CO,0.723,CCCO,0.277,1.1388000000000005,0.0,1.1388383836287994,0.0003263614592844767
e420e6e892c14a0cb04376d7a9c36f9f,298.15,101.0,2,OCC(O)CO,0.4946,CCCO,0.5054,1.0327000000000004,0.0,1.0326937385267796,0.00030126756429530496
00e514ae60394657bc81cdee67f41747,298.15,101.0,2,OCC(O)CO,0.2185,CCCO,0.7815,0.9035000000000002,0.0,0.9010856590636769,0.0003661977875610868
0676532ecaa34be690662444ebfcdad2,298.15,101.0,2,CC(C)O,0.7,CC(C)(C)O,0.3,0.7816500000000002,0.0,0.8029209100111453,0.000306022944616748
1a2bad8ebd5a4a29b64fb7632ab7e844,298.15,101.0,2,CC(C)O,0.2,CC(C)(C)O,0.8,0.7816750000000001,0.0,0.8083528316704596,0.00036584869445628143
