Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1
97fb93dfbce14167a7a19133588d6e43,298.15,101.325,1,CC(C)O,1.0,0.7809870000000001,0.0,0.784825217774533,0.0004042052831666451,1.4731915684739976e-05,0.08333333333333333,0.04821932532357388,0.0005280021847175982,-0.20786473591772142,0.20323866840480292,,,-0.4895369183587101,-0.05354087500897511,,,,,-0.026122801300490935,0.08487564097981001,alcohol
02d887c4ffb54e50b7fe7f982ab08eeb,298.15,101.325,1,CC(C)CO,1.0,0.7978300000000003,0.0,0.7942457269291429,0.00026045614967998434,1.2847013446473551e-05,0.08333333333333333,0.04821932532357388,0.00046044596724517043,0.36519736720006907,-0.17790878407150096,,,0.527413641482981,0.06828216952687169,,,,,0.011533734581120935,-0.0855676969161222,alcohol
c2a74deadf3d41069034352cb0f5003d,298.15,101.325,1,CCCCO,1.0,0.8058400000000002,0.0,0.7869507269864289,0.00029505906559098595,0.00035680463498123486,0.08333333333333333,0.04821932532357388,0.012788128225754394,2.740945199548174,-0.7742933319655373,,,2.6668742430096244,0.3527792687404819,,,,,0.10877884192309248,-0.3693241615243571,alcohol
ef3648732d6e43e4946ceea6e53c4bbe,298.15,101.325,1,CO,1.0,0.7865600000000001,0.0,0.7862542792563866,0.0004617575241849008,9.346517307563355e-08,0.08333333333333333,0.04821932532357388,3.3498573189678146e-06,,,,,0.027278416365336806,-0.0011728153614714827,,,,,0.008709680666058643,-0.010700167113847877,alcohol
b66593fd22c944d3906a3bfd77ae4298,298.15,101.325,1,CCO,1.0,0.7856450000000001,0.0,0.7807363999646585,0.0003997644872301885,2.409435430695614e-05,0.08333333333333333,0.04821932532357388,0.0008635585476918415,0.5702907421709376,-0.17051916530896297,,,0.6562097106626035,0.04790601076917916,,,,,0.06573754986315816,-0.1613037285597886,alcohol
005ce160a6ac41e58c3b3e6f967f0b42,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.7931085877235895,0.0006529206420611539,0.00016482933473629962,0.08333333333333333,0.04821932532357388,0.005907598896758863,-2.082387814687483,0.6963541541323902,,,-1.8859287429175933,-0.28800245467822916,,,,,-0.026641704642905224,0.3782368107630099,alcohol
