Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
1735edba12c64586acbcf14a2f3a1176,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.8081367208103158,0.0007816590721572403,0.0007765541287200829,0.03571428571428571,0.04821932532357388,0.01192810470497433,-1.936322736038297,0.5173106577198454,-1.6793208335084224,-0.06577454539188853,0.0083641613636985,0.3565176308698639,,,,,,
293d3dc64c474dcabe97a9530d664671,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.9025173299040853,0.0002679807793980215,6.589104477175408e-05,0.03571428571428571,0.04821932532357388,0.0010121062422951072,-0.3114158695439008,0.12939518470360015,-0.3920139832284728,0.02689533503973298,,,-0.1386533730876262,-0.004002554510704021,-0.04646082526892074,0.042260429995082456,-0.06334493819590112,0.0068686856610484966
6bce57dafd0a4f7db22c97be283f7072,298.15,101.325,1,CCCCCC,1.0,0.6549610000000001,0.0,0.6355251511422818,0.00023114639172452182,0.0003777522208200705,0.03571428571428571,0.04821932532357388,0.005802387593901483,2.654114139636619,-0.3273714745466564,1.459313551044057,0.1266352890513195,,,,,,,,
c9baf2c4d6454369a7a204c872e6f1b0,298.15,101.325,1,C1CCOCC1,1.0,0.8788100000000002,0.0,0.8886029492745533,0.00024134456865932237,9.590185549397005e-05,0.03571428571428571,0.04821932532357388,0.001473081310659972,-0.21162658037920676,0.12294407143938808,-0.615116404205151,-0.0010109562758946616,,,,,,,-0.0676702909966147,0.005039516672114416
7d238e2f6d6249d3ba20d952649e4c2e,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8873105102649816,0.00022665930267413138,2.7672968247976075e-05,0.03571428571428571,0.04821932532357388,0.00042506510563962457,-0.10373475460509568,0.07338142429053741,-0.2143334086521813,0.0072652496454027864,,,-0.05434342561953693,0.0013253794598921003,-0.01504044070022654,0.02445819041514631,-0.024253897586954985,0.006838782116660733
efcc795e1d64433d8e9a6c1c9c5a299f,298.15,101.325,1,CCCCOCCCC,1.0,0.7640700000000002,0.0,0.7681249498760889,0.0001839993584602182,1.6442618497591568e-05,0.03571428571428571,0.04821932532357388,0.00025256355971795593,-0.2877849726030236,0.05307583320436762,-0.25688799423838826,-0.019090559146682517,,,,,,,-0.013989358777770716,0.0005130919615851572
98dfde7944bf44bea8000f1e4d6ea8e4,298.15,101.325,1,CC(C)CC(C)(C)C,1.0,0.6877900000000001,0.0,0.7046699463250125,0.00023794788520433715,0.00028493258793529724,0.03571428571428571,0.04821932532357388,0.0043766501484620015,-1.5153082778766866,0.32312573018293156,-1.1444037297146368,-0.08508413363176297,,,,,,,,
6592c1fb6333488eb660fc3dafe00290,298.15,101.325,1,CC1CCCCC1,1.0,0.7667000000000003,0.0,0.7653386213584262,0.0002011746288972596,1.8533518057339793e-06,0.03571428571428571,0.04821932532357388,2.8468040509146323e-05,0.09424578459152007,-0.023857636036256975,0.09498632420160469,0.00998522674161897,,,,,,,,
5b239b41217b4d08847e93517e72377b,298.15,101.325,1,CCCO,1.0,0.7996200000000002,0.0,0.7880922211734562,0.00030315565996089116,0.00013288968467371588,0.03571428571428571,0.04821932532357388,0.0020412254785274336,0.6405503584489193,-0.1382393096697219,0.6296073281954303,0.012980950911127696,0.07817623241686361,-0.01711525655869958,,,,,,
87ff75ca440e4c8c8fe9335cb745f360,298.15,101.325,1,CCCCCCC,1.0,0.6796000000000002,0.0,0.6653773779822907,0.00022766030221829366,0.00020228297705863558,0.03571428571428571,0.04821932532357388,0.0031071272962854375,1.7366039666300386,-0.23762832111100557,1.0838588660586441,0.12711058254936616,,,,,,,,
