Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml)
fb5bc2412cb74a7bbdf65656731bee86,298.15,101.0,2,CCCCO,0.7447,CCOC(C)=O,0.2553,0.8276000000000002,0.0,0.8244010319733303,0.0002711935675406407
f9c24cd3e0224ebaaa6459a7f99ff86a,298.15,101.0,2,CCCCO,0.4963,CCOC(C)=O,0.5037,0.8494000000000002,0.0,0.8498001869573506,0.0002470341821557794
bb9301096e2b44a28c41cc5b6dd3b2c2,298.15,101.0,2,CCCCO,0.2525,CCOC(C)=O,0.7475,0.8715000000000002,0.0,0.8745077114246594,0.00026821216160855725
c4095dd1b04e482a8359dd8ec1dffecb,298.15,101.3,2,CCCCCO,0.7708,CCOCC,0.2292,0.7975000000000002,0.0,0.7893383937921788,0.0002340362479733353
3471375531c54791819369a3a9be6c28,298.15,101.3,2,CCCCCO,0.2648,CCOCC,0.7352,0.7479000000000001,0.0,0.7411718642488022,0.00029278714267938407
adb0e24fae38419cad868c5ec8045c82,298.15,101.3,2,CCCCCO,0.4567,CCOCC,0.5433,0.7704000000000002,0.0,0.7602618609147141,0.00033450833376258014
0095303573e44aaf8293b2797b3eba89,298.15,100.0,2,COC(C)=O,0.2606,CCCC(=O)OC,0.7394,0.8985700000000003,0.0,0.8980437636662851,0.00022138608218749217
5ca266df22b844f7a726c598d140d701,298.15,100.0,2,COC(C)=O,0.4544,CCCC(=O)OC,0.5456,0.9041900000000004,0.0,0.9032317762638917,0.0002267684098472488
befb5b61ceab4476a6c1062cc3eae8b1,298.15,100.0,2,COC(C)=O,0.7464,CCCC(=O)OC,0.2536,0.9147400000000002,0.0,0.9133497308843422,0.0002854931163095427
a64808b7fd284b5b9069a45371ba407c,298.15,101.0,2,C1CCCCC1,0.7608,CCCCCC,0.2392,0.7411800000000002,0.0,0.7221816595594025,0.00027924149183560214
8be3d465703a45be811e7f459f3979ae,298.15,101.0,2,C1CCCCC1,0.4793,CCCCCC,0.5207,0.7105500000000001,0.0,0.6855248548068823,0.00030569142434961206
613ff257756940dbbbcb154b3bc487c8,298.15,101.0,2,CCCCCC,0.2457,C1CCCCC1,0.7543,0.7392000000000002,0.0,0.7215111520423214,0.0003359307916226853
6c7a580c5f094fd1989770f2a90eee2b,298.0,101.3,2,CC(=O)OCCC(C)C,0.7499,C=CC(=O)OCC,0.2501,0.8765820000000002,0.0,0.886650612398337,0.00019013756494734186
ec42632dbcec40f28f46454083aa69ab,298.0,101.3,2,CC(=O)OCCC(C)C,0.2501,C=CC(=O)OCC,0.7499,0.9004420000000002,0.0,0.9040886977427637,0.00025158192774644446
da7c00e97a744b92b526b213ffc2c229,298.0,101.3,2,CC(=O)OCCC(C)C,0.501,C=CC(=O)OCC,0.499,0.8874060000000001,0.0,0.8946734567771141,0.0002771476609828705
96f07164279c4dc8ac459ccae22c5fd9,298.15,101.0,2,CCO,0.701,CCCO,0.299,0.7902100000000002,0.0,0.7831969657439095,0.00033444180706604083
f45d193b6be94ac19790084a2763f9b0,298.15,101.0,2,CCO,0.5,CCCO,0.5,0.7932200000000003,0.0,0.7860404609445721,0.00030944463459562336
a6802da0e1964af7b63e223192a917ce,298.15,101.0,2,CCO,0.2,CCCO,0.8,0.7968200000000002,0.0,0.7889599739430583,0.0003577376859733116
787352ae213a40678475f6d9f49dbd66,293.15,101.0,2,CCCCCCO,0.7138,CCCCC(=O)OC,0.2862,0.8385600000000002,0.0,0.8394364710991401,0.00019296699574786915
138afd775caf4eb390fea907d6c864dd,293.15,101.0,2,CCCCCCO,0.2154,CCCCC(=O)OC,0.7846,0.8739600000000003,0.0,0.8748589011440281,0.00020077781346666923
a64e4810b63746b4a06c3e7069f48bca,293.15,101.0,2,CCCCCCO,0.4913,CCCCC(=O)OC,0.5087,0.8542200000000002,0.0,0.8549403116715673,0.0001911519018529999
8913aba7350c4ab5b4a560258c08f011,291.15,101.0,2,CCCOC(C)=O,0.7697,CCCCC,0.2303,0.8292000000000003,0.0,0.8287066735577759,0.00024328646151478331
a06e195b977a4bfabcc321cca174aea2,291.15,101.0,2,CCCOC(C)=O,0.2734,CCCCC,0.7266,0.6982000000000003,0.0,0.6794713246352919,0.00027160078617934487
8cae58c2745d41dea19dd3f57c174ccc,298.15,101.0,2,CCCOC(C)=O,0.4881,CCCCC,0.5119,0.7477000000000003,0.0,0.7367503069885349,0.000310104616917363
945ccaf14fc747d3b1a2d01d5ca41795,298.15,101.0,2,CCOC(C)=O,0.251,CCCCCO,0.7490000000000001,0.8283000000000001,0.0,0.8270661421400372,0.0002535737796800024
74d4007038204c48a14b982ce4e3a506,298.15,101.0,2,CCOC(C)=O,0.7490000000000001,CCCCCO,0.251,0.8694000000000002,0.0,0.8735016935513868,0.0002757381188715191
77185d8bdc8f4e9980c3bbefd8be0d15,298.15,101.0,2,CCOC(C)=O,0.5,CCCCCO,0.5,0.8478100000000002,0.0,0.8490365137066086,0.00026824124934432525
4d680d1176ce45b988df26736c6d8042,318.15,101.0,2,CCCCOC=O,0.752,CCCCCCC,0.248,0.8026400000000001,0.0,0.8097911461358958,0.00024491326652200545
a40334e8d4db4f5792517854bd911400,308.15,101.0,2,CCCCOC=O,0.2514,CCCCCCC,0.7486,0.7106500000000001,0.0,0.7005289058462426,0.0002293438460881061
df5b42fe96a14bc88ea9bf23d7e54fb1,298.15,101.0,2,CCCCOC=O,0.5012,CCCCCCC,0.4988,0.7672300000000002,0.0,0.7662743024887785,0.0002313739085274452
988a51cf9482498d8b67ac858712ae1d,293.15,101.0,2,CCO,0.7946,CCCCOC(C)=O,0.2054,0.8056300000000002,0.0,0.8207170810421575,0.0003365165190278171
1efe120504c44cf1ae6181a8b4f510bd,313.15,101.0,2,CCO,0.2947,CCCCOC(C)=O,0.7053,0.8353600000000002,0.0,0.8475545137038744,0.00026452790755684426
869c12a28ee84bde8c394ddfade55cfb,313.15,101.0,2,CCO,0.4912,CCCCOC(C)=O,0.5088,0.8177000000000002,0.0,0.8319974187472744,0.000283823539789676
25a77d4360b649cabf445d6bfef346db,303.15,101.0,2,CCCCO,0.7257,CCC(C)=O,0.2743,0.7999000000000002,0.0,0.7831166507304375,0.00024557503576695314
759201150d4d464a9d36dc5063a1c95b,298.15,101.0,2,CCC(C)=O,0.5002,CCCCO,0.4998,0.8027400000000002,0.0,0.7798955257451414,0.00027037070290788796
7d431c69b0654c79833cf85c1f4a0d2d,303.15,101.0,2,CCCCO,0.2775,CCC(C)=O,0.7225,0.7964000000000002,0.0,0.7664123925206741,0.000247632854380224
6127f47373fb42b7a7b9a08f58cec09e,298.15,101.3,2,CC(=O)O,0.4937,COC(C)=O,0.5063,0.9784000000000002,0.0,0.9904258632244611,0.00029060167068312273
1876a726a75b4a3389051930211a67a2,298.15,101.3,2,CC(=O)O,0.7943,COC(C)=O,0.2057,1.0150500000000002,0.0,1.0384096211460114,0.0003333543557555959
3b622f4f2df74685951a213ecac92c1e,298.15,101.3,2,CC(=O)O,0.3007,COC(C)=O,0.6993,0.9575800000000004,0.0,0.9631137907453797,0.00030622141190536937
e308b07bb5564c7d8f0ff026d8376f68,298.15,101.0,2,C1CCCCC1,0.2003,CCCCO,0.7997,0.7967200000000002,0.0,0.7876285822893436,0.000285477578990948
722c6645b0c64a308873adebf354e289,298.15,101.0,2,C1CCCCC1,0.7086,CCCCO,0.2914,0.7791900000000003,0.0,0.7649943932589315,0.000366657845389746
a4a629a73021422ba64a9dfaeb1708e3,293.15,100.0,2,CCCCO,0.4997,C1CCCCC1,0.5003,0.7897000000000002,0.0,0.7784099654930301,0.00028758389021055284
4735842c86c44063870b68eea969ae94,318.15,101.0,2,CCCOC(C)=O,0.2642,CCCCCC,0.7358,0.6866000000000002,0.0,0.6691243610708595,0.00024536352790022306
82683cf00a884cdaa5c42f2967a9c895,318.15,101.0,2,CCCOC(C)=O,0.7426,CCCCCC,0.2574,0.7937000000000002,0.0,0.7935870119697773,0.00026741264917916834
5cae2720cf28477499c29fbd1a176615,291.15,101.0,2,CCCOC(C)=O,0.5117,CCCCCC,0.4883,0.7672000000000002,0.0,0.7618764275785491,0.00025741672504052995
00c847aabdaa49f39e19fb2b82e25f5d,293.15,100.0,2,CCCCCC(C)C,0.4997,CCCCO,0.5003,0.7335792999344483,0.0,0.733743230848245,0.0002324097213735915
afc131bd3f8e4a6680c1ebe9acbb1591,293.15,100.0,2,CCCCCC(C)C,0.3,CCCCO,0.7,0.7584114729135699,0.0,0.7566435037284593,0.0002525834265528039
5470d8c2bac848709e7abdf4bc2cea85,293.15,100.0,2,CCCCCC(C)C,0.7996,CCCCO,0.2004,0.7057028649228951,0.0,0.7076417343009413,0.00023261140252087115
229d751e3be94137b375d7e77af0768c,313.15,101.0,2,C1COCCO1,0.2962,C1CCCC1,0.7038,0.7981300000000002,0.0,0.7937714141333031,0.0003139905568379419
12b408966b074958ae7fc1effc4ebb60,313.15,101.0,2,C1COCCO1,0.4983,C1CCCC1,0.5017,0.8541200000000002,0.0,0.8632368363221913,0.0002402909812965874
dbc1dd8d32e14336b43b5461e11d6e51,298.15,101.0,2,C1COCCO1,0.7034,C1CCCC1,0.2966,0.9314500000000002,0.0,0.9500912240934256,0.00022313706248832402
45a886f67b364181a86f05fd305849f7,298.15,101.0,2,CCCOC(C)=O,0.7446,CCCCCCC,0.2554,0.8169000000000002,0.0,0.8176442857902274,0.00015361680640957792
cd67b458f2a94ad9b75d4b037d509864,318.15,101.3,2,CCCOC(C)=O,0.2463,CCCCCCC,0.7537,0.6986336093854499,0.0,0.685226865428373,0.0002788005582499629
c56b49447c1d4f97822d67e0bab99b47,298.15,101.0,2,CCCOC(C)=O,0.5062,CCCCCCC,0.4938,0.7653000000000001,0.0,0.7604474060304254,0.00023313156025990642
e5bc6c3622384d2792e889c5883afad2,298.15,101.0,2,COCCO,0.4955,C1CCCCC1,0.5045,0.8436100000000002,0.0,0.8377352549567836,0.00025156750516950064
f9182a4a25b34594acf19a4a068b59b3,298.15,101.0,2,COCCO,0.4955,C1CCCCC1,0.5045,0.8436100000000002,0.0,0.8377352549567836,0.00025156750516950064
f0f5a9f860054598b153ca91ab5b370e,298.15,101.0,2,COCCO,0.2513,C1CCCCC1,0.7487,0.8049800000000003,0.0,0.7933450449817598,0.0002421167483416728
7ae0efcee2d240c6bf9d65e75d430e92,298.15,101.0,2,COCCO,0.2513,C1CCCCC1,0.7487,0.8049800000000003,0.0,0.7933450449817598,0.0002421167483416728
981c70f7951c46e2aa7ef0a2c1eabe58,298.15,101.0,2,COCCO,0.7493,C1CCCCC1,0.2507,0.8927200000000003,0.0,0.8943602039979823,0.0002463182217600513
12386196686c44058edaa839d630b688,298.15,101.0,2,COCCO,0.7493,C1CCCCC1,0.2507,0.8927200000000003,0.0,0.8943602039979823,0.0002463182217600513
62e8b4deba49463aaa07dc64a02d6848,298.2,101.0,2,CCCCO,0.2042,CCCCCCO,0.7958,0.8144200000000001,0.0,0.8135453483098695,0.0002226681553643723
4e4c531bafcc4be58822eeb964ce9d08,298.2,101.0,2,CCCCO,0.4994,CCCCCCO,0.5006,0.8118000000000002,0.0,0.8090509164488449,0.0002765360231267476
ba4ad37fcb174c23b30c69a8a686fdeb,298.2,101.0,2,CCCCO,0.7005,CCCCCCO,0.2995,0.8097200000000002,0.0,0.8052012692709954,0.00023512186917979883
5edac9b6f487406ebaad2afd15ac3b80,318.15,101.0,2,CCCOC=O,0.5019,CCCCCCC,0.4981,0.7412500000000002,0.0,0.7381294236317101,0.0002731820956746614
743fa0ddad7f4b55ba1f5c4266166269,298.15,101.0,2,CCCOC=O,0.7497,CCCCCCC,0.2503,0.8209900000000002,0.0,0.8264511077026432,0.00020347187168074317
55cc8997f6604537907be3b7552f1c23,298.15,101.0,2,CCCOC=O,0.2535,CCCCCCC,0.7465,0.7158400000000003,0.0,0.706532022875662,0.0002167800904343417
5fa189777f9e4cb3ab9f392074104136,298.2,101.0,2,CCCCOC(C)=O,0.5001,CC(C)CCO,0.4999,0.8444600000000002,0.0,0.8492009148568617,0.0002861192210297245
4aae295dff874bf9a861b099d0663954,298.2,101.0,2,CCCCOC(C)=O,0.7,CC(C)CCO,0.3,0.8575600000000001,0.0,0.8622221931129725,0.00023613174482192781
f7ac8b95b68b45fcba97ede2a77b14be,298.2,101.0,2,CCCCOC(C)=O,0.2999,CC(C)CCO,0.7001,0.8306800000000002,0.0,0.835344685624601,0.00022593310893838836
911352d5dab64576b7a6da51aa69d76d,298.15,100.8,2,CCO,0.25,CCC(C)=O,0.75,0.7974000000000002,0.0,0.7638856666739803,0.0002915522465599539
b753d6cbf8fc4b088f29360facff51df,298.15,100.8,2,CCO,0.75,CCC(C)=O,0.25,0.7909000000000002,0.0,0.7723419473361082,0.00032766793776078614
5789a9197ed7473eb37814ca09efb2c8,298.15,100.8,2,CCO,0.5,CCC(C)=O,0.5,0.7946000000000002,0.0,0.7673798085003581,0.0002905025933616351
