Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
3350449791eb4b16b424dde4335d5359,298.15,101.0,2,CCOC(C)(C)C,0.2509,CCCCCCC,0.7491,0.1879,0.0,0.44692133149723645,0.05193168745833804,ether,alkane
2f9e31269f7b4aa490d2c856696a60a0,298.15,101.0,2,CCOC(C)(C)C,0.5014,CCCCCCC,0.4986,0.2751,0.0,0.54675853258194,0.04835949828050789,ether,alkane
9560a10355f24167847f5e54c3a80098,298.15,101.0,2,CCOC(C)(C)C,0.7512,CCCCCCC,0.2488,0.2095,0.0,0.31952200443443246,0.04112397311500329,ether,alkane
cc6602e6224a4c509ef92e0342720fb6,298.15,101.0,2,C1CCCCC1,0.7486,CCOC(C)(C)C,0.2514,0.217,0.0,0.2756015807976837,0.036099145237830546,alkane,ether
7c88992fde88430e98b150585cf40096,298.15,101.0,2,C1CCCCC1,0.2493,CCOC(C)(C)C,0.7507,0.2691,0.0,0.19211309665175946,0.045799528594182216,alkane,ether
12219206d2ce4c3dac012d3cf4079153,298.15,101.0,2,C1CCCCC1,0.4988,CCOC(C)(C)C,0.5012,0.3185,0.0,0.3479117345341649,0.042088619886654126,alkane,ether
e2f4e39b4bd9427a936dfeb1a21041ca,298.15,101.325,2,C1CCOC1,0.25,CCCCCC,0.75,0.57375,0.0,0.9696457932121945,0.04624364787105443,ether,alkane
ad9f13240c534068b141386309b92198,298.15,101.325,2,C1CCOC1,0.75,CCCCCC,0.25,0.58102,0.0,1.069910694836409,0.03876460427216687,ether,alkane
4b2c28ae1b974e9c9e7fa5f640b28126,298.15,101.325,2,C1CCOC1,0.5005,CCCCCC,0.4995,0.7507199999999999,0.0,1.2946324705648635,0.03740261843482581,ether,alkane
27a8499310ed48a2a50cf5186adb4cb2,298.15,101.0,2,CCCCCC,0.5003,COC(C)(C)C,0.4997,0.3741,0.0,0.6560246642450522,0.04377112740173081,alkane,ether
8172d17d271d4a08b9372c876d63c576,298.15,101.0,2,CCCCCC,0.25,COC(C)(C)C,0.75,0.28085,0.0,0.47651979577754133,0.04410950344064711,alkane,ether
d6ad69adf16345dcbf7bbcd4ea07cb9a,298.15,101.0,2,CCCCCC,0.7509,COC(C)(C)C,0.2491,0.27546,0.0,0.5152065645018524,0.04393986452628866,alkane,ether
a68e3453646b428a8950109b47ec9013,298.15,101.3,2,CCCC(C)C,0.4826,COC(C)(C)C,0.5174,0.30321,0.0,0.6331677238549744,0.04204576236621244,alkane,ether
5df3f99990ce4d19b3e48d1aaeed6e91,298.15,101.3,2,CCCC(C)C,0.2372,COC(C)(C)C,0.7628,0.22667,0.0,0.502958823973799,0.04390694812555942,alkane,ether
b42adde37fb24479af17488a2cdc0a03,298.15,101.3,2,CCCC(C)C,0.7367,COC(C)(C)C,0.2633,0.21886,0.0,0.4460477390842357,0.040603406463794726,alkane,ether
