Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference EnthalpyOfVaporization Value (kJ / mol),Reference EnthalpyOfVaporization Uncertainty (kJ / mol),Estimated EnthalpyOfVaporization Value (kJ / mol),Estimated EnthalpyOfVaporization Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,Environment 1
230170447d0d46ddad4442a098022ce3,298.15,101.325,1,CC(=O)O,1.0,51.6,0.0,66.03163895581231,0.14560040813153435,208.27220295091945,0.03571428571428571,25.6831695776047,0.011276544570438987,-0.5187906811481434,0.014002182636908816,-0.1433972409778876,-0.013503122726274174,-0.12451010597159978,-0.005810338605381657,-0.03968702713425608,0.03530934554012891,-0.03885402308604565,0.043743766471543856,,,ester
2f9a38bbc9fc456ca87cc730f7c4e16c,298.15,101.325,1,CCOC(C)=O,1.0,35.62,0.0,42.392285624312116,0.24180661566801084,45.86385257726458,0.03571428571428571,25.6831695776047,0.0024832203742591857,-0.46786293185658046,0.012594933359891973,-0.06097353575199275,-0.00785191774051871,-0.18139689611478363,-0.02346113086075517,-0.027084126729864343,-0.004923322147677939,,,-0.03040899038453801,-0.007029950130037338,ester
94cd235148f048cca7ba1c7405b753e7,298.15,101.325,1,CCCOC(C)=O,1.0,39.83,0.0,46.183159014321134,0.2888124537010089,40.36262946124991,0.03571428571428571,25.6831695776047,0.002185365995322753,-0.5845710699031528,0.008271897217833302,-0.05507759172537407,-0.00719641105871831,-0.1954964905161839,-0.02462505414091552,-0.02132818982354364,0.0015865900740823246,,,-0.02480623059859445,-0.0037938503356251168,ester
afe950e41cb14224a1caf561d6d11c24,313.15,101.325,1,CCCCOC(C)=O,1.0,42.96,0.0,50.18039388752814,0.3074362557901157,52.13408789105372,0.03571428571428571,25.6831695776047,0.0028227116120781185,-0.7376959191626222,0.017263442142664415,-0.061349527006911486,-0.007051064949903186,-0.2727646976202794,-0.038603965945049445,-0.023282746026160137,0.0027436812636596093,,,-0.028695878026128607,-0.0053161501045011755,ester
e05f04fc2fa847ceaaef6c50875aa85d,293.25,101.325,1,COC=O,1.0,28.7187400224,0.0,37.84859289366849,0.11627391242504527,83.35421345100949,0.03571428571428571,25.6831695776047,0.004513072266949123,,,-0.0853879631335621,-0.0011079193239545819,-0.08475499066445771,-0.00588432689198037,-0.040235945027312425,-0.0023923467185250785,,,-0.04710964108698256,-0.006873404684831414,ester
04f57481b00c4d7a84a422abc396e53c,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,61.7,0.0,77.38332029544264,0.2296990290251745,245.96653548944306,0.03571428571428571,25.6831695776047,0.013317440162366722,-1.3836282174725514,0.04198633208841679,-0.2803391516189738,-0.0459797281452771,-0.6473083276462016,-0.0717872274814381,-0.09937202421166348,0.028460468390416754,,,-0.13284703615944968,-0.037573778126140635,ester
