Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
d3f4632f13024f369f5a3659bf4bf209,298.15,101.0,2,CCOC(C)=O,0.5001,CCO,0.4999,0.8520400000000001,0.0,0.8475766658688916,0.00034822041808793775,1.992135156591855e-05,0.023809523809523808,0.04821932532357388,0.0002039986298053537,0.03095155792827342,-0.04950567799724896,0.03009695419719085,0.0008693188025037358,0.13001925136800754,0.002388994940330347,0.011179108568949402,-0.006376452748032954,0.011862498868803124,-0.0025593656265258434,0.0016524841041312987,-0.02038451837233992
c411fef1a75a461da323ed6d85732898,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.8736408055880294,0.0002867694280326653,2.3709054221568322e-05,0.023809523809523808,0.04821932532357388,0.0002427854635854756,0.04454320470332212,-0.0503831079215388,0.04096794457135909,-0.00027150780288500554,0.13039890142764224,0.003999159664906294,0.01120037240788509,-0.01741648306789819,0.019826956456015326,-0.0007347901625459549,0.003639560946746448,-0.0035387232011189038
2d405379dd184c1482d2f2886a9442c0,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8224603802541552,0.00033401245710698775,2.3132442099621436e-05,0.023809523809523808,0.04821932532357388,0.0002368808399751197,0.12562972009473558,-0.04379259180748768,0.020380099196467917,0.00027860938741765983,0.15923787361341712,0.012922494782293275,0.0075541917113098045,-0.003525818957159853,0.008672996232150036,-0.0015498813573388865,0.01468791591213782,-0.013200625272256314
37d4555b84be409b90fe461483c80afc,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.9123169645728387,0.000396677205472232,0.00027912266523808036,0.023809523809523808,0.04821932532357388,0.002858271993633247,,,-0.14129962657125603,0.035038905040532836,-0.3072037821785661,0.026156052932409128,-0.05778289086853159,0.06669651225197155,-0.08763852926435034,0.007231584852393745,-0.05126106117037676,0.06684183695024465
cf6aeb50271b4d5b8eaed85e02347194,298.15,100.0,2,COC=O,0.0833,CO,0.9167,0.8088000000000002,0.0,0.8183707175117197,0.0004406753607537521,9.159863368913548e-05,0.023809523809523808,0.04821932532357388,0.0009379883539927156,,,-0.02080458714507614,0.0008274013888448674,-0.22665978724877725,0.013672692271639647,-0.007729492900365634,0.004916575135565015,-0.012361783978809826,-0.0031193740965150766,-0.02689027965696778,0.1483136507582021
5f66e57aaecc4cb6b949d4f6b1063214,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9500866936690421,0.000291049751592862,0.0003235211491439451,0.023809523809523808,0.04821932532357388,0.003312921360783946,,,-0.24060380805592133,0.04943925191451753,-0.3779158177987061,-0.007681642907736636,-0.15547442889360635,0.009459320355261803,-0.13146785894212237,0.026339135984680268,-0.01598772935025942,0.06974528484953096
7c03380049384f30a298945bb04129ab,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,0.9924640342269511,0.00025707635293326244,6.436195333623035e-06,0.023809523809523808,0.04821932532357388,6.590792923231919e-05,-0.02626882741490815,-0.028834005883911887,0.023164040510667054,0.001243887497851029,0.0706938691929494,0.002646876954758053,0.008333950104333986,-0.006955922208013467,0.009652774157268285,-0.0012548264489375318,5.848506873822884e-05,-0.004057846589228558
4ebb87dcc7fb4f1d917d610ec750534f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.8971327301997568,0.00025361239487700583,2.6026394483772e-06,0.023809523809523808,0.04821932532357388,2.665154919782822e-05,0.04296537818384514,-0.017141262106174223,0.008306187406618147,0.0006679539478571244,0.05895969530380601,0.006284904637510008,0.002200151741398609,-0.0031010628205574617,0.004161618716926489,0.00028593596760034194,0.004143433531839365,-0.00031373569958843925
eb5d4aebf7284884a4cecd15514d03d5,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9496257262925026,0.00024395330268337894,2.220915723258484e-06,0.023809523809523808,0.04821932532357388,2.2742621802478427e-05,0.002362892889576155,-0.01653495884519899,0.009839569713071997,9.462078602888975e-05,0.044872465156802606,0.002901974808434792,0.002216776240510634,-0.0057818769357421505,0.006280230407545117,0.0017523199929770832,0.0016951271793919447,-0.0013431928519247152
98d2cc7c7cb140ce8b4c508da55b85c9,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,0.99815679262507,0.0002777092612915269,1.5881226278286338e-06,0.023809523809523808,0.04821932532357388,1.6262693771951456e-05,0.006717003716904045,-0.013186686541689457,0.011160932805179935,0.00026798226492429924,0.035498159303650696,0.0008482983961763487,0.0031947141605469364,-0.00509939684092879,0.005661919213075157,8.497927298774966e-05,0.00031028128727418613,-0.002187361251166402
