Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
ff32f758b8c54a36ba12a585ae000671,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8697854886143758,0.00021824449924858267,0.00015041823952810916,0.023809523809523808,0.04821932532357388,0.001540312897944327,0.25483311461408376,-0.14168023476765473,0.10024043802076432,0.008351603549239252,0.3584744728143644,0.021229302698896134,0.036000646837082935,-0.019890943514326454,0.05343015197800746,-0.0006362945023657553,,
7f68812082a3470ba6f8cea85b9ec704,298.15,101.325,1,CC(=O)O,1.0,1.0439000000000005,0.0,1.079696302904333,0.0003043025678660052,0.0012813753016187193,0.023809523809523808,0.04821932532357388,0.01312153971740761,0.45871167251423767,0.40799982050599554,-0.4577666421324123,0.037865394966723434,-0.4286526434826414,0.05354946548522746,-0.15572959990196864,0.2147980731881449,,,-0.11954417390221087,0.2435671621498268
bcef1f7763bb4d31b4c5b59b99888804,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.7961213106960471,0.00037361593266027864,0.00025126405078261245,0.023809523809523808,0.04821932532357388,0.0025729942021949516,-0.7729204977802961,0.177748043286392,,,-0.5334141598449783,-0.06961111124613549,,,,,-0.0017333561652546712,0.08678743706888362
9313df3b886044a498d495a45485984d,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,1.0496030000000005,0.0,1.0439834782235127,0.0002523121708969312,3.1579024996420986e-05,0.023809523809523808,0.04821932532357388,0.00032337554048692175,-0.005628894996119735,-0.05207963042408403,0.05716329995181331,0.005772284754308646,0.12770328649385038,0.002946020026250255,0.018891833410979407,-0.017667024684751082,0.029005800501613953,-0.0017489302367839714,,
d609b0fe6fc0446f94ccf80e28204e0c,298.15,101.325,1,COC=O,1.0,0.9668300000000004,0.0,0.9981569345577107,0.0003450802059725561,0.0009813768287830636,0.023809523809523808,0.04821932532357388,0.010049495273050124,,,-0.38673737122783886,0.08608604982005863,-0.504841626329844,-0.02027489886866627,-0.26023971071972546,0.030619645239590376,-0.23454347083471253,0.10536903956056295,,
6bcbbec6772046c89caec8c2cabdc203,298.15,101.325,1,CCCCO,1.0,0.8058400000000002,0.0,0.7874321182032965,0.00025197751174973386,0.0003388501122414161,0.023809523809523808,0.04821932532357388,0.003469893012926803,0.6871189723325288,-0.16073244312385063,,,0.6001974079443282,0.06694549019453969,,,,,0.03636226831364054,-0.0428018349876324
518d22a78f3549cc8f3b7fdd7da01b59,298.15,101.325,1,CC(C)O,1.0,0.7809870000000001,0.0,0.7862768694404165,0.0003725304084785947,2.7982718696651614e-05,0.023809523809523808,0.04821932532357388,0.0002865486437231285,-0.16431645510078727,0.07224180374649322,,,-0.19796499431011638,-0.01837562556372981,,,,,-0.0055469481079122645,0.034795284827170085
ca3e98a10b0d485eb2676417c01c1807,298.15,101.325,1,CC(C)CO,1.0,0.7978300000000003,0.0,0.7949690359998489,0.0003161588432718407,8.185115010161985e-06,0.023809523809523808,0.04821932532357388,8.381721698686804e-05,0.10508941297826957,-0.03136215929158981,,,0.10701893214320725,0.013317743728926957,,,,,-0.002903739724732718,-0.024786506466520045
598c36b6394142a8a1749f4d0b4b6a1d,298.15,101.325,1,CO,1.0,0.7865600000000001,0.0,0.7916457676875739,0.0005642395801864655,2.5865032971969136e-05,0.023809523809523808,0.04821932532357388,0.00026486311778056856,,,,,-0.1255751663988451,0.005863092773861281,,,,,-0.03824171556508209,0.0419592961078912
1dcfe42a5aff48e2a8244188e5da071d,298.15,101.325,1,CCCCOC(C)=O,1.0,0.8763500000000002,0.0,0.8603550746474613,0.00019018442068270548,0.000255837637033291,0.023809523809523808,0.04821932532357388,0.00261982864138186,0.4916257821703021,-0.1687741634936851,0.11269074466445572,0.010706398941054594,0.4846340091471703,0.03864856540926571,0.03794656479341882,-0.029640636910599188,0.05525888704993156,-0.0014329309759107485,,
bd9fc99565464138a3baab3be67b291f,298.15,101.325,1,CCO,1.0,0.7856450000000001,0.0,0.7830113947606281,0.0003294466336262851,6.935876556847971e-06,0.023809523809523808,0.04821932532357388,7.102476503234286e-05,0.10025761239074878,-0.01948314305178863,,,0.09056434058494954,0.007287487088094895,,,,,0.00486220691232031,-0.02314512324698294
94b08446226d4ab58d2358867d930dba,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.8883600809075106,0.0002509561880508417,3.6480622643820105e-05,0.023809523809523808,0.04821932532357388,0.0003735688820690877,0.14586229484623495,-0.06280831638045359,0.06655242898846496,0.007365696411555104,0.1663348812289252,0.005303673360679084,0.01708938688935684,-0.02471227222230833,0.034915436579404005,0.0024671793379953187,,
