Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,Environment 1,Environment 2
7e6cb51c834448c8887a05bbfc2b649b,303.15,101.3,2,CC(C)(C)O,0.4973,CCCCOC(C)=O,0.5027,0.8266077003431636,0.0,0.8413510492376095,0.00025810378878393165,0.00021736633662336065,0.007874015748031496,0.04821932532357388,0.0007361160823048131,-0.14703759063213057,0.057364819207865285,-0.1610157097711375,-0.004297653721599604,-0.0011510769575025755,0.013660934209411522,-0.00865666746215072,2.6052246293183792e-05,-0.01918880866869631,-0.0016815381871592983,-0.0034625228003304417,0.00964673774957439,alcohol,ester
4b9e480efdd949168af7266ef60f9164,303.15,101.3,2,CC(C)(C)O,0.7538,CCCCOC(C)=O,0.2462,0.8010966665339349,0.0,0.8237499852793059,0.0003051897229795662,0.0005131728501793781,0.007874015748031496,0.04821932532357388,0.0017378716221076562,-0.21473975552799618,0.09655886649125077,-0.25544263519846766,-0.00957923307841989,-0.006202416910841655,0.021937230993201398,-0.006433287229863572,0.001129834094303448,-0.014910421507591051,-0.0012993323833571991,-0.002352178479932747,0.0073042439979112165,alcohol,ester
4dbbfbd69ae648b48f7d958f037fab2f,303.15,101.3,2,CC(C)(C)O,0.2394,CCCCOC(C)=O,0.7606,0.8504597383810222,0.0,0.8568538545443457,0.00021254605378870811,4.088472151007517e-05,0.007874015748031496,0.04821932532357388,0.00013845704671495765,-0.03070844857854206,0.027964622973314843,-0.06943031324062182,-0.0001480600249155412,-0.0001870416492754547,0.002372764026830353,-0.006239845309887264,-0.0002375402439839993,-0.011243866301909424,-4.4168865140342776e-05,-0.00332343046254172,0.0050428625401855815,alcohol,ester
76e56e66d12e49bfb3a4f9748a5fbc5f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7998,CCCCO,0.2002,1.0158560000000003,0.0,1.0167540950854521,0.00020294159269852223,8.065747825126758e-07,0.007874015748031496,0.04821932532357388,2.73148399247245e-06,-9.358735658916626e-05,0.0030020346117187397,-0.00708506940014798,0.0010430994198921204,-0.00013232842625458255,0.00010580488586646648,-0.0012373028368035176,0.0002867016933455061,-0.002009426383302578,0.00033150689640383665,-0.0005809681436003194,0.001552318839100348,ester,alcohol
123cfb5de3104e47a8dd9631afc18791,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5,CCCCO,0.5,0.954786,0.0,0.9563771057437133,0.00023926373529041623,2.53161748767726e-06,0.007874015748031496,0.04821932532357388,8.573380661755414e-06,-0.0035591084020511607,0.005158330103267294,-0.013791366568113993,0.000985210196639926,-0.0004530039698135077,0.0007452974891252683,-0.0017858631262747022,-0.00018393666788256048,-0.0024947938482747585,0.000242009279919045,-0.00027459440965061694,0.0025934301851210585,ester,alcohol
0703f2f32fe347e5bb7f3d429e077382,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2002,CCCCO,0.7998,0.8748860000000002,0.0,0.8740028715758018,0.0002279179476740159,7.799158136270677e-07,0.007874015748031496,0.04821932532357388,2.6412027831591455e-06,0.00616028189925999,-0.0029037493077717315,0.009451969150844541,9.464036838891332e-05,0.00020423737439893377,-0.00112469641176707,0.0003927872691967937,-1.552940381684564e-05,0.0008267236301499565,9.118548080655408e-05,0.00016911119321923396,-0.00038826470226682367,ester,alcohol
bf1d16beed9a4abf83e92e18ee3453f2,299.15,101.3,2,CC(C)(C)O,0.2618,COC=O,0.7382,0.8891964273308677,0.0,0.9229001131332608,0.000310003184642609,0.0011359384366664367,0.007874015748031496,0.04821932532357388,0.0038468815582388843,-0.11827445079392392,0.05967597711965234,-0.29480198260855556,-0.02115992388778968,-0.0032421026523062123,0.025581280686865278,-0.05867978158267689,0.008522904848549213,-0.08043578675845113,0.02783496747684436,-0.09713585431347393,-0.05526584121366434,alcohol,ester
e6abadd5f6a64147a4882dd0c6f75530,299.15,101.3,2,CC(C)(C)O,0.5024,COC=O,0.4976,0.8409570497216361,0.0,0.8750818323228634,0.00026981795308360785,0.0011645007875810262,0.007874015748031496,0.04821932532357388,0.003943608614430176,-0.055160100095697835,0.10963846026977385,-0.31920373171262006,-0.014821402669160134,0.009162504943209146,0.0635418218560779,-0.03353258144435584,0.004244105016073301,-0.05608675395114944,0.00985262739580799,-0.03929399842403193,-0.0034675413695189478,alcohol,ester
98b612b5aa8a47f6907ac50dda9626d7,299.15,101.3,2,CC(C)(C)O,0.7581,COC=O,0.2419,0.8035019431958534,0.0,0.8373814528041965,0.00023254454022059176,0.0011478211713018107,0.007874015748031496,0.04821932532357388,0.003887122711504559,-0.3603285367981204,0.09181612273678674,-0.2975442578845966,-0.010645507511014313,-0.01649517787104126,0.021681546409876577,-0.01421899975382057,0.001160125138800755,-0.020687563948788335,0.004491949267951411,-0.009391663257197744,0.006927437287813253,alcohol,ester
7a160f8d3bce4164b45817907b6dc563,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7978,CO,0.2022,1.0336070000000002,0.0,1.0339803983746454,0.0003479404933665416,1.3942634618769843e-07,0.007874015748031496,0.04821932532357388,4.721705178461059e-07,-0.0010063832105409384,0.0009442194656362564,-0.002648512074579816,0.0003849018755020794,-4.987327520719935e-05,4.654304978812749e-05,-0.0005635603408126844,4.597169900314754e-05,-0.001134249367252162,-5.114313526109068e-05,-0.0003132715003458318,0.0005710728911098047,ester,alcohol
ae5d7556f7ba4c9d96e6a98fb1b18a14,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5004,CO,0.4996,0.9962350000000002,0.0,0.9959148871980886,0.00028930330733714155,1.0247220594768003e-07,0.007874015748031496,0.04821932532357388,3.470244747145059e-07,-3.068118604065758e-05,-0.0008322665473871746,0.002587800490666835,-0.00027912374221094623,6.421748294599802e-05,-0.0003970193874214904,0.0004236518770376549,-2.489234547744049e-05,0.0007930413104251168,1.379373091865558e-06,0.00025215227336917886,-0.0004497787585689787,ester,alcohol
c3cd0629eac3466593d33feb332affda,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2501,CO,0.7499,0.9355040000000002,0.0,0.9345382123979113,0.0003018139262360676,9.327456923485781e-07,0.007874015748031496,0.04821932532357388,3.158764671219725e-06,0.0008078325490028265,-0.0018650358506917511,0.007748549975871402,-0.001407507451387773,0.0002715030235837225,-0.002832312784732662,0.0013427083475632958,0.00036007454564901327,0.0020255641052890705,9.38836352995316e-05,0.000221433226574737,-0.0016526308351497102,ester,alcohol
50dbe38c31a1417f83fc1e23a7357048,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.6999,CC(C)CO,0.3001,0.9950010000000002,0.0,1.0000238078659045,0.0004780018829289764,2.5228598857789658e-05,0.007874015748031496,0.04821932532357388,8.543722842150498e-05,-0.021318982823782483,0.01606505957838853,-0.047295390510586205,0.00232171567111688,5.3914025788295963e-05,0.0031302910775344176,-0.00621760104836703,0.0016534836685037366,-0.01422870592532172,-0.0013068374678494902,-0.0044601385174248285,0.005018210540601249,ester,alcohol
4ab29b07762c4e508476e30607a5d7a2,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5001,CC(C)CO,0.4999,0.9511160000000002,0.0,0.9589055356206098,0.00023116323171894213,6.067686518474544e-05,0.007874015748031496,0.04821932532357388,0.00020548359502292816,-0.03325345181340916,0.021125503532796797,-0.060948005128195724,0.003409422984476505,-0.00041924872357799943,0.006195751302696516,-0.0075490807111546045,-0.0006006547502353538,-0.011061170549953677,0.00044758770331483714,-0.0032396064081882656,0.007269830054493741,ester,alcohol
e3588adbc0784337b5cf73056c701dd2,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)CO,0.7,0.8987460000000002,0.0,0.9091391275587904,0.0002639538727618891,0.00010801710045328629,0.007874015748031496,0.04821932532357388,0.0003658023870797166,-0.059060476060158976,0.030114782865155065,-0.10149157642852326,-0.004662487109557963,-0.0010779771754135727,0.011453798071382618,-0.007562155720852195,-0.0008825982920317908,-0.01445368658174544,-0.0012600863349288129,-0.005241219633280823,0.0035560131941426536,ester,alcohol
fa96423ade8941c38a02f2236cf489f9,298.15,101.3,2,CCOC(C)=O,0.7929,CCO,0.2071,0.8785100000000002,0.0,0.8822410461763209,0.00032196317451727306,1.3920705569837286e-05,0.007874015748031496,0.04821932532357388,4.71427885576562e-05,-0.021176715255963544,0.011453362590250718,-0.02956328952452225,0.00317074854360175,-0.00019869963406925063,0.0016734790434569746,-0.0049898684385382515,-6.28463631545352e-05,-0.009405898207588031,-0.0004045363362478288,-0.0023524384147377785,0.004189434990375628,ester,alcohol
751f202a903f40eea4fc123a5f660ab9,298.15,101.3,2,CCOC(C)=O,0.2836,CCO,0.7164,0.8272700000000002,0.0,0.8299733855815937,0.00029101858686043144,7.308293602767916e-06,0.007874015748031496,0.04821932532357388,2.474970383534852e-05,-0.024457472134029063,0.007388687510166559,-0.026725031613389807,0.0008537363232376944,-0.0016737908620246026,0.004022645333585099,-0.001795517738082812,-1.4999430233607072e-05,-0.0038760536208523686,-0.0003980605303400892,-0.001513560531807756,0.0005655439297856657,ester,alcohol
b5d1bc6c8b5a400daaabff681a06b0ab,318.15,101.0,2,CCOC(C)=O,0.5,CCO,0.5,0.8295300000000002,0.0,0.8333672623062124,0.0003078147854028561,1.4724582006676778e-05,0.007874015748031496,0.04821932532357388,4.986513454064428e-05,-0.029594387831039275,0.011523142282068516,-0.037741499648151884,0.0002903756706849804,-0.001052315482101019,0.004114233953586337,-0.004295585821951802,-0.0006288968038942896,-0.00808029080181763,-0.0006775272534731013,-0.002761179896310378,0.0017914862535653052,ester,alcohol
a8071f4e1ed647bfbc8aedf243f688ba,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.3,CC(C)O,0.7,0.9013080000000002,0.0,0.9151704269264923,0.00021276263847857298,0.00019216688029233289,0.007874015748031496,0.04821932532357388,0.0006507775457183075,-0.018296084569842636,0.053424092142228444,-0.12616559078778014,0.005145305449674564,-0.0041088525113597224,0.01331373475251914,-0.011599761026405036,-0.002286380348930189,-0.01936507818531601,-0.0018875781247054018,-0.004739155193602869,0.00885253866698503,ester,alcohol
eebfa82c9a0e4e77bf56d6cff0f6ab61,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CC(C)O,0.5001,0.9563730000000004,0.0,0.9668365546965577,0.0002822828112326469,0.00010948597688784744,0.007874015748031496,0.04821932532357388,0.00037077677080074595,-0.011035114927881937,0.03589767068284656,-0.09083059117913186,0.003936100404136758,-0.0012081509761674978,0.0074917872743316665,-0.008403190600156398,0.004378790589683627,-0.017633276770965076,0.00110909120357189,-0.006400805275844893,0.009232667745432403,ester,alcohol
6dfbabc669244c4faad95ffa525365a4,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7001,CC(C)O,0.2999,0.9994170000000002,0.0,1.0066810755791218,0.0002790777792587157,5.27667940191903e-05,0.007874015748031496,0.04821932532357388,0.00017869595767487826,-0.0032052330054750796,0.022992522826050528,-0.055981220807584206,0.005609895672279242,0.0005956685411893817,0.004595963034687772,-0.009161653919158875,0.0008314245445581144,-0.017185812476814805,0.00016747522519908672,-0.002784064779371536,0.013685529228416581,ester,alcohol
a738cfc8e07543df933180872a5e6d70,298.15,100.0,2,COC=O,0.4946,CO,0.5054,0.8956100000000002,0.0,0.9072785412615194,0.00044499633808520693,0.00013615485517177542,0.007874015748031496,0.04821932532357388,0.0004610915385186427,,,-0.08585400342671881,0.004578250754627538,-0.01780030108663885,0.006350815777310077,-0.02045378349359392,0.0038326804060116438,-0.02952482793275442,0.00968222209527475,-0.02403069197792218,-0.0011526862833384187,ester,alcohol
dc636f95b2bd447eb80dd40a3236c3ee,298.15,100.0,2,COC=O,0.2499,CO,0.7501,0.8481400000000002,0.0,0.8504056752859401,0.00042479139628291685,5.133284501318872e-06,0.007874015748031496,0.04821932532357388,1.7383985649141054e-05,,,-0.014559583016932267,0.0027953610264339576,-0.0031016837681019627,0.0058160172289482654,-0.0020059980570124895,0.0003939916619135957,-0.003164742403901992,0.0007065448366437893,-0.0009993614827268416,0.0018976805836587603,ester,alcohol
238b4208c6e445db8a7c4f832582cd64,298.15,100.0,2,COC=O,0.7271,CO,0.2729,0.9321000000000004,0.0,0.9498653691028233,0.00046037862699602997,0.0003156083393595342,0.007874015748031496,0.04821932532357388,0.001068814876862124,,,-0.1323047893484286,-0.012698172225908825,-0.0016028537131975555,0.02216962280951804,-0.037857368415188206,0.009264781734366512,-0.057017941869625874,0.017081375331411915,-0.06320454891118052,-0.032537018584024434,ester,alcohol
fa29ab1e6cb945959e50fa05b8016b97,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2001,CCO,0.7999,0.8893660000000002,0.0,0.8936190905338682,0.000295884582602699,1.8088779089277762e-05,0.007874015748031496,0.04821932532357388,6.12580650882872e-05,-0.016221017689110606,0.011765001668298023,-0.03785905195135754,0.002224052200994416,-0.002028424262880721,0.006295562354560497,-0.0020904952599149497,0.000961418817253082,-0.003914487230597498,0.0003945234769852424,-0.0016865352009583301,0.0018244849253748515,ester,alcohol
971072dd8d884aa98986369387d99aee,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7497,CCO,0.2503,1.0189280000000005,0.0,1.0208570652249545,0.00021484509939214037,3.7212926421266412e-06,0.007874015748031496,0.04821932532357388,1.2602242846731555e-05,0.0016702475923076497,0.005985860717468511,-0.014362927282147837,0.0015216159379642174,3.971774864518792e-05,0.0011028330179552678,-0.0026488388990411815,0.00010736071373872802,-0.004538907673543251,0.00010714246144553976,-0.00135417447092058,0.002766461260453508,ester,alcohol
07eb83ed0e924871835645eba4b9eda0,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CCO,0.5001,0.9755770000000002,0.0,0.9798779391479755,0.0002791284879237681,1.8498077554586042e-05,0.007874015748031496,0.04821932532357388,6.26441637246099e-05,-2.6348976228632007e-06,0.012888148621458675,-0.03231062008237308,0.0037892940649354493,-0.0010021895413279544,0.0031815083814720397,-0.0048203170682002555,-6.237201491951521e-05,-0.010079493321562221,-0.0011865101584454482,-0.0011002344788001125,0.006816963284956515,ester,alcohol
bd52c317f3a94e58a29749d155c3b791,298.15,101.3,2,CC(=O)O,0.7031,CCO,0.2969,0.97355,0.0,0.9900494618395185,0.0003144948003060083,0.0002722322409937255,0.007874015748031496,0.04821932532357388,0.0009219207253080433,-0.028495985098187283,0.04181776586159789,-0.07825111574609189,0.01304630428388998,-0.00916177937237899,0.043320574248817925,,,-0.0455068020860846,0.0023735151376719356,-0.013018583794806363,0.023343508377806545,ester,alcohol
77d95a4063154e919cb12d344ef86409,298.15,101.3,2,CC(=O)O,0.2971,CCO,0.7029,0.8668600000000002,0.0,0.8735989485912591,0.00036348274475838977,4.541342811563028e-05,0.007874015748031496,0.04821932532357388,0.00015379361545957197,-0.03354106655722557,0.017390305772850653,-0.05235162492989918,0.004868766252375199,-0.005950666156904988,0.01620450788793461,,,-0.008458221985032868,0.00020867324032567222,-0.0020518279821940618,0.005032580258486242,ester,alcohol
406e306aa4824a35a36a97ecb4870467,298.15,101.3,2,CC(=O)O,0.4961,CCO,0.5039,0.9199600000000002,0.0,0.9310107119504685,0.00028454334106207556,0.0001221182346122218,0.007874015748031496,0.04821932532357388,0.00041355620119085085,-0.058194026053537816,0.026282807831902632,-0.07322834569886123,0.004819241758063985,-0.008104923812096031,0.0294632140956958,,,-0.024578830479448505,4.3398744700435114e-05,-0.008279927533362921,0.008343928196667487,ester,alcohol
