Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference EnthalpyOfVaporization Value (kJ / mol),Reference EnthalpyOfVaporization Uncertainty (kJ / mol),Estimated EnthalpyOfVaporization Value (kJ / mol),Estimated EnthalpyOfVaporization Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
29b64efb08fe4b85ba92b53cfd95994e,298.15,101.325,1,CC(=O)O,1.0,51.6,0.0,64.41962578005443,0.12308331966491146,164.34280514063616,0.08333333333333333,25.6831695776047,0.020762144580014723,-0.8629068438841798,0.04816582839814134,-0.30329533485589216,-0.02717295847030062,-0.2263581463232877,-0.01957014678372123,-0.10134142376838091,0.05924290538220241,-0.06221676862697689,0.12261466339550503,,
8128bd8d41ed4acfa1fffe6b1fe6c4e3,298.15,101.325,1,CO,1.0,37.83,0.0,34.63122240288274,0.0893309840703388,10.23217811581925,0.08333333333333333,25.6831695776047,0.0012926757653144898,,,,,0.053562554107248535,0.0031899334352098407,,,-0.005682790412683617,-0.06374916181281079,,
613efbee4e5046d58f86d85ea00b8c34,298.15,101.325,1,CCO,1.0,42.46,0.0,39.133123920610394,0.18836365420303786,11.06810444761476,0.08333333333333333,25.6831695776047,0.0013982819909361573,0.2123315548108116,-0.007602770002520251,,,0.10506723026911635,0.014858133628140134,,,-0.014388873047629043,-0.07982235082121109,,
bc51d58275ed41e9a32cc4809fd121b0,298.15,101.325,1,CC(C)O,1.0,45.48,0.0,43.303119396930725,0.2346234775925327,4.738809160019235,0.08333333333333333,25.6831695776047,0.0005986744648372175,0.27539101101200997,-0.009904410565220432,,,0.10233923211233124,0.01775295475294593,,,-0.004774489280795927,-0.04542463846519653,,
b8203b23864c496c90ff7346a05c825a,298.15,101.325,1,CCCCO,1.0,52.42,0.0,47.44129727035531,0.25817328186729094,24.78748087017154,0.08333333333333333,25.6831695776047,0.0031315107537591745,0.7333256079035207,-0.016339479747624685,,,0.28559829073992693,0.05704521064693416,,,-0.01574853319863302,-0.10846248739203666,,
37127229370348e08f63564af58ba2bd,298.15,101.325,1,CC(C)CO,1.0,50.89,0.0,46.06650803972637,0.2536683992326855,23.26607469082433,0.08333333333333333,25.6831695776047,0.002939304864164534,0.6605851948039799,-0.018001567832889913,,,0.2730588921867327,0.0554246284604185,,,-0.021390315787021774,-0.11872194426991488,,
20064c60953441a187cfff23332e4bf4,298.15,101.325,1,CC(C)(C)O,1.0,46.75,0.0,46.030643541517826,0.24815989624409854,0.5174737143600162,0.08333333333333333,25.6831695776047,6.537471515534769e-05,0.12482145019731158,-0.007245943514353969,,,0.04761743439534993,0.008036296322611977,,,-0.0031263962930956693,-0.01980394006112306,,
f8cd0f404aad475eb1e523862be7338b,298.15,101.325,1,CCOC(C)=O,1.0,35.62,0.0,39.54031489993643,0.22728518039960333,15.368868914663627,0.08333333333333333,25.6831695776047,0.0019416163559121354,-0.5396413672403322,0.021235226828053764,-0.07686697014779957,-0.008984027489865353,-0.19651617324328555,-0.032095402130470026,-0.03121103871072107,0.0031977272866541184,,,-0.033719242203224246,-0.007453307748551537
92275cfe16774c7bb29be244db8be34a,298.15,101.325,1,CCCOC(C)=O,1.0,39.83,0.0,42.64355814933928,0.1926759028192344,7.91610945971347,0.08333333333333333,25.6831695776047,0.0010000766931849941,-0.4618521852994442,0.01838137094372894,-0.05204362538670312,-0.005440372327767294,-0.1647983454860239,-0.026119963716799033,-0.0209106539740909,0.0034511037422472655,,,-0.022469899317204427,-0.00474180230113984
b571eb42d5ea460a8041b5a6278d99af,313.15,101.325,1,CCCCOC(C)=O,1.0,42.96,0.0,44.81515124302234,0.3242681814789858,3.4415861344873373,0.08333333333333333,25.6831695776047,0.00043479061251055573,-0.3735754529325827,0.01274481207699059,-0.03480757281081943,-0.003922727646904619,-0.13537238828511036,-0.026736701971956694,-0.015506824951290805,1.0640640578331273e-05,,,-0.015953978161274567,-0.0052108916889917894
b0cc2bb7c5bd4959be0fb7c6cd722f2d,293.25,101.325,1,COC=O,1.0,28.7187400224,0.0,36.72337834153326,0.11729007337002344,64.07423462013661,0.08333333333333333,25.6831695776047,0.008094777997117929,,,-0.17636405817796444,0.0016601410010444921,-0.1694725346193725,-0.025673604632078236,-0.0934850987830967,-0.005329468890067102,,,-0.09176421373241582,-0.017539034958791725
369bcdaf8853439590812b0124307c2e,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,61.7,0.0,71.20882819053682,0.25283725306768234,90.4178135571477,0.08333333333333333,25.6831695776047,0.011422877418186006,-1.7499142798361387,0.09905764322698324,-0.4268525146117666,-0.0643372304308287,-0.8137729372168707,-0.09831288817645839,-0.14738722510598645,0.07145971885720692,,,-0.1953849281824814,-0.07061673533475382
