Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
1735edba12c64586acbcf14a2f3a1176,298.15,101.325,1,CC(C)(C)O,1.0,0.7802700000000001,0.0,0.8044490724284049,0.0003247734915220229,0.0005846275434980442,0.03571428571428571,0.04821932532357388,0.008980054698505477,-1.0261117112407612,0.44960327254866833,-1.4391173424759187,-0.03817005893610511,-0.11885917662453492,0.023170786514960833,,,,,,
293d3dc64c474dcabe97a9530d664671,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.8958315605962565,0.00029265960471733227,2.049365740753593e-06,0.03571428571428571,0.04821932532357388,3.1478873436403566e-05,-0.018735441941668936,0.020916703224135795,-0.06015070872561034,0.007985852573474025,,,-0.02166139878123666,-0.0006299935395039707,-0.0070320475548784,0.008397312956177438,-0.010738996099002009,0.0007656905798606487
6bce57dafd0a4f7db22c97be283f7072,298.15,101.325,1,CCCCCC,1.0,0.6549610000000001,0.0,0.6215318828331483,0.00027210747621292435,0.001117505874555107,0.03571428571428571,0.04821932532357388,0.01716522594772278,5.216441217694499,-0.5613912228375316,2.819774737852982,0.24313391754367458,,,,,,,,
c9baf2c4d6454369a7a204c872e6f1b0,298.15,101.325,1,C1CCOCC1,1.0,0.8788100000000002,0.0,0.8867172622119709,0.00025264766563775737,6.25247956888596e-05,0.03571428571428571,0.04821932532357388,0.0009603996451130545,-0.14063029579836028,0.09135584905642312,-0.5343457852292923,-0.021032578527319504,,,,,,,-0.05803800591608786,0.0024798370940426243
7d238e2f6d6249d3ba20d952649e4c2e,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8818950420174747,0.0002655719956326986,2.4011976348343874e-08,0.03571428571428571,0.04821932532357388,3.6883117024757334e-07,0.008979999868974475,-0.00213889915617645,0.008096685255232432,-0.00031736172664667035,,,0.0022898455529317945,0.00023700374475139733,0.0006529689047571828,-0.0007760526793056542,0.0011636108036091252,0.00010648436904608001
efcc795e1d64433d8e9a6c1c9c5a299f,298.15,101.325,1,CCCCOCCCC,1.0,0.7640700000000002,0.0,0.7645870151464093,0.000219042374097339,2.673046616163255e-07,0.03571428571428571,0.04821932532357388,4.105879904524426e-06,-0.028090089446989028,0.008243014165070884,-0.038639140608121236,-0.002823413878411877,,,,,,,-0.002143788114938366,-2.8485278173597468e-05
98dfde7944bf44bea8000f1e4d6ea8e4,298.15,101.325,1,CC(C)CC(C)(C)C,1.0,0.6877900000000001,0.0,0.6970104747450199,0.0002400840713861433,8.501715452354696e-05,0.03571428571428571,0.04821932532357388,0.0013058890338362888,-0.8890355725937972,0.1823137933521473,-0.7529209526485536,-0.07273765391897054,,,,,,,,
6592c1fb6333488eb660fc3dafe00290,298.15,101.325,1,CC1CCCCC1,1.0,0.7667000000000003,0.0,0.760138781242373,0.000254581216790387,4.304959158543999e-05,0.03571428571428571,0.04821932532357388,0.00066125465945801,0.42065756726535575,-0.16427845889107032,0.6539195613999298,0.05507750631766047,,,,,,,,
5b239b41217b4d08847e93517e72377b,298.15,101.325,1,CCCO,1.0,0.7996200000000002,0.0,0.7824851723867731,0.00027778713987847435,0.0002936023173350118,0.03571428571428571,0.04821932532357388,0.004509819796550841,0.79721728899353,-0.2116414485943371,0.9860270710978212,-0.0015852980742760193,0.02542685245821574,-0.22676720791788652,,,,,,
87ff75ca440e4c8c8fe9335cb745f360,298.15,101.325,1,CCCCCCC,1.0,0.6796000000000002,0.0,0.6554577212256353,0.00025714753462806154,0.000582849624419151,0.03571428571428571,0.04821932532357388,0.00895274532734166,2.715876976201864,-0.4937147172472808,2.1743810250069155,0.22338930367424745,,,,,,,,
