Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference EnthalpyOfVaporization Value (kJ / mol),Reference EnthalpyOfVaporization Uncertainty (kJ / mol),Estimated EnthalpyOfVaporization Value (kJ / mol),Estimated EnthalpyOfVaporization Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
230170447d0d46ddad4442a098022ce3,298.15,101.325,1,CC(=O)O,1.0,51.6,0.0,64.99177667001238,0.16530249175077966,179.33968237948795,0.03571428571428571,25.6831695776047,0.0097100424009883,-0.5047523672272701,0.010726769549455955,-0.12756742732011495,-0.010556717321019659,-0.11166714233340559,-0.004658497335275279,-0.034233084802640895,0.03896842620073123,-0.03415713781148208,0.047202728730437654,,
83129db40632430d910fcc337b265651,298.15,101.325,1,CO,1.0,37.83,0.0,32.05680681705459,0.13006692432643716,33.3297595276073,0.03571428571428571,25.6831695776047,0.001804583201742228,,,,,0.05135919265082275,0.0016349345920206287,,,0.0019370381856235648,-0.0433760261182585,,
709af4a3f59c4ec0b6ba0e85cfaf0bd3,298.15,101.325,1,CCO,1.0,42.46,0.0,37.613146695188306,0.17848160161467475,23.491986958364052,0.03571428571428571,25.6831695776047,0.0012719337205387455,0.18531436771842053,-0.002685333487751747,,,0.08461992559628312,0.009765149427102736,,,0.00036449260650946196,-0.038535377662826754,,
54bd07996f4a466b8928b27533e8f0ff,298.15,101.325,1,CCCO,1.0,47.5,0.0,42.450544309515024,0.22526918480837532,25.497002770171104,0.03571428571428571,25.6831695776047,0.0013804918951099596,0.236971824008503,-0.009725237554808957,,,0.12190465985281655,0.012781547091321708,,,-0.004010893409030786,-0.04988453253893998,,
4c72054638a14cff977fc8e3faca7e50,298.15,101.325,1,CC(C)O,1.0,45.48,0.0,42.58319552473832,0.20047643457331502,8.391476167896068,0.03571428571428571,25.6831695776047,0.00045434221983696953,0.16443677381654273,-0.005773252970650196,,,0.06691840722615262,0.007297663652390785,,,-0.0029353737747841143,-0.027773156373977773,,
da8405b30dd84d94999d34c1ffdb7295,298.15,101.325,1,CCCCO,1.0,52.42,0.0,47.7498717242363,0.2534443479703777,21.810098112087644,0.03571428571428571,25.6831695776047,0.001180870706517477,0.31025586073241657,-0.0060490095302749465,,,0.1323820890112826,0.020467061983990807,,,-0.0009951460002555334,-0.036439504340519034,,
25a40b62ddad4fb2acd4a5c1d70d8ff4,298.15,101.325,1,CC(C)CO,1.0,50.89,0.0,46.450297765442215,0.23842923430167043,19.71095593153739,0.03571428571428571,25.6831695776047,0.0010672162196331103,0.31320747036828783,-0.006327513181691812,,,0.13112000229321957,0.02008196984063844,,,-0.0016487938951689444,-0.03840670273415331,,
e28e996ef67e4512b3307cd35153ee96,298.15,101.325,1,CC(C)(C)O,1.0,46.75,0.0,46.02895416085032,0.17322245882251497,0.5199071021550683,0.03571428571428571,25.6831695776047,2.8149486714369645e-05,0.07241692613183841,-0.0012303744420720162,,,0.022655432116276304,0.003457628873365087,,,0.00016748954737517142,-0.005505546637895151,,
2f9a38bbc9fc456ca87cc730f7c4e16c,298.15,101.325,1,CCOC(C)=O,1.0,35.62,0.0,42.37588535853489,0.24810701656734363,45.6419869776661,0.03571428571428571,25.6831695776047,0.002471207838322697,-0.49857628093224826,0.0076373238003487835,-0.057224906895038403,-0.008038184669166063,-0.16229246086095203,-0.018170177735387295,-0.02338644477326113,-0.001888501983375064,,,-0.027931228356113277,-0.004604937980331187
94cd235148f048cca7ba1c7405b753e7,298.15,101.325,1,CCCOC(C)=O,1.0,39.83,0.0,46.116048278624945,0.25639704090863646,39.51440296120365,0.03571428571428571,25.6831695776047,0.002139440212630316,-0.5092337664714902,0.017622854826331705,-0.05420993873915485,-0.0069550826185811356,-0.20124834107866307,-0.025675185980253392,-0.022467504972255484,0.000248763403274906,,,-0.027636807085099142,-0.0064391820949551305
afe950e41cb14224a1caf561d6d11c24,313.15,101.325,1,CCCCOC(C)=O,1.0,42.96,0.0,49.393767412364056,0.3490730951523013,41.39336311639767,0.03571428571428571,25.6831695776047,0.0022411733178451174,-0.6427366566935173,0.019347093906106047,-0.05291057772357102,-0.006084127101799659,-0.24751737240065036,-0.03580141673835225,-0.025035112604848416,-0.004068942258380995,,,-0.026723722131295174,-0.005209988690479384
e05f04fc2fa847ceaaef6c50875aa85d,293.25,101.325,1,COC=O,1.0,28.7187400224,0.0,38.059963999668135,0.11976339332871153,87.25846539348913,0.03571428571428571,25.6831695776047,0.004724461354978166,,,-0.08476681399690056,0.0007480992162745569,-0.08419528223144018,-0.004234920046653273,-0.038830050962784905,0.005050285057845165,,,-0.04726261701300108,-0.004279114348293374
04f57481b00c4d7a84a422abc396e53c,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,61.7,0.0,76.83618512525871,0.3014590935324575,229.1041001461029,0.03571428571428571,25.6831695776047,0.012404452250292205,-1.2477178296291784,0.04834389806195006,-0.23732237587754115,-0.034885459773116516,-0.6165923808399812,-0.08118668236978165,-0.09967005252602525,0.013028088676781992,,,-0.12821694632542457,-0.04400431613081631
055bb046803c41e199b4713916d63357,298.15,101.325,1,C1COCCO1,1.0,38.64,0.0,50.849808756298366,0.25685609154950106,149.07942986538023,0.03571428571428571,25.6831695776047,0.008071652441342616,,,,,-0.45168776718179426,-0.052307428214069765,,,,,-0.1245838579735264,-0.01434580652671371
b1f47515d3614067b49215bb7022e4ed,298.15,101.325,1,C1CCOCC1,1.0,34.94,0.0,39.48098203970603,0.1742327230194796,20.620517884932738,0.03571428571428571,25.6831695776047,0.0011164629062370601,-0.27857970670184945,0.007442390381713169,,,-0.171961720559992,-0.025348495118459848,,,,,-0.019454404824534435,-0.003100521744340847
29bbe7dd6eca44b48906aaf9b4eb4235,298.15,101.325,1,COC(C)(C)C,1.0,32.42,0.0,32.12940043130109,0.2700550922547521,0.08444810932799175,0.03571428571428571,25.6831695776047,4.572299400658928e-06,0.0229625628307051,-0.0008232263089304902,,,0.01045633122295149,0.001532625802767195,,,,,0.0010976359394167313,0.00020817358634145274
16da8f9ca25f46a5adb5d65fe9238ed2,298.15,101.325,1,CC(C)OC(C)C,1.0,32.12,0.0,34.747132860357254,0.3336111253786062,6.901827065968903,0.03571428571428571,25.6831695776047,0.0003736877001545968,-0.2819959855657561,0.006677177985830262,,,-0.10281157542821151,-0.017324962355642116,,,,,-0.008651163628123756,-0.002540003019702301
bb09c2d9541843a8bb9b84ccf9fd4d26,298.15,101.325,1,CCCCOCCCC,1.0,44.99,0.0,50.54713143809851,0.34612186596455957,30.8817098203028,0.03571428571428571,25.6831695776047,0.0016720377096221166,-0.6344519079924089,0.02510935454067666,,,-0.3118897626012153,-0.045647595845690496,,,,,-0.023294524687109918,-0.006791863150727085
6b2d2f277d7b470da67f79b461d1a009,298.16,101.325,1,O=C1CCCC1,1.0,42.63,0.0,42.681718128107796,0.24434169166501865,0.0026747647749741773,0.03571428571428571,25.6831695776047,1.4482059426597796e-07,-0.004237179206026222,0.0001242293371405584,-0.0004418539051733651,-6.208835131450389e-05,-0.0016160360275097871,-0.0002459318811526514,-0.00018965982043303751,2.2959652517859015e-05,,,,
e8e70fcf04ee463a9671f8e8beb0cdba,298.15,101.325,1,CCCC(C)=O,1.0,38.43,0.0,38.645116917873615,0.2581535394504766,0.046275288355443804,0.03571428571428571,25.6831695776047,2.5054968654316755e-06,-0.02034068936824753,0.000527562574548249,-0.0016918095949551646,-0.0002462019593392283,-0.006084309747105923,-0.0008278322867420749,-0.0006851607711475554,6.36160252746071e-05,,,,
ccb77d44c1e74368bbfd37152c26ea21,298.16,101.325,1,O=C1CCCCC1,1.0,44.89,0.0,47.098050734209366,0.2620549539893321,4.875488044842517,0.03571428571428571,25.6831695776047,0.0002639750166433162,-0.2002993408065758,0.007372455991693768,-0.017266257222295023,-0.002014880435169676,-0.08034547739868851,-0.012181352080846386,-0.007573900318041609,0.0017064476369181706,,,,
306e2ef66008434a91f82d02cf6e6983,298.16,101.325,1,O=C1CCCCCC1,1.0,49.54,0.0,52.09846313242256,0.28117595319236155,6.545733599965456,0.03571428571428571,25.6831695776047,0.0003544076244472483,-0.2657103265013087,0.012173008148776842,-0.020871658865780733,-0.003067078656340309,-0.11496128505341333,-0.018064934889653758,-0.009293481767949613,0.001227626845330757,,,,
44a094a1c4fb45fe88e49b08ac11c15e,298.15,101.325,1,C1CCCCC1,1.0,33.02,0.0,32.427170736809224,0.2008976896495594,0.35144653529532244,0.03571428571428571,25.6831695776047,1.9028475539378584e-05,0.06306727258810388,-0.0012893033073582826,,,0.021893299994350055,0.0035621500456541957,,,,,,
a47bd2a5b343439293299dfb113ab2b6,298.15,101.325,1,CCCCCC,1.0,31.55,0.0,29.443800608325017,0.27990421517945574,4.436075877492073,0.03571428571428571,25.6831695776047,0.0002401837914115547,0.2752946369175646,-0.005135505026655595,,,0.08669767727988732,0.014976534570857724,,,,,,
5f2588d518fa4b3ca770debd4539df1c,298.15,101.325,1,CC1CCCCC1,1.0,35.38,0.0,36.01887588787668,0.29145953934986024,0.4081624001102154,0.03571428571428571,25.6831695776047,2.209925967847394e-05,-0.09427340450523619,0.0009676067990648377,,,-0.030405362223415954,-0.005812846613955301,,,,,,
bdd784a45f7845ffb86c69f7c9491f41,298.15,101.325,1,CCCCCCC,1.0,36.58,0.0,34.84112695825079,0.30597576907686436,3.0236794553221444,0.03571428571428571,25.6831695776047,0.00016371198682090055,0.2269450762640573,-0.007335617724768147,,,0.0816959715221361,0.013297068272174145,,,,,,
cf2c1c4f97df47efa288e70af17dea0e,298.15,101.325,1,CC(C)CC(C)(C)C,1.0,35.13,0.0,36.19732463709574,0.3535223035545231,1.139181880951547,0.03571428571428571,25.6831695776047,6.167906745296147e-05,-0.17774181065507116,0.0010860187654018732,,,-0.04945469023101799,-0.00955910342110168,,,,,,
deb81810e4c64cda9c8da9d9664747d2,298.15,101.325,1,CCCCCCCCCC,1.0,51.35,0.0,52.20524403927616,0.3910883996932699,0.7314423667173988,0.03571428571428571,25.6831695776047,3.9602704211756235e-05,-0.16227314089563122,0.00446022497436616,,,-0.06041856314196892,-0.011479212569280611,,,,,,
