Study,Property,Statistic,Value,Std,Lower 95% CI,Upper 95% CI,Environment
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.018461482154054958,0.002603969902096527,0.013718904030328268,0.023729512590158326,alcohol
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.8227146814404432,0.0703518518479321,0.6323024215167296,0.9081441563379808,alcohol
h_mix_rho_x_rho_pure_h_vap,Pure Density,Slope,1.0147684441565987,0.020250864000057624,0.9735388721697678,1.0523398306389988,ester
h_mix_rho_x_rho_pure_h_vap,Pure Density,Intercept,-0.019130951800977347,0.01935202318634777,-0.054056167503784947,0.020425363014134112,ester
h_mix_rho_x_rho_pure_h_vap,Pure Density,R,0.9882926761835024,0.0033484372350875576,0.9801298047272833,0.9933544864043358,ester
h_mix_rho_x_rho_pure_h_vap,Pure Density,R^2,0.9767224137979491,0.0066076357757043815,0.9606544341147425,0.9867531356596216,ester
h_mix_rho_x_rho_pure_h_vap,Pure Density,p,1.6929647633336112e-42,8.244262214023761e-35,1.386370962001471e-48,8.575524031591977e-37,ester
h_mix_rho_x_rho_pure_h_vap,Pure Density,RMSE,0.015446872437242121,0.001097653460327582,0.013210116718925632,0.017502923926986876,ester
h_mix_rho_x_rho_pure_h_vap,Pure Density,MSE,-0.004840139009000945,0.0020091797882077754,-0.008842423670431528,-0.001050742233021888,ester
h_mix_rho_x_rho_pure_h_vap,Pure Density,MUE,0.013138755008707943,0.001120804765221409,0.01090539693863231,0.015326899650737382,ester
h_mix_rho_x_rho_pure_h_vap,Pure Density,Tau,0.9321511179645335,0.021894063599696627,0.8622745380044564,0.9463973572477308,ester
