Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half
7d929387e81645f1ba97815962dfdf2e,293.15,100.0,2,CCO,0.75,CCCCCCC,0.25,0.7379000000000001,0.0,0.7321218105204326,0.00031050840856813384,3.338747366178502e-05,0.007874015748031496,0.04821932532357388,0.00011306744499519245,0.07206719912769384,-0.020913487072531826,0.07663374117027029,0.002899625819315875,0.004639548592736178,-0.004423417657320655,,,,,,
54bac2d85e5e42f1908e94ed8133efca,293.15,100.0,2,CCO,0.5,CCCCCCC,0.5,0.7112000000000002,0.0,0.6997957475116249,0.00026821553879125096,0.00013005697481861396,0.007874015748031496,0.04821932532357388,0.00044044092690296026,0.21530100597874519,-0.0442510419971856,0.17830453323585313,0.016566119979972295,0.005911521380342005,-0.004529575985350216,,,,,,
d5833f0d3ac54b95866e168e9b8e44d4,293.15,100.0,2,CCO,0.25,CCCCCCC,0.75,0.6945000000000001,0.0,0.6801538457285483,0.0002739117984458495,0.00020581214238029488,0.007874015748031496,0.04821932532357388,0.0006969875386097894,0.3156511401560359,-0.07069939087197238,0.2564674927145782,0.019920886800186523,0.0005466421205196059,-0.008948770726632258,,,,,,
4b8a6f0c634145f3ab2ac48937ba961d,298.15,100.0,2,C1CCOCC1,0.5009,O=C1CCCCC1,0.4991,0.9160300000000002,0.0,0.9022073349293214,0.00032622853568792525,0.0001910660696561655,0.007874015748031496,0.04821932532357388,0.0006470496252617968,0.07996343959658998,-0.06503338647304012,0.22705248583021986,0.008663113546242515,,,0.011911889626043172,-0.0014034370990629705,0.023973044211628384,0.0018996525935220901,0.008695982955850305,-0.009623465169768678
6dc4e84fb31943ddbef5babe9c3865d5,298.15,100.0,2,C1CCOCC1,0.2471,O=C1CCCCC1,0.7529,0.9305900000000004,0.0,0.9094256588783552,0.0002487128547030732,0.00044792933511335835,0.007874015748031496,0.04821932532357388,0.001516922962567005,0.1684607191854988,-0.07633118307636633,0.2616655255719555,0.013166385229706824,,,0.006223452769842542,-0.002264855684187534,0.042538183947918175,0.004415863638636175,0.014507162484338315,-0.015513524041400904
8925c257d25c4c7c9027c06da28ab9ca,298.15,100.0,2,C1CCOCC1,0.7389,O=C1CCCCC1,0.2611,0.9000800000000002,0.0,0.8948155126866459,0.000293539163039864,2.7714826672468075e-05,0.007874015748031496,0.04821932532357388,9.385689591504842e-05,0.009403332674840479,-0.01952347660009612,0.06716884798832928,0.0004937133712430295,,,0.004608893049903012,-0.0012169330021434429,0.0032952097526712473,-4.900711515154626e-05,0.0016139173459505042,-0.001079325382285058
ee44f9ab0a754f8da3f9391c6165bbfb,298.15,100.8,2,CCO,0.25,CC(C)CC(C)(C)C,0.75,0.6962000000000003,0.0,0.7094010086283986,0.00024433999719065643,0.00017426662880704762,0.007874015748031496,0.04821932532357388,0.0005901579336831152,-0.27811792804853874,0.05030377614128532,-0.19983971269290998,-0.021859810230479046,-0.004084290307705414,-0.00025107426654237216,,,,,,
9c650fee48cc467687e61e4b46ce14d9,298.15,100.8,2,CCO,0.75,CC(C)CC(C)(C)C,0.25,0.7354000000000002,0.0,0.7436094349546278,0.0003348591511527143,6.739482227426262e-05,0.007874015748031496,0.04821932532357388,0.00022823411072212755,-0.16436414729111656,0.0287463383714058,-0.1223182150322581,-0.007077198079446117,-0.006815188418539084,0.007009852956454165,,,,,,
8df7db918e354e9582c0fad1606ad317,298.15,100.8,2,CCO,0.5,CC(C)CC(C)(C)C,0.5,0.7106000000000002,0.0,0.7221977856637339,0.00027217429491156357,0.00013450863230190708,0.007874015748031496,0.04821932532357388,0.0004555165670286101,-0.19115147223935097,0.05388039568890865,-0.18553378491435527,-0.013746894207501451,-0.004483409103338859,0.006490361456687967,,,,,,
40d1cd2ebbf14a0abeb91ea79ed8193f,298.15,101.0,2,CCCCO,0.2497,CCCCCCC,0.7503,0.7000160000000001,0.0,0.6854688602748903,0.0001744963768057921,0.0002116192741818674,0.007874015748031496,0.04821932532357388,0.0007166535235898291,0.3817518023061248,-0.05876826994760765,0.2524195782428768,0.02581113632662432,-0.0014927613378639037,-0.012276948106661259,,,,,,
7e2b7f447c7b4735be6e70bda11b7a6e,298.15,101.0,2,CCCCO,0.7502,CCCCCCC,0.2498,0.7612980000000001,0.0,0.754022602273133,0.0002690214709165777,5.293141208410353e-05,0.007874015748031496,0.04821932532357388,0.00017925344052573255,0.10676519332993514,-0.024058186688186205,0.0980078524045028,0.009119162573913066,0.00019650091657803722,-0.010318772287221407,,,,,,
9b7cc3aebcbe4072950daaa430ad03ac,298.15,101.0,2,CCCCO,0.4999,CCCCCCC,0.5001,0.7268920000000002,0.0,0.7155381986618202,0.0003272070471081497,0.0001289088048268575,0.007874015748031496,0.04821932532357388,0.000436552622902989,0.23467987940393412,-0.05148747094434214,0.20221400514880786,0.02033656301459257,0.002713741745173406,-0.007224508842858608,,,,,,
f17f41c5d44a48d283a58de5ca9553ff,298.15,100.8,2,CC(C)OC(C)C,0.25,CC(C)CC(C)(C)C,0.75,0.6937500000000002,0.0,0.7085350140015005,0.00019617392845316605,0.00021859663902456112,0.007874015748031496,0.04821932532357388,0.0007402825295923299,-0.32675709822592963,0.06278125601567806,-0.23496921241267357,-0.02196737375132489,,,-0.004388677047377138,-0.0010544936323806636,,,,
d636a845f12947a08dd384a44b1ba54b,298.15,100.8,2,CC(C)OC(C)C,0.5,CC(C)CC(C)(C)C,0.5,0.7007600000000002,0.0,0.7152224674610937,0.00016753249355875698,0.00020916296506319078,0.007874015748031496,0.04821932532357388,0.0007083351764462103,-0.4322556035891382,0.048851062891679634,-0.2401417689391971,-0.027066206270898938,,,-0.00879805855770844,-0.0019268018841352944,,,,
ef9b17646beb45ff83c4c450473b767d,298.15,100.8,2,CC(C)OC(C)C,0.75,CC(C)CC(C)(C)C,0.25,0.7090800000000002,0.0,0.7234278208848124,0.0002560030335477767,0.00020585996414265414,0.007874015748031496,0.04821932532357388,0.0006971494881043782,-0.20953119514815305,0.06914830758144616,-0.23534211633172114,-0.021445602493306352,,,-0.014261558944526914,-0.003608333816167985,,,,
e55d238554c245e6bf509d5f5658af7e,298.15,101.3,2,C1COCCO1,0.7778,O=C1CCCC1,0.2222,1.0081000000000002,0.0,1.0297771674278178,0.0002584842108012291,0.0004698995876936344,0.007874015748031496,0.04821932532357388,0.0015913257266190258,0.019826957898400742,0.029973554867765553,-0.2686919618677579,0.015662930188665665,,,-0.04928576513606166,0.02112799061292137,-0.016683177104282996,-0.0005664759169683411,-0.005341705678059138,0.007939980181178575
84c39470a147421f8225354da57407b5,298.15,101.3,2,C1COCCO1,0.2436,O=C1CCCC1,0.7564,0.9633500000000004,0.0,0.9456725440008779,0.0002456397642127235,0.00031249245060091264,0.007874015748031496,0.04821932532357388,0.0010582628481463417,0.039600199751411505,-0.061549576558031734,0.21148717543148915,0.002394897174040167,,,0.011947089314877047,-0.0040816511025994155,0.04317367796530985,0.0028780059187829337,0.015296265382462353,-0.01569238835855942
fb3051f72cbb432b98f474e2960697ef,298.15,101.3,2,C1COCCO1,0.5063,O=C1CCCC1,0.4937,0.9849200000000002,0.0,0.9856423586572348,0.00024023604910107494,5.218020296817434e-07,0.007874015748031496,0.04821932532357388,1.7670945363245556e-06,-0.0011987195348108453,0.001623992251676683,-0.008308880901007173,-5.623313223558446e-05,,,-0.0011839342458140312,2.0754348729307223e-05,-0.001174258485909484,-0.00010583930628877031,-0.0004254424202023099,0.000360247603337273
7e6cb51c834448c8887a05bbfc2b649b,303.15,101.3,2,CC(C)(C)O,0.4973,CCCCOC(C)=O,0.5027,0.8266077003431636,0.0,0.8429635366215769,0.00023909691788888475,0.00026751338036626077,0.007874015748031496,0.04821932532357388,0.0009059401956087705,-0.18929216944933686,0.057279652355874074,-0.1854149142319008,-0.0057844233439550245,-0.003852033652139561,0.009165079156138034,-0.013162335584766018,-0.00284977226676359,-0.02239752896123422,-0.000918710172014583,-0.005476282207699267,0.01045118812330916
4b9e480efdd949168af7266ef60f9164,303.15,101.3,2,CC(C)(C)O,0.7538,CCCCOC(C)=O,0.2462,0.8010966665339349,0.0,0.8271365548189098,0.00039307816260825037,0.0006780757818939753,0.007874015748031496,0.04821932532357388,0.0022963191809155354,-0.34322654195754115,0.10931434667655535,-0.3378680098510826,-0.01548478334771409,-0.01291951434787336,0.019689564177712657,-0.009865274887607009,-3.5166040400936714e-06,-0.019014046689204984,-0.0004768830568018054,-0.008071998675412775,0.005080626028397487
4dbbfbd69ae648b48f7d958f037fab2f,303.15,101.3,2,CC(C)(C)O,0.2394,CCCCOC(C)=O,0.7606,0.8504597383810222,0.0,0.8586784879122638,0.0002514852488959884,6.754784385728362e-05,0.007874015748031496,0.04821932532357388,0.0002287523218211934,-0.11277086442878802,0.029159685205659307,-0.09740106840469906,-0.0017525055526164558,-0.0011639576946717968,0.0018817248471887087,-0.008021996045716486,-0.0006262241340691527,-0.016005735682734445,-0.0013634036683138385,-0.004635907941903901,0.005871015650523058
18fcca509dad4dfdab501595360824ca,303.15,101.0,2,C1CCCCC1,0.2792,CCCO,0.7208,0.7831500000000001,0.0,0.771566986935388,0.0002682140453239526,0.00013416619165497386,0.007874015748031496,0.04821932532357388,0.0004543568839269935,0.14515112387002324,-0.042501420070731113,0.16794124615068962,0.012537046497264934,0.006449916980185584,-0.009898618162257525,,,,,,
ec222a3da1be40769dd668be7c9207e2,298.15,101.0,2,C1CCCCC1,0.5071,CCCO,0.4929,0.7807100000000002,0.0,0.7666763218632774,0.0003942053539269605,0.0001969441220451329,0.007874015748031496,0.04821932532357388,0.0006669557844369711,0.22848855569479384,-0.07388308524903356,0.2630535576310409,0.01683487736947252,0.005713544519930571,-0.010309374899490468,,,,,,
f924708907134ac59208cc4cba69689f,303.15,101.0,2,C1CCCCC1,0.7888,CCCO,0.2112,0.7706800000000001,0.0,0.7519038647741024,0.0003432155536591471,0.0003525432540211971,0.007874015748031496,0.04821932532357388,0.0011938958121318589,0.5051644436801437,-0.09875123422753089,0.4104227014178767,0.03822245180193872,0.0013185456761505487,-0.010919891945609267,,,,,,
88ad1e4ecd4849c5ba3e1af6f0acbc1b,298.15,101.0,2,CCCO,0.7973,CC1CCCCC1,0.2027,0.7942000000000002,0.0,0.7848024378838767,0.0002634683876868536,8.831417372640008e-05,0.007874015748031496,0.04821932532357388,0.0002990779740108001,0.14095771448878575,-0.030492139229432752,0.129311208317515,0.009426732461165403,0.006042671094783257,-0.007843385123212877,,,,,,
14adbc1f07144ab5955893708e5c84b4,298.15,101.0,2,CCCO,0.4969,CC1CCCCC1,0.5031,0.7785600000000001,0.0,0.7723019157065472,0.0002603312044873096,3.91636190239629e-05,0.007874015748031496,0.04821932532357388,0.00013262849368782863,0.11690127424623327,-0.025050812813886835,0.10468720612679717,0.010767605956181026,0.0026774598448630854,-0.001953527760795331,,,,,,
279f33d1eb95474dbd7ae184ada2b8fa,298.15,101.0,2,CCCO,0.201,CC1CCCCC1,0.799,0.7688300000000002,0.0,0.7639988269855079,0.00025392494459082027,2.334023269595879e-05,0.007874015748031496,0.04821932532357388,7.904223312187621e-05,0.07283117320149525,-0.024875898669259263,0.0836879520100494,0.005502020963651644,0.0006621571216406154,-0.0011217477806937778,,,,,,
76e56e66d12e49bfb3a4f9748a5fbc5f,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7998,CCCCO,0.2002,1.0158560000000003,0.0,1.020748601465137,0.0002455025435725644,2.3937549096657816e-05,0.007874015748031496,0.04821932532357388,8.10650588068895e-05,-0.0034121124867541597,0.013519113438007529,-0.0393762281692648,0.0020562856478528245,0.00036239622786608117,0.002262100962214808,-0.006673071631798056,-0.00011880697685038368,-0.01226474636692442,-0.0007274018043001735,-0.002382739067157193,0.008147487684297924
123cfb5de3104e47a8dd9631afc18791,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5,CCCCO,0.5,0.954786,0.0,0.9586526350406747,0.000384384112341342,1.4950866537772956e-05,0.007874015748031496,0.04821932532357388,5.0631452292989374e-05,-0.020329998179873483,0.013612105218190148,-0.04574268600516594,-0.00014519487376230016,-0.0004287535180968238,0.0033500359799870376,-0.005161946421889545,-6.95191482549499e-05,-0.009577681218793457,-0.0006841317322035735,-0.0032465892918169042,0.0033795487959695286
0703f2f32fe347e5bb7f3d429e077382,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2002,CCCCO,0.7998,0.8748860000000002,0.0,0.875498729698863,0.0002517851301031446,3.754376838685405e-07,0.007874015748031496,0.04821932532357388,1.2714283236864452e-06,-0.004778029606549962,0.0019994863004499934,-0.0072083255315095384,-0.00018451114468538005,-0.0002616042045403526,0.000581140521402972,-0.00028278917779905237,4.024097398608178e-05,-0.0005828386161415957,-3.863964429163178e-06,-0.00017509605448452759,0.0003239802419459854
bf1d16beed9a4abf83e92e18ee3453f2,299.15,101.3,2,CC(C)(C)O,0.2618,COC=O,0.7382,0.8891964273308677,0.0,0.9284946890486024,0.0003266561891978662,0.0015443533740355775,0.007874015748031496,0.04821932532357388,0.005229988106939982,-0.12913419948619728,0.06023006275661002,-0.37201755238139406,-0.04069149940725706,0.0032680727912534507,0.043136957634619076,-0.0659805310264679,0.018610285854405474,-0.10154095833162992,0.028628352572507627,-0.11190311891356265,-0.05100941727581794
e6abadd5f6a64147a4882dd0c6f75530,299.15,101.3,2,CC(C)(C)O,0.5024,COC=O,0.4976,0.8409570497216361,0.0,0.8808615658982606,0.0002857594550750034,0.001592370411290486,0.007874015748031496,0.04821932532357388,0.005392598904439934,-0.19425872568392635,0.12839759955008417,-0.42630825248018195,-0.004556286887115437,-0.004160060463232229,0.05924756602687744,-0.04626909766320587,0.009310502938585012,-0.07683471324768928,0.012580493427520774,-0.04745113068226919,0.007326821861244242
98b612b5aa8a47f6907ac50dda9626d7,299.15,101.3,2,CC(C)(C)O,0.7581,COC=O,0.2419,0.8035019431958534,0.0,0.8426181435776624,0.0003667149775699087,0.0015300771323098316,0.007874015748031496,0.04821932532357388,0.0051816412870393375,-0.2255336179594125,0.15137644155436886,-0.4282178652884339,-0.016419933123896016,-0.03216216566217395,0.009685099477498802,-0.016851652700083992,0.005962864806406613,-0.029586858369577442,0.007191213034967296,-0.016592988489847305,0.007556760635199582
7a160f8d3bce4164b45817907b6dc563,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7978,CO,0.2022,1.0336070000000002,0.0,1.0379502902364175,0.00028932574655851634,1.8864170077758105e-05,0.007874015748031496,0.04821932532357388,6.388394444735104e-05,0.0017122973398596263,0.011898544212512244,-0.03363391858002485,0.002623844722656164,-0.0003611482284170305,0.0013456579474282913,-0.005686448320480213,0.0012318183504334197,-0.012236603423436734,-0.0007224090902308883,-0.0036988209207163185,0.005496627495349027
ae5d7556f7ba4c9d96e6a98fb1b18a14,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5004,CO,0.4996,0.9962350000000002,0.0,0.9983398678993126,0.00025157535350932574,4.430468873555849e-06,0.007874015748031496,0.04821932532357388,1.5003884413005513e-05,0.0031721856398150144,0.004938539827648265,-0.01626172354616105,0.0015412229874030721,-0.0011703206583794227,0.0009420798605822956,-0.003193289962449889,-0.0006285320943431879,-0.005452907364229144,-0.0003790366418612086,-0.0010244103382581367,0.003836344412505905
c3cd0629eac3466593d33feb332affda,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2501,CO,0.7499,0.9355040000000002,0.0,0.9351987834854331,0.0003287788915736652,9.315712076452765e-08,0.007874015748031496,0.04821932532357388,3.1547872518458166e-07,0.0007577006131185501,-0.0004989408129023016,0.0024952243738979043,-0.00031627806494385777,0.000250354710084764,-0.0005299813194359074,0.00032105891080787664,2.4386154321049625e-05,0.0005549787858765249,8.198927181148983e-06,0.00014916801361096024,-0.0003429935554672938
281146ce87f240bcb6863b84773e583e,298.15,101.0,2,CCCO,0.85,CC(C)CC(C)(C)C,0.15,0.7675600000000001,0.0,0.7695982522256452,0.00029200622335786485,4.154472135346881e-06,0.007874015748031496,0.04821932532357388,1.4069215131573372e-05,-0.0372510959281277,0.006111011761719685,-0.028672681166104608,-0.002310376728832526,-0.0015972349207713247,0.0019238903280119183,,,,,,
534e8ea10b7543d1baa914300aba1ffb,313.15,101.0,2,CC(C)CC(C)(C)C,0.5996,CCCO,0.4004,0.6999100000000001,0.0,0.7073345816703257,0.0002632973848239248,5.512441297933426e-05,0.007874015748031496,0.04821932532357388,0.00018668008833406063,-0.1993695330887424,0.024955414372437805,-0.11735396459747244,-0.013381816113470836,-0.003242405312467912,0.000460019052172305,,,,,,
c265f8e529d64dccbd8692f91fc16ef9,298.15,101.0,2,CCCO,0.1002,CC(C)CC(C)(C)C,0.8998,0.6921900000000002,0.0,0.7066510660827007,0.00021369992228208065,0.00020912243224823022,0.007874015748031496,0.04821932532357388,0.0007081979111390928,-0.35448436557216717,0.06194531169300717,-0.2341704204902639,-0.02109056607291078,-6.89065516147532e-05,0.002956444391416638,,,,,,
74d5c6511c384f3895c2b9c77071cd50,298.15,100.0,2,C1CCOCC1,0.2378,C1CCCCC1,0.7622,0.7952000000000002,0.0,0.7817365216297023,0.00024147519105480054,0.00018126524982748027,0.007874015748031496,0.04821932532357388,0.0006138589242188472,0.21359796463692465,-0.061382341842522975,0.24006152532413164,0.02205661374724587,,,0.004731453430147663,-0.0005763362529335116,,,,
5330cce2645d46cbaa85dd8a34f5c0e6,298.15,100.0,2,C1CCOCC1,0.4982,C1CCCCC1,0.5018,0.8211500000000002,0.0,0.8148877634304078,0.00023188028448113787,3.921560685353976e-05,0.007874015748031496,0.04821932532357388,0.00013280455166456105,0.1004325595242291,-0.02154359359202644,0.10342456767543412,0.009765017610077538,,,0.005280803936328944,0.0012043700812980854,,,,
912330eaca1847e3b56d680cdf0b2b56,298.15,100.0,2,C1CCOCC1,0.7341,C1CCCCC1,0.2659,0.8470300000000002,0.0,0.8471823705435196,0.0002550747098198501,2.3216782532417007e-08,0.007874015748031496,0.04821932532357388,7.862416631282965e-08,-0.0019369649261346603,0.0004852976024121949,-0.0024878486511553267,-0.00018097921126051232,,,-0.00018455723225371736,6.304922188996531e-06,,,,
709251ebba6f418c8dfb717f2cf81b8f,298.15,101.0,2,CCCCO,0.4961,CC1CCCCC1,0.5039,0.7808600000000002,0.0,0.7770477345793257,0.00028300211065326636,1.4533367637670343e-05,0.007874015748031496,0.04821932532357388,4.9217582696232906e-05,0.05987134742307471,-0.015589867491506225,0.060544570935825645,0.00545439757221873,0.0005329357950978435,-0.003477413022816462,,,,,,
24604fe94ddb4127939b0d5357276577,298.15,101.0,2,CCCCO,0.7959,CC1CCCCC1,0.2041,0.7956200000000002,0.0,0.7911457782488458,0.000281810496452433,2.0018660278503297e-05,0.007874015748031496,0.04821932532357388,6.779365197995945e-05,0.06454682391616874,-0.017282123597295612,0.07003034192638437,0.006595342455793041,0.005022953371882345,0.0010475063817627452,,,,,,
d5729c1605954d4fa3cc4c187dcb795b,298.15,101.0,2,CCCCO,0.2037,CC1CCCCC1,0.7963,0.7701400000000002,0.0,0.7665498497015985,0.00023649332929563574,1.2889179165113861e-05,0.007874015748031496,0.04821932532357388,4.3649500739337366e-05,0.07185738158675788,-0.0193102069604476,0.0718585457724917,0.006561677562199546,5.713261220326993e-05,-0.0019431896716021683,,,,,,
