Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference EnthalpyOfVaporization Value (kJ / mol),Reference EnthalpyOfVaporization Uncertainty (kJ / mol),Estimated EnthalpyOfVaporization Value (kJ / mol),Estimated EnthalpyOfVaporization Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half
230170447d0d46ddad4442a098022ce3,298.15,101.325,1,CC(=O)O,1.0,51.6,0.0,65.39971344535712,0.12066033568379418,190.4320911739701,0.03571428571428571,25.6831695776047,0.010310622028957106,-0.4075120937499886,0.017634689897492613,-0.12721628873903323,-0.013710112315088818,-0.11414459659623659,-0.006031526443858701,-0.038731542098469574,0.039340029877735855,-0.023328637137239726,0.06569107948233983,,
83129db40632430d910fcc337b265651,298.15,101.325,1,CO,1.0,37.83,0.0,33.96874488367423,0.12517296938496988,14.909291073351897,0.03571428571428571,25.6831695776047,0.0008072382340043741,,,,,0.030168398976624333,0.001291155182512464,,,-0.0044012945790911535,-0.03543889658136443,,
709af4a3f59c4ec0b6ba0e85cfaf0bd3,298.15,101.325,1,CCO,1.0,42.46,0.0,39.97099873047292,0.1732919841235629,6.195127319707415,0.03571428571428571,25.6831695776047,0.0003354246430892544,0.07558287125257743,-0.00196289550290083,,,0.04082769645766541,0.004622980489482074,,,-0.0018632156046502724,-0.02156239614463636,,
54bd07996f4a466b8928b27533e8f0ff,298.15,101.325,1,CCCO,1.0,47.5,0.0,44.79019097889617,0.20989259294982482,7.343064930855696,0.03571428571428571,25.6831695776047,0.0003975777746775699,0.10883446015089264,-0.004872987902537564,,,0.06187748821594606,0.009109269500848489,,,-0.0020911315512170286,-0.023790976390380938,,
4c72054638a14cff977fc8e3faca7e50,298.15,101.325,1,CC(C)O,1.0,45.48,0.0,45.44381131140659,0.2186456577361477,0.0013096211821104786,0.03571428571428571,25.6831695776047,7.090721383467563e-08,0.002021151933635289,-4.542547610185459e-05,,,0.0008134254177234422,0.00011501553059234866,,,-4.285678133101393e-05,-0.000347254394079878,,
da8405b30dd84d94999d34c1ffdb7295,298.15,101.325,1,CCCCO,1.0,52.42,0.0,50.55026500341986,0.26122504061645263,3.4959089574365443,0.03571428571428571,25.6831695776047,0.00018928005088619565,0.11854461813695881,-0.0016329709205997994,,,0.0531753342761341,0.008881512052675738,,,-0.0022944218360158065,-0.018075227841550537,,
25a40b62ddad4fb2acd4a5c1d70d8ff4,298.15,101.325,1,CC(C)CO,1.0,50.89,0.0,49.16679914273857,0.2574794327889831,2.9694211944665336,0.03571428571428571,25.6831695776047,0.00016077426547266577,0.08265183973572747,-0.0051782193077042895,,,0.04804524201815969,0.006016043749006108,,,-0.0012698329581441049,-0.015410885053226617,,
e28e996ef67e4512b3307cd35153ee96,298.15,101.325,1,CC(C)(C)O,1.0,46.75,0.0,49.43592756697597,0.24324263336130555,7.214206895041452,0.03571428571428571,25.6831695776047,0.0003906009752606022,-0.22536959823721592,0.01167088635157743,,,-0.09322380352215791,-0.01046338717630464,,,0.006406339336429349,0.039316112911077096,,
2f9a38bbc9fc456ca87cc730f7c4e16c,298.15,101.325,1,CCOC(C)=O,1.0,35.62,0.0,41.845138803466575,0.24113654372121054,38.7523531224253,0.03571428571428571,25.6831695776047,0.0020981803188464825,-0.3714015431431133,0.01593118165634242,-0.05623875755937641,-0.00856124228689691,-0.16870822846255187,-0.023857543154304092,-0.02822745960746234,-0.0054284360031083305,,,-0.026545974752434583,-0.004601661803252632
94cd235148f048cca7ba1c7405b753e7,298.15,101.325,1,CCCOC(C)=O,1.0,39.83,0.0,45.750489548827666,0.20435080551397158,35.052196497777636,0.03571428571428571,25.6831695776047,0.0018978416250397187,-0.46994281399238724,0.013421078079399715,-0.050202332394500414,-0.00742349681469623,-0.18505472488118296,-0.024377016883200965,-0.021542629460773777,0.0026838244090738486,,,-0.023390089106185216,-0.004728107173120799
afe950e41cb14224a1caf561d6d11c24,313.15,101.325,1,CCCCOC(C)=O,1.0,42.96,0.0,49.1568945698098,0.3224640517351747,38.401502309338184,0.03571428571428571,25.6831695776047,0.0020791840976739236,-0.5864401837778542,0.015420910994816775,-0.05199761412558351,-0.008474667353706717,-0.23045315236701785,-0.035513499961627566,-0.01937049323987348,0.005474709171996344,,,-0.025665295770788323,-0.007636037554264796
e05f04fc2fa847ceaaef6c50875aa85d,293.25,101.325,1,COC=O,1.0,28.7187400224,0.0,37.17736054177168,0.11863544537561665,71.5482610907356,0.03571428571428571,25.6831695776047,0.0038738590349342824,,,-0.07245840907933808,-0.001756596130044583,-0.08974096291168553,-0.017234020923288514,-0.04650779109534707,-0.014512451068921559,,,-0.04007810792361899,-0.005486836828475994
04f57481b00c4d7a84a422abc396e53c,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,61.7,0.0,74.6038662312989,0.3252737683125459,166.50976371525587,0.03571428571428571,25.6831695776047,0.009015388253183397,-0.9883265210292385,0.03428724048697872,-0.20209774439672226,-0.035434078237888696,-0.4909135488096282,-0.059097422440903366,-0.07729014894982776,0.03310833582703048,,,-0.10800517491934543,-0.04320824496066544
055bb046803c41e199b4713916d63357,298.15,101.325,1,C1COCCO1,1.0,38.64,0.0,48.060037435400325,0.24301789871020818,88.73710528434353,0.03571428571428571,25.6831695776047,0.004804519799631857,,,,,-0.33954505058965967,-0.04931433332012468,,,,,-0.08398940217821453,-0.00828365915923518
b1f47515d3614067b49215bb7022e4ed,298.15,101.325,1,C1CCOCC1,1.0,34.94,0.0,38.13881465264159,0.25612992734007184,10.232415181954565,0.03571428571428571,25.6831695776047,0.0005540167349636125,-0.1703614190035348,0.006449527023824168,,,-0.12608040278062005,-0.022152176495383757,,,,,-0.01329804303937329,-0.002772761715497194
29bbe7dd6eca44b48906aaf9b4eb4235,298.15,101.325,1,COC(C)(C)C,1.0,32.42,0.0,31.650639817035472,0.2732033128279574,0.5919150911312144,0.03571428571428571,25.6831695776047,3.204823693457326e-05,0.056941752918804156,-0.001139223461347484,,,0.02423454956823654,0.0036672456526897503,,,,,0.0027396212022478914,0.0008985249893610674
16da8f9ca25f46a5adb5d65fe9238ed2,298.15,101.325,1,CC(C)OC(C)C,1.0,32.12,0.0,34.4893975178211,0.2116154892658164,5.614044597456785,0.03571428571428571,25.6831695776047,0.0003039629063633245,-0.23461076162459552,0.004969051704466401,,,-0.09078155209900066,-0.016504418334079608,,,,,-0.007430261886841473,-0.0028551256358811507
bb09c2d9541843a8bb9b84ccf9fd4d26,298.15,101.325,1,CCCCOCCCC,1.0,44.99,0.0,48.71068991080638,0.3997884816105342,13.843533412376374,0.03571428571428571,25.6831695776047,0.000749534596192902,-0.4110317176624858,0.015386587094500935,,,-0.20860353839263054,-0.035970402904185794,,,,,-0.014699443079337446,-0.005199991383259146
6b2d2f277d7b470da67f79b461d1a009,298.16,101.325,1,O=C1CCCC1,1.0,42.63,0.0,42.03110436393457,0.1651101616600639,0.3586759828982227,0.03571428571428571,25.6831695776047,1.9419901696871956e-05,0.03826740800619201,-0.0019204218283074628,0.004817514636449989,0.0007692998725124251,0.01781980340288769,0.0028405701244248686,0.0024577234936587655,0.00013922237614090338,,,,
e8e70fcf04ee463a9671f8e8beb0cdba,298.15,101.325,1,CCCC(C)=O,1.0,38.43,0.0,38.722471668851234,0.272793776011415,0.08553967708062633,0.03571428571428571,25.6831695776047,4.631400482031455e-06,-0.02416446458983765,0.0006554982246487199,-0.002043119559295793,-0.00032536138567569595,-0.00799197461690064,-0.0012812926777489202,-0.001015315885216767,-6.156261531457542e-05,,,,
ccb77d44c1e74368bbfd37152c26ea21,298.16,101.325,1,O=C1CCCCC1,1.0,44.89,0.0,46.43426534308034,0.27902280993133854,2.3847554498390413,0.03571428571428571,25.6831695776047,0.00012911853208776228,-0.12199890174964476,0.00558453018039813,-0.011357226434216246,-0.0016915067062296466,-0.05480409878604639,-0.008950744631763728,-0.005852384794584322,0.00028550344230353716,,,,
306e2ef66008434a91f82d02cf6e6983,298.16,101.325,1,O=C1CCCCCC1,1.0,49.54,0.0,51.73273594661242,0.31455759726839294,4.808090931566278,0.03571428571428571,25.6831695776047,0.0002603259144539207,-0.20543200490756605,0.010213707351229662,-0.0171965303996827,-0.0029932772039958713,-0.09464518412124066,-0.016008503223008248,-0.00854724022784095,0.00036758597009358784,,,,
44a094a1c4fb45fe88e49b08ac11c15e,298.15,101.325,1,C1CCCCC1,1.0,33.02,0.0,31.840632046961662,0.28322613546722414,1.390908768653846,0.03571428571428571,25.6831695776047,7.530839209894795e-05,0.12279247020063729,-0.0024206702638990218,,,0.04761296664854019,0.00916971417996545,,,,,,
a47bd2a5b343439293299dfb113ab2b6,298.15,101.325,1,CCCCCC,1.0,31.55,0.0,29.592633708546483,0.28429902660320006,3.8312827989184974,0.03571428571428571,25.6831695776047,0.00020743829772685446,0.21433543618110767,-0.005343501540938187,,,0.07732257690998216,0.014270301349406288,,,,,,
5f2588d518fa4b3ca770debd4539df1c,298.15,101.325,1,CC1CCCCC1,1.0,35.38,0.0,35.474613472761895,0.22149756255782296,0.00895170922806539,0.03571428571428571,25.6831695776047,4.846750870334698e-07,-0.011094274224743324,0.00021457781909558867,,,-0.004327850697202457,-0.0008653646883264508,,,,,,
