Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
fe6cfcaeaac040c78ba9e911ce8b1b44,298.15,100.0,2,COC(C)=O,0.4945,CCCCC(=O)OC,0.5055,0.23800000000000002,0.0,0.22432134093796208,0.03878891768718297,ester,ester
707ecba052994562b70d10f47ad49401,298.15,100.0,2,COC(C)=O,0.2661,CCCCC(=O)OC,0.7339,0.17800000000000002,0.0,0.22344397462720877,0.043644007067194845,ester,ester
1c4efb9bdcd7442b98400c5ca70c14f9,298.15,100.0,2,COC(C)=O,0.7653,CCCCC(=O)OC,0.2347,0.17300000000000001,0.0,0.17879594426035972,0.03706142445243009,ester,ester
189e1ac29a5b452d94d88c259701e8e0,298.15,100.0,2,COC(C)=O,0.5178,CCCC(=O)OC,0.4822,0.151,0.0,0.02840360500658079,0.03903503396684458,ester,ester
02192ccefea242b39363d0548779c5e9,298.15,100.0,2,COC(C)=O,0.774,CCCC(=O)OC,0.226,0.102,0.0,0.0802661771939217,0.03776374084325022,ester,ester
68d4fb49ffdd49779cf6320765cb060e,298.15,100.0,2,COC(C)=O,0.3042,CCCC(=O)OC,0.6958,0.122,0.0,0.09726047401074567,0.04401657788592701,ester,ester
d3606a24a2f4414e92e9294b340919b1,298.15,100.0,2,CC(=O)O,0.5,CCOC(C)=O,0.5,0.0,0.0,-0.8465825637264146,0.03616898317899421,ester,ester
0a5fe805f4b2486480e9f1cbe96cf861,298.15,101.3,2,CCOC(=O)CC(=O)OCC,0.2496,CCOC(C)=O,0.7504,-0.006,0.0,-0.008028210635025346,0.04102620867647399,ester,ester
e56dcc0f66384ce589d4588581416bda,298.15,101.3,2,CCOC(=O)CC(=O)OCC,0.5003,CCOC(C)=O,0.4997,-0.005,0.0,0.005946387804954156,0.0433942662773962,ester,ester
c8d761a86a244f40b80dd4ac77c1ace6,298.15,101.3,2,CCOC(=O)CC(=O)OCC,0.7514,CCOC(C)=O,0.2486,-0.003,0.0,-0.14730604598892683,0.0571972444332983,ester,ester
2ea302dc525b437096caedb8542e8e48,298.15,101.0,2,CCOC(C)=O,0.7988,CCCCOC(C)=O,0.2012,0.0524,0.0,0.028648135645208406,0.03569781134994107,ester,ester
b07e106aa6834fbc84bbbaca562fc87d,298.15,101.0,2,CCOC(C)=O,0.4982,CCCCOC(C)=O,0.5018,0.076,0.0,0.09790908205661708,0.042854889230114324,ester,ester
c5b1555baacf45d3b91c68d4a8db3d14,298.15,101.0,2,CCOC(C)=O,0.2993,CCCCOC(C)=O,0.7007,0.0594,0.0,0.07255813110023013,0.04289858739334365,ester,ester
