Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Environment 1,Environment 2
0edfeaa1810b4df7b3ede4e4fec17129,298.15,101.0,2,C1CCCCC1,0.2003,CCCCO,0.7997,0.2093301905072736,0.0,0.25037736832131297,0.04394984398879969,alkane,alcohol
a69a99ac8538448a9027cb0c4bae67d6,298.15,101.0,2,C1CCCCC1,0.7086,CCCCO,0.2914,0.3885854110645717,0.0,0.5741719281627531,0.05574354524694058,alkane,alcohol
d16259d4a4e947c386f30f841264523e,293.15,100.0,2,CCCCO,0.4997,C1CCCCC1,0.5003,0.3912173033297748,0.0,0.5201294174507867,0.03884597139406325,alcohol,alkane
f81fa85b95454f2dbc992a6493b274e1,293.15,100.0,2,CCCCCC(C)C,0.4997,CCCCO,0.5003,0.06187742190469692,0.0,0.22618780277489955,0.046859160681195215,alkane,alcohol
e228f9c8375540b2a4bee399f5abc22c,293.15,100.0,2,CCCCCC(C)C,0.3,CCCCO,0.7,0.001699361080966355,0.0,0.04692900694030969,0.04301948706334751,alkane,alcohol
e98cd05b776047ccabce9e96bc7b56af,293.15,100.0,2,CCCCCC(C)C,0.7996,CCCCO,0.2004,0.10793702818595108,0.0,0.27014329049921726,0.05784063993507488,alkane,alcohol
409aa72fae624df3abac2cdd8a4aebc4,298.15,101.0,2,COCCO,0.4955,C1CCCCC1,0.5045,0.8932448830224402,0.0,0.7312828152092002,0.03573952952767604,alcohol,alkane
1c46e3acfb8b40ea9ab6abcc1003ce2c,298.15,101.0,2,COCCO,0.4955,C1CCCCC1,0.5045,0.8932448830224402,0.0,0.7312828152092002,0.03573952952767604,alcohol,alkane
5efb929170e74d69bcfcd533a84d5772,298.15,101.0,2,COCCO,0.2513,C1CCCCC1,0.7487,0.6950857926072871,0.0,0.7634007654299422,0.059656549236814356,alcohol,alkane
35c7cdb4d594456e927ba84fcf6eecb1,298.15,101.0,2,COCCO,0.2513,C1CCCCC1,0.7487,0.6950857926072871,0.0,0.7634007654299422,0.059656549236814356,alcohol,alkane
7b867d2f43ae4beda25466a4b2ef9529,298.15,101.0,2,COCCO,0.7493,C1CCCCC1,0.2507,0.8610388682576691,0.0,0.4276106024596297,0.02951348150538212,alcohol,alkane
b7d7ee3a6693402e9c10485b5c1eee5c,298.15,101.0,2,COCCO,0.7493,C1CCCCC1,0.2507,0.8610388682576691,0.0,0.4276106024596297,0.02951348150538212,alcohol,alkane
8ad94348b56b4506a6916fe008556456,298.15,101.0,2,C1CCCC1,0.5051,CCCO,0.4949,0.2310550197479984,0.0,0.16588959320488125,0.04094565985773372,alkane,alcohol
21f9ede11586471294bad6fde9e1b5d1,298.15,101.0,2,C1CCCC1,0.7688,CCCO,0.2312,0.6062261640327122,0.0,0.2976644265370798,0.04649875388252688,alkane,alcohol
