Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Environment 1,Environment 2
9915dec7b7ed4d7294acda2eaa5ba075,298.15,102.0,2,CO,0.2,CCCCO,0.8,0.8037700000000002,0.0,0.7983529852332721,0.00033454572756643804,alcohol,alcohol
89071be993104296959f2189008712f5,298.15,102.0,2,CO,0.5,CCCCO,0.5,0.7992700000000001,0.0,0.7954694555584715,0.000326931771138065,alcohol,alcohol
b2de2b0fb38b47c2bcf80f46cb8b231d,298.15,102.0,2,CO,0.75,CCCCO,0.25,0.7940600000000001,0.0,0.7928599749787951,0.00048619596290225796,alcohol,alcohol
a5820d031263401cb3620dfec67b7664,298.15,101.0,2,COCCO,0.2405,CCCCCCO,0.7595,0.8373140000000001,0.0,0.8396537093018382,0.00026407112870897187,alcohol,alcohol
1814f4890abd4b4db4167cee53ead473,298.15,101.0,2,COCCO,0.5134,CCCCCCO,0.4866,0.8701000000000002,0.0,0.8814557807576419,0.0002488197215139201,alcohol,alcohol
4a27e6ae072d416eb6ff63582ab6064e,298.15,101.0,2,COCCO,0.805,CCCCCCO,0.195,0.9176990000000002,0.0,0.9416261965730602,0.00027278439745419606,alcohol,alcohol
544e086a5b324c4ca0335906bc97f2e4,298.15,101.0,2,OCCCCO,0.7337,OCCO,0.2663,1.0304000000000004,0.0,1.0639548461475603,0.000479828836507241,alcohol,alcohol
d9c2e4a3f2b5457d9d5bc9b3de040b43,298.15,101.0,2,OCCCCO,0.2279,OCCO,0.7721,1.0782100000000003,0.0,1.1127701212393648,0.0003889951966964768,alcohol,alcohol
f67cbf1ea5f942d5bb8d6d3b44180252,298.15,101.0,2,OCCCCO,0.5081,OCCO,0.4919,1.0485600000000002,0.0,1.0800672005416023,0.00040273324829283855,alcohol,alcohol
97979f8ec88847d2b6230abf032fbe90,298.15,101.0,2,CCCO,0.5053,CCCCCO,0.4947,0.8062000000000002,0.0,0.8009637762444123,0.00023631017644271365,alcohol,alcohol
322e753645e641d9ab6f516f5606bbb0,298.15,101.0,2,CCCO,0.2143,CCCCCO,0.7857,0.8091000000000003,0.0,0.8048228638685114,0.00024590810035789417,alcohol,alcohol
a8e945532acd46aaa49e17fd2d23038d,298.15,101.0,2,CCCO,0.7892,CCCCCO,0.2108,0.8028000000000002,0.0,0.7969757005096395,0.0002797354021519711,alcohol,alcohol
fc8f952786094f6fa29e515a938b4fd7,298.15,101.0,2,OCCCCO,0.4578,OCCCO,0.5422,1.0317700000000003,0.0,1.0611867258100225,0.00039293264862162416,alcohol,alcohol
3629de41d71a403fabb10f658deb1719,303.15,101.0,2,OCCCCO,0.7669,OCCCO,0.2331,1.01741,0.0,1.0435097364024972,0.0004347592287758762,alcohol,alcohol
c0f6c7dc08584b2a96d6333fcab2b528,298.15,101.0,2,OCCCCO,0.2657,OCCCO,0.7343,1.0392000000000003,0.0,1.0693226528020336,0.00044854059496276914,alcohol,alcohol
