Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,Environment 1,Environment 2
7d929387e81645f1ba97815962dfdf2e,293.15,100.0,2,CCO,0.75,CCCCCCC,0.25,0.7379000000000001,0.0,0.7328608316125582,0.0003020389652076543,2.5393218036993746e-05,0.007874015748031496,0.04821932532357388,8.599471504593073e-05,0.08818191964269198,-0.01798328732988714,0.07149566647681528,0.00466598106134575,0.0029917217199481776,-0.006296126130445085,,,,,,,alcohol,alkane
54bac2d85e5e42f1908e94ed8133efca,293.15,100.0,2,CCO,0.5,CCCCCCC,0.5,0.7112000000000002,0.0,0.7002548942526967,0.0003448758250797451,0.00011979533981965505,0.007874015748031496,0.04821932532357388,0.00040568966472125323,0.3249335480249357,-0.032432681351043394,0.17764361186866373,0.021042628233708536,0.004883725741276919,-0.006223033468258114,,,,,,,alcohol,alkane
d5833f0d3ac54b95866e168e9b8e44d4,293.15,100.0,2,CCO,0.25,CCCCCCC,0.75,0.6945000000000001,0.0,0.6807503915050802,0.00024678460204881483,0.00018905173376357367,0.007874015748031496,0.04821932532357388,0.0006402280305809702,0.33748635569440816,-0.06306232667505755,0.24138142911450364,0.026537403365439985,-0.0015036314694349237,-0.01006924561757021,,,,,,,alcohol,alkane
ee44f9ab0a754f8da3f9391c6165bbfb,298.15,100.8,2,CCO,0.25,CC(C)CC(C)(C)C,0.75,0.6962000000000003,0.0,0.709723900984724,0.00021886553113263703,0.00018289589784461284,0.007874015748031496,0.04821932532357388,0.000619381151113022,-0.27042575456902435,0.050915888693828605,-0.1863787152127343,-0.018663242001590457,-0.0025415842714593645,0.001531347928273352,,,,,,,alcohol,alkane
9c650fee48cc467687e61e4b46ce14d9,298.15,100.8,2,CCO,0.75,CC(C)CC(C)(C)C,0.25,0.7354000000000002,0.0,0.7441823998865724,0.00030230392695077034,7.713054776766439e-05,0.007874015748031496,0.04821932532357388,0.00026120436830629016,-0.10075461257084808,0.030562822119490133,-0.1059757845799865,-0.007676296730455051,-0.0013254939608305675,0.014295289374075978,,,,,,,alcohol,alkane
8df7db918e354e9582c0fad1606ad317,298.15,100.8,2,CCO,0.5,CC(C)CC(C)(C)C,0.5,0.7106000000000002,0.0,0.7222441378489485,0.00025137828927789517,0.00013558594624530905,0.007874015748031496,0.04821932532357388,0.0004591649153963866,-0.22163901113512785,0.044139599293708094,-0.17243338702210573,-0.019811747629739408,-0.0014937789426536269,0.013580599886303595,,,,,,,alcohol,alkane
40d1cd2ebbf14a0abeb91ea79ed8193f,298.15,101.0,2,CCCCO,0.2497,CCCCCCC,0.7503,0.7000160000000001,0.0,0.6859679278598902,0.00023839111391273272,0.00019734833085373012,0.007874015748031496,0.04821932532357388,0.0006683246468341564,0.3820564403058794,-0.06120701040053086,0.24775803753012648,0.02612368266507698,0.004789176098810353,0.001720536190205309,,,,,,,alcohol,alkane
7e2b7f447c7b4735be6e70bda11b7a6e,298.15,101.0,2,CCCCO,0.7502,CCCCCCC,0.2498,0.7612980000000001,0.0,0.7539668469186652,0.00026202074610444826,5.374580550196646e-05,0.007874015748031496,0.04821932532357388,0.00018201140250606823,0.09848045032180314,-0.03473977546493455,0.11568290735465368,0.009228661991801865,0.0035227862784158884,-0.0072265852628396335,,,,,,,alcohol,alkane
9b7cc3aebcbe4072950daaa430ad03ac,298.15,101.0,2,CCCCO,0.4999,CCCCCCC,0.5001,0.7268920000000002,0.0,0.7152516782855334,0.00023714165711350284,0.00013549708961628796,0.007874015748031496,0.04821932532357388,0.000458864000385084,0.2989260286015276,-0.05061492352377267,0.2108620046222556,0.023607318925308752,0.003400748174646902,-0.006170415290936916,,,,,,,alcohol,alkane
18fcca509dad4dfdab501595360824ca,303.15,101.0,2,C1CCCCC1,0.2792,CCCO,0.7208,0.7831500000000001,0.0,0.7715380917011763,0.00034382155678675625,0.0001348364143402944,0.007874015748031496,0.04821932532357388,0.0004566266084163234,0.12406183763824132,-0.04535791293355269,0.15749702695894408,0.01163177466027024,0.009174932687286037,-0.005470079883396305,,,,,,,alkane,alcohol
ec222a3da1be40769dd668be7c9207e2,298.15,101.0,2,C1CCCCC1,0.5071,CCCO,0.4929,0.7807100000000002,0.0,0.7661714880098646,0.0002966558732385185,0.00021136833088731868,0.007874015748031496,0.04821932532357388,0.0007158036983697263,0.3051583566051674,-0.05344476281469727,0.2330906961290246,0.02413542741768242,0.005078997242832219,-0.007407013991934683,,,,,,,alkane,alcohol
f924708907134ac59208cc4cba69689f,303.15,101.0,2,C1CCCCC1,0.7888,CCCO,0.2112,0.7706800000000001,0.0,0.7507113918006838,0.00028290724245077337,0.00039874531341780375,0.007874015748031496,0.04821932532357388,0.001350360145504579,0.4633641270262326,-0.0873145651660633,0.35420728354526393,0.0357160905058221,-0.0017550434494095,-0.013942821132420085,,,,,,,alkane,alcohol
